timestamp,x,y
194104,543,519
194104,541,506
194104,477,511
194105,310,425
194105,242,373
194105,199,318
194105,130,300
194105,121,280
194105,166,251
194105,204,201
194105,402,194
194105,550,168
194105,643,157
194105,812,117
194105,921,116
194105,1003,104
194105,1003,62
194105,957,64
194105,856,24
194105,676,0
194105,572,0
194105,449,0
194105,453,0
194105,416,0
194105,397,0
194106,379,0
194106,387,0
194106,390,0
194106,1060,0
194106,1076,0
194106,1168,0
194106,1217,0
194106,1304,0
194106,1336,0
194106,1341,0
194106,1349,2
194106,1329,12
194106,1322,14
194106,1219,558
194106,1172,556
194106,1129,545
194106,1111,584
194106,1079,266
194106,1045,271
194106,1051,232
194106,1059,176
194107,1072,136
194107,1100,81
194107,1104,68
194107,1103,62
194107,1095,55
194107,1089,54
194107,1084,60
194107,1071,62
194107,1071,64
194107,1068,54
194107,1065,53
194107,1066,45
194107,1062,43
194107,1038,49
194107,1009,52
194107,983,54
194107,949,63
194107,947,72
194107,946,138
194107,945,135
194107,945,136
194108,939,679
194108,969,1079
194108,982,1079
194108,1031,1079
194108,1062,1079
194108,1098,975
194108,1118,890
194108,1157,773
194108,1183,728
194108,1217,684
194108,1238,676
194108,1247,639
194108,1243,617
194108,1236,626
194108,1233,630
194108,1231,637
194108,1223,631
194108,1222,625
194108,1224,626
194108,1225,628
194108,1240,627
194109,1246,630
194109,1256,629
194109,1258,627
194109,1258,637
194109,1255,640
194109,1249,645
194109,1234,647
194109,1228,657
194109,1205,674
194109,1198,676
194109,1185,674
194109,1164,681
194109,1161,680
194109,1145,679
194109,1142,678
194109,1147,671
194109,1133,643
194109,1129,638
194109,1126,632
194109,1130,616
194109,1130,603
194109,1134,589
194110,1132,558
194110,1132,542
194110,1132,518
194110,1140,510
194110,1137,502
194110,1138,505
194110,1139,507
194110,1141,509
194110,1147,504
194110,1150,500
194110,1152,494
194110,1151,496
194110,1160,495
194110,1171,495
194110,1174,495
194110,1180,488
194110,1189,474
194110,1210,442
194110,1246,430
194110,1257,416
194110,1284,1079
194111,1276,1079
194111,1268,1079
194111,1266,1079
194111,1264,1079
194111,1262,970
194111,1275,876
194111,1283,796
194111,1314,688
194111,1325,620
194111,1385,538
194111,1427,522
194111,1444,481
194111,1454,478
194111,1470,464
194111,1470,464
194111,1486,420
194111,1481,426
194111,1489,410
194111,1489,410
194111,1489,410
194111,1489,410
194112,1489,410
194112,1489,410
194112,1489,410
194112,1489,410
194112,1489,410
194112,1489,410
194112,1489,410
194112,0,0
194112,0,0
194112,0,0
194112,0,0
194112,0,0
194112,0,0
194112,0,0
194112,0,0
194112,0,0
194112,0,0
194112,0,0
194112,0,0
194112,0,0
194112,0,0
194113,0,0
194113,0,0
194113,0,0
194113,0,0
194113,0,0
194113,0,0
194113,0,0
194113,0,0
194113,0,0
194113,0,0
194113,0,0
194113,0,0
194113,0,0
194113,0,0
194113,0,0
194113,0,0
194113,0,0
194113,0,0
194131,1844,639
194131,1832,646
194131,1821,651
194132,1818,677
194132,1843,1079
194132,1848,1079
194132,1849,1079
194132,0,0
194132,0,0
194132,0,0
194132,0,0
194132,1696,1079
194132,1695,1079
194132,1719,1042
194132,1763,1011
194132,1778,963
194132,1799,897
194132,1822,853
194132,1848,816
194132,1851,785
194132,1863,773
194132,1878,780
194132,1867,786
194132,1848,764
194133,1840,760
194133,1835,736
194133,1813,727
194133,1781,730
194133,1757,727
194133,1743,726
194133,1730,726
194133,1731,719
194133,1710,715
194133,1720,711
194133,1732,689
194133,1731,684
194133,1743,672
194133,1754,662
194133,1770,651
194133,1794,632
194133,1812,634
194133,1816,621
194133,1818,626
194133,1820,631
194133,1834,632
194133,1831,636
194134,1831,640
194134,1830,640
194134,1823,642
194134,1825,649
194134,1825,650
194134,1825,649
194134,1816,653
194134,1824,1003
194134,1725,1079
194134,1695,1079
194134,0,0
194134,0,0
194134,0,0
194134,0,0
194134,1102,1079
194134,1079,1079
194134,1045,872
194134,1027,839
194134,1000,816
194134,963,756
194134,937,735
194135,913,691
194135,899,695
194135,875,688
194135,868,686
194135,872,691
194135,827,704
194135,805,711
194135,784,718
194135,742,727
194135,716,724
194135,653,728
194135,648,728
194135,641,729
194135,612,729
194135,592,728
194135,554,723
194135,560,725
194135,571,724
194135,582,728
194135,591,730
194135,603,730
194136,627,731
194136,648,731
194136,682,732
194136,704,733
194136,740,763
194136,770,779
194136,804,773
194136,843,774
194136,853,1079
194136,842,1079
194136,834,1079
194136,836,1079
194136,917,1079
194136,939,1079
194136,970,1017
194136,969,874
194136,979,727
194136,978,667
194136,997,694
194136,993,717
194136,989,732
194136,971,744
194137,960,742
194137,946,744
194137,941,745
194137,921,746
194137,890,742
194137,874,733
194137,884,715
194137,875,708
194137,877,697
194137,885,661
194137,893,643
194137,915,637
194137,921,641
194137,942,635
194137,949,645
194137,949,645
194137,945,646
194137,943,646
194137,936,643
194137,927,655
194137,924,655
194138,924,655
194138,925,666
194138,934,668
194138,963,663
194138,965,663
194138,990,668
194138,997,672
194138,1024,678
194138,1036,684
194138,1041,717
194138,1040,753
194138,1041,759
194138,1037,764
194138,1035,754
