timestamp,x,y,velocity,threshold,classification
211549,712,217,0.0,2084.628700072338,fixation
211549,871,228,3187.6009787926714,2216.5399344198995,saccade
211549,1001,258,2668.3328128252665,2342.9265261652217,saccade
211550,1042,278,912.3595782365635,2457.4603170194296,fixation
211550,1084,361,1860.4300578092152,2554.8776360191086,fixation
211550,1102,417,1176.4352935882193,2631.735179087693,fixation
211550,1118,443,610.5735008989499,2686.915684140084,fixation
211550,1110,453,256.12496949731394,2721.673160904026,fixation
211550,1096,465,368.78177829171545,2739.2113096406297,fixation
211550,1094,475,203.96078054371137,2743.8545877020215,fixation
211550,1133,454,885.889383614004,2740.049010512465,fixation
211550,1201,456,1360.588108135596,2731.520549727365,fixation
211550,1295,451,1882.6576959181932,2720.857285255266,fixation
211550,1259,451,720.0,2709.6072038755306,fixation
211550,1201,431,1227.0289320142372,2698.7159443451155,fixation
211550,1142,434,1181.5244390193543,2689.0174891956226,fixation
211550,1217,425,1510.7613974417006,2681.5093340107373,fixation
211550,1207,427,203.96078054371137,2677.306242966224,fixation
211550,1176,428,620.3224967708329,2677.3405370190994,fixation
211550,1275,400,2057.668583615933,2681.9881340199445,fixation
211550,1318,379,957.0788891204319,2690.826683544049,fixation
211550,1337,383,388.32975677895195,2702.646357556044,fixation
211550,1334,381,72.11102550927978,2715.7219245530346,fixation
211550,1309,410,765.7675887630658,2728.1945320741006,fixation
211551,1308,430,400.4996878900157,2738.4519435786674,fixation
211551,1286,451,608.276253029822,2745.36814835212,fixation
211551,1275,474,509.9019513592785,2748.4276617593223,fixation
211551,1316,484,844.0379138403677,2747.666768278619,fixation
211551,1405,478,1784.0403582878948,2743.5647490429037,fixation
211551,1487,499,1692.9264603047586,2736.8879853479666,fixation
211551,1573,546,1960.1020381602586,2728.5168033599507,fixation
211551,1676,533,2076.342938919291,2719.2901766958835,fixation
211551,1674,552,382.09946349085595,2709.889382547267,fixation
211551,1636,608,1353.5139452550904,2700.777449506854,fixation
211551,1569,612,1342.3859355639868,2692.196488632548,fixation
211551,1511,606,1166.19037896906,2684.2095925486947,fixation
211551,1443,596,1374.6272221951665,2676.763046759167,fixation
211551,1445,596,40.0,2669.7468549486657,fixation
211551,1449,599,100.0,2663.0373868422375,fixation
211551,1450,600,28.284271247461902,2656.520383299511,fixation
211551,1147,598,6060.1320117634405,2650.097883280816,saccade
211551,1145,610,243.31050121192877,2643.6888639835825,fixation
211551,1142,605,116.61903789690601,2637.2192258982955,fixation
211551,1170,507,2038.430768998545,2630.630900611044,fixation
211551,1152,465,913.892772703669,2623.8802989752835,fixation
211551,1136,393,1475.1271131668618,2616.943330678388,fixation
211552,1171,369,848.7638069569177,2609.8179573870266,fixation
211552,1307,337,2794.2798714516766,2602.525156516891,saccade
211552,1406,317,2020.0,2595.103913333575,fixation
211552,1734,303,6565.972890592832,2587.604321996333,saccade
211552,1725,305,184.39088914585773,2580.0792620552274,fixation
211552,1719,223,1644.384383287557,2578.7618775112905,fixation
211552,1723,198,506.3595560468865,2577.5182999445205,fixation
211552,664,178,21183.776811513097,2576.5192584714323,saccade
211552,328,193,6726.693095422148,2575.895590198027,saccade
211552,282,203,941.4881836751855,2575.7400494292788,fixation
211552,204,212,1570.350279396288,2576.117710705293,fixation
211552,232,221,588.2176467941097,2577.079129218259,fixation
211552,214,226,373.6308338453881,2578.664196858278,fixation
211552,213,224,44.721359549995796,2580.890825702092,fixation
211552,206,222,145.60219778561034,2583.738002597388,fixation
211552,221,223,300.66592756745814,2587.125867760741,fixation
211552,234,222,260.76809620810593,2590.904645510841,fixation
211552,253,222,380.0,2594.8601426827654,fixation
211552,260,223,141.4213562373095,2598.7354749442825,fixation
211552,267,229,184.39088914585773,2602.262179095965,fixation
211552,272,231,107.70329614269006,2605.1993203000275,fixation
211553,269,233,72.11102550927978,2607.374094866543,fixation
211553,302,244,695.7010852370435,2608.722260063597,fixation
211553,1203,239,18020.27746734217,2609.3217810579854,saccade
211553,1213,245,233.23807579381202,2609.412874697283,fixation
211553,1204,245,180.0,2609.3924277885662,fixation
211553,1198,255,233.23807579381202,2609.77478981087,fixation
211553,1326,389,3706.2110031675206,2611.113313940975,saccade
211553,1409,484,2523.0140705116964,2613.891308389953,fixation
211553,1453,662,3667.151483099655,2618.4028597466945,saccade
211553,1486,739,1675.4700832900598,2624.6561596406727,fixation
211553,1570,828,2447.6110802167896,2632.3320390102176,fixation
211553,1620,956,2748.3813418083014,2640.8231501574774,saccade
211553,1649,1001,1070.7007051459339,2649.3488627481383,fixation
211553,1664,1012,372.0215047547655,2657.1191608799636,fixation
211553,1660,996,329.8484500494128,2663.499864329082,fixation
211553,1653,988,212.60291625469299,2668.1285716714965,fixation
211553,1635,994,379.4733192202055,2670.953715978293,fixation
211553,1622,995,260.76809620810593,2672.1889353623724,fixation
