timestamp,x,y
211549,712,217
211549,871,228
211549,1001,258
211550,1042,278
211550,1084,361
211550,1102,417
211550,1118,443
211550,1110,453
211550,1096,465
211550,1094,475
211550,1133,454
211550,1201,456
211550,1295,451
211550,1259,451
211550,1201,431
211550,1142,434
211550,1217,425
211550,1207,427
211550,1176,428
211550,1275,400
211550,1318,379
211550,1337,383
211550,1334,381
211550,1309,410
211551,1308,430
211551,1286,451
211551,1275,474
211551,1316,484
211551,1405,478
211551,1487,499
211551,1573,546
211551,1676,533
211551,1674,552
211551,1636,608
211551,1569,612
211551,1511,606
211551,1443,596
211551,1445,596
211551,1449,599
211551,1450,600
211551,1147,598
211551,1145,610
211551,1142,605
211551,1170,507
211551,1152,465
211551,1136,393
211552,1171,369
211552,1307,337
211552,1406,317
211552,1734,303
211552,1725,305
211552,1719,223
211552,1723,198
211552,664,178
211552,328,193
211552,282,203
211552,204,212
211552,232,221
211552,214,226
211552,213,224
211552,206,222
211552,221,223
211552,234,222
211552,253,222
211552,260,223
211552,267,229
211552,272,231
211553,269,233
211553,302,244
211553,1203,239
211553,1213,245
211553,1204,245
211553,1198,255
211553,1326,389
211553,1409,484
211553,1453,662
211553,1486,739
211553,1570,828
211553,1620,956
211553,1649,1001
211553,1664,1012
211553,1660,996
211553,1653,988
211553,1635,994
211553,1622,995
211553,1595,990
211553,1518,988
211553,1474,985
211554,1415,978
211554,1391,976
211554,1380,963
211554,1373,947
211554,1357,933
211554,1344,923
211554,1348,912
211554,1350,886
211554,1361,816
211554,1365,758
211554,1372,713
211554,1374,694
211554,1378,669
211554,1407,614
211554,1445,577
211554,1532,541
211554,1579,524
211554,1653,530
211554,1656,536
211554,1642,533
211554,1640,528
211554,1630,521
211555,1628,524
211555,1628,521
211555,1630,517
211555,1630,517
211555,1630,517
211555,1630,517
211555,1630,517
211555,1630,517
211555,1630,517
211555,1630,517
211555,1630,517
211555,1630,517
211555,1630,517
211555,0,0
211555,0,0
211555,0,0
211555,0,0
211555,0,0
211555,0,0
211555,0,0
211555,0,0
211556,0,0
211556,0,0
211556,0,0
211556,0,0
211556,0,0
211556,0,0
211556,0,0
211556,0,0
211556,0,0
211556,0,0
211556,0,0
211556,0,0
211556,0,0
211556,0,0
211556,0,0
211556,0,0
211556,0,0
211556,0,0
211556,0,0
211556,0,0
211556,0,0
211557,0,0
211557,0,0
211557,0,0
211606,1310,387
211606,1235,413
211606,1236,413
211607,1237,405
211607,1251,408
211607,1633,415
211607,1910,365
211607,1911,327
211607,1903,288
211607,1904,168
211607,1903,140
211607,1892,95
211607,1885,89
211607,1855,88
211607,1843,91
211607,1806,90
211607,1796,81
211607,1774,80
211607,1757,74
211607,1713,70
211607,1692,70
211607,1672,73
211607,1653,74
211607,1655,76
211608,1660,78
211608,1661,76
211608,1665,71
211608,1665,65
211608,1666,50
211608,1666,47
211608,1665,40
211608,1666,35
211608,1666,34
211608,1637,100
211608,1601,149
211608,1493,212
211608,1473,219
211608,1464,219
211608,1466,207
211608,1465,205
211608,1468,203
211608,1472,199
211608,1473,198
211608,1476,197
211608,1479,196
211609,1478,196
211609,1480,196
211609,1480,198
211609,1449,198
211609,1417,198
211609,1339,199
211609,1254,202
211609,1170,203
211609,1005,200
211609,957,198
211609,918,196
211609,915,191
211609,937,172
211609,993,145
211609,1068,120
211609,1177,95
211609,1221,85
211609,1275,95
211609,1286,96
211609,1305,100
211609,1280,117
211609,1239,132
211610,1177,163
211610,1023,279
211610,994,296
211610,1010,295
211610,1044,286
211610,1230,194
211610,1347,142
211610,1427,92
211610,1451,44
211610,1077,42
211610,1051,53
211610,975,65
211610,955,70
211610,977,93
211610,1013,93
211610,1060,92
211610,1109,96
211610,1124,99
211610,1122,95
211610,1104,93
211610,1039,129
211611,997,153
211611,978,186
211611,940,203
211611,924,201
211611,902,203
211611,765,249
211611,737,270
211611,696,315
211611,671,324
211611,662,340
211611,653,368
211611,653,379
211611,654,388
211611,650,389
211611,634,838
211611,634,837
211611,634,836
211611,592,507
211611,591,470
211611,587,390
211611,522,275
211612,467,237
211612,417,107
211612,384,29
211612,364,0
211612,245,0
211612,203,0
211612,175,0
211612,171,0
211612,183,0
211612,186,0
211612,190,0
211612,196,0
211612,194,0
211612,194,0
211612,204,0
211612,214,0
211612,220,0
211612,220,0
211612,216,0
211612,220,0
211612,232,0
211612,246,0
211613,265,0
211613,344,0
211613,396,5
211613,422,10
211613,521,21
211613,584,41
211613,650,54
211613,810,89
211613,895,83
211613,1026,78
211613,1048,82
211613,1094,89
211613,1198,94
211613,1209,103
211613,1227,156
211613,1225,183
211613,597,189
211613,565,188
211613,539,208
211613,542,206
211613,544,205
211614,552,870
211614,507,323
211614,510,340
211614,504,365
211614,490,358
211614,476,342
211614,455,322
211614,444,315
211614,448,297
211614,449,302
211614,462,325
211614,491,474
211614,508,560
211614,530,646
211614,565,739
211614,577,788
211614,617,847
211614,645,898
211614,678,946
211614,686,972
211614,691,991
211615,699,1039
211615,710,1070
211615,718,1056
211615,715,1025
211615,709,825
211615,614,617
211615,595,479
211615,563,338
211615,512,278
211615,487,259
211615,436,212
211615,412,208
211615,367,214
211615,356,211
211615,362,223
211615,444,249
211615,444,249
211615,354,255
211615,361,266
211615,383,257
211615,392,246
211615,406,230
211616,427,205
211616,454,175
211616,469,166
211616,492,148
211616,498,147
211616,502,146
211616,500,145
211616,497,138
211616,496,153
211616,496,151
211616,577,179
211616,497,150
211616,496,188
211616,490,194
211616,485,191
211616,488,186
211616,512,179
211616,516,175
211616,524,159
211616,522,150
211616,532,114
211617,541,106
211617,561,88
211617,568,63
211617,568,57
211617,562,49
211617,571,53
211617,634,57
211617,708,57
211617,723,57
211617,742,62
211617,752,73
211617,748,76
211617,724,92
211617,702,99
211617,655,109
211617,623,118
211617,625,119
211617,625,117
211617,624,117
211617,624,118
211617,584,162
211618,498,212
211618,490,216
211618,492,213
211618,500,207
211618,505,205
211618,507,203
211618,516,202
211618,519,198
211618,534,193
211618,544,195
211618,558,194
211618,632,199
211618,684,201
211618,759,209
211618,783,211
211618,819,209
211618,840,207
211618,861,204
211618,876,204
211618,1004,204
211618,1088,201
211618,1227,195
211619,1201,198
211619,1158,224
211619,1148,241
211619,1127,274
211619,1061,320
211619,1012,342
211619,960,398
211619,989,407
211619,1033,419
211619,1094,426
211619,1486,429
211619,1620,426
211619,1617,355
211619,1611,316
211619,1609,228
211619,1596,196
211619,774,195
211619,751,203
211619,699,219
211619,658,249
211619,637,271
211620,595,321
211620,562,355
211620,496,426
211620,470,456
211620,476,468
211620,1115,442
211620,1121,434
211620,1175,360
211620,1207,320
211620,1276,275
211620,1307,288
211620,1328,297
211620,1390,304
211620,1415,310
211620,1393,311
211620,1378,327
211620,1368,333
211620,1351,356
211620,1345,362
211620,1337,362
211620,1319,349
211621,1316,322
211621,1290,264
211621,1289,253
211621,1289,240
211621,1271,250
211621,1258,252
211621,1249,257
211621,1209,268
211621,1136,281
211621,1034,313
211621,997,328
211621,882,341
211621,820,347
211621,772,366
211621,712,381
211621,708,380
211621,689,392
211621,699,410
211621,708,413
211621,725,419
211621,716,429
211622,610,431
211622,529,431
211622,505,431
211622,488,413
211622,492,401
211622,499,356
211622,503,330
211622,500,311
211622,482,696
211622,444,699
211622,448,645
211622,451,655
211622,401,1079
211622,389,709
211622,398,695
211622,403,305
211622,412,279
211622,419,263
211622,438,246
211622,450,256
211622,478,264
211622,495,276
211623,505,288
211623,523,326
211623,529,337
211623,537,383
