timestamp,x,y
161424,1919,300
161424,1919,267
161424,1919,271
161425,1919,253
161425,1919,232
161425,1919,224
161425,1919,235
161425,1919,237
161425,1919,255
161425,1919,269
161425,1895,299
161425,1821,304
161425,1760,310
161425,1748,323
161425,1753,367
161425,1753,378
161425,1798,404
161425,1806,416
161425,1885,432
161425,1907,429
161425,1912,426
161425,1908,428
161425,1901,430
161425,1853,444
161426,1793,454
161426,1629,478
161426,1609,489
161426,1560,495
161426,1522,500
161426,1529,494
161426,1537,490
161426,1518,478
161426,1513,477
161426,1512,465
161426,1501,453
161426,1504,445
161426,1523,444
161426,1532,434
161426,1524,404
161426,1520,407
161426,1518,413
161426,1514,415
161426,1505,425
161426,1466,487
161426,1442,513
161426,1434,559
161427,1441,572
161427,1454,580
161427,1459,577
161427,1463,577
161427,1480,571
161427,1486,567
161427,1491,572
161427,1509,594
161427,1511,605
161427,1513,621
161427,1515,629
161427,1513,630
161427,1515,645
161427,1513,649
161427,1508,653
161427,1501,666
161427,1491,671
161427,1464,675
161427,1459,678
161427,1453,697
161427,1455,712
161428,1458,729
161428,1471,748
161428,1477,757
161428,1484,767
161428,1493,772
161428,1514,780
161428,1565,815
161428,1607,810
161428,1627,819
161428,1627,821
161428,1621,818
161428,1618,821
161428,1614,823
161428,1614,823
161428,1591,822
161428,1583,821
161428,1576,820
161428,1575,820
161428,1571,817
161428,1572,817
161428,1561,813
161429,1563,803
161429,1560,797
161429,1536,800
161429,1537,799
161429,1509,801
161429,1502,804
161429,1490,806
161429,1492,807
161429,1502,810
161429,1541,845
161429,1549,863
161429,1593,890
161429,1594,906
161429,1604,918
161429,1610,927
161429,1627,925
161429,1629,926
161429,1648,941
161429,1645,938
161429,1676,929
161429,1675,928
161430,1682,918
161430,1682,918
161430,1663,901
161430,1643,900
161430,1596,908
161430,1599,911
161430,1591,911
161430,1560,907
161430,1555,898
161430,1539,875
161430,1538,872
161430,1533,866
161430,1520,866
161430,1506,862
161430,1496,856
161430,1501,857
161430,1491,851
161430,1494,831
161430,1496,800
161430,1526,739
161430,1530,731
161430,1538,715
161431,1538,715
161431,1538,715
161431,1538,715
161431,1538,715
161431,1538,715
161431,1538,715
161431,1538,715
161431,1538,715
161431,1538,715
161431,0,0
161431,0,0
