timestamp,x,y
203724,293,1078
203724,291,1056
203724,321,1042
203725,327,1027
203725,327,1023
203725,318,992
203725,336,994
203725,344,987
203725,335,986
203725,315,996
203725,310,998
203725,297,1001
203725,277,999
203725,260,999
203725,252,994
203725,246,986
203725,230,955
203725,288,1079
203725,275,1051
203725,261,1053
203725,241,1035
203725,243,1032
203725,234,1035
203725,206,1046
203726,177,1055
203726,178,1071
203726,191,1079
203726,264,1079
203726,306,1079
203726,378,1079
203726,404,1054
203726,431,1079
203726,424,1079
203726,0,1079
203726,0,0
203726,0,0
203726,0,0
203726,0,0
203726,0,0
203726,0,0
203726,0,0
203726,0,0
203726,0,0
203726,0,0
203726,0,0
203726,0,0
203727,0,0
203727,0,0
203727,0,0
203727,0,0
203727,0,0
203727,0,0
203727,0,0
203727,0,0
203727,0,0
203727,0,0
203727,0,0
203727,0,0
203727,0,0
203727,0,0
203727,0,0
203727,0,0
203727,0,0
203727,0,0
203727,0,0
203727,0,0
203727,0,0
203728,0,0
203728,0,0
203728,0,0
203728,0,0
203728,0,0
203728,0,0
203728,0,0
203728,0,0
203728,0,0
203728,0,0
203728,0,0
203728,0,0
203728,0,0
203728,0,0
203728,0,0
203728,0,0
203728,0,0
203728,0,0
203728,0,0
203728,0,0
203728,0,0
203729,0,0
203729,0,0
203729,0,0
203729,0,0
203729,0,0
203729,0,0
203729,0,0
203729,0,0
203729,0,0
203729,0,0
203729,0,0
203729,0,949
203729,19,927
203729,112,889
203729,284,879
203729,316,870
203729,1079,787
203729,1106,777
203729,1280,782
203729,1326,837
203729,1363,879
203729,1509,986
203730,1639,1035
203730,1752,1008
203730,1825,1057
203730,1815,1054
203730,1815,1054
203730,1815,1054
203730,1815,1054
203730,1815,1054
203730,1815,1054
203730,1815,1054
203730,1815,1054
203730,1815,1054
203730,1815,1054
203730,1815,1054
203730,0,0
203730,0,0
203730,0,0
203730,0,0
203730,0,0
203730,0,0
203730,0,0
203731,0,0
203731,0,0
203731,0,0
203731,0,0
203731,0,0
203731,0,0
203731,0,0
203731,0,0
203731,0,0
203731,0,0
203731,0,0
203731,0,0
203731,0,0
203731,0,0
203731,0,0
203731,0,0
203731,0,0
203731,0,0
203731,0,0
203731,0,0
203731,0,0
203732,0,0
203732,0,0
203732,0,0
203732,0,0
203746,713,116
203746,763,154
203746,818,174
203747,864,230
203747,908,249
203747,904,256
203747,959,291
203747,1001,324
203747,1053,353
203747,1183,336
203747,1287,323
203747,1449,322
203747,1483,316
203747,1521,312
203747,1532,309
203747,1535,304
203747,1571,278
203747,1578,274
203747,1598,269
203747,1605,270
203747,1600,269
203747,1597,268
203747,1593,259
203747,1586,234
203748,1583,209
203748,1578,180
203748,1569,138
203748,1567,125
203748,1569,127
203748,1569,123
203748,1570,123
203748,1573,118
203748,1572,116
203748,1571,115
203748,1568,115
203748,1567,107
203748,1566,98
203748,1565,92
203748,1561,59
203748,1561,55
203748,1561,59
203748,1567,64
203748,1570,76
203748,1595,134
203748,1601,168
203748,1607,187
203749,1631,239
203749,1637,254
203749,1641,317
203749,1647,354
203749,1649,387
203749,1650,408
203749,1649,426
203749,1648,481
203749,1645,519
203749,1650,517
203749,1641,525
203749,1585,551
203749,1395,602
203749,1357,610
203749,1343,613
203749,1144,693
203749,287,770
203749,0,840
203749,0,0
203749,0,0
203749,0,0
203750,0,0
203750,0,0
203750,0,0
203750,0,0
203750,0,0
203750,0,0
203750,0,0
203750,0,0
203750,0,0
203750,0,0
203750,0,0
203750,0,0
203750,0,0
203750,0,0
203750,0,0
203750,0,0
203750,0,0
203750,0,0
203750,0,0
203750,0,0
203750,0,0
203751,0,0
203751,0,0
203751,0,0
203751,0,0
203751,0,0
203751,0,0
203751,0,0
203751,0,0
203751,0,0
203751,0,0
203751,0,0
203751,0,0
203751,0,0
203751,349,227
203751,887,307
203751,953,339
203751,992,367
203751,1046,397
203751,1055,428
203751,1004,419
203751,963,411
203752,955,406
203752,938,411
203752,930,426
203752,920,445
203752,880,477
203752,865,492
203752,833,541
203752,825,579
203752,837,651
203752,848,658
203752,857,668
203752,870,680
203752,898,674
203752,909,668
203752,920,666
203752,932,672
