Record Time,X Coordinate,Y Coordinate,timestamp,velocity,threshold,classification
201939427830,1614.0,817.0,73179.42783,0.0,3931.2120110819524,fixation
201939444986,1614.0,817.0,73179.444986,0.0,3918.5148555367236,fixation
201939462507,1600.0,814.0,73179.462507,859.0692637965813,3906.6479349628053,fixation
201939479557,1600.0,814.0,73179.479557,0.0,3895.268245857124,fixation
201939496592,1582.0,806.0,73179.496592,1181.8629362155325,3883.7819987617404,fixation
201939514027,1583.0,802.0,73179.514027,247.38633753705963,3871.490537512297,fixation
201939531053,1583.0,802.0,73179.531053,0.0,3857.7960683933106,fixation
201939547869,1589.0,798.0,73179.547869,432.6661530556787,3842.332175088383,fixation
201939565258,1589.0,798.0,73179.565258,0.0,3825.0389962808513,fixation
201939582561,1576.0,787.0,73179.582561,1021.7631819555842,3806.168594331493,fixation
201939599684,1576.0,787.0,73179.599684,0.0,3786.188791742634,fixation
201939616898,1576.0,787.0,73179.616898,0.0,3765.6550360141105,fixation
201939633913,1549.0,779.0,73179.633913,1689.6153408394468,3745.086893583235,fixation
201939651041,1549.0,779.0,73179.651041,0.0,3724.8697976942967,fixation
201939668121,1547.0,778.0,73179.668121,134.1640786499874,3705.2096207950412,fixation
201939685140,1540.0,768.0,73179.68514,732.3933369440222,3686.1302580958386,fixation
201939702520,1540.0,768.0,73179.70252,0.0,3667.512164100747,fixation
201939720041,1542.0,771.0,73179.720041,216.33307652783935,3649.165000206552,fixation
201939737286,1542.0,771.0,73179.737286,0.0,3630.9300614242784,fixation
201939754629,1533.0,770.0,73179.754629,543.3231082882451,3612.7990247042735,fixation
201939772075,1533.0,770.0,73179.772075,0.0,3595.0233357374354,fixation
201939789125,1480.0,730.0,73179.789125,3984.018072248167,3578.1701876924517,saccade
201939806160,1480.0,730.0,73179.80616,0.0,3563.0749762511887,fixation
201939823339,1413.0,626.0,73179.823339,7422.8027051781455,3550.662578667465,saccade
201939840591,1413.0,626.0,73179.840591,0.0,3541.6529960839976,fixation
201939857615,1317.0,530.0,73179.857615,8145.870119269027,3536.247015167475,saccade
201939874863,1317.0,530.0,73179.874863,0.0,3533.9329680537085,fixation
201939891786,1241.0,578.0,73179.891786,5393.3292130186155,3533.512225205417,saccade
201939908817,1242.0,571.0,73179.908817,424.26406871192853,3533.3747755738113,fixation
201939925730,1242.0,571.0,73179.92573,0.0,3531.93008536409,fixation
201939942743,1242.0,571.0,73179.942743,0.0,3528.011149371092,fixation
201939960560,1232.0,550.0,73179.96056,1395.564401953561,3521.1156224630095,fixation
201939977809,1232.0,550.0,73179.977809,0.0,3511.417832653189,fixation
201939994774,988.0,936.0,73179.994774,27399.182469555544,3499.5882103137706,saccade
201940011995,988.0,936.0,73180.011995,0.0,3486.5209009180567,fixation
201940028879,983.0,934.0,73180.028879,323.10988842807024,3473.073280039883,fixation
201940046076,983.0,934.0,73180.046076,0.0,3459.8925300798333,fixation
201940063159,959.0,895.0,73180.063159,2747.5807540452747,3447.348296619938,fixation
201940080367,959.0,895.0,73180.080367,0.0,3435.55169967445,fixation
201940097672,674.0,890.0,73180.097672,17102.631376487072,3424.4223194641554,saccade
201940114508,674.0,890.0,73180.114508,0.0,3413.766997090715,fixation
201940131899,666.0,817.0,73180.131899,4406.222872256918,3403.3508900204006,saccade
201940149139,656.0,767.0,73180.149139,3059.411708155671,3392.950254485167,fixation
201940166163,656.0,767.0,73180.166163,0.0,3382.388484096169,fixation
201940183250,657.0,725.0,73180.18325,2520.7141845120004,3371.5569017186026,fixation
201940200372,657.0,725.0,73180.200372,0.0,3360.42303002437,fixation
201940217483,661.0,694.0,73180.217483,1875.419952970534,3349.0253415122934,fixation
201940234757,661.0,694.0,73180.234757,0.0,3337.4567829158414,fixation
201940252025,660.0,652.0,73180.252025,2520.7141845120004,3325.8386075208746,fixation
201940269179,660.0,652.0,73180.269179,0.0,3314.2884566729963,fixation
201940286346,652.0,548.0,73180.286346,6258.434308994543,3302.8953221643405,saccade
201940303560,652.0,548.0,73180.30356,0.0,3299.3008469831875,fixation
201940320472,652.0,548.0,73180.320472,0.0,3295.586529268528,fixation
201940337916,646.0,399.0,73180.337916,8947.24538615098,3291.738404464103,saccade
201940354938,653.0,329.0,73180.354938,4220.947760870774,3287.75209844225,saccade
201940372319,653.0,329.0,73180.372319,0.0,3283.648172264887,fixation
201940389570,667.0,260.0,73180.38957,4224.3579393796645,3279.4880005652594,saccade
201940406586,667.0,260.0,73180.406586,0.0,3275.3647235529324,fixation
201940424044,680.0,207.0,73180.424044,3274.2632759141406,3271.3953761284797,saccade
201940441095,680.0,207.0,73180.441095,0.0,3267.6980436812,fixation
201940458143,696.0,179.0,73180.458143,1934.9418595916518,3264.3815995594005,fixation
201940475257,696.0,179.0,73180.475257,0.0,3261.540228983326,fixation
201940492261,706.0,149.0,73180.492261,1897.3665961010277,3259.257472802885,fixation
201940509613,706.0,149.0,73180.509613,0.0,3257.6089125695507,fixation
201940527129,713.0,128.0,73180.527129,1328.1566172707194,3256.660717360155,fixation
201940544356,713.0,128.0,73180.544356,0.0,3256.4288210731147,fixation
201940561533,712.0,117.0,73180.561533,662.7216610312357,3256.846041408484,fixation
201940578648,705.0,98.0,73180.578648,1214.9074038789952,3257.712144760959,fixation
201940595630,705.0,98.0,73180.59563,0.0,3258.673655781403,fixation
201940612723,704.0,94.0,73180.612723,247.38633753705963,3259.256695288109,fixation
201940629949,704.0,94.0,73180.629949,0.0,3258.961614891362,fixation
201940647193,704.0,94.0,73180.647193,0.0,3257.3893104401714,fixation
201940664361,713.0,110.0,73180.664361,1101.4535850411492,3254.3265984740656,fixation
201940681539,713.0,110.0,73180.681539,0.0,3249.7246118640755,fixation
201940698772,731.0,137.0,73180.698772,1946.9976887505543,3243.543245704109,fixation
201940715606,731.0,137.0,73180.715606,0.0,3235.5109420204126,fixation
201940732759,841.0,446.0,73180.732759,19679.725607843215,3224.9347005236395,saccade
201940750060,841.0,446.0,73180.75006,0.0,3210.6600595156824,fixation
201940767102,887.0,506.0,73180.767102,4536.253961144592,3191.2389406258008,saccade
201940784198,887.0,506.0,73180.784198,0.0,3165.235275960059,fixation
201940801244,925.0,536.0,73180.801244,2904.892424858449,3131.50832476186,fixation
201940818288,925.0,536.0,73180.818288,0.0,3089.427766530462,fixation
201940835484,940.0,559.0,73180.835484,1647.5436261295179,3038.945466257229,fixation
201940852662,959.0,571.0,73180.852662,1348.3323032546539,2980.558238730365,fixation
201940869613,959.0,571.0,73180.869613,0.0,2915.2261370339384,fixation
201940886832,975.0,583.0,73180.886832,1200.0,2844.3066904291936,fixation
201940903661,975.0,583.0,73180.903661,0.0,2769.4811689980434,fixation
201940921038,981.0,601.0,73180.921038,1138.4199576606165,2692.674949466452,fixation
201940938252,981.0,601.0,73180.938252,0.0,2616.0150569222437,fixation
201940955587,980.0,603.0,73180.955587,134.1640786499874,2541.8070785464975,fixation
201940972740,980.0,603.0,73180.97274,0.0,2472.61796660046,fixation
201940989774,986.0,624.0,73180.989774,1310.4197800704933,2411.4334680574134,fixation
201941006752,986.0,624.0,73181.006752,0.0,2361.851378510448,fixation
201941023658,986.0,624.0,73181.023658,0.0,2328.0676168483233,fixation
201941040860,996.0,627.0,73181.04086,626.4183905346331,2314.3287311085014,fixation
201941057995,996.0,627.0,73181.057995,0.0,2323.6762959213866,fixation
201941075043,985.0,624.0,73181.075043,684.1052550594827,2356.3227733102294,fixation
201941092228,957.0,626.0,73181.092228,1684.280261714184,2408.7090048289056,fixation
201941109606,957.0,626.0,73181.109606,0.0,2473.9488975036575,fixation
201941126722,902.0,629.0,73181.126722,3304.9054449408986,2543.5903229616943,saccade
201941143591,902.0,629.0,73181.143591,0.0,2609.508616914373,fixation
201941160825,851.0,627.0,73181.160825,3062.352037241963,2665.465069100953,saccade
201941178059,851.0,627.0,73181.178059,0.0,2707.8979945065344,fixation
201941195454,794.0,630.0,73181.195454,3424.7335662792807,2735.9954501910897,saccade
201941212491,794.0,630.0,73181.212491,0.0,2751.215594139825,fixation
201941229483,746.0,619.0,73181.229483,2954.6573405388312,2756.474051120599,saccade
201941246668,746.0,619.0,73181.246668,0.0,2755.2029796824227,fixation
201941263891,733.0,604.0,73181.263891,1190.9659944767525,2750.5870596193868,fixation
201941280917,733.0,604.0,73181.280917,0.0,2745.0661110487854,fixation
201941298346,732.0,616.0,73181.298346,722.4956747275378,2740.1461501000595,fixation
201941315478,733.0,620.0,73181.315478,247.38633753705963,2736.500009368652,fixation
201941332754,733.0,620.0,73181.332754,0.0,2734.207328833014,fixation
201941349872,733.0,620.0,73181.349872,0.0,2733.014364286151,fixation
201941366927,748.0,648.0,73181.366927,1905.885620912231,2732.55973061001,fixation
201941384076,748.0,648.0,73181.384076,0.0,2732.5128287679527,fixation
201941401171,766.0,692.0,73181.401171,2852.367437761131,2732.6467830432375,saccade
201941418603,766.0,692.0,73181.418603,0.0,2732.847666717219,fixation
201941435622,766.0,692.0,73181.435622,0.0,2733.0846229769722,fixation
201941452871,766.0,692.0,73181.452871,0.0,2733.3210410643605,fixation
201941470360,766.0,693.0,73181.47036,60.0,2733.396623051907,fixation
201941487333,766.0,693.0,73181.487333,0.0,2732.9027535802084,fixation
201941504490,766.0,692.0,73181.50449,60.0,2731.100558967981,fixation
201941521627,766.0,692.0,73181.521627,0.0,2726.9692171129627,fixation
201941538528,766.0,692.0,73181.538528,0.0,2719.428498782955,fixation
201941555473,767.0,691.0,73181.555473,84.8528137423857,2707.743468684136,fixation
201941572574,767.0,691.0,73181.572574,0.0,2692.068117801402,fixation
201941589961,901.0,1079.0,73181.589961,24629.25090212855,2674.0282058781686,saccade
201941606983,901.0,1079.0,73181.606983,0.0,2657.264155155825,fixation
201941624353,905.0,1079.0,73181.624353,240.0,2647.7993515713683,fixation
201941641760,905.0,1079.0,73181.64176,0.0,2654.0097915870256,fixation
201941658826,901.0,1079.0,73181.658826,240.0,2685.8499452342903,fixation
201941675974,901.0,1079.0,73181.675974,0.0,2753.0048749673233,fixation
201941692829,898.0,1079.0,73181.692829,180.0,2862.222944841661,fixation
201941710079,898.0,1079.0,73181.710079,0.0,3015.0480465411056,fixation
201941727259,898.0,1079.0,73181.727259,0.0,3207.227235484845,fixation
201941744513,892.0,1079.0,73181.744513,360.0,3429.922702162877,fixation
201941761583,892.0,1079.0,73181.761583,0.0,3671.744369799975,fixation
201941779059,874.0,1079.0,73181.779059,1080.0,3920.6424162461262,fixation
201941796299,859.0,1079.0,73181.796299,900.0,4165.301709670013,fixation
201941813419,859.0,1079.0,73181.813419,0.0,4396.005936369998,fixation
201941830610,854.0,1079.0,73181.83061,300.0,4605.161520313608,fixation
201941847850,854.0,1079.0,73181.84785,0.0,4787.5194225841,fixation
201941864904,851.0,1079.0,73181.864904,180.0,4940.242157959057,fixation
201941882186,851.0,1079.0,73181.882186,0.0,5062.800175898303,fixation
201941899083,841.0,1063.0,73181.899083,1132.0777358467924,5156.72155528065,fixation
201941915910,841.0,1063.0,73181.91591,0.0,5225.183500233728,fixation
201941932948,828.0,990.0,73181.932948,4448.909978859991,5272.454024559246,fixation
201941949940,828.0,990.0,73181.94994,0.0,5303.254196675629,fixation
201941967463,717.0,434.0,73181.967463,34018.306836172786,5322.1440454425865,saccade
201941985075,717.0,434.0,73181.985075,0.0,5333.046239813686,fixation
201942002254,663.0,373.0,73182.002254,4888.067102649063,5338.992860584323,fixation
201942019270,626.0,380.0,73182.01927,2259.380446051528,5342.098554764254,fixation
201942036551,626.0,380.0,73182.036551,0.0,5343.700670428721,fixation
201942053619,626.0,380.0,73182.053619,0.0,5344.572209847507,fixation
201942070842,573.0,372.0,73182.070842,3216.022387981775,5345.1262998822385,fixation
201942087796,573.0,372.0,73182.087796,0.0,5345.5684358693,fixation
201942104683,556.0,387.0,73182.104683,1360.2940858505563,5345.986030468319,fixation
201942121975,556.0,387.0,73182.121975,0.0,5346.394408249218,fixation
201942139298,534.0,416.0,73182.139298,2184.0329667841556,5346.768514821787,fixation
201942156571,534.0,416.0,73182.156571,0.0,5347.0561359410185,fixation
201942173632,517.0,412.0,73182.173632,1047.8549517943788,5347.202187187694,fixation
201942190722,517.0,412.0,73182.190722,0.0,5347.166724361454,fixation
201942208123,488.0,410.0,73182.208123,1744.133022449836,5346.936416464744,fixation
201942225328,488.0,410.0,73182.225328,0.0,5346.526581615467,fixation
201942242157,469.0,419.0,73182.242157,1261.4277624977183,5345.982982261259,fixation
201942259182,463.0,428.0,73182.259182,648.9992295835182,5345.373452422047,fixation
201942276051,463.0,428.0,73182.276051,0.0,5344.788577777857,fixation
201942293091,450.0,443.0,73182.293091,1190.9659944767525,5344.33625986559,fixation
201942310260,450.0,443.0,73182.31026,0.0,5344.124613284355,fixation
201942327443,416.0,493.0,73182.327443,3627.891949879434,5344.223760435898,fixation
201942344401,416.0,493.0,73182.344401,0.0,5344.6142882323165,fixation
201942361434,418.0,494.0,73182.361434,134.1640786499874,5345.141719501509,fixation
201942378472,418.0,494.0,73182.378472,0.0,5345.512277695796,fixation
201942395677,422.0,500.0,73182.395677,432.6661530556787,5345.35610930403,fixation
201942412714,422.0,500.0,73182.412714,0.0,5344.352570470439,fixation
201942429756,422.0,500.0,73182.429756,0.0,5342.373559949146,fixation
201942446575,432.0,531.0,73182.446575,1954.3796969882796,5339.573113446751,fixation
201942463809,432.0,531.0,73182.463809,0.0,5336.369395456256,fixation
201942480830,442.0,566.0,73182.48083,2184.0329667841556,5333.315287398185,fixation
201942497850,442.0,566.0,73182.49785,0.0,5330.906493121317,fixation
201942514860,454.0,600.0,73182.51486,2163.3307652783938,5329.436473083991,fixation
201942531877,454.0,600.0,73182.531877,0.0,5328.926101030831,fixation
201942549217,461.0,638.0,73182.549217,2318.361490363399,5329.175208891989,fixation
201942566140,465.0,648.0,73182.56614,646.2197768561405,5329.880677858604,fixation
201942583237,465.0,648.0,73182.583237,0.0,5330.765406883362,fixation
201942600196,1303.0,1079.0,73182.600196,56540.4103274817,5331.666918018293,saccade
201942617406,1303.0,1079.0,73182.617406,0.0,5332.565834833422,fixation
201942634382,1252.0,1052.0,73182.634382,3462.369131100842,5333.5575796771,fixation
201942651620,1252.0,1052.0,73182.65162,0.0,5334.7796279416325,fixation
201942669223,1254.0,1054.0,73182.669223,169.7056274847714,5336.304399236947,fixation
201942686109,1254.0,1054.0,73182.686109,0.0,5338.008936371323,fixation
201942703387,444.0,871.0,73182.703387,49824.89739076238,5339.4405302619025,saccade
201942720355,444.0,871.0,73182.720355,0.0,5339.719148503772,fixation
201942737476,448.0,883.0,73182.737476,758.9466384404111,5337.5386540832715,fixation
201942754575,448.0,883.0,73182.754575,0.0,5331.326571485363,fixation
201942771654,543.0,906.0,73182.771654,5864.673903977953,5319.578292505516,saccade
201942788957,543.0,906.0,73182.788957,0.0,5301.305850407107,fixation
201942806001,564.0,882.0,73182.806001,1913.426246292237,5276.457106408013,fixation
201942823063,564.0,882.0,73182.823063,0.0,5246.141330021794,fixation
201942839953,564.0,882.0,73182.839953,0.0,5212.5048825989015,fixation
201942857047,587.0,871.0,73182.857047,1529.7058540778355,5178.322959142319,fixation
201942874049,603.0,883.0,73182.874049,1200.0,5146.364877757974,fixation
201942891165,603.0,883.0,73182.891165,0.0,5118.791396384006,fixation
201942908363,624.0,882.0,73182.908363,1261.4277624977183,5096.788147401115,fixation
201942925660,624.0,882.0,73182.92566,0.0,5080.522782578629,fixation
201942942714,669.0,863.0,73182.942714,2930.801938036755,5069.375339588018,fixation
201942960056,669.0,863.0,73182.960056,0.0,5062.297072422994,fixation
201942977126,688.0,812.0,73182.977126,3265.4555578050667,5058.148395582095,fixation
201942994447,688.0,812.0,73182.994447,0.0,5055.927796058197,fixation
201943011815,697.0,742.0,73183.011815,4234.571997262533,5054.8716806288985,fixation
