Record Time,X Coordinate,Y Coordinate,timestamp,velocity,threshold,classification
191439174738,1610.0,901.0,69279.174738,0.0,4275.113203819787,fixation
191439191756,1618.0,907.0,69279.191756,600.0,4245.407031155577,fixation
191439208876,1618.0,907.0,69279.208876,0.0,4216.666658962107,fixation
191439225891,1621.0,917.0,69279.225891,626.4183905346331,4188.892249868597,fixation
191439243110,1621.0,917.0,69279.24311,0.0,4162.066283683296,fixation
191439260229,1621.0,927.0,69279.260229,600.0,4136.155644009675,fixation
191439277430,1621.0,927.0,69279.27743,0.0,4111.113851746271,fixation
191439294762,1625.0,930.0,69279.294762,300.0,4086.882316434179,fixation
191439311959,1625.0,930.0,69279.311959,0.0,4063.3941537736036,fixation
191439328932,1632.0,936.0,69279.328932,553.1726674375732,4040.5734384651614,fixation
191439345819,1632.0,936.0,69279.345819,0.0,4018.336456873554,fixation
191439363163,1646.0,933.0,69279.363163,859.0692637965813,3996.58965238382,fixation
191439380417,1646.0,933.0,69279.380417,0.0,3975.2294240790043,fixation
191439397894,1639.0,929.0,69279.397894,483.73546489791295,3954.1427783667755,fixation
191439414742,1639.0,929.0,69279.414742,0.0,3933.2077970602777,fixation
191439431646,1642.0,931.0,69279.431646,216.33307652783935,3912.2989579003556,fixation
191439449190,1642.0,931.0,69279.44919,0.0,3891.297195581629,fixation
191439466085,1633.0,926.0,69279.466085,617.7378084592201,3870.105292372765,fixation
191439483315,1633.0,926.0,69279.483315,0.0,3848.674302136193,fixation
191439500785,934.0,789.0,69279.500785,42737.945668925175,3827.0327808113193,saccade
191439517889,934.0,789.0,69279.517889,0.0,3805.319831681556,fixation
191439534962,880.0,760.0,69279.534962,3677.6623009732693,3783.806921035305,fixation
191439552060,880.0,760.0,69279.55206,0.0,3762.898268072081,fixation
191439569182,836.0,727.0,69279.569182,3300.0,3743.0962505339385,fixation
191439586301,836.0,727.0,69279.586301,0.0,3724.925567233253,fixation
191439603138,791.0,684.0,69279.603138,3734.4879167029044,3708.823934930635,saccade
191439620208,775.0,647.0,69279.620208,2418.677324489565,3695.020849171527,fixation
191439637357,775.0,647.0,69279.637357,0.0,3683.442300560315,fixation
191439654823,450.0,584.0,69279.654823,19862.990711370734,3673.675036285284,saccade
191439672007,450.0,584.0,69279.672007,0.0,3665.015515798277,fixation
191439689130,427.0,553.0,69279.68913,2316.031087874254,3656.6010169026217,fixation
191439706342,427.0,553.0,69279.706342,0.0,3647.5864587712044,fixation
191439723449,412.0,547.0,69279.723449,969.3296652842106,3637.3218083936918,fixation
191439740458,412.0,547.0,69279.740458,0.0,3625.470627645028,fixation
191439757476,412.0,547.0,69279.757476,0.0,3612.045637861346,fixation
191439774769,371.0,486.0,69279.774769,4409.897958003111,3597.3481977187494,saccade
191439791874,371.0,486.0,69279.791874,0.0,3581.84690783503,fixation
191439809200,343.0,457.0,69279.8092,2418.677324489565,3566.0328757891466,fixation
191439826490,343.0,457.0,69279.82649,0.0,3550.301082615704,fixation
191439843862,316.0,412.0,69279.843862,3148.7140232164625,3534.8854894885008,fixation
191439861008,295.0,359.0,69279.861008,3420.526275297414,3519.8551871605514,fixation
191439878269,295.0,359.0,69279.878269,0.0,3505.1566047498254,fixation
191439895721,279.0,312.0,69279.895721,2978.9259809535383,3490.677345908727,fixation
191439912781,279.0,312.0,69279.912781,0.0,3476.3071401166244,fixation
191439929962,266.0,258.0,69279.929962,3332.5665784797156,3461.9808039862373,fixation
191439947530,266.0,258.0,69279.94753,0.0,3447.69617988079,fixation
191439964631,254.0,198.0,69279.964631,3671.2940497868053,3433.5091426454455,saccade
191439981855,254.0,198.0,69279.981855,0.0,3419.5123628035535,fixation
191439998852,239.0,183.0,69279.998852,1272.7922061357856,3405.805360717274,fixation
191440015821,239.0,183.0,69280.015821,0.0,3392.4658504758827,fixation
191440032815,231.0,141.0,69280.032815,2565.306999171834,3379.5277948403573,fixation
191440049969,231.0,141.0,69280.049969,0.0,3378.9757433548784,fixation
191440067213,221.0,117.0,69280.067213,1560.0,3378.4473299299643,fixation
191440084830,221.0,117.0,69280.08483,0.0,3377.8727355872243,fixation
191440101847,202.0,115.0,69280.101847,1146.298390472568,3377.192545513367,fixation
191440118850,202.0,115.0,69280.11885,0.0,3376.3902673567445,fixation
191440135875,199.0,97.0,69280.135875,1094.8972554536795,3375.514845565486,fixation
191440153022,199.0,97.0,69280.153022,0.0,3374.682757872531,fixation
191440170349,197.0,81.0,69280.170349,967.4709297958259,3374.053657969547,fixation
191440187410,197.0,81.0,69280.18741,0.0,3373.763054079457,fixation
191440204783,194.0,73.0,69280.204783,512.6402247190518,3373.7864686450002,fixation
191440221906,194.0,73.0,69280.221906,0.0,3373.741516413884,fixation
191440238777,190.0,75.0,69280.238777,268.3281572999748,3372.639261839,fixation
191440255790,190.0,75.0,69280.25579,0.0,3368.661712566629,fixation
191440272989,186.0,78.0,69280.272989,300.0,3359.082319750809,fixation
191440289936,186.0,78.0,69280.289936,0.0,3340.4435945820487,fixation
191440306902,189.0,76.0,69280.306902,216.33307652783935,3309.0356671537106,fixation
191440324256,188.0,71.0,69280.324256,305.9411708155671,3261.6089713616357,fixation
191440341648,188.0,71.0,69280.341648,0.0,3196.113823101655,fixation
191440359005,189.0,69.0,69280.359005,134.1640786499874,3112.256028668827,fixation
191440376375,189.0,69.0,69280.376375,0.0,3011.6681853662394,fixation
191440393297,189.0,67.0,69280.393297,120.0,2897.6596048873216,fixation
191440410569,189.0,67.0,69280.410569,0.0,2774.62409141383,fixation
191440427747,232.0,79.0,69280.427747,2678.5817142659657,2647.284126894916,saccade
191440444930,232.0,79.0,69280.44493,0.0,2520.029416589031,fixation
191440461955,232.0,79.0,69280.461955,0.0,2396.479211527837,fixation
191440479004,354.0,118.0,69280.479004,7684.92029887103,2279.3598924837834,saccade
191440496125,354.0,118.0,69280.496125,0.0,2170.591400984412,fixation
191440513587,428.0,132.0,69280.513587,4518.760892103056,2071.492076051934,saccade
191440530733,428.0,132.0,69280.530733,0.0,1982.9224313570735,fixation
191440548017,499.0,174.0,69280.548017,4949.545433673682,1905.331139956353,saccade
191440565188,561.0,224.0,69280.565188,4778.9538604175705,1838.6946134750401,saccade
191440582647,561.0,224.0,69280.582647,0.0,1782.4541473497995,fixation
191440599906,603.0,273.0,69280.599906,3872.2086720630127,1735.5210894110555,saccade
191440616835,603.0,273.0,69280.616835,0.0,1696.4068048948793,fixation
191440633971,603.0,276.0,69280.633971,180.0,1663.4311181217677,fixation
191440651136,603.0,276.0,69280.651136,0.0,1634.936249005385,fixation
191440668072,603.0,278.0,69280.668072,120.0,1609.4485732259332,fixation
191440684982,603.0,278.0,69280.684982,0.0,1585.7736921941082,fixation
191440702280,602.0,279.0,69280.70228,84.8528137423857,1563.0382943981908,fixation
191440719585,602.0,279.0,69280.719585,0.0,1540.7049374393173,fixation
191440736594,603.0,280.0,69280.736594,84.8528137423857,1518.5847923484878,fixation
191440753813,603.0,280.0,69280.753813,0.0,1496.7512244823338,fixation
191440770926,611.0,291.0,69280.770926,816.0882305241266,1475.5840814434077,fixation
191440788036,611.0,291.0,69280.788036,0.0,1455.6739289636387,fixation
191440805148,611.0,291.0,69280.805148,0.0,1437.763933607424,fixation
191440822529,609.0,279.0,69280.822529,729.9315036357864,1422.6618629423574,fixation
191440839740,575.0,274.0,69280.83974,2061.9408332927496,1411.143781694237,saccade
191440857116,575.0,274.0,69280.857116,0.0,1403.8283998243312,fixation
191440874205,535.0,261.0,69280.874205,2523.568901377571,1401.049053794382,saccade
191440891614,535.0,261.0,69280.891614,0.0,1402.757139485178,fixation
191440909094,485.0,248.0,69280.909094,3099.7419247414773,1408.4551514124853,saccade
191440926277,485.0,248.0,69280.926277,0.0,1417.2777205379364,fixation
191440943365,428.0,238.0,69280.943365,3472.2327110952688,1428.1231274753045,saccade
191440960683,428.0,238.0,69280.960683,0.0,1439.8569344013856,fixation
191440977957,398.0,232.0,69280.977957,1835.6470248934027,1451.5075517457226,saccade
191440995036,398.0,232.0,69280.995036,0.0,1462.4032353594214,fixation
191441012251,373.0,234.0,69281.012251,1504.7923444781345,1472.2092538806046,saccade
191441029646,361.0,241.0,69281.029646,833.5466393669883,1480.8951849086386,fixation
191441046709,361.0,241.0,69281.046709,0.0,1488.6383385123604,fixation
191441063745,348.0,250.0,69281.063745,948.6832980505138,1495.7348652690857,fixation
191441081102,348.0,250.0,69281.081102,0.0,1502.5251460182403,fixation
191441098180,324.0,250.0,69281.09818,1440.0,1509.3500765929793,fixation
191441115465,324.0,250.0,69281.115465,0.0,1516.5160813071186,fixation
191441132892,324.0,253.0,69281.132892,180.0,1524.2635270236253,fixation
191441150091,324.0,253.0,69281.150091,0.0,1532.7324044859186,fixation
191441167327,324.0,253.0,69281.167327,0.0,1541.938557340947,fixation
191441184536,330.0,253.0,69281.184536,360.0,1551.7679567493362,fixation
191441201651,330.0,253.0,69281.201651,0.0,1561.9803761347612,fixation
191441218669,330.0,251.0,69281.218669,120.0,1572.209677566168,fixation
