Record Time,X Coordinate,Y Coordinate,timestamp,velocity,threshold,classification
174940494124,1715.0,778.0,64180.494124,0.0,2300.3987730376475,fixation
174940511323,1719.0,777.0,64180.511323,247.38633753705963,2297.304383338201,fixation
174940528513,1719.0,777.0,64180.528513,0.0,2296.1762827171306,fixation
174940545638,1719.0,777.0,64180.545638,0.0,2297.052081494743,fixation
174940562880,1738.0,775.0,64180.56288,1146.298390472568,2299.850826408514,fixation
174940579893,1738.0,775.0,64180.579893,0.0,2304.373070794599,fixation
174940597097,1746.0,773.0,64180.597097,494.77267507411926,2310.3123360634645,fixation
174940613979,1764.0,772.0,64180.613979,1081.6653826391969,2317.2882901303633,fixation
174940631230,1764.0,772.0,64180.63123,0.0,2324.8660465286493,fixation
174940648404,1761.0,769.0,64180.648404,254.5584412271571,2332.58540004744,fixation
174940666671,1761.0,769.0,64180.666671,0.0,2339.9750506690025,fixation
174940684146,1764.0,765.0,64180.684146,300.0,2346.568562252657,fixation
174940701284,1764.0,765.0,64180.701284,0.0,2351.920425981153,fixation
174940718218,1761.0,758.0,64180.718218,456.9463863518345,2355.634796606597,fixation
174940735199,1761.0,758.0,64180.735199,0.0,2357.39411246076,fixation
174940752097,1763.0,763.0,64180.752097,323.10988842807024,2357.002641100843,fixation
174940769335,1763.0,763.0,64180.769335,0.0,2354.4170675737378,fixation
174940786589,1757.0,758.0,64180.786589,468.61498055439927,2349.760675420161,fixation
174940803758,1757.0,758.0,64180.803758,0.0,2343.311219666598,fixation
174940820844,1748.0,755.0,64180.820844,569.2099788303083,2335.450264242555,fixation
174940838063,1727.0,750.0,64180.838063,1295.2219886953742,2326.597900596675,fixation
174940855424,1727.0,750.0,64180.855424,0.0,2317.1456213488054,fixation
174940872716,1727.0,750.0,64180.872716,0.0,2307.4064163201765,fixation
174940890303,1683.0,746.0,64180.890303,2650.886644124943,2297.5965277093164,saccade
174940907733,1683.0,746.0,64180.907733,0.0,2287.8436526985947,fixation
174940925534,1638.0,744.0,64180.925534,2702.66535109325,2278.211796560404,saccade
174940942821,1638.0,744.0,64180.942821,0.0,2268.727211722007,fixation
174940959958,1533.0,729.0,64180.959958,6363.961030678928,2259.3994091938375,saccade
174940977303,1533.0,729.0,64180.977303,0.0,2250.2347296693906,fixation
174940994763,1453.0,710.0,64180.994763,4933.518014561211,2241.2455799822396,saccade
174941011880,1453.0,710.0,64181.01188,0.0,2232.4564036420606,fixation
174941029394,1371.0,691.0,64181.029394,5050.346522764552,2223.9056999796885,saccade
174941046515,1303.0,643.0,64181.046515,4994.076491204355,2215.640738444208,saccade
174941063919,1303.0,643.0,64181.063919,0.0,2207.706799356354,fixation
174941081029,1291.0,561.0,64181.081029,4972.403845224158,2200.1322869659216,saccade
174941098298,1291.0,561.0,64181.098298,0.0,2192.919134551629,fixation
174941115394,1267.0,495.0,64181.115394,4213.691967859066,2186.039950117437,saccade
174941132737,1267.0,495.0,64181.132737,0.0,2179.4428077484545,fixation
174941149870,1236.0,466.0,64181.14987,2546.9982332149348,2173.0649122478417,saccade
174941167049,1236.0,466.0,64181.167049,0.0,2166.8422193962197,fixation
174941184131,1190.0,432.0,64181.184131,3432.083915058022,2160.718528541669,saccade
174941201261,1190.0,432.0,64181.201261,0.0,2154.64648212498,fixation
174941218519,1174.0,404.0,64181.218519,1934.9418595916518,2148.5876367213004,fixation
174941235638,1174.0,404.0,64181.235638,0.0,2142.508265418981,fixation
174941252757,1174.0,404.0,64181.252757,0.0,2136.3768528969363,fixation
174941270248,1138.0,363.0,64181.270248,3273.7134877688977,2130.1634944879606,saccade
174941287458,1127.0,361.0,64181.287458,670.820393249937,2123.8424470270693,fixation
174941304396,1127.0,361.0,64181.304396,0.0,2117.396250842478,fixation
174941321400,1083.0,364.0,64181.3214,2646.1292485439935,2110.820263890394,saccade
174941338288,1083.0,364.0,64181.338288,0.0,2104.124736962075,fixation
174941355610,1052.0,365.0,64181.35561,1860.9674903124987,2097.333772919927,fixation
174941372827,1052.0,365.0,64181.372827,0.0,2096.1431535600323,fixation
174941390016,980.0,370.0,64181.390016,4330.4041381838715,2094.881195452953,saccade
174941406954,980.0,370.0,64181.406954,0.0,2093.5933658917465,fixation
174941423959,912.0,374.0,64181.423959,4087.0527278223367,2092.3161139804247,saccade
174941441439,912.0,374.0,64181.441439,0.0,2091.070828536186,fixation
174941458625,880.0,380.0,64181.458625,1953.4584715319647,2089.864855269395,fixation
174941475898,822.0,385.0,64181.475898,3492.9070986786924,2088.6886236024575,saccade
174941492889,822.0,385.0,64181.492889,0.0,2087.516231864494,fixation
174941510337,756.0,393.0,64181.510337,3988.984833262719,2086.3044207498074,saccade
174941527860,756.0,393.0,64181.52786,0.0,2085.0012743440066,fixation
174941545268,687.0,408.0,64181.545268,4236.696826538335,2083.5585619087406,saccade
