Record Time,X Coordinate,Y Coordinate,timestamp,velocity,threshold,classification
224322630646,1498,1032,81802.630646,0.0,3267.6668348735093,fixation
224322647912,1498,1032,81802.647912,0.0,3264.7078373829427,fixation
224322665323,1486,1033,81802.665323,722.4956747275378,3259.113297189314,fixation
224322682740,1486,1033,81802.68274,0.0,3250.940159275724,fixation
224322700126,1469,1034,81802.700126,1021.7631819555842,3240.3103766645486,fixation
224322717145,1469,1034,81802.717145,0.0,3227.437545328268,fixation
224322734275,1472,1034,81802.734275,180.0,3212.645953206503,fixation
224322751725,1472,1034,81802.751725,0.0,3196.3364930816124,fixation
224322768737,1473,1034,81802.768737,60.0,3178.9529038372607,fixation
224322785830,1466,1035,81802.78583,424.26406871192853,3160.917286936293,fixation
224322803092,1466,1035,81802.803092,0.0,3142.593004916388,fixation
224322820081,1466,1035,81802.820081,0.0,3124.2529867539574,fixation
224322837798,1451,1035,81802.837798,900.0,3106.0824819984337,fixation
224322854985,1451,1035,81802.854985,0.0,3088.1943416185277,fixation
224322871972,1456,1033,81802.871972,323.10988842807024,3070.6535405952027,fixation
224322889163,1456,1033,81802.889163,0.0,3053.4946622566194,fixation
224322906826,1449,1032,81802.906826,424.26406871192853,3036.731650766083,fixation
224322924025,1449,1032,81802.924025,0.0,3020.3575989554993,fixation
224322940980,1456,1031,81802.94098,424.26406871192853,3004.3455742831093,fixation
224322958352,1456,1031,81802.958352,0.0,2988.652493245405,fixation
224322975785,1457,1023,81802.975785,483.73546489791295,2973.2293566548906,fixation
224322992989,1457,1011,81802.992989,720.0,2958.033628175367,fixation
224323010005,1457,1011,81803.010005,0.0,2943.0400296592825,fixation
224323027382,1447,1001,81803.027382,848.5281374238571,2928.242846511592,fixation
224323044592,1447,1001,81803.044592,0.0,2913.6512010579954,fixation
224323061859,1403,983,81803.061859,2852.367437761131,2899.2806800448416,fixation
224323079060,1403,983,81803.07906,0.0,2885.1443839003114,fixation
224323096618,1356,954,81803.096618,3313.608305156178,2871.2476257046687,saccade
224323113765,1356,954,81803.113765,0.0,2857.587005421153,fixation
224323131060,1248,937,81803.13106,6559.786581894262,2844.152693238875,saccade
