Record Time,Gaze Lost,X Coordinate,Y Coordinate
180634764441,Visible,1206,401
180634784016,Visible,1206,401
180634801101,Visible,1206,401
180634818310,Visible,1234,406
180634835367,Visible,1234,406
180634852348,Visible,1242,442
180634869613,Visible,1242,442
180634886535,Visible,1266,449
180634904064,Visible,1277,460
180634921124,Visible,1277,460
180634938274,Visible,1281,465
180634955281,Visible,1281,465
180634972709,Visible,1283,466
180634990161,Visible,1283,466
180635007598,Visible,1285,482
180635025006,Visible,1285,482
180635042049,Visible,1295,485
180635059576,Visible,1295,485
180635076791,Visible,1307,503
180635093748,Visible,1307,503
180635110793,Visible,1312,506
180635128126,Visible,1314,517
180635145390,Visible,1314,517
180635162309,Visible,1314,517
180635179410,Visible,1314,539
180635196638,Visible,1314,539
180635213672,Visible,1313,548
180635230825,Visible,1313,548
180635248602,Visible,1324,572
180635265707,Visible,1324,572
180635282627,Visible,1338,592
180635299644,Visible,1354,612
180635316753,Visible,1354,612
180635333887,Visible,1369,642
180635351090,Visible,1369,642
180635368114,Visible,1383,661
180635385888,Visible,1383,661
180635403809,Visible,1390,664
180635421182,Visible,1390,664
180635438411,Visible,1388,667
180635455391,Visible,1388,667
180635472602,Visible,1385,667
180635489712,Visible,1385,667
180635506760,Visible,1385,667
180635523673,Visible,1386,667
180635540958,Visible,1386,667
180635557979,Visible,1388,677
180635575885,Visible,1388,677
180635593662,Visible,1418,673
180635611910,Visible,1417,674
180635628852,Visible,1417,674
180635647154,Visible,1418,678
180635664190,Visible,1418,678
180635681418,Visible,1434,687
180635698710,Visible,1434,687
180635715997,Visible,1448,689
180635733196,Visible,1448,689
180635751222,Visible,1458,694
180635768868,Visible,1470,695
180635785673,Visible,1470,695
180635802649,Visible,1478,702
180635819947,Visible,1478,702
180635836779,Visible,1486,700
180635853929,Visible,1486,700
180635870925,Visible,1486,700
180635888062,Visible,1485,699
180635905319,Visible,1485,699
180635922776,Visible,1485,705
180635939961,Visible,1490,712
180635957189,Visible,1490,712
180635974541,Visible,1490,712
180635991435,Visible,1500,714
180636008781,Visible,1506,723
180636025923,Visible,1506,723
180636043180,Visible,1503,722
180636060153,Visible,1503,722
180636077692,Visible,1503,724
180636094922,Visible,1503,724
180636112081,Visible,1503,723
180636129391,Visible,1503,723
180636146831,Visible,1506,725
180636163993,Visible,1506,725
180636181335,Visible,1509,727
180636198493,Visible,1509,727
180636215683,Visible,1509,727
180636232985,Visible,1514,726
180636249948,Visible,1517,724
180636266973,Visible,1517,724
180636284262,Visible,1522,727
180636301417,Visible,1522,727
180636318553,Visible,1520,726
180636335608,Visible,1520,726
180636353013,Visible,1520,726
180636370736,Visible,1520,726
180636388037,Visible,1520,727
180636405136,Visible,1520,729
180636422434,Visible,1520,729
180636439542,Visible,1523,726
180636456456,Visible,1523,726
180636473704,Visible,1528,721
180636490973,Visible,1528,721
180636508085,Visible,1529,721
180636525150,Visible,1529,721
180636542339,Visible,1529,723
180636559649,Visible,1529,723
180636576674,Visible,1529,723
180636593882,Visible,1529,724
180636611000,Visible,1529,724
180636628254,Visible,1529,724
180636645859,Visible,1529,724
180636662878,Visible,1529,722
180636679934,Visible,1529,719
180636697069,Visible,1529,719
180636714566,Visible,1531,716
180636731701,Visible,1531,716
180636749068,Visible,1532,712
180636766351,Visible,1532,712
180636783445,Visible,1532,712
180636800630,Visible,1532,712
180636818288,Visible,1534,708
180636835529,Visible,1535,709
180636852757,Visible,1535,709
180636869933,Visible,1541,710
180636886969,Visible,1541,710
180636904397,Visible,1541,710
180636923589,Visible,1550,707
180636940832,Visible,1550,707
