Record Time,Gaze Lost,X Coordinate,Y Coordinate
192051760257,Visible,1619,85
192051779027,Visible,1619,85
192051796213,Visible,1609,90
192051813225,Visible,1610,90
192051830019,Visible,1610,90
192051846945,Visible,1610,90
192051864131,Visible,1598,92
192051881203,Visible,1598,92
192051898169,Visible,1588,89
192051915600,Visible,1588,89
192051932666,Visible,1590,87
192051949691,Visible,1590,87
192051966822,Visible,1590,76
192051983985,Visible,1590,76
192052001157,Visible,1587,72
192052018132,Visible,1587,72
192052035134,Visible,1589,62
192052052396,Visible,1589,62
192052069397,Visible,1587,56
192052086407,Visible,1586,59
192052103434,Visible,1586,59
192052120483,Visible,1582,54
192052137744,Visible,1582,54
192052154615,Visible,1584,57
192052171857,Visible,1584,57
192052189066,Visible,1578,46
192052206102,Visible,1578,46
192052223188,Visible,1563,43
192052240200,Visible,1563,43
192052257561,Visible,1563,43
192052274428,Visible,1512,10
192052291455,Visible,1512,10
192052308385,Visible,1485,8
192052325485,Visible,1455,0
192052342669,Visible,1455,0
192052360174,Visible,1440,0
192052377333,Visible,1440,0
192052394404,Visible,1407,0
192052411651,Visible,1407,0
192052428869,Visible,1401,0
192052445922,Visible,1401,0
192052463222,Visible,1307,0
192052480348,Visible,1307,0
192052497358,Visible,1141,0
192052514409,Visible,1141,0
192052531386,Visible,968,0
192052548302,Visible,968,0
192052565146,Visible,806,0
192052582211,Visible,730,0
192052599298,Visible,730,0
192052616242,Visible,638,0
192052633436,Visible,638,0
192052650747,Visible,638,0
192052667918,Visible,556,0
192052684880,Visible,556,0
192052701749,Visible,554,0
192052718626,Visible,554,0
192052735884,Visible,522,0
192052753055,Visible,522,0
192052769958,Visible,505,0
192052787203,Visible,505,0
192052804670,Visible,478,0
192052821841,Visible,451,0
192052838918,Visible,451,0
192052856099,Visible,455,0
192052872950,Visible,455,0
192052890011,Visible,457,0
192052907437,Visible,457,0
192052924408,Visible,474,0
192052941691,Visible,474,0
192052958792,Visible,784,0
192052976201,Visible,784,0
192052993177,Visible,809,0
192053010558,Visible,809,0
192053027797,Visible,882,8
192053044963,Visible,882,8
192053062155,Visible,992,18
192053079451,Visible,992,18
192053096693,Visible,1056,26
192053113865,Visible,1056,26
192053131319,Visible,1132,43
192053148345,Visible,1132,43
192053165374,Visible,1141,74
192053182316,Visible,1141,74
192053199353,Visible,1139,69
192053216601,Visible,1139,69
192053234041,Visible,1137,67
192053251167,Visible,1137,67
192053268139,Visible,1136,67
192053285246,Visible,1136,67
192053302622,Visible,1134,66
192053319933,Visible,1134,66
192053336778,Visible,1134,66
192053354184,Visible,1038,920
192053371063,Visible,1038,920
192053388447,Visible,1072,924
192053405610,Visible,1072,924
192053422621,Visible,1143,916
192053439628,Visible,1143,916
192053457096,Visible,1143,916
192053474759,Visible,1194,902
192053491677,Visible,1194,902
192053508794,Visible,1232,902
192053525995,Visible,1255,906
192053543406,Visible,1255,906
192053560683,Visible,1279,911
192053577772,Visible,1279,911
192053594714,Visible,1285,913
192053611876,Visible,1285,913
192053629412,Visible,1329,917
192053646548,Visible,1329,917
192053663669,Visible,1344,905
192053680914,Visible,1344,905
192053698011,Visible,1368,903
192053715025,Visible,1368,903
192053732078,Visible,1381,855
192053749111,Visible,1383,829
192053766083,Visible,1383,829
192053783183,Visible,1400,809
192053800382,Visible,1400,809
192053817482,Visible,1400,809
192053834660,Visible,1428,798
