Record Time,Gaze Lost,X Coordinate,Y Coordinate
204454769653,Visible,1101,888
204454788256,Visible,1101,888
204454805468,Visible,1371,927
204454822519,Visible,1337,916
204454839341,Visible,1337,916
204454856435,Visible,1319,909
204454873687,Visible,1319,909
204454890982,Visible,1293,905
204454907987,Visible,1293,905
204454925328,Visible,1285,899
204454942437,Visible,1285,899
204454959531,Visible,1249,885
204454976632,Visible,1249,885
204454993671,Visible,1209,876
204455010701,Visible,1209,876
204455028083,Visible,1209,876
204455045311,Visible,1190,861
204455062409,Visible,1166,824
204455079573,Visible,1166,824
204455096587,Visible,1186,811
204455113894,Visible,1186,811
204455130930,Visible,1182,787
204455147917,Visible,1182,787
204455165185,Visible,1160,771
204455182094,Visible,1160,771
204455199100,Visible,1143,712
204455216431,Visible,1143,712
204455233542,Visible,1098,688
204455250496,Visible,1098,688
204455267359,Visible,1038,621
204455284405,Visible,1038,621
204455301537,Visible,1014,570
204455318649,Visible,1020,508
204455336185,Visible,1020,508
204455353199,Visible,1020,508
204455370264,Visible,650,387
204455387374,Visible,650,387
204455404889,Visible,647,309
204455422285,Visible,647,309
204455439344,Visible,659,300
204455456410,Visible,659,300
204455473587,Visible,672,278
204455490917,Visible,672,278
204455508037,Visible,1077,293
204455525065,Visible,1077,293
204455542353,Visible,725,254
204455559481,Visible,769,249
204455576502,Visible,769,249
204455593639,Visible,786,247
204455610677,Visible,786,247
204455627844,Visible,796,253
204455645102,Visible,796,253
204455662191,Visible,808,255
204455679439,Visible,808,255
204455696791,Visible,829,262
204455714108,Visible,829,262
204455731126,Visible,829,262
204455748479,Visible,832,283
204455765617,Visible,832,283
204455782429,Visible,845,317
204455799526,Visible,867,345
204455816556,Visible,867,345
204455833503,Visible,895,368
204455850647,Visible,895,368
204455867583,Visible,957,381
204455884926,Visible,957,381
204455902152,Visible,986,421
204455919498,Visible,986,421
204455936488,Visible,1008,435
204455953589,Visible,1008,435
204455970511,Visible,1003,442
204455987580,Visible,1003,442
204456004893,Visible,1001,451
204456021917,Visible,990,457
204456039040,Visible,990,457
204456055920,Visible,990,457
204456073005,Visible,980,484
204456089976,Visible,980,484
204456106908,Visible,965,510
204456124134,Visible,965,510
204456141121,Visible,954,531
204456157986,Visible,954,531
204456175162,Visible,922,535
204456192359,Visible,922,535
204456209512,Visible,891,542
204456226629,Visible,891,542
204456243552,Visible,836,570
204456260593,Visible,836,570
204456277792,Visible,823,582
204456294830,Visible,823,582
204456311716,Visible,824,593
204456328813,Visible,830,610
204456345745,Visible,830,610
204456362825,Visible,819,624
204456379666,Visible,819,624
204456396585,Visible,819,639
204456413544,Visible,819,639
204456430581,Visible,819,639
204456447819,Visible,809,667
204456464997,Visible,809,667
204456481858,Visible,811,678
204456498953,Visible,811,678
204456516341,Visible,799,669
204456533477,Visible,799,669
204456550702,Visible,794,663
204456567721,Visible,787,660
204456585032,Visible,787,660
204456602027,Visible,776,662
204456619270,Visible,776,662
204456636779,Visible,775,646
204456653944,Visible,775,646
204456671257,Visible,775,647
204456688145,Visible,775,647
204456705140,Visible,780,648
204456722572,Visible,780,648
204456739486,Visible,784,649
204456756815,Visible,784,649
204456773936,Visible,784,649
204456791215,Visible,783,655
204456808337,Visible,787,670
204456825234,Visible,787,670
204456842368,Visible,783,678
204456859473,Visible,783,678
204456876680,Visible,781,684
204456893978,Visible,781,684
204456911145,Visible,784,694
204456928234,Visible,784,694
204456945409,Visible,780,705
204456962376,Visible,780,705
204456979603,Visible,780,704
204456996791,Visible,780,704
204457014002,Visible,780,703
204457031010,Visible,783,704
204457047986,Visible,783,704
204457065199,Visible,780,701
204457082329,Visible,780,701
204457099884,Visible,780,704
204457116951,Visible,780,704
204457133873,Visible,780,704
204457151035,Visible,778,702
204457168367,Visible,778,702
204457185627,Visible,777,699
204457202507,Visible,777,699
204457219847,Visible,775,693
204457237043,Visible,775,693
204457254203,Visible,769,685
204457271254,Visible,766,687
204457288495,Visible,766,687
204457305585,Visible,764,681
204457322477,Visible,764,681
204457339430,Visible,770,683
204457356866,Visible,770,683
204457373984,Visible,772,684
204457391083,Visible,772,684
204457408232,Visible,769,671
204457425230,Visible,769,671
204457442393,Visible,768,675
204457459252,Visible,768,675
204457476277,Visible,768,675
204457493153,Visible,754,677
204457510205,Visible,755,673
204457527418,Visible,755,673
204457544560,Visible,754,673
204457561416,Visible,754,673
204457578591,Visible,749,667
204457595732,Visible,749,667
204457612910,Visible,741,663
204457630042,Visible,741,663
204457647420,Visible,732,666
204457664426,Visible,732,666
204457681450,Visible,713,678
204457698495,Visible,713,678
204457715330,Visible,711,678
204457732430,Visible,711,678
204457749454,Visible,705,684
204457766468,Visible,705,684
204457783386,Visible,697,690
204457800551,Visible,709,683
204457817645,Visible,709,683
204457834894,Visible,709,683
204457851892,Visible,715,667
204457868867,Visible,715,667
204457886060,Visible,719,663
204457903463,Visible,719,663
204457920486,Visible,722,657
204457937513,Visible,722,657
204457954442,Visible,723,660
204457971465,Visible,723,660
204457988648,Visible,724,662
204458005661,Visible,724,662
204458022823,Visible,730,661
204458039857,Visible,736,662
204458056657,Visible,736,662
204458073562,Visible,729,653
204458090707,Visible,729,653
204458107804,Visible,729,652
204458124944,Visible,729,652
204458142139,Visible,728,651
204458159050,Visible,728,651
204458176435,Visible,728,651
204458194021,Visible,726,648
204458211123,Visible,726,648
204458228329,Visible,726,648
204458245449,Visible,726,648
204458262710,Visible,724,647
204458279739,Visible,898,1079
204458296652,Visible,898,1079
204458313648,Visible,922,1079
204458330481,Visible,922,1079
204458347390,Visible,970,1079
204458364591,Visible,970,1079
204458381764,Visible,1005,1079
204458398736,Visible,1005,1079
204458415754,Visible,1070,1079
204458432941,Visible,1070,1079
204458449982,Visible,1062,1079
204458467224,Visible,1062,1079
204458484148,Visible,1060,1079
204458501336,Visible,1060,1079
204458518453,Visible,1078,1079
204458535580,Visible,1078,1079
204458552694,Visible,1078,1079
204458569570,Visible,1126,996
204458586569,Visible,1126,953
204458603851,Visible,1126,953
204458621193,Visible,1146,927
204458638442,Visible,1146,927
204458655713,Visible,1126,851
204458672747,Visible,1126,851
204458689575,Visible,1122,844
204458706703,Visible,1122,844
204458723639,Visible,1118,815
204458740748,Visible,1118,815
204458757699,Visible,1106,804
204458774894,Visible,1102,797
204458792270,Visible,1102,797
204458809284,Visible,1096,755
204458826459,Visible,1096,755
204458843517,Visible,1102,717
204458860631,Visible,1102,717
204458877767,Visible,1102,717
204458894916,Visible,1126,697
204458912040,Visible,1126,697
204458929354,Visible,1154,688
204458946462,Visible,1154,688
204458963444,Visible,1190,675
204458980541,Visible,1190,675
204458997895,Visible,1203,669
204459014974,Visible,1195,670
204459032039,Visible,1195,670
204459049111,Visible,1191,674
204459066131,Visible,1191,674
204459083310,Visible,1188,676
204459100267,Visible,1188,676
204459117235,Visible,1181,668
204459134364,Visible,1181,668
204459151344,Visible,1183,654
