Record Time,X Coordinate,Y Coordinate
202248694519 ,1660,951
202248711869 ,1670,950
202248728938 ,1670,950
202248745960 ,1678,948
202248763248 ,1678,948
202248780321 ,1690,946
202248797351 ,1690,946
202248814531 ,1687,945
202248831848 ,1687,945
202248848859 ,1670,925
202248866068 ,1396,881
202248883467 ,1396,881
202248900574 ,1030,869
202248917773 ,1030,869
202248934774 ,991,805
202248951721 ,991,805
202248969094 ,945,760
202248986188 ,945,760
202249003351 ,830,690
202249020516 ,830,690
202249037676 ,830,690
202249054595 ,807,617
202249071718 ,807,617
202249088653 ,788,592
202249105758 ,788,592
202249122677 ,788,575
202249139843 ,751,522
202249157082 ,751,522
202249174250 ,723,458
202249191132 ,723,458
202249208260 ,718,377
202249225306 ,718,377
202249242444 ,691,302
202249259519 ,691,302
202249276622 ,662,246
202249293589 ,662,246
202249310785 ,577,212
202249327810 ,577,212
202249345035 ,568,195
202249362259 ,504,175
202249379256 ,504,175
202249396487 ,504,175
202249413540 ,469,148
202249430665 ,469,148
202249447759 ,463,108
202249464697 ,463,108
202249481568 ,441,108
202249498650 ,441,108
202249515760 ,433,82
202249532959 ,433,82
202249550246 ,426,72
202249567339 ,426,72
202249584569 ,426,72
202249601769 ,434,84
202249619014 ,434,84
202249636479 ,436,87
202249653654 ,436,87
202249671135 ,437,92
202249688390 ,437,92
202249705471 ,437,94
202249722622 ,437,94
202249739970 ,437,94
202249757099 ,424,122
202249774033 ,424,122
202249790902 ,426,128
202249808101 ,426,128
202249825213 ,431,155
202249842745 ,430,157
202249859671 ,430,157
202249876791 ,430,156
202249893979 ,430,156
202249911126 ,428,153
202249928507 ,428,153
202249945633 ,426,146
202249962910 ,426,146
202249980102 ,423,141
202249997414 ,423,141
202250014615 ,459,136
202250031640 ,459,136
202250048681 ,715,122
202250065881 ,735,111
202250083302 ,735,111
202250100506 ,735,111
202250117902 ,847,76
202250135143 ,847,76
202250152057 ,862,74
202250168993 ,862,74
202250186322 ,886,5
202250203507 ,886,5
202250220485 ,940,6
202250237693 ,940,6
202250254783 ,973,11
202250271970 ,973,11
202250288932 ,988,14
202250306132 ,984,22
202250323147 ,984,22
202250340418 ,981,42
202250357633 ,981,42
202250374925 ,978,47
202250391949 ,978,47
202250409203 ,999,56
202250426346 ,999,56
202250443494 ,999,56
202250460677 ,1007,77
202250477674 ,1007,77
202250494770 ,1002,102
202250511914 ,1002,102
202250529049 ,978,132
202250546223 ,966,150
202250563401 ,966,150
202250580476 ,956,163
202250597691 ,956,163
202250614943 ,943,177
202250632137 ,943,177
202250649574 ,937,196
202250666693 ,937,196
202250683960 ,903,249
202250700878 ,903,249
202250717859 ,886,278
202250735220 ,886,278
202250752504 ,858,302
202250769598 ,834,318
202250786695 ,834,318
202250803693 ,834,318
202250821197 ,846,299
202250838237 ,846,299
202250855461 ,822,289
202250872618 ,822,289
202250889776 ,800,292
202250907149 ,800,292
202250924249 ,747,301
202250941371 ,747,301
202250958466 ,725,298
202250975732 ,725,298
202250992779 ,723,297
202251009823 ,718,268
202251027108 ,718,268
202251044502 ,707,266
202251061916 ,707,266
202251078794 ,699,268
202251096139 ,699,268
202251113330 ,683,270
202251130555 ,683,270
202251147912 ,683,270
202251165137 ,683,273
202251182485 ,683,273
202251199525 ,677,274
202251216564 ,677,274
202251233581 ,689,285
