Record Time,X Coordinate,Y Coordinate
191657204992 ,1825,876
191657222229 ,1825,876
191657239469 ,1830,877
191657256611 ,1830,877
191657273644 ,1832,874
191657290656 ,1832,874
191657307902 ,1832,869
191657324975 ,1832,869
191657342258 ,1829,861
191657359231 ,1829,861
191657376302 ,1825,844
191657393781 ,1825,844
191657411039 ,1822,846
191657428195 ,1822,846
191657445300 ,1818,851
191657462359 ,1816,854
191657479409 ,1816,854
191657496428 ,1808,854
191657513451 ,1808,854
191657530481 ,1803,855
191657547491 ,1803,855
191657564516 ,1794,856
191657581533 ,1794,856
191657598567 ,1794,856
191657615600 ,1753,845
191657632720 ,1753,845
191657649999 ,1656,826
191657667097 ,1656,826
191657684396 ,1563,812
191657701410 ,1432,792
191657718721 ,1432,792
191657735965 ,1279,772
191657752889 ,1279,772
191657769993 ,1123,748
191657787158 ,1123,748
191657804165 ,982,728
191657821545 ,982,728
191657839011 ,937,730
191657856113 ,937,730
191657873139 ,917,736
191657890428 ,917,736
191657907491 ,871,738
191657924506 ,871,738
191657941656 ,828,731
191657958762 ,797,729
191657975964 ,797,729
191657993161 ,797,729
191658010225 ,726,718
191658027237 ,726,718
191658044482 ,712,713
191658061612 ,712,713
191658078764 ,690,703
191658095928 ,690,703
191658112933 ,679,697
191658130072 ,679,697
191658147321 ,677,655
191658164694 ,677,655
191658182093 ,664,600
191658199245 ,648,544
191658216480 ,648,544
191658233725 ,643,484
191658250683 ,643,484
191658267750 ,653,425
191658284862 ,653,425
191658301889 ,654,409
191658318924 ,654,409
191658336165 ,657,396
191658353314 ,657,396
191658370343 ,689,403
191658387519 ,689,403
191658404549 ,689,403
191658421674 ,756,429
191658439157 ,757,423
191658456259 ,757,423
191658473269 ,755,421
191658490449 ,755,421
191658507610 ,755,420
191658524628 ,755,420
191658542074 ,755,419
191658559085 ,755,419
191658576257 ,755,418
191658593209 ,755,418
191658610543 ,787,478
191658627648 ,787,478
191658644873 ,847,531
191658661969 ,899,542
191658679185 ,899,542
191658696423 ,944,569
191658713410 ,944,569
191658730416 ,1000,573
191658747513 ,1000,573
191658764672 ,1071,583
191658782208 ,1071,583
191658799369 ,1071,583
191658816486 ,1085,608
191658833682 ,1085,608
191658851086 ,1082,620
191658868253 ,1082,620
191658885223 ,1067,631
191658902343 ,1067,631
191658919499 ,1056,658
191658937012 ,1040,679
191658953873 ,1040,679
191658970883 ,1010,705
191658988204 ,1010,705
191659005765 ,945,749
191659022832 ,945,749
191659039903 ,895,789
191659057382 ,895,789
191659074707 ,854,819
191659091728 ,854,819
191659109231 ,816,815
191659126580 ,787,866
191659143509 ,787,866
191659160492 ,787,866
191659177411 ,779,851
191659194667 ,779,851
191659212230 ,776,867
191659229503 ,776,867
191659246962 ,782,877
191659264005 ,782,877
191659281354 ,772,887
191659298339 ,772,887
191659315692 ,762,887
191659333035 ,762,887
191659350129 ,768,880
191659367574 ,763,886
191659384820 ,763,886
191659402094 ,755,884
191659419390 ,755,884
191659436602 ,748,879
191659453870 ,748,879
191659471047 ,745,876
191659488276 ,745,876
191659505493 ,747,870
191659522901 ,747,870
191659540459 ,749,859
191659557690 ,749,859
191659574911 ,749,859
191659592213 ,745,843
191659609792 ,740,835
191659626894 ,740,835
191659644098 ,721,820
191659661090 ,721,820
191659677927 ,700,810
191659695109 ,700,810
191659712092 ,684,765
191659729434 ,684,765
191659746791 ,679,696
191659763969 ,679,696
191659781272 ,676,595
191659798471 ,672,484
191659815374 ,672,484
191659832525 ,671,409
191659849626 ,671,409
191659866813 ,662,338
191659884192 ,662,338
191659901199 ,658,299
191659918597 ,658,299
191659935910 ,648,289
191659952880 ,648,289
191659969967 ,648,289
191659987219 ,657,301
191700004460 ,657,301
191700022375 ,661,284
191700039804 ,668,279
191700057181 ,668,279
191700074714 ,682,286
191700091718 ,682,286
191700108886 ,704,283
191700126074 ,704,283
191700143177 ,736,300
191700160499 ,736,300
191700177716 ,760,308
191700194886 ,760,308
191700212486 ,796,313
191700229731 ,826,325
191700246973 ,826,325
191700264231 ,856,348
191700281304 ,856,348
191700298836 ,886,361
191700316039 ,886,361
191700333298 ,901,361
191700350319 ,901,361
191700367675 ,901,361
191700384736 ,909,357
191700401780 ,909,357
191700418873 ,909,357
191700436100 ,909,357
191700453264 ,907,357
191700470374 ,903,354
191700487702 ,903,354
191700505074 ,902,350
191700522388 ,902,350
191700539805 ,901,350
191700557201 ,901,350
191700574263 ,902,351
191700591682 ,902,351
191700609033 ,908,344
191700626087 ,908,344
191700643294 ,913,347
191700660420 ,913,347
191700677445 ,920,346
191700694525 ,921,347
191700711900 ,921,347
191700729089 ,928,349
191700746282 ,928,349
191700763607 ,928,349
191700780726 ,940,348
191700797878 ,940,348
191700815064 ,942,346
191700832266 ,942,346
191700849348 ,939,337
191700866663 ,939,337
191700883840 ,941,329
191700900960 ,937,323
191700918209 ,937,323
191700935387 ,925,322
191700952455 ,925,322
191700969616 ,917,319
191700986703 ,917,319
191701003821 ,908,321
191701020891 ,908,321
191701038656 ,899,320
191701055790 ,899,320
191701072806 ,886,319
191701090288 ,886,319
191701107368 ,878,319
191701124534 ,878,319
191701141727 ,878,319
191701158736 ,857,313
191701175991 ,845,307
191701193213 ,845,307
191701210412 ,828,303
191701227802 ,828,303
191701244902 ,817,299
191701261715 ,817,299
191701278890 ,812,300
191701296142 ,812,300
191701313332 ,814,300
191701330500 ,814,300
191701347532 ,811,295
191701364648 ,811,295
191701381978 ,815,292
191701399340 ,824,292
191701416652 ,824,292
191701433742 ,825,287
191701450973 ,825,287
191701467927 ,825,280
191701484900 ,825,280
191701502151 ,825,277
191701519046 ,825,277
191701536283 ,825,277
191701553485 ,824,271
191701570800 ,824,271
191701588383 ,823,270
191701605605 ,823,270
191701622780 ,823,270
191701640337 ,740,1079
191701657604 ,740,1079
191701674901 ,760,1070
191701691869 ,760,1070
191701709297 ,784,1046
191701726445 ,784,1046
191701743538 ,809,950
191701760767 ,809,950
191701777897 ,837,816
191701794787 ,837,816
191701811689 ,857,702
191701829162 ,857,702
191701846388 ,911,571
191701863552 ,936,490
191701880890 ,936,490
191701898246 ,946,441
191701915642 ,946,441
191701932663 ,946,441
191701949905 ,929,426
191701966885 ,929,426
191701984065 ,927,405
191702001036 ,927,405
191702018226 ,921,391
191702035107 ,921,391
191702052617 ,917,324
191702069707 ,917,324
191702087146 ,914,293
191702104327 ,925,259
191702121641 ,925,259
191702138895 ,926,215
191702155808 ,926,215
191702172828 ,920,231
191702190178 ,920,231
191702207374 ,927,211
191702224778 ,927,211
191702241935 ,932,200
191702259385 ,932,200
191702276305 ,936,204
191702293395 ,939,211
191702310602 ,939,211
191702327962 ,939,211
191702345354 ,950,219
191702362674 ,950,219
191702379750 ,947,226
191702396714 ,947,226
191702414440 ,940,235
191702431764 ,940,235
191702448855 ,934,245
191702465794 ,934,245
191702482852 ,934,245
191702499703 ,934,245
191702516919 ,929,253
191702534016 ,929,253
191702551268 ,913,291
191702568368 ,899,332
191702585819 ,899,332
191702603074 ,879,390
191702620397 ,879,390
191702637511 ,864,499
191702654711 ,864,499
191702672058 ,841,551
191702689326 ,841,551
191702706394 ,816,598
191702723507 ,816,598
191702740858 ,816,598
191702758243 ,793,613
191702775813 ,776,586
191702792727 ,776,586
191702809892 ,766,576
191702827288 ,766,576
191702844334 ,775,562
191702861668 ,775,562
191702878787 ,784,557
191702896069 ,784,557
191702913149 ,780,553
191702930527 ,780,553
191702947552 ,780,550
191702964791 ,780,550
191702981707 ,780,548
191702998798 ,778,543
191703015718 ,778,543
191703033199 ,776,543
191703050702 ,776,543
191703068015 ,775,543
191703085384 ,775,543
191703102624 ,775,543
191703119673 ,773,543
191703136847 ,773,543
191703153890 ,773,543
191703170989 ,773,543
191703188404 ,765,590
191703205511 ,765,590
191703222713 ,757,669
191703239869 ,748,720
191703257185 ,748,720
191703275084 ,746,753
191703292215 ,746,753
191703309379 ,739,795
191703326341 ,739,795
191703343484 ,738,807
191703360394 ,738,807
191703377567 ,735,817
191703394772 ,735,817
191703411718 ,708,822
191703429173 ,708,822
191703446175 ,682,825
191703463438 ,693,833
191703480504 ,693,833
191703497675 ,693,833
191703514856 ,701,876
191703532133 ,701,876
191703549288 ,700,869
191703566288 ,700,869
191703583746 ,699,867
191703600777 ,699,867
191703617795 ,704,870
191703634914 ,704,870
191703652201 ,712,876
191703669436 ,717,903
191703686706 ,717,903
191703704072 ,727,950
191703721228 ,727,950
191703738577 ,728,979
191703755862 ,728,979
191703773300 ,744,988
191703790632 ,744,988
191703807906 ,777,976
191703825033 ,777,976
191703842426 ,771,968
191703859585 ,771,968
191703876540 ,767,965
191703893475 ,767,965
191703910575 ,759,961
191703927777 ,759,961
191703945076 ,766,959
191703962228 ,766,959
191703979398 ,785,933
191703996669 ,785,933
191704013861 ,805,935
191704030885 ,805,935
191704048098 ,805,919
191704065229 ,805,919
191704082601 ,808,877
191704099713 ,808,877
191704116887 ,811,831
191704134166 ,810,816
191704151349 ,810,816
191704168747 ,807,802
191704185985 ,807,802
191704203415 ,808,812
191704220709 ,808,812
191704237727 ,800,815
191704254720 ,800,815
191704271796 ,796,812
191704288956 ,796,812
191704306108 ,796,812
191704323134 ,763,808
191704340291 ,763,808
191704357501 ,735,809
191704375265 ,732,803
191704392483 ,732,803
191704409862 ,726,799
191704426882 ,726,799
191704444335 ,698,799
191704461434 ,698,799
191704478466 ,710,786
191704495486 ,710,786
191704512508 ,702,732
191704529535 ,702,732
191704546544 ,697,689
191704563561 ,697,689
191704580572 ,729,626
191704597591 ,757,538
191704614600 ,757,538
191704631615 ,784,431
191704648530 ,784,431
191704665774 ,809,365
191704683198 ,809,365
191704700322 ,809,365
191704717505 ,893,299
191704734544 ,893,299
191704751632 ,972,292
191704768766 ,972,292
191704785832 ,1028,274
191704802779 ,1028,274
191704819687 ,1089,229
191704837061 ,1089,229
191704854155 ,1146,198
191704871500 ,1143,189
191704888400 ,1143,189
191704905461 ,1144,183
191704922686 ,1144,183
191704939860 ,1143,183
191704957221 ,1143,183
191704974216 ,1144,183
191704991272 ,1144,183
191705008708 ,1143,182
191705025895 ,1143,182
191705043379 ,1143,184
191705060500 ,1143,184
191705077797 ,1142,184
191705095318 ,1142,184
191705112441 ,1178,240
191705129754 ,1178,240
191705147143 ,1212,270
191705164216 ,1212,270
191705181403 ,1222,334
191705198436 ,1222,334
191705215548 ,1228,364
191705232821 ,1228,364
191705249792 ,1254,345
191705266667 ,1254,345
191705283866 ,1267,348
191705301063 ,1267,348
191705318200 ,1288,351
191705335420 ,1292,351
191705352361 ,1292,351
191705369521 ,1282,355
191705386433 ,1282,355
191705403607 ,1280,350
191705420752 ,1280,350
191705437870 ,1280,351
191705455314 ,1280,351
191705472740 ,1280,351
191705489798 ,1280,352
191705507322 ,1280,352
191705524599 ,1280,353
191705541980 ,1280,353
191705559206 ,1280,353
191705576733 ,1281,352
191705593864 ,1281,352
191705610912 ,1119,1079
191705628394 ,1119,1079
191705645894 ,1073,1079
191705662714 ,1073,1079
191705679723 ,1010,1079
191705696913 ,1010,1079
191705714113 ,963,1079
191705730934 ,963,1079
191705748295 ,934,1079
191705765515 ,924,1079
191705782413 ,924,1079
191705799425 ,873,1079
191705816740 ,873,1079
191705833970 ,846,1079
191705851104 ,846,1079
191705868247 ,846,1079
191705885659 ,839,1079
191705902558 ,839,1079
191705919714 ,826,1044
191705936850 ,826,1044
191705953824 ,842,1016
191705971341 ,842,1016
191705988799 ,849,962
191706005812 ,860,924
191706023038 ,860,924
191706040345 ,863,896
191706057698 ,863,896
191706075202 ,850,885
191706092398 ,850,885
191706109897 ,856,795
191706126953 ,856,795
191706144184 ,853,774
191706161402 ,853,774
191706178498 ,855,785
191706195699 ,855,785
191706212514 ,857,783
191706229585 ,858,771
191706246612 ,858,771
191706263628 ,858,771
191706280873 ,858,771
191706298168 ,858,764
191706315373 ,857,764
191706332856 ,857,764
191706350107 ,857,765
191706367217 ,857,765
191706384377 ,855,767
191706401480 ,855,767
191706418493 ,788,1079
191706435369 ,788,1079
191706452248 ,828,1079
191706469351 ,857,1079
191706486711 ,857,1079
191706503905 ,884,1079
191706520830 ,884,1079
191706538086 ,916,1076
191706555102 ,916,1076
191706572348 ,910,1000
191706589681 ,910,1000
191706606828 ,921,940
191706624289 ,921,940
191706641780 ,918,948
191706659222 ,918,948
191706676374 ,918,948
191706693345 ,923,962
191706710706 ,927,954
191706727974 ,927,954
191706745051 ,926,926
191706762369 ,926,926
191706779429 ,917,917
191706796675 ,917,917
191706813924 ,899,907
191706830963 ,899,907
191706848134 ,882,886
191706865227 ,882,886
191706882661 ,876,855
191706899567 ,876,855
191706917033 ,872,840
191706934132 ,877,846
191706951207 ,877,846
191706968311 ,878,844
191706985714 ,878,844
191707002926 ,879,845
191707020139 ,879,845
191707037380 ,877,845
191707054724 ,877,845
191707071864 ,877,845
191707088976 ,877,853
191707106203 ,877,853
191707123796 ,881,856
191707141009 ,881,856
191707158062 ,909,860
191707175261 ,940,868
191707192358 ,940,868
191707209970 ,967,830
191707227178 ,967,830
191707244352 ,1006,772
191707261582 ,1006,772
191707278709 ,1038,737
191707295757 ,1038,737
191707313065 ,1055,686
191707330217 ,1055,686
191707347496 ,1060,670
191707364673 ,1060,670
191707382152 ,1080,632
191707399494 ,1103,561
191707416705 ,1103,561
191707433996 ,1103,561
191707451106 ,1093,547
191707468343 ,1093,547
191707485688 ,1098,510
191707502801 ,1098,510
191707519667 ,1102,491
191707537171 ,1102,491
191707554257 ,1105,469
191707571355 ,1105,469
191707588337 ,1107,482
191707605642 ,1107,482
191707622781 ,1123,504
191707639922 ,1150,517
191707657020 ,1150,517
191707674230 ,1179,577
191707691547 ,1179,577
191707708757 ,1200,628
191707725854 ,1200,628
191707742845 ,1217,690
191707760214 ,1217,690
191707777389 ,1242,731
191707794581 ,1242,731
191707811910 ,1250,796
191707829365 ,1250,796
191707846512 ,1250,796
191707863532 ,1268,865
191707880697 ,1276,935
191707897639 ,1276,935
191707914699 ,1292,982
191707932209 ,1292,982
191707949201 ,1293,988
191707966309 ,1293,988
191707983734 ,1295,973
191708000747 ,1295,973
191708018087 ,1301,988
191708035141 ,1301,988
191708052078 ,1295,996
191708069258 ,1295,996
191708086200 ,1293,1010
191708103216 ,1293,1010
191708120424 ,1285,1023
191708137980 ,1270,1029
191708155074 ,1270,1029
191708172299 ,1266,1031
191708189710 ,1266,1031
191708206724 ,1269,1047
191708223867 ,1269,1047
191708241380 ,1269,1047
191708258812 ,1278,1041
191708276209 ,1278,1041
191708293468 ,1264,1039
191708310484 ,1253,1039
191708327739 ,1253,1039
191708345113 ,1240,1046
191708362219 ,1240,1046
191708379451 ,1226,1049
191708396634 ,1226,1049
191708413727 ,1200,1052
191708430819 ,1200,1052
191708447977 ,1188,1045
191708465168 ,1188,1045
191708482785 ,1187,1046
191708500240 ,1187,1046
191708517182 ,1176,1042
191708534270 ,1165,1037
191708551520 ,1165,1037
191708568690 ,1153,1033
191708585810 ,1153,1033
191708603056 ,1152,1029
191708620092 ,1152,1029
191708637342 ,1152,1029
191708654763 ,1160,1015
191708672296 ,1160,1015
191708689133 ,1164,1016
191708706380 ,1164,1016
191708723655 ,1182,1015
191708741174 ,1197,1014
191708758041 ,1197,1014
191708775531 ,1206,1016
191708792403 ,1206,1016
191708809458 ,1248,1026
191708826400 ,1248,1026
191708843203 ,1295,1036
191708860380 ,1295,1036
191708877539 ,1350,1042
191708894685 ,1350,1042
191708911730 ,1391,1053
191708929016 ,1391,1053
191708946154 ,1388,1043
191708963401 ,1388,1043
191708980809 ,1396,1040
191708997967 ,1406,1025
191709015390 ,1406,1025
191709032617 ,1406,1025
191709049899 ,1416,1004
191709067113 ,1416,1004
191709084280 ,1417,986
191709101656 ,1417,986
191709119102 ,1439,971
191709136244 ,1439,971
191709153808 ,1455,961
191709171003 ,1455,961
191709187953 ,1461,947
191709205061 ,1473,959
191709222188 ,1473,959
191709239331 ,1490,952
191709256434 ,1490,952
191709273913 ,1523,964
191709291132 ,1523,964
191709308461 ,1536,971
191709325318 ,1536,971
191709342445 ,1549,978
191709359401 ,1549,978
191709376501 ,1568,987
191709393478 ,1568,987
191709410599 ,1568,987
191709427674 ,1590,1001
191709444957 ,1590,1001
191709462355 ,1607,1004
191709479492 ,1629,1008
191709496324 ,1629,1008
191709513553 ,1628,1005
191709530718 ,1628,1005
191709547890 ,1646,999
191709564978 ,1646,999
191709582093 ,1647,996
191709599206 ,1647,996
191709616331 ,1642,1002
191709633253 ,1642,1002
191709650838 ,1639,1011
191709667728 ,1639,1011
191709684711 ,1618,1014
191709702083 ,1588,1022
191709719277 ,1588,1022
191709736497 ,1532,1023
191709753703 ,1532,1023
191709770804 ,1487,1040
191709787826 ,1487,1040
191709804745 ,1487,1040
191709821650 ,1427,1039
191709838661 ,1427,1039
191709856026 ,1382,1029
191709873286 ,1382,1029
191709890312 ,1370,1024
191709907634 ,1370,1024
191709924837 ,1339,1027
191709941948 ,1310,1024
191709959174 ,1310,1024
191709976287 ,1297,1033
191709993341 ,1297,1033
191710010362 ,1296,1027
191710027392 ,1296,1027
191710044512 ,1284,1034
191710061373 ,1284,1034
191710078765 ,1244,1024
191710095978 ,1244,1024
191710113034 ,1218,1010
191710130244 ,1218,1010
191710147594 ,1156,975
191710165023 ,1156,975
191710182327 ,1113,900
191710199452 ,1113,900
191710216808 ,1052,782
191710233970 ,1052,782
191710250981 ,1023,702
191710268083 ,1023,702
191710285181 ,994,620
191710302190 ,994,620
191710319503 ,992,578
191710336665 ,992,578
191710353865 ,971,527
191710371047 ,971,527
191710388492 ,944,486
191710405648 ,944,486
191710423057 ,900,483
191710440311 ,870,462
191710457634 ,870,462
191710474847 ,840,457
191710491891 ,840,457
191710509193 ,825,447
191710526213 ,825,447
191710543457 ,796,395
191710560508 ,796,395
191710577508 ,782,402
191710594703 ,782,402
191710611674 ,782,402
191710628756 ,787,371
191710645948 ,802,382
191710663362 ,802,382
191710680595 ,810,381
191710697816 ,810,381
191710714953 ,836,364
191710732213 ,836,364
191710749543 ,883,353
191710766560 ,883,353
191710783843 ,933,326
191710801027 ,933,326
191710818118 ,960,328
191710835407 ,960,328
191710852377 ,997,339
191710869558 ,997,339
191710886574 ,1017,343
191710903928 ,1047,354
191710921129 ,1047,354
191710938112 ,1063,357
191710955135 ,1063,357
191710972553 ,1066,367
191710989498 ,1066,367
191711007015 ,1066,367
191711024018 ,1068,376
191711041195 ,1068,376
191711058326 ,1062,380
191711075357 ,1062,380
191711092773 ,1063,380
191711109894 ,1062,387
191711127322 ,1062,387
191711144348 ,1062,394
191711161448 ,1062,394
191711178925 ,1062,396
191711196021 ,1062,396
191711213253 ,1061,399
191711230179 ,1061,399
191711247380 ,1061,412
191711264524 ,1061,412
191711281509 ,1059,407
191711298897 ,1059,407
191711316509 ,1053,409
191711333701 ,1053,409
191711350883 ,1042,405
191711368030 ,1042,405
191711385521 ,1042,405
191711402701 ,1030,397
191711419754 ,1018,392
191711437008 ,1018,392
191711454116 ,1013,389
191711471514 ,1013,389
191711488731 ,1014,389
191711505781 ,1014,389
191711523172 ,1014,389
191711540285 ,1014,389
191711557329 ,1017,390
191711574542 ,1017,390
191711591573 ,1020,387
191711608907 ,1020,384
191711625946 ,1020,384
191711642966 ,1019,387
191711660233 ,1019,387
191711677468 ,1026,391
191711694400 ,1026,391
191711711531 ,1029,390
191711728481 ,1029,390
191711745428 ,1036,391
191711762658 ,1036,391
191711779687 ,1036,391
191711796918 ,1041,391
191711814096 ,1042,388
191711831198 ,1042,388
191711848257 ,1041,387
191711865195 ,1041,387
191711882359 ,1041,385
191711899561 ,1041,385
191711916653 ,1040,385
191711933666 ,1040,385
191711950625 ,1040,384
191711967688 ,1040,384
191711984753 ,1050,442
191712001686 ,1050,442
191712018766 ,1066,492
191712035849 ,1066,492
191712052762 ,1063,558
191712069791 ,1063,558
191712086725 ,1078,582
191712103899 ,1096,591
191712121016 ,1096,591
191712138599 ,1106,586
191712155974 ,1106,586
191712173214 ,1106,586
191712190706 ,1112,597
191712208090 ,1112,597
191712225331 ,1118,596
191712242760 ,1118,596
191712259671 ,1114,594
191712276987 ,1114,594
191712294441 ,1112,586
191712311668 ,1111,576
191712329067 ,1111,576
191712346300 ,1114,555
191712363471 ,1114,555
