Record Time,X Coordinate,Y Coordinate
200553643297 ,1560,475
200553660599 ,1550,480
200553677527 ,1550,480
200553694739 ,1550,480
200553711937 ,1544,490
200553729050 ,1544,490
200553746098 ,1543,498
200553763128 ,1545,507
200553780397 ,1545,507
200553797600 ,1546,512
200553814735 ,1546,512
200553831928 ,1538,515
200553849090 ,1538,515
200553866390 ,1537,515
200553883515 ,1537,515
200553900497 ,1536,522
200553917611 ,1536,522
200553934868 ,1537,526
200553952162 ,1537,526
200553969436 ,1543,526
200553986557 ,1543,529
200554004006 ,1543,529
200554021133 ,1543,529
200554038404 ,1454,515
200554055394 ,1454,515
200554072482 ,1062,457
200554089841 ,1062,457
200554106837 ,973,437
200554123981 ,973,437
200554141417 ,897,415
200554158420 ,897,415
200554175723 ,835,393
200554192916 ,835,393
200554209986 ,757,381
200554227173 ,664,361
200554244372 ,664,361
200554261696 ,596,344
200554279095 ,596,344
200554296253 ,525,331
200554313538 ,525,331
200554330699 ,483,320
200554347828 ,483,320
200554364886 ,461,310
200554382275 ,461,310
200554399433 ,461,310
200554416243 ,436,293
200554433354 ,436,293
200554450647 ,420,283
200554467752 ,419,274
200554485128 ,419,274
200554502293 ,418,264
200554519521 ,418,264
200554536613 ,419,252
200554553820 ,419,252
200554570915 ,417,238
200554587873 ,417,238
200554605065 ,420,230
200554622271 ,420,230
200554639222 ,422,223
200554656237 ,422,223
200554673251 ,425,214
200554690493 ,431,209
200554707773 ,431,209
200554725069 ,431,209
200554742384 ,454,200
200554759735 ,454,200
200554776778 ,483,199
200554794114 ,483,199
200554811132 ,515,205
200554828413 ,515,205
200554845496 ,559,212
200554862699 ,559,212
200554879761 ,604,217
200554896863 ,604,217
200554914019 ,653,224
200554931066 ,673,227
200554948406 ,673,227
200554965769 ,695,230
200554983010 ,695,230
200555000271 ,715,233
200555017748 ,715,233
200555035189 ,737,237
200555052242 ,737,237
200555069285 ,744,240
200555086591 ,744,240
200555103723 ,744,240
200555121181 ,755,244
200555138409 ,760,248
200555155580 ,760,248
200555172940 ,762,254
200555190008 ,762,254
200555207312 ,752,258
200555224333 ,752,258
200555241530 ,748,253
200555258479 ,748,253
200555275793 ,745,241
200555293241 ,745,241
200555310362 ,741,222
200555327486 ,741,222
200555344478 ,741,197
200555361703 ,741,197
200555378882 ,737,167
200555396010 ,731,132
200555412947 ,731,132
200555430218 ,731,132
200555447280 ,728,105
200555464706 ,728,105
200555481671 ,727,89
200555498801 ,727,89
200555515697 ,722,75
200555533000 ,722,75
200555550176 ,718,73
200555567326 ,718,73
200555584262 ,718,90
200555601461 ,718,90
200555618767 ,718,88
200555635743 ,718,88
200555653027 ,718,88
200555670007 ,718,88
200555687010 ,718,88
200555704103 ,718,87
200555721533 ,718,87
200555738512 ,645,157
200555755902 ,645,157
200555772902 ,576,204
200555790156 ,576,204
200555807152 ,576,204
200555824665 ,450,256
200555841836 ,450,256
200555859166 ,371,276
200555876759 ,332,286
200555893983 ,332,286
200555911157 ,289,290
200555928349 ,289,290
200555945409 ,249,286
200555962331 ,249,286
200555979343 ,222,292
200555996591 ,222,292
200556013708 ,224,301
200556031264 ,224,301
200556048627 ,217,305
200556065830 ,217,300
200556082987 ,217,300
200556100539 ,234,298
200556117643 ,234,298
200556134994 ,234,298
200556152104 ,245,296
200556169320 ,245,296
200556186638 ,258,296
200556203964 ,258,296
200556221036 ,288,297
200556238281 ,288,297
200556255382 ,316,295
200556272430 ,316,295
200556289574 ,332,290
200556306774 ,332,290
200556323821 ,347,284
200556340958 ,374,273
200556357901 ,374,273
200556375045 ,388,255
200556392219 ,388,255
200556409290 ,400,234
200556426156 ,400,234
200556443365 ,413,222
200556460629 ,413,222
200556477912 ,425,206
200556494927 ,425,206
200556512176 ,425,206
200556529327 ,446,178
200556546437 ,459,172
200556563773 ,459,172
200556581108 ,509,184
200556598039 ,509,184
200556615145 ,555,198
200556632387 ,555,198
200556649795 ,581,213
200556667057 ,581,213
200556684183 ,591,238
200556701502 ,591,238
200556718674 ,606,269
200556735958 ,606,269
200556753131 ,616,309
200556770543 ,635,353
200556787522 ,635,353
200556804675 ,649,389
200556822237 ,649,389
200556839488 ,649,389
200556856640 ,659,434
200556873985 ,659,434
200556891417 ,670,455
200556908578 ,670,455
200556925905 ,684,476
200556942958 ,684,476
200556960188 ,691,501
200556977527 ,691,501
200556994803 ,694,514
