Record Time,X Coordinate,Y Coordinate
165246553561 ,1261,931
165246570675 ,1261,937
165246587786 ,1261,937
165246605682 ,1263,942
165246622619 ,1263,942
165246639844 ,1264,941
165246657054 ,1264,941
165246674178 ,1263,941
165246691082 ,1263,941
165246708414 ,1260,942
165246725335 ,1260,942
165246742530 ,1262,944
165246759744 ,1262,944
165246776858 ,1265,947
165246793994 ,1265,947
165246811399 ,1261,946
165246828441 ,1261,946
165246845621 ,1261,938
165246863096 ,1261,938
165246880057 ,1264,930
165246897429 ,1264,930
165246914522 ,1260,918
165246932129 ,1261,918
165246949097 ,1261,918
165246966357 ,1258,909
165246983742 ,1258,909
165247000796 ,1245,903
165247017930 ,1245,903
165247035059 ,1229,901
165247052379 ,1229,901
165247069550 ,1229,901
165247086597 ,1180,895
165247103616 ,1180,895
165247120840 ,1154,894
165247137932 ,1154,894
165247155340 ,1130,883
165247172655 ,1130,883
165247189670 ,1110,881
165247206697 ,1092,886
165247223705 ,1092,886
165247240721 ,1056,897
165247257743 ,1056,897
165247274960 ,970,903
165247292256 ,970,903
165247309708 ,896,893
165247326696 ,896,893
165247343905 ,877,878
165247360825 ,877,878
165247377865 ,855,873
165247395272 ,855,873
165247412464 ,837,877
165247429589 ,837,877
165247446668 ,828,874
165247463760 ,828,874
165247480954 ,829,875
165247498242 ,829,875
165247515470 ,833,868
165247532756 ,833,868
165247549923 ,828,856
165247567267 ,828,856
165247584443 ,828,848
165247601330 ,828,848
165247618600 ,831,835
165247636104 ,827,813
165247653452 ,827,813
165247670512 ,822,804
165247687547 ,822,804
165247704722 ,820,803
165247721605 ,820,803
165247738767 ,808,798
165247755934 ,808,798
165247773069 ,808,798
165247790601 ,798,788
165247807830 ,798,788
165247825031 ,791,785
165247842223 ,787,785
165247859093 ,787,785
165247876289 ,771,789
165247893282 ,771,789
165247910472 ,746,783
165247927747 ,746,783
165247945295 ,720,785
165247962276 ,720,785
165247979321 ,708,781
165247996478 ,708,781
165248013570 ,719,779
165248030465 ,719,779
165248047509 ,723,777
165248064671 ,723,777
165248081878 ,731,776
165248099128 ,731,776
165248116198 ,753,774
165248133357 ,753,774
165248150540 ,757,776
165248167710 ,757,776
165248184913 ,767,778
165248202136 ,767,778
165248219302 ,788,779
165248236538 ,788,779
165248253612 ,796,781
165248270585 ,796,781
165248287639 ,802,790
165248304913 ,810,789
165248322391 ,810,789
165248339500 ,816,787
165248356581 ,816,787
165248373846 ,823,823
165248391052 ,823,823
165248408274 ,858,744
165248425170 ,858,744
165248442355 ,863,769
165248459661 ,863,769
165248476963 ,863,769
165248494105 ,870,807
165248511099 ,870,807
165248528187 ,879,853
165248545238 ,879,853
165248562358 ,882,867
165248579612 ,882,875
165248596550 ,882,875
165248613924 ,882,879
165248631207 ,882,879
165248648415 ,881,872
165248665258 ,881,872
165248682521 ,880,870
165248699596 ,880,870
165248716656 ,866,875
165248734273 ,866,875
165248751970 ,857,884
165248768995 ,857,884
165248786157 ,830,906
165248803346 ,830,906
165248820537 ,841,946
165248837810 ,841,946
165248854852 ,833,936
165248872180 ,833,936
165248889395 ,827,915
165248906548 ,827,915
165248923791 ,827,910
165248941053 ,827,910
165248958415 ,832,906
165248975668 ,832,906
165248993240 ,845,902
165249010212 ,842,899
165249027123 ,842,899
165249044305 ,845,899
165249061208 ,845,899
165249078469 ,861,893
165249095625 ,861,893
165249112820 ,882,891
165249129843 ,882,891
165249147325 ,867,893
165249164511 ,867,893
165249181891 ,867,893
165249199329 ,846,887
165249216542 ,846,887
165249233466 ,809,896
165249250568 ,813,893
165249267960 ,813,893
165249285264 ,811,894
165249302646 ,811,894
165249320054 ,805,884
165249337199 ,805,884
165249354271 ,808,869
165249371614 ,808,869
165249388755 ,809,866
165249405833 ,809,866
165249422907 ,811,862
165249440226 ,811,862
165249457497 ,820,853
165249474731 ,829,839
165249491797 ,829,839
165249509099 ,829,839
165249526123 ,868,833
165249543267 ,868,833
165249560487 ,1156,791
165249577593 ,1156,791
165249594575 ,1155,793
165249611676 ,1155,793
165249628735 ,1144,792
165249645869 ,1144,792
165249662965 ,1142,795
165249680311 ,1153,797
165249697666 ,1153,797
165249714994 ,1160,801
165249732018 ,1160,801
165249749125 ,1158,804
165249766241 ,1158,804
165249783170 ,1153,811
165249800341 ,1153,811
165249817343 ,1142,819
165249834770 ,1142,819
165249852176 ,1133,821
165249869576 ,1133,821
165249886879 ,1133,821
165249904144 ,1153,818
165249921250 ,1153,818
165249938603 ,1154,816
165249955832 ,1152,817
165249973325 ,1152,817
165249990989 ,1121,820
165250008256 ,1121,820
165250025295 ,1101,826
165250042284 ,1101,826
165250059378 ,1101,826
165250076607 ,1101,826
165250093841 ,1102,825
165250110838 ,1102,825
165250127926 ,1081,829
165250145335 ,1051,835
165250162346 ,1051,835
165250179709 ,1021,847
165250196952 ,1021,847
165250214031 ,1021,847
165250231154 ,959,882
165250248535 ,959,882
165250265639 ,925,901
165250282541 ,925,901
165250299640 ,887,937
165250316864 ,887,937
165250333997 ,862,962
165250351298 ,862,962
165250368546 ,850,1004
165250385750 ,839,1035
165250402872 ,839,1035
165250420283 ,840,1054
165250437561 ,840,1054
165250454746 ,831,1062
165250471844 ,831,1062
165250489035 ,834,1072
165250505913 ,834,1072
165250522969 ,833,1077
165250540179 ,833,1077
165250557361 ,822,1071
165250574276 ,822,1071
165250591735 ,822,1071
165250609108 ,811,1071
165250626235 ,811,1071
165250643445 ,800,1069
165250660981 ,794,1069
165250677986 ,794,1069
165250695005 ,792,1065
165250712143 ,792,1065
165250729156 ,792,1058
165250746240 ,792,1058
165250763382 ,790,1053
165250780619 ,790,1053
165250797582 ,784,1051
165250814845 ,784,1051
165250832095 ,782,1047
165250849483 ,775,1041
165250866663 ,775,1041
165250884267 ,775,1036
165250901417 ,775,1036
165250918590 ,775,1036
165250935729 ,766,1016
165250952552 ,766,1016
165250969953 ,763,1017
165250987051 ,763,1017
165251004153 ,763,1012
165251021266 ,763,1012
165251038264 ,763,1007
165251055175 ,763,1007
165251072236 ,760,1001
165251089262 ,762,1003
165251106420 ,762,1003
165251123652 ,766,1001
165251141000 ,766,1001
165251158264 ,767,997
165251175583 ,767,997
165251192784 ,765,978
