Record Time,X Coordinate,Y Coordinate
200117930411 ,1563,578
200117947329 ,1584,583
200117964339 ,1584,583
200117981398 ,1586,585
200117998510 ,1586,585
200118015461 ,1585,584
200118032476 ,1585,584
200118049712 ,1591,584
200118066969 ,1590,583
200118084120 ,1590,583
200118101133 ,1588,583
200118118363 ,1588,583
200118135805 ,1585,584
200118153067 ,1585,584
200118170402 ,1584,582
200118187311 ,1584,582
200118204501 ,1574,570
200118221412 ,1574,570
200118238329 ,1519,554
200118255548 ,1519,554
200118272707 ,1519,554
200118289960 ,1447,518
200118307061 ,1352,487
200118324091 ,1352,487
200118341159 ,1249,504
200118358546 ,1249,504
200118375526 ,1251,516
200118392853 ,1251,516
200118409906 ,1246,523
200118426936 ,1246,523
200118444022 ,1246,523
200118461423 ,1246,523
200118478533 ,1246,523
200118495516 ,1246,523
200118513032 ,1244,523
200118530138 ,1244,523
200118547388 ,746,652
200118564639 ,687,644
200118581753 ,687,644
200118598770 ,648,644
200118616214 ,648,644
200118633352 ,648,644
200118650543 ,581,648
200118667386 ,581,648
200118684938 ,550,646
200118701812 ,550,646
200118718829 ,534,586
200118735983 ,534,586
200118753116 ,521,549
200118770605 ,483,496
200118787601 ,483,496
200118804628 ,471,473
200118821735 ,471,473
200118839214 ,477,477
200118856515 ,477,477
200118873542 ,489,484
200118890573 ,489,484
200118908069 ,484,490
200118925049 ,484,490
200118942311 ,462,507
200118959484 ,462,507
200118976900 ,462,507
200118993841 ,426,500
200119010861 ,426,500
200119028104 ,415,509
200119045209 ,423,507
200119062178 ,423,507
200119079416 ,431,500
200119096633 ,431,500
200119113756 ,432,493
200119131066 ,432,493
200119148078 ,439,471
200119164906 ,439,471
200119181822 ,458,409
200119198981 ,458,409
200119216121 ,467,317
200119233419 ,467,317
200119250646 ,561,245
200119267948 ,657,203
200119285193 ,657,203
200119302414 ,751,174
200119319536 ,751,174
200119336780 ,751,174
200119353858 ,827,119
200119371085 ,827,119
200119388269 ,781,122
200119405403 ,781,122
200119422564 ,755,107
200119439536 ,755,107
200119456657 ,751,117
200119473605 ,751,117
200119491231 ,752,124
200119508409 ,746,130
200119525395 ,746,130
200119542512 ,676,124
200119559780 ,676,124
200119577097 ,661,124
200119593965 ,661,124
200119611052 ,581,142
200119628467 ,581,142
200119645428 ,562,127
200119662465 ,562,127
200119679600 ,562,127
200119696828 ,549,120
200119714104 ,549,120
200119731424 ,527,128
200119748857 ,490,107
200119766236 ,490,107
200119783190 ,481,106
200119800368 ,481,106
200119817571 ,473,119
200119834697 ,473,119
200119852111 ,463,128
200119869387 ,463,128
200119886707 ,474,144
200119903616 ,474,144
200119920798 ,481,153
200119937808 ,482,157
200119955291 ,482,157
200119972700 ,482,157
200119989928 ,483,164
200120007187 ,483,168
200120024561 ,483,168
200120041530 ,483,168
200120058851 ,483,173
200120075770 ,483,173
200120092913 ,482,196
200120110025 ,482,196
200120127037 ,477,214
200120144098 ,477,214
200120161333 ,470,240
200120178793 ,482,286
200120195914 ,482,286
200120213021 ,487,308
200120229919 ,487,308
200120247160 ,489,320
200120264086 ,489,320
200120281267 ,483,323
200120298445 ,483,323
200120315495 ,483,323
200120332450 ,483,323
200120349849 ,490,308
200120367090 ,490,308
200120384107 ,490,308
200120401151 ,525,294
200120418185 ,525,294
200120435138 ,525,291
200120452234 ,531,286
200120469272 ,531,286
200120486495 ,542,276
200120503387 ,542,276
200120520617 ,563,264
200120537673 ,563,264
200120554892 ,577,254
200120572012 ,577,254
200120588890 ,578,242
200120606554 ,578,242
200120623391 ,581,237
200120640649 ,581,237
200120657564 ,573,232
200120674595 ,573,232
200120691958 ,572,215
200120709135 ,580,191
200120726146 ,580,191
200120743281 ,580,191
200120760633 ,586,192
200120777915 ,586,192
200120795270 ,599,182
200120812290 ,599,182
200120829549 ,611,175
200120846408 ,611,175
200120863634 ,620,171
200120880766 ,620,171
200120898164 ,627,168
200120915208 ,627,168
200120932427 ,632,176
200120949824 ,639,170
200120967307 ,639,170
200120984526 ,660,173
200121001802 ,660,173
200121019265 ,677,184
200121036466 ,677,184
200121053327 ,692,185
200121070317 ,692,185
200121087336 ,692,185
200121104794 ,690,174
200121121903 ,690,174
200121139081 ,688,171
200121156303 ,692,167
200121173265 ,692,167
200121190921 ,694,160
200121207827 ,694,160
200121224787 ,693,154
200121241942 ,693,154
200121258875 ,701,148
200121276160 ,701,148
200121293010 ,698,136
200121309951 ,698,136
200121327209 ,704,136
