Record Time,X Coordinate,Y Coordinate
180706366556 ,1590,1057
180706384107 ,1590,1057
180706401167 ,1590,1057
180706418477 ,1590,1056
180706435728 ,1590,1056
180706452916 ,1590,1055
180706469964 ,1590,1055
180706486984 ,1589,1054
180706504206 ,1589,1054
180706521474 ,1577,1050
180706538445 ,1577,1050
180706555948 ,1578,1002
180706572943 ,1578,1002
180706590423 ,1569,970
180706607797 ,1569,970
180706625233 ,1556,929
180706642346 ,1556,929
180706659854 ,1545,886
180706677056 ,1545,886
180706694115 ,1481,852
180706711153 ,1362,777
180706728574 ,1362,777
180706745617 ,894,631
180706762709 ,894,631
180706779937 ,904,543
180706797037 ,904,543
180706814877 ,904,543
180706832271 ,927,457
180706849585 ,927,457
180706867000 ,927,417
180706884210 ,927,417
180706901486 ,937,414
180706918852 ,937,414
180706936053 ,927,427
180706953284 ,879,444
180706970495 ,879,444
180706987596 ,580,456
180707005066 ,580,456
180707022686 ,568,447
180707040098 ,568,447
180707057143 ,556,430
180707074437 ,556,430
180707091599 ,544,407
180707108937 ,544,407
180707126060 ,532,369
180707143306 ,522,353
180707160630 ,522,353
180707178049 ,522,353
180707195451 ,520,339
180707212995 ,520,339
180707229942 ,520,339
180707247510 ,525,339
180707264819 ,524,340
180707281929 ,524,340
180707298930 ,526,336
180707315879 ,526,336
180707333073 ,479,341
180707350592 ,479,341
180707367775 ,437,361
180707385007 ,403,377
180707402244 ,403,377
180707419689 ,365,396
180707437124 ,365,396
180707454088 ,343,410
180707471469 ,343,410
180707488749 ,358,417
180707506158 ,358,417
180707523502 ,358,417
180707540541 ,426,424
180707557564 ,426,424
180707574624 ,458,428
180707592008 ,459,428
180707609047 ,459,428
180707626039 ,459,426
180707643098 ,459,426
180707660501 ,460,425
180707677565 ,460,425
180707694760 ,460,424
180707712178 ,460,424
180707729789 ,460,424
180707747326 ,460,424
180707764567 ,460,409
180707781673 ,460,409
180707799132 ,464,392
180707816547 ,462,371
180707833874 ,462,371
180707851349 ,463,356
180707868605 ,463,356
180707886043 ,463,356
180707903232 ,463,346
180707920641 ,463,346
180707938117 ,461,334
180707955491 ,461,334
180707972498 ,452,294
180707989615 ,452,294
180708006927 ,440,261
180708024067 ,432,260
180708041443 ,432,260
180708058654 ,425,234
180708076064 ,425,234
180708093588 ,418,229
180708110763 ,418,229
180708127710 ,422,229
180708145067 ,422,229
180708162330 ,453,237
180708179514 ,453,237
180708196838 ,482,237
180708214251 ,482,237
180708231371 ,531,239
180708248917 ,531,239
180708266095 ,544,238
180708283312 ,544,238
180708300591 ,553,240
180708317723 ,553,240
180708334961 ,562,241
180708352219 ,562,241
180708369250 ,568,241
180708386772 ,568,241
180708403794 ,594,226
180708421126 ,594,226
180708438369 ,678,209
180708455494 ,710,206
180708472723 ,710,206
180708489750 ,753,194
180708507020 ,753,194
180708524002 ,782,185
180708541003 ,782,185
180708557915 ,844,164
180708575253 ,844,164
180708592434 ,844,164
180708609833 ,906,139
180708627472 ,906,139
180708645008 ,935,127
180708662512 ,935,127
180708679576 ,967,111
180708697061 ,967,111
180708714551 ,978,97
180708731823 ,981,92
180708749065 ,981,92
180708766297 ,988,91
180708783567 ,988,91
180708800756 ,1003,88
180708818389 ,1003,88
180708835252 ,1020,95
180708852684 ,1020,95
180708870557 ,1017,104
180708887871 ,1006,115
180708904948 ,1006,115
180708922149 ,1006,115
180708939283 ,973,158
180708956577 ,973,158
180708973714 ,974,158
180708991006 ,974,158
180709008368 ,974,159
180709025968 ,974,159
180709043256 ,975,160
180709060302 ,975,160
180709077521 ,976,161
180709094549 ,976,161
180709112482 ,976,162
180709129703 ,976,164
180709146853 ,976,164
180709163869 ,602,430
180709181256 ,602,430
180709198617 ,604,416
180709215775 ,604,416
180709232820 ,577,464
180709250063 ,577,464
180709267343 ,519,525
180709284752 ,519,525
180709302204 ,519,525
180709319309 ,463,562
180709336573 ,436,578
180709353681 ,436,578
180709370801 ,447,584
180709388040 ,447,584
