Record Time,X Coordinate,Y Coordinate
202746539248 ,1793,586
202746556239 ,1793,586
202746574258 ,1792,586
202746591534 ,1792,586
202746608746 ,1792,586
202746625789 ,1792,586
202746642914 ,1790,585
202746660218 ,1793,582
202746677214 ,1793,582
202746694428 ,1793,579
202746711437 ,1793,579
202746728317 ,1793,579
202746745192 ,1794,577
202746762424 ,1794,577
202746779468 ,1798,576
202746796424 ,1798,576
202746813519 ,1798,575
202746830612 ,1798,575
202746848010 ,1798,568
202746864986 ,1798,568
202746882219 ,1766,550
202746899481 ,1683,524
202746916796 ,1683,524
202746934441 ,1574,498
202746951670 ,1574,498
202746968793 ,1468,483
202746985912 ,1468,483
202747002891 ,1395,470
202747019928 ,1395,470
202747037304 ,1304,452
202747054770 ,1304,452
202747071875 ,1304,452
202747088748 ,1119,424
202747105942 ,1119,424
202747123244 ,990,405
202747140459 ,894,394
202747157809 ,894,394
202747174634 ,821,365
202747191915 ,821,365
202747209066 ,742,336
202747226245 ,742,336
202747243334 ,689,298
202747260433 ,689,298
202747277538 ,653,277
202747294711 ,653,277
202747311751 ,609,227
202747328899 ,609,227
202747345751 ,578,180
202747362984 ,551,162
202747379941 ,551,162
202747397106 ,535,146
202747414279 ,535,146
202747431455 ,535,146
202747448636 ,515,102
202747465705 ,515,102
202747482806 ,500,89
202747499952 ,500,89
202747517360 ,481,73
202747534469 ,481,73
202747551504 ,474,62
202747568738 ,474,62
202747585822 ,461,45
202747602998 ,452,34
202747620006 ,452,34
202747637128 ,456,31
202747654416 ,456,31
202747671710 ,457,29
202747689075 ,457,29
202747706344 ,463,37
202747723582 ,463,37
202747740837 ,475,38
202747758021 ,475,38
202747775337 ,475,38
202747792460 ,505,41
202747809859 ,528,42
202747826762 ,528,42
202747843933 ,566,45
202747860863 ,566,45
202747878075 ,601,51
202747895345 ,601,51
202747912557 ,635,61
202747929715 ,635,61
202747947149 ,672,73
202747964104 ,672,73
202747981147 ,701,80
202747998165 ,701,80
202748015517 ,727,89
202748032618 ,727,89
202748049868 ,699,99
202748066989 ,687,99
202748084061 ,687,99
202748101188 ,676,94
202748118222 ,676,94
202748135575 ,676,94
202748152673 ,635,93
202748169794 ,635,93
202748186877 ,609,93
202748204116 ,609,93
202748221345 ,576,91
202748238550 ,576,91
202748255479 ,543,82
202748272672 ,543,82
202748289749 ,504,81
202748306680 ,474,64
202748323581 ,474,64
202748340550 ,442,48
202748357773 ,442,48
202748374667 ,415,39
202748391841 ,415,39
202748409236 ,393,25
202748426334 ,393,25
202748443512 ,361,17
202748460685 ,361,17
202748477849 ,361,17
202748494706 ,331,17
202748511852 ,331,17
202748529154 ,330,16
202748546360 ,348,12
202748563297 ,348,12
202748580548 ,356,8
202748597465 ,356,8
202748615080 ,397,4
202748632356 ,397,4
202748649281 ,459,2
202748666369 ,459,2
202748683514 ,489,317
202748700515 ,489,317
202748717936 ,496,351
202748735036 ,496,351
202748752178 ,496,349
202748769361 ,505,350
202748786249 ,505,350
202748803350 ,527,342
202748820223 ,527,342
202748837239 ,527,342
202748854543 ,556,334
202748871632 ,556,334
202748889092 ,959,280
202748906210 ,959,280
202748923391 ,984,235
202748940739 ,984,235
202748958136 ,935,185
202748975373 ,935,185
202748992735 ,565,163
202749009865 ,533,138
202749027082 ,533,138
202749044482 ,492,86
202749061980 ,492,86
202749079034 ,440,53
202749096578 ,440,53
202749113834 ,420,27
202749130985 ,420,27
202749148070 ,389,4
202749165519 ,389,4
202749182646 ,389,4
202749199544 ,346,0
202749216653 ,346,0
202749233760 ,328,0
202749251044 ,305,0
202749268398 ,305,0
202749285407 ,286,0
202749302435 ,286,0
202749319554 ,282,0
202749336777 ,282,0
202749353915 ,281,0
202749371413 ,281,0
202749388734 ,286,0
202749406028 ,286,0
202749423090 ,287,0
202749440107 ,287,0
202749457419 ,290,0
202749474525 ,291,0
202749491734 ,291,0
202749508679 ,292,0
202749525953 ,292,0
202749543246 ,292,0
202749560741 ,293,0
202749577867 ,293,0
202749595007 ,294,0
202749612221 ,294,0
202749629271 ,304,0
202749646491 ,304,0
202749663496 ,339,4
202749680637 ,339,4
202749697758 ,365,2
202749714833 ,393,11
202749731956 ,393,11
202749749104 ,410,7
202749766035 ,410,7
202749783211 ,447,6
202749800236 ,447,6
202749817505 ,472,5
202749834842 ,472,5
202749852021 ,512,3
202749869151 ,512,3
202749886281 ,512,3
202749903586 ,493,9
202749920592 ,493,9
202749937982 ,513,8
202749955176 ,495,8
202749972716 ,495,8
202749989856 ,493,18
202750006917 ,493,18
202750024512 ,504,42
202750041683 ,504,42
202750058522 ,507,56
202750075808 ,507,56
202750093147 ,518,152
202750110178 ,518,152
202750127282 ,567,164
202750144510 ,567,164
202750161905 ,583,167
202750179250 ,612,173
202750196385 ,612,173
202750213420 ,626,157
202750230779 ,626,157
202750247906 ,626,157
202750265045 ,650,162
202750282351 ,650,162
202750299745 ,670,159
202750317301 ,670,159
202750334300 ,694,160
202750351584 ,694,160
202750368535 ,721,161
202750385544 ,738,159
202750402575 ,738,159
202750419509 ,751,157
202750436711 ,751,157
202750453783 ,774,154
202750470832 ,774,154
202750488085 ,801,152
202750504947 ,801,152
202750522418 ,830,149
202750539556 ,830,149
202750556808 ,867,133
202750573881 ,867,133
202750591005 ,867,133
202750608069 ,903,106
202750625261 ,914,85
202750642151 ,914,85
202750659146 ,926,65
202750676090 ,926,65
202750693330 ,932,44
202750710602 ,932,44
202750728038 ,931,55
202750745206 ,931,55
202750762360 ,912,50
202750779781 ,912,50
202750797144 ,919,41
202750814160 ,919,41
202750831077 ,915,28
202750848296 ,915,28
202750865652 ,955,29
202750883073 ,1009,33
202750900356 ,1009,33
202750917414 ,1035,35
202750934504 ,1035,35
202750951899 ,1035,35
202750968740 ,1076,38
202750986446 ,1076,38
202751003781 ,1092,38
202751020957 ,1092,38
202751038319 ,804,52
202751055357 ,804,52
202751072540 ,498,62
202751089672 ,496,63
202751106588 ,496,63
202751123800 ,491,65
202751140728 ,491,65
202751157682 ,489,73
202751174681 ,489,73
202751191773 ,487,79
202751208710 ,487,79
202751225803 ,483,83
202751242796 ,483,83
202751260190 ,488,99
202751277239 ,488,99
202751294467 ,488,99
202751311587 ,487,125
202751328689 ,484,142
202751345933 ,484,142
202751363137 ,475,168
202751380017 ,475,168
202751397560 ,472,181
202751414711 ,472,181
202751431925 ,466,206
202751449045 ,466,206
202751466336 ,457,223
202751483391 ,457,223
202751500415 ,464,246
202751517344 ,464,246
202751534543 ,485,266
202751551728 ,485,266
202751568941 ,489,275
202751585966 ,498,283
202751602937 ,498,283
202751620198 ,507,284
202751637209 ,507,284
202751654235 ,507,284
202751671334 ,507,284
202751688216 ,508,300
202751705346 ,515,316
202751722575 ,515,316
202751739919 ,510,358
202751757074 ,510,358
202751774468 ,522,384
202751791332 ,522,384
202751808711 ,523,385
202751825910 ,523,385
202751842884 ,523,385
202751860457 ,522,384
202751877590 ,522,384
202751894784 ,521,384
202751911989 ,521,384
202751928902 ,541,437
202751945929 ,541,437
202751963429 ,815,481
202751980382 ,815,481
202751997938 ,815,481
202752014958 ,858,515
202752031968 ,858,515
202752049014 ,874,511
202752066284 ,902,530
202752083419 ,902,530
202752100659 ,925,535
202752117917 ,925,535
202752135232 ,945,541
202752152378 ,945,541
202752169364 ,965,549
202752186741 ,965,549
202752203869 ,1002,542
202752221064 ,1002,542
202752238354 ,1028,534
202752255470 ,1028,534
202752272958 ,1053,530
202752290287 ,1063,526
202752307687 ,1063,526
202752325247 ,1076,513
202752342408 ,1076,513
202752359526 ,1076,513
202752376556 ,1094,481
202752393689 ,1094,481
202752410949 ,1107,454
202752428075 ,1107,454
202752445046 ,1121,439
202752462417 ,1121,439
202752479284 ,1125,418
202752496104 ,1125,418
202752513242 ,1124,412
202752530332 ,1116,424
202752547425 ,1116,424
202752564660 ,1088,427
202752582018 ,1088,427
202752599243 ,1020,433
202752616249 ,1020,433
202752633412 ,473,463
202752650392 ,473,463
202752667594 ,489,450
202752684749 ,489,450
202752702080 ,489,450
202752719522 ,478,448
202752736644 ,478,448
202752753771 ,440,456
202752770973 ,424,459
202752788071 ,424,459
202752805318 ,431,460
202752822132 ,431,460
202752839358 ,433,459
202752856597 ,433,459
202752873871 ,426,463
202752891230 ,426,463
202752908287 ,425,465
202752925261 ,425,465
202752942654 ,411,468
202752959777 ,411,468
