Record Time,X Coordinate,Y Coordinate
192129216733 ,1572,1056
192129233830 ,1572,1056
192129250704 ,1577,1061
192129267941 ,1577,1061
192129285107 ,1577,1061
192129302131 ,1580,1040
192129319329 ,1579,1037
192129336292 ,1579,1037
192129353304 ,1582,1020
192129370324 ,1582,1020
192129387332 ,1582,990
192129404349 ,1582,990
192129421357 ,1583,971
192129438377 ,1583,971
192129455367 ,1576,945
192129472397 ,1576,945
192129489637 ,1519,868
192129506750 ,1519,868
192129523711 ,1516,819
192129540932 ,1516,819
192129558192 ,1200,704
192129575204 ,1186,669
192129592442 ,1186,669
192129609541 ,1166,643
192129626485 ,1166,643
192129643885 ,1166,643
192129661439 ,1141,547
192129678407 ,1141,547
192129695650 ,1101,489
192129713036 ,1101,489
192129730166 ,1028,462
192129747257 ,1028,462
192129764572 ,971,447
192129781760 ,893,409
192129798702 ,893,409
192129815835 ,810,350
192129833205 ,810,350
192129850254 ,785,321
192129867389 ,785,321
192129884650 ,764,296
192129901701 ,764,296
192129918930 ,756,284
192129936537 ,756,284
192129953627 ,731,283
192129970577 ,731,283
192129987668 ,721,281
192130004768 ,721,281
192130022183 ,705,276
192130039370 ,705,276
192130056721 ,680,276
192130074075 ,680,276
192130091261 ,667,263
192130108515 ,667,263
192130125709 ,667,190
192130143098 ,667,190
192130160142 ,665,119
192130177405 ,665,119
192130194535 ,666,136
192130211544 ,666,136
192130228763 ,658,140
192130245872 ,658,140
192130263098 ,651,150
192130280242 ,640,153
192130297351 ,640,153
192130314336 ,609,157
192130331535 ,609,157
192130348582 ,596,181
192130365690 ,596,181
192130382784 ,583,196
192130399928 ,583,196
192130417038 ,581,190
192130434062 ,581,190
192130451214 ,581,190
192130468102 ,577,184
192130485195 ,575,179
192130502213 ,575,179
192130519451 ,570,177
192130536372 ,570,177
192130553855 ,567,176
192130571258 ,567,176
192130588456 ,614,182
192130605563 ,614,182
192130622521 ,650,188
192130639716 ,650,188
192130656829 ,677,193
192130673886 ,677,193
192130690987 ,680,201
192130708106 ,680,201
192130725329 ,667,199
192130742623 ,667,199
192130759715 ,657,198
192130776814 ,647,189
192130794159 ,647,189
192130811205 ,636,187
192130828727 ,636,187
192130845966 ,636,187
192130863043 ,632,189
192130880252 ,632,189
192130897311 ,630,189
192130914502 ,630,189
192130931640 ,621,184
192130949245 ,621,184
192130966351 ,594,186
192130983655 ,580,192
192131000789 ,580,192
192131017935 ,583,207
192131034974 ,583,207
192131052492 ,588,226
192131069679 ,588,226
192131086818 ,593,243
192131103848 ,593,243
192131121037 ,610,292
192131138257 ,610,292
192131155438 ,622,340
192131172570 ,622,340
192131189901 ,665,374
192131207661 ,694,379
192131224843 ,694,379
192131241763 ,694,379
192131258716 ,690,360
192131275981 ,690,360
192131293276 ,678,364
192131310368 ,678,364
192131327383 ,668,352
192131344843 ,668,352
192131361847 ,625,343
192131378745 ,625,343
192131395688 ,563,333
192131412802 ,504,325
192131429814 ,504,325
192131446999 ,481,314
192131463897 ,481,314
192131481323 ,466,309
192131498225 ,466,309
192131515627 ,452,303
192131532764 ,452,303
192131550033 ,435,298
192131567188 ,435,298
192131584342 ,434,287
192131601473 ,434,287
192131618618 ,434,287
192131635679 ,432,285
192131653075 ,432,285
192131670052 ,432,285
192131687312 ,432,285
192131704219 ,432,285
192131721703 ,430,285
192131738702 ,430,285
192131756033 ,431,287
192131773125 ,431,287
192131790339 ,430,288
192131807451 ,430,288
192131824552 ,424,296
192131841743 ,424,296
192131858826 ,411,302
192131876010 ,411,302
192131893282 ,404,331
192131910496 ,401,349
192131927662 ,401,349
192131944906 ,382,367
192131962696 ,382,367
192131979835 ,376,373
192131997084 ,376,373
192132014294 ,376,373
192132031244 ,345,382
192132048326 ,345,382
192132065946 ,330,394
192132082864 ,330,394
192132099937 ,310,405
192132116905 ,310,405
192132133885 ,293,417
192132151160 ,296,414
192132168158 ,296,414
192132185245 ,294,410
192132202483 ,294,410
192132219551 ,293,410
192132236670 ,293,410
192132254241 ,292,409
192132271110 ,292,409
192132288161 ,289,410
192132305326 ,289,410
192132322614 ,299,467
192132339796 ,299,467
192132356687 ,297,517
192132373790 ,624,534
192132391050 ,624,534
192132408262 ,624,534
192132425349 ,642,509
192132442242 ,642,509
192132459354 ,650,438
192132476385 ,650,438
192132493398 ,659,326
192132510418 ,659,326
192132527429 ,669,230
192132544570 ,669,230
192132561600 ,666,250
192132578811 ,666,250
192132595867 ,664,272
192132613166 ,664,272
192132630201 ,689,300
192132647444 ,679,306
192132664685 ,679,306
192132681772 ,682,274
192132698694 ,682,274
192132715774 ,688,208
192132732987 ,688,208
192132750006 ,692,165
192132766949 ,692,165
192132784223 ,692,77
192132801420 ,692,77
192132818613 ,692,77
192132835744 ,651,0
192132852774 ,651,0
192132869715 ,630,1
192132887040 ,629,14
192132904167 ,629,14
192132921216 ,643,0
192132938247 ,643,0
192132955820 ,648,0
192132973204 ,648,0
192132990440 ,617,0
192133007436 ,617,0
192133024330 ,589,0
192133041701 ,589,0
192133058813 ,574,0
192133075923 ,574,0
192133093231 ,580,0
192133110329 ,596,0
192133127240 ,596,0
192133144789 ,603,0
192133161996 ,603,0
192133179051 ,611,0
192133196405 ,611,0
192133213703 ,611,0
192133230667 ,622,0
192133248187 ,622,0
192133265220 ,639,0
192133282403 ,639,0
192133299605 ,668,0
192133316833 ,714,0
192133334246 ,714,0
192133351675 ,777,0
192133368909 ,777,0
192133385988 ,824,0
192133402880 ,824,0
192133420059 ,865,0
192133437200 ,865,0
192133454316 ,912,0
192133471215 ,912,0
192133488581 ,922,0
192133505625 ,922,0
192133522793 ,950,0
192133539952 ,950,0
192133557318 ,977,0
192133574269 ,977,0
192133591375 ,977,0
192133608716 ,1048,0
192133625882 ,1092,0
192133642895 ,1092,0
192133660447 ,1164,11
192133677713 ,1164,11
192133694880 ,1162,20
192133712219 ,1162,20
192133729170 ,1137,23
192133746292 ,1137,23
192133763646 ,1117,31
192133780740 ,1117,31
192133797896 ,1101,56
192133815151 ,1061,88
192133832198 ,1061,88
192133849359 ,1007,141
192133866224 ,1007,141
192133883740 ,965,162
192133900817 ,965,162
192133918029 ,922,192
192133935146 ,922,192
192133952224 ,898,207
192133969352 ,898,207
192133987061 ,898,207
192134004356 ,861,224
192134021548 ,856,241
192134038735 ,856,241
192134056132 ,845,246
192134073188 ,845,246
192134090470 ,844,264
192134107714 ,844,264
192134124883 ,838,284
192134142219 ,838,284
192134159128 ,828,283
192134176235 ,828,283
192134193437 ,819,286
192134210627 ,819,286
192134227649 ,805,277
192134244932 ,805,277
192134261872 ,795,273
192134279053 ,795,273
192134296197 ,785,286
192134313290 ,766,298
192134330702 ,766,298
192134347944 ,752,326
192134365026 ,752,326
192134382240 ,752,326
192134399445 ,745,362
192134416734 ,745,362
192134433758 ,749,373
192134451047 ,749,373
192134468550 ,761,375
192134485716 ,788,367
192134502718 ,788,367
192134520061 ,824,375
192134537400 ,824,375
192134554576 ,882,377
192134571578 ,882,377
192134588829 ,946,382
192134605859 ,946,382
192134622889 ,1013,385
192134640104 ,1013,385
192134657098 ,1096,387
192134674425 ,1096,387
192134691629 ,1154,378
192134708778 ,1154,378
192134725797 ,1187,368
192134743152 ,1195,359
192134760222 ,1195,359
192134777374 ,1195,359
192134794589 ,1182,327
192134811681 ,1182,327
192134828867 ,1176,309
192134845910 ,1176,309
192134863398 ,1167,300
192134880618 ,1167,300
192134897689 ,1144,290
192134914917 ,1144,290
192134932496 ,1136,282
192134949744 ,1083,271
192134966715 ,1083,271
192134983751 ,1005,263
192135001407 ,1005,263
192135018755 ,890,250
192135035719 ,890,250
192135052904 ,816,245
192135070196 ,816,245
192135087369 ,709,237
192135104328 ,709,237
192135121286 ,637,238
192135138463 ,637,238
192135155840 ,599,250
192135173265 ,599,250
192135190471 ,599,250
192135207525 ,583,285
192135224467 ,580,297
192135241494 ,580,297
192135258510 ,567,299
192135275522 ,567,299
192135292732 ,526,328
192135309850 ,526,328
192135327087 ,508,363
192135344191 ,508,363
192135361149 ,480,378
192135378404 ,480,378
192135395690 ,473,375
192135413067 ,471,372
192135430303 ,471,372
192135447268 ,471,382
192135464168 ,471,382
192135481302 ,468,378
192135498403 ,468,378
192135515471 ,466,377
192135532794 ,466,377
192135549918 ,466,377
192135567495 ,461,380
192135584644 ,461,380
192135601776 ,463,380
192135618905 ,463,380
192135636118 ,464,380
192135653367 ,466,375
192135670644 ,466,375
192135687806 ,471,371
192135704932 ,471,371
192135722051 ,473,372
192135738946 ,473,372
192135756247 ,481,371
192135773434 ,481,371
192135790495 ,481,373
192135807664 ,481,373
192135824500 ,485,371
192135841672 ,485,371
192135858937 ,482,377
192135875956 ,482,377
192135893004 ,480,388
192135910069 ,474,402
192135927262 ,474,402
192135944478 ,474,402
192135961796 ,460,426
192135978751 ,460,426
192135996079 ,463,445
192136013700 ,463,445
192136031012 ,464,461
192136048418 ,464,461
192136065856 ,478,481
192136082957 ,478,481
192136100023 ,485,495
192136117176 ,489,507
192136134213 ,489,507
192136151625 ,494,509
192136169117 ,494,509
192136186370 ,516,507
192136203429 ,516,507
192136220301 ,515,540
192136237524 ,515,540
192136254649 ,518,558
192136271855 ,518,558
192136289051 ,526,563
192136306365 ,526,563
192136323579 ,545,565
192136340992 ,545,565
192136358395 ,586,547
192136375469 ,586,547
192136392871 ,601,525
192136410193 ,601,525
192136427219 ,610,451
192136444351 ,610,451
192136461837 ,618,414
192136478856 ,618,414
192136496214 ,630,353
192136513338 ,630,353
192136530714 ,639,327
192136547856 ,639,327
192136564877 ,662,319
192136581989 ,662,311
192136599030 ,662,311
192136616554 ,662,306
192136633702 ,662,306
192136651072 ,654,282
192136668397 ,654,282
192136685536 ,643,270
192136702706 ,643,270
192136719748 ,629,259
192136737030 ,629,259
192136754230 ,629,259
192136771696 ,620,268
192136788790 ,620,268
192136806183 ,620,276
192136823210 ,640,282
192136840543 ,640,282
192136857445 ,644,298
192136874453 ,644,298
192136891532 ,653,328
192136908866 ,653,328
192136926183 ,679,366
192136943326 ,679,366
192136960239 ,691,402
192136977668 ,691,402
192136995007 ,711,469
192137012160 ,711,469
192137029616 ,751,512
192137046657 ,768,565
192137063999 ,768,565
192137081167 ,785,592
192137098486 ,785,592
192137115294 ,803,626
192137132309 ,803,626
