timestamp,x,y
194235,267,0
194235,243,0
194235,244,0
194236,250,0
194236,250,0
194236,246,0
194236,251,0
194236,255,0
194236,265,0
194236,281,0
194236,329,0
194236,354,0
194236,362,0
194236,367,0
194236,368,0
194236,366,0
194236,364,0
194236,365,0
194236,371,0
194236,374,0
194236,380,0
194236,388,0
194236,423,0
194236,451,0
194236,466,0
194237,495,0
194237,1402,0
194237,1417,0
194237,1534,0
194237,1544,0
194237,1564,0
194237,1574,0
194237,1589,0
194237,1596,0
194237,1579,0
194237,1527,0
194237,1498,0
194237,1453,0
194237,1426,0
194237,1416,0
194237,1399,0
194237,1394,0
194237,1388,0
194237,1360,0
194237,1328,0
194237,1275,0
194238,1244,0
194238,1206,0
194238,1152,0
194238,1137,0
194238,1127,0
194238,1117,0
194238,1107,0
194238,1096,0
194238,1081,7
194238,1072,36
194238,1079,90
194238,1084,153
194238,1147,293
194238,1204,356
194238,1318,453
194238,1350,480
194238,1400,506
194238,1440,524
194238,1456,541
194238,1470,550
194238,1477,562
194239,1473,562
194239,1469,566
194239,1465,560
194239,1450,569
194239,1431,570
194239,1410,574
194239,1398,577
194239,1365,586
194239,1363,590
194239,1365,591
194239,1373,587
194239,1374,583
194239,1370,582
194239,1375,574
194239,1388,571
194239,1418,553
194239,1435,537
194239,1446,520
194239,1469,479
194239,1482,472
194239,1471,470
194240,1468,465
194240,1462,453
194240,1462,451
194240,1463,452
194240,1466,444
194240,1465,446
194240,1465,443
194240,1460,432
194240,1459,415
194240,1452,402
194240,1448,384
194240,1442,386
194240,1444,378
194240,1443,357
194240,1450,292
194240,1447,272
194240,1448,255
194240,1448,236
194240,1450,225
194240,1451,181
194240,1452,169
194240,1456,167
194241,1465,143
194241,1471,138
194241,1474,124
194241,1477,120
194241,1475,120
194241,1477,126
194241,1478,128
194241,1478,151
194241,1477,175
194241,1473,182
194241,1473,182
194241,1473,182
194241,1473,182
194241,1473,182
194241,1473,182
194241,1473,182
194241,1473,182
194241,1473,182
194241,1473,182
194241,0,0
194241,0,0
194242,0,0
194242,0,0
194242,0,0
194242,0,0
194242,0,0
194242,0,0
194242,0,0
194242,0,0
194242,0,0
194242,0,0
194242,0,0
194242,0,0
194242,0,0
194242,0,0
194242,0,0
194242,0,0
194242,0,0
194242,0,0
194242,0,0
194242,0,0
194242,0,0
194243,0,0
194243,0,0
194243,0,0
194243,0,0
194243,0,0
194243,0,0
194243,0,0
194243,0,0
194243,0,0
194243,0,0
194258,1636,864
194258,1812,819
194258,1867,777
194259,1919,564
194259,1919,532
194259,1919,478
194259,1919,470
194259,1917,452
194259,1919,479
194259,1919,486
194259,1919,520
194259,1919,529
194259,1919,579
194259,1919,605
194259,1919,639
194259,1919,643
194259,1919,662
194259,1919,659
194259,1832,656
194259,1762,659
194259,1656,658
194259,1657,655
194259,1664,644
194259,1683,603
194300,1701,585
194300,1728,525
194300,1743,488
194300,1744,465
194300,1744,430
194300,1752,403
194300,1749,404
194300,1705,394
194300,1669,391
194300,1635,394
194300,1614,396
194300,1587,398
194300,1575,405
194300,1573,408
194300,1566,450
194300,1566,470
194300,1557,485
194300,1568,565
194300,1573,563
194300,1589,609
194300,1586,604
194300,1584,623
194301,1584,645
194301,1589,685
194301,1587,729
194301,1589,760
194301,1589,788
194301,1593,834
194301,1596,849
194301,1602,859
194301,1610,871
194301,1645,874
194301,1649,867
194301,1660,862
194301,1671,850
194301,1688,844
194301,1699,846
194301,1708,852
194301,1708,878
194301,1710,892
194301,1708,900
194301,1704,903
194301,1629,930
194302,1464,918
194302,1411,916
194302,1017,865
194302,976,863
194302,921,850
194302,809,861
194302,791,863
194302,770,878
194302,728,920
194302,709,913
194302,650,901
194302,626,883
194302,581,832
194302,587,824
194302,582,822
194302,630,805
194302,677,790
194302,735,783
194302,847,763
194302,887,763
194302,965,766
194303,972,768
194303,973,767
194303,984,740
194303,987,713
194303,996,1079
194303,0,0
194303,0,0
194303,0,0
194303,0,0
194303,0,0
194303,0,0
194303,0,0
194303,0,0
194303,0,0
194303,0,0
194303,0,0
194303,0,0
194303,0,0
194303,0,0
194303,0,0
194303,0,0
194303,1213,834
194304,1156,816
194304,1090,818
194304,1006,833
194304,913,860
194304,866,890
194304,812,943
194304,805,948
194304,789,941
194304,783,936
194304,778,925
194304,726,910
194304,706,905
194304,682,897
194304,667,884
194304,636,859
194304,626,842
194304,617,835
194304,599,828
194304,573,838
194304,576,839
194304,574,839
194305,576,834
194305,580,816
194305,580,797
194305,577,765
194305,582,759
194305,583,764
194305,580,770
194305,579,770
194305,577,768
194305,575,770
194305,579,771
194305,581,773
194305,586,778
194305,584,780
194305,591,786
194305,585,786
194305,589,784
194305,581,782
194305,579,780
194305,584,774
194305,575,768
194306,553,773
194306,534,775
194306,413,803
194306,334,805
194306,265,804
194306,240,822
194306,223,849
194306,226,865
194306,231,873
194306,225,874
194306,230,869
194306,237,868
194306,249,868
194306,206,873
194306,201,871
194306,179,869
194306,187,845
194306,197,820
194306,207,773
194306,239,727
194306,273,710
194306,321,698
194307,327,698
194307,320,702
194307,318,707
194307,309,710
194307,304,727
194307,291,721
194307,296,717
194307,302,660
194307,306,536
194307,311,434
194307,310,287
194307,337,282
194307,351,255
194307,344,252
194307,337,221
194307,331,159
194307,318,156
194307,314,182
194307,0,0
194307,0,0
194307,648,1079
194308,617,1079
194308,606,491
194308,559,522
194308,538,468
194308,545,419
194308,545,420
194308,545,419
194308,554,422
194308,576,418
194308,578,412
194308,584,377
194308,594,374
194308,720,484
194308,708,490
194308,702,497
194308,698,495
194308,699,495
194308,694,497
194308,694,500
194308,696,502
194308,692,503
194309,695,503
194309,699,498
194309,703,487
194309,707,472
194309,710,446
194309,717,448
194309,725,445
194309,729,451
194309,729,451
194309,745,446
194309,755,448
194309,770,454
194309,791,454
194309,832,453
194309,902,454
194309,924,439
194309,953,418
194309,971,415
194309,973,407
194309,985,393
194309,988,391
194310,1017,395
194310,1054,395
194310,1172,402
194310,1245,405
194310,1271,409
194310,1293,416
194310,1290,424
194310,1350,431
194310,1380,440
194310,1405,452
194310,1428,441
194310,1430,433
194310,1439,413
194310,1464,410
194310,1474,415
194310,1557,420
194310,1594,422
194310,1588,487
194310,977,1079
194310,0,0
194310,0,0
194310,0,0
194311,0,0
194311,0,0
194311,0,0
194311,0,0
194311,0,0
194311,0,0
194311,0,0
194311,0,0
194311,0,0
194311,0,0
194311,0,0
194311,0,0
194311,0,0
194311,0,0
194311,0,0
194311,0,0
194311,0,0
194311,0,0
194311,0,0
194311,0,0
194311,0,0
194312,0,0
194312,1578,1079
194312,1567,1079
194312,1559,1079
194312,1504,1079
194312,1379,903
194312,1309,883
194312,1165,866
194312,1113,850
194312,1048,849
194312,935,817
194312,869,811
194312,770,779
194312,689,741
194312,665,742
194312,616,749
194312,609,752
194312,594,754
194312,597,753
194312,604,756
194312,613,752
194313,616,751
194313,621,747
194313,636,746
194313,665,747
194313,724,750
194313,754,756
194313,813,771
194313,859,792
194313,872,790
194313,887,786
194313,917,788
194313,979,787
194313,1031,783
194313,1086,764
194313,1242,627
194313,1323,509
194313,1409,346
194313,1437,298
194313,1474,257
194313,1500,244
194313,1506,228
194313,1472,279
194314,1458,373
194314,1453,469
194314,1363,697
194314,1259,778
194314,1109,871
194314,1063,919
194314,894,948
194314,727,1024
194314,678,1066
194314,603,1079
194314,578,1079
194314,531,1079
194314,501,1079
194314,488,1079
194314,465,1079
194314,443,1079
194314,464,1079
194314,513,1079
194314,575,1079
194314,736,1079
194314,847,1079
194315,986,1079
194315,1121,1079
194315,1180,1079
194315,1307,1037
194315,1377,953
194315,1473,827
194315,1486,760
194315,1476,723
194315,1425,724
194315,1375,702
194315,1324,685
194315,1207,649
194315,1165,656
194315,1149,1079
194315,0,0
194315,0,0
194315,889,966
194315,813,891
194315,793,783
194315,738,689
194315,736,666
194316,710,668
194316,686,675
194316,669,681
194316,523,819
194316,512,815
194316,521,800
194316,521,798
194316,536,762
194316,529,753
194316,530,688
194316,474,618
194316,473,1079
194316,926,1079
194316,0,0
194316,0,0
194316,0,0
194316,0,0
194316,0,0
194316,0,0
194316,0,0
194316,0,0
194316,0,0
194317,0,0
194317,311,1079
194317,0,0
194317,0,0
194317,0,0
194317,0,0
194317,0,0
194317,0,0
194317,0,0
194317,0,0
194317,0,0
194317,0,0
194317,0,0
194317,0,0
194317,0,0
194317,0,0
194317,0,0
194317,0,0
194317,0,0
194317,0,0
194317,0,0
194318,0,0
194318,0,0
194318,0,0
194318,0,0
194318,0,0
194318,0,0
194318,0,0
194318,0,0
194318,0,0
194318,0,0
194318,0,0
194318,0,0
194318,0,0
194318,0,0
194318,0,0
194318,0,0
194318,0,0
194318,0,0
194318,0,0
194318,0,0
194318,0,0
194319,0,0
194319,0,0
194319,0,0
194319,0,0
194319,0,0
194319,0,0
194319,0,0
194319,0,0
194319,0,0
194319,0,0
194319,0,0
194319,0,0
194319,0,0
194319,0,0
194319,0,0
194319,0,0
194319,0,0
194319,0,0
194319,0,0
194319,0,0
194319,0,0
194320,0,0
194320,0,0
194320,0,0
194320,0,0
194320,577,1079
194320,580,1079
194320,555,1079
194320,530,1079
194320,512,1079
194320,482,1079
194320,429,1079
194320,425,1079
194320,360,1079
194320,366,1079
194320,371,1079
194320,405,1079
194320,0,0
194320,0,0
194320,0,0
194320,0,0
194320,0,0
194320,0,0
194321,0,0
194321,0,0
194321,0,0
194321,449,1079
194321,449,1079
194321,451,1005
194321,452,933
194321,456,861
194321,470,802
194321,475,798
194321,497,768
194321,511,758
194321,546,738
194321,582,739
194321,651,718
194321,893,735
194321,1023,737
194321,1120,732
194321,1129,728
194321,1140,696
194321,1265,644
194322,1324,623
194322,1380,614
194322,1429,589
194322,1438,568
194322,1447,568
194322,1442,575
194322,1433,594
194322,1428,608
194322,1426,611
194322,1415,607
194322,1355,599
194322,967,585
194322,950,591
194322,909,652
194322,873,694
194322,858,681
194322,892,683
194322,976,701
194322,1011,718
194322,1133,728
194322,1191,730
194322,1257,804
194323,1270,817
194323,1296,827
194323,1331,958
194323,1379,1079
194323,1383,1079
194323,1367,1071
194323,1376,1055
194323,1363,1015
194323,1361,991
194323,1332,877
194323,698,824
194323,674,729
194323,615,707
194323,586,702
194323,514,733
194323,483,734
194323,444,753
194323,407,764
194323,376,796
194323,384,866
194323,403,984
194324,403,1021
194324,401,1040
194324,394,1025
194324,383,1024
194324,361,1031
194324,343,1031
194324,322,1028
194324,325,1025
194324,335,1026
194324,346,1027
194324,397,1043
194324,497,1041
194324,534,1050
194324,546,1059
194324,567,1061
194324,567,1059
194324,586,1060
194324,602,1072
194324,625,1076
194324,613,1079
194324,608,1079
194325,554,1079
194325,519,1079
194325,524,1079
194325,536,1079
194325,566,1079
194325,618,1079
194325,668,1079
194325,681,1079
194325,720,1079
194325,763,1079
194325,910,1079
194325,1008,1079
194325,1092,1079
194325,1144,1079
194325,1181,1079
194325,1224,1079
194325,1253,1079
194325,1294,1079
194325,1375,1079
194325,1423,1073
194325,1471,1079
194326,1514,1055
194326,1538,1043
194326,1596,1024
194326,1607,1005
194326,1646,968
194326,1634,971
194326,738,970
194326,642,971
194326,584,978
194326,536,1015
194326,499,1031
194326,430,1079
194326,421,1079
194326,414,1079
194326,397,1079
194326,377,1079
194326,375,1079
194326,373,1079
194326,375,1079
194326,379,1079
194326,372,1079
194326,367,989
194327,346,851
194327,335,818
194327,295,834
194327,258,830
194327,199,835
194327,99,866
194327,80,872
194327,58,909
194327,54,979
194327,57,998
194327,65,1040
194327,82,1042
194327,101,1036
194327,133,1030
194327,161,1016
194327,192,1005
194327,217,1004
194327,303,1006
194327,399,1010
194327,562,1053
194327,590,1073
194328,611,1079
194328,614,1079
194328,617,1079
194328,602,1079
194328,596,1079
194328,604,1079
194328,640,1079
194328,643,1079
194328,668,1079
194328,709,1079
194328,741,1079
194328,778,1079
194328,786,1079
194328,0,0
194328,0,0
194328,0,0
194328,0,0
194328,0,0
194328,0,0
194328,0,0
194328,0,0
194329,0,0
194329,0,0
194329,0,0
194329,0,0
194329,0,0
194329,710,1079
194329,573,1079
194329,495,1079
194329,335,1079
194329,267,1056
194329,248,1017
194329,220,986
194329,222,982
194329,0,0
194329,0,0
194329,0,0
194329,0,0
194329,0,0
194329,0,0
194329,0,0
194329,0,0
194329,0,0
194330,0,0
194330,0,0
194330,0,0
194330,0,0
194330,0,0
194330,0,0
194330,0,0
194330,0,0
194330,0,0
194330,0,0
194330,0,0
194330,0,0
194330,0,0
194330,0,0
194330,0,0
194330,0,0
194330,0,0
194330,0,0
194330,0,0
194330,0,0
194330,0,0
194331,0,0
194331,0,0
194331,0,0
194331,0,0
194331,0,0
194331,835,737
194331,781,729
194331,697,753
194331,546,790
194331,491,805
194331,485,836
194331,448,837
194331,430,851
194331,405,908
194331,1058,1015
194331,1741,1079
194331,1784,1079
194331,1844,1079
194331,1864,1079
194331,1870,1079
194331,1873,1079
194332,1896,1079
194332,1887,1079
194332,949,1079
194332,884,1079
194332,742,1079
194332,640,1079
194332,568,1079
194332,448,1075
194332,404,1041
194332,348,1018
194332,279,1002
194332,98,917
194332,14,883
194332,0,785
194332,0,763
194332,0,731
194332,0,718
194332,0,704
194332,0,702
194332,0,714
194332,0,719
194332,0,716
194333,19,714
194333,32,710
194333,108,705
194333,138,703
194333,692,708
194333,713,709
194333,761,718
194333,771,721
194333,759,726
194333,756,730
194333,752,730
194333,755,727
194333,791,696
194333,805,668
194333,811,657
194333,850,600
194333,875,597
194333,898,595
194333,958,581
194333,1052,584
194333,1205,578
194334,1257,574
194334,1271,561
194334,1295,546
194334,1313,542
194334,1368,516
194334,1363,527
194334,1346,535
194334,1346,535
194334,1338,579
194334,1331,584
194334,1321,588
194334,1312,596
194334,1303,595
194334,1300,588
194334,1302,559
194334,1305,557
194334,1311,559
194334,1348,534
194334,1385,515
194334,1505,527
194334,1531,521
194335,1627,520
194335,1627,520
194335,1709,504
194335,1714,495
194335,1759,500
194335,1785,504
194335,1879,513
194335,1879,515
194335,1902,513
194335,1911,516
194335,1913,514
194335,1911,487
194335,1904,485
194335,1898,481
194335,1899,485
194335,660,520
194335,660,520
194335,492,579
194335,436,609
194335,366,666
194335,326,693
194335,291,737
194336,282,748
194336,273,773
194336,288,822
194336,296,836
194336,304,834
194336,303,843
194336,299,868
194336,286,866
194336,272,894
194336,272,894
194336,292,923
194336,321,936
194336,403,969
194336,522,971
194336,752,968
194336,818,966
194336,989,962
194336,1040,961
194336,1046,964
194336,1091,966
194336,1108,963
194337,1138,953
194337,1145,945
194337,1171,936
194337,1171,936
194337,1226,930
194337,1209,932
194337,284,933
194337,279,936
194337,270,948
194337,265,955
194337,254,959
194337,249,993
194337,253,1019
194337,254,1067
194337,254,1079
194337,270,1079
194337,286,1079
194337,308,1079
194337,308,1079
194337,361,1079
194337,378,1079
194338,407,1079
194338,410,1079
194338,398,1079
194338,396,1079
194338,388,1079
194338,385,1079
194338,382,1079
194338,374,1079
194338,374,1079
194338,373,1079
194338,376,1079
194338,378,1079
194338,383,1079
194338,384,1079
194338,386,1079
194338,389,1079
194338,388,1079
194338,392,1079
194338,392,1068
194338,391,1049
194338,389,1052
194338,387,1050
194339,390,1046
194339,393,1034
194339,395,1035
194339,405,1041
194339,427,1045
194339,454,1055
194339,514,1051
194339,531,1058
194339,559,1074
194339,583,1079
194339,655,1079
194339,682,1079
194339,713,1079
194339,737,1066
194339,752,1061
194339,741,1033
194339,745,998
194339,790,964
194339,816,962
194339,876,920
194339,876,920
194340,979,894
194340,1012,873
194340,1126,850
194340,1142,856
194340,1207,855
194340,1275,859
194340,1382,878
194340,1455,904
194340,1488,913
194340,1466,946
194340,1447,965
194340,1352,987
194340,1262,1002
194340,1052,1012
194340,1052,1012
194340,919,1060
194340,771,1067
194340,713,1075
194340,601,1079
194340,560,1079
194340,514,1079
194341,493,1079
194341,483,1079
194341,488,1079
194341,478,1079
194341,486,1079
194341,501,1079
194341,543,1079
194341,610,1079
194341,610,1079
194341,725,1079
194341,778,1079
194341,854,1079
194341,894,1079
194341,911,1079
194341,910,1079
194341,920,1054
194341,905,1009
194341,901,1000
194341,897,976
194341,895,972
194341,863,976
194341,858,982
194342,823,973
194342,823,973
194342,799,946
194342,786,950
194342,787,939
194342,793,933
194342,835,940
194342,866,944
194342,932,947
194342,951,944
194342,969,935
194342,1035,916
194342,1094,903
194342,1171,904
194342,1203,892
194342,1204,868
194342,1269,882
194342,1286,885
194342,1341,897
194342,1390,906
194342,1485,923
194343,1543,924
194343,1574,924
194343,1651,935
194343,1667,946
194343,1685,947
194343,1745,950
194343,1743,956
194343,1723,954
194343,1717,952
194343,1711,952
194343,1622,905
194343,1056,850
194343,1016,720
194343,976,680
194343,942,671
194343,804,677
194343,716,685
194343,564,693
194343,505,699
194343,476,697
194343,402,706
194344,384,712
194344,352,715
194344,360,713
194344,357,691
194344,357,691
194344,347,686
194344,354,689
194344,0,0
194344,0,0
194344,0,0
194344,0,0
194344,0,0
194344,0,0
194344,0,0
194344,0,0
194344,0,0
194344,0,0
194344,0,0
194344,0,0
194344,0,0
194344,0,0
194344,0,0
194345,0,0
194345,0,0
194345,0,0
194345,0,0
194345,0,0
194345,0,0
194345,0,0
194345,0,0
194345,0,0
194345,0,0
194345,0,0
194345,0,0
194345,0,0
194345,0,0
194345,0,0
194345,0,0
194345,0,0
194345,0,0
194345,0,0
194345,0,0
194345,0,0
194346,0,0
194346,0,0
194346,0,0
194346,0,0
194346,0,0
194346,0,0
194346,0,0
194346,0,0
194346,0,0
194346,0,0
194346,0,0
194346,0,0
194346,0,0
194346,0,0
194346,236,1079
194346,264,1079
194346,338,1079
194346,377,1079
194346,444,1079
194346,489,1047
194346,599,1044
194347,599,1044
194347,734,1032
194347,710,1033
194347,680,1033
194347,670,1036
194347,670,1048
194347,682,1065
194347,716,1074
194347,723,1066
194347,731,1058
194347,742,1052
194347,751,1035
194347,750,1031
194347,756,1036
194347,757,1027
194347,765,1028
194347,824,1033
194347,862,1031
194347,940,1026
194347,958,1028
194347,1020,1024
194347,1043,1025
194348,1124,1022
194348,1124,1022
194348,1112,1057
194348,947,1079
194348,829,1079
194348,590,1079
194348,502,1079
194348,442,1079
194348,388,1079
194348,314,1079
194348,316,1079
194348,311,1079
194348,299,1079
194348,295,1079
194348,292,1079
194348,294,1079
194348,387,1079
194348,466,1079
194348,672,1079
194348,761,1079
194348,856,1079
194349,885,1079
194349,894,1079
194349,886,1079
194349,892,1079
194349,906,1079
194349,907,1079
194349,909,1079
194349,905,1079
194349,917,1079
194349,913,1079
194349,913,1079
194349,912,1079
194349,834,1079
194349,735,1079
194349,580,1079
194349,533,1079
194349,436,1079
194349,367,1079
194349,340,1079
194349,312,1079
194349,290,1079
194350,297,1079
194350,294,1079
194350,293,1079
194350,304,1079
194350,307,1079
194350,314,1079
194350,337,1079
194350,372,1079
194350,447,1079
194350,490,1079
194350,528,1079
194350,518,1079
194350,519,1079
194350,517,1079
194350,524,1079
194350,684,1079
194350,787,1079
194350,935,1079
194350,980,1079
194350,1016,1079
194350,969,1079
194351,825,1079
194351,701,1079
194351,497,1079
194351,441,1079
194351,504,1079
194351,1059,1079
194351,1058,1079
194351,1055,1079
194351,1060,1079
194351,1081,1079
194351,1095,1079
194351,1152,1079
194351,1179,1079
194351,1259,1079
194351,1323,1079
194351,1421,1079
194351,1468,1079
194351,1532,1079
194351,1582,1079
194351,1645,1079
194351,1653,1079
194351,1658,1079
194352,1664,1079
194352,1674,1079
194352,1638,1079
194352,1597,1079
194352,1541,1079
194352,1453,1079
194352,1332,1061
194352,1263,1035
194352,1156,1007
194352,1065,1012
194352,1002,1017
194352,982,1018
194352,899,1018
194352,878,1023
194352,873,1025
194352,862,1025
194352,854,1031
194352,866,1037
194352,870,1042
194352,1034,1079
194352,1147,1079
194353,1288,1079
194353,1405,1079
194353,1471,1079
194353,1517,1079
194353,1581,1079
194353,1632,1042
194353,1759,819
194353,1822,764
194353,1829,709
194353,1860,605
194353,1866,566
194353,1885,532
194353,1895,517
194353,1919,500
194353,1919,501
194353,1919,504
194353,1919,509
194353,1635,523
194353,1360,539
194353,1332,596
194353,1262,661
194354,1071,835
194354,995,914
194354,964,987
194354,863,1079
194354,814,1079
194354,715,1079
194354,0,0
194354,0,0
194354,0,0
194354,0,0
194354,0,0
194354,0,0
194354,1001,1079
194354,1064,1079
194354,1086,1079
194354,1116,1066
194354,1140,1037
194354,1163,1021
194354,1237,1030
194354,1264,1037
194354,1294,1032
194355,1306,1029
194355,1316,1017
194355,1311,1012
194355,1324,1010
194355,1338,1004
194355,1300,1007
194355,446,1007
194355,392,1079
194355,356,1079
194355,314,1079
194355,310,1079
194355,305,1079
194355,278,1079
194355,278,1079
194355,284,1079
194355,280,1079
194355,281,1079
194355,281,1079
194355,282,1079
194355,283,1079
194355,293,1079
194355,307,1079
194356,364,1079
194356,390,1079
194356,456,1079
194356,550,1079
194356,1221,991
194356,1412,731
194356,1496,682
194356,1621,610
194356,1653,596
194356,1708,598
194356,1713,608
194356,1715,622
194356,1635,669
194356,1538,700
194356,1415,752
194356,1241,859
194356,1183,871
194356,1093,958
194356,1088,968
194356,1070,994
194356,958,1079
194357,877,1079
194357,755,1079
194357,708,1079
194357,596,1079
194357,0,0
194357,0,0
194357,0,0
194357,0,0
194357,0,0
194357,0,0
194357,0,0
194357,0,0
194357,0,0
194357,0,0
194357,365,1079
194357,359,1079
194357,362,1079
194357,375,1079
194357,420,1079
194357,479,1079
194357,528,1079
194358,632,1079
194358,670,1079
194358,667,1079
194358,673,1079
194358,688,1079
194358,751,1079
194358,883,1079
194358,1151,1079
194358,1248,1079
194358,1501,1079
194358,1523,1079
194358,1576,1079
194358,1591,1079
194358,1610,1079
194358,1625,1079
194358,1665,1079
194358,1717,1079
194358,1765,1079
194358,1785,1079
194358,1828,1079
194358,1868,1079
194359,1913,1079
194359,1919,1079
194359,1919,1079
194359,1919,1079
194359,1919,1079
194359,1919,1079
194359,1919,1079
194359,1919,1079
194359,1919,1079
194359,1291,1079
194359,1219,1079
194359,1101,1079
194359,1041,1079
194359,926,1079
194359,853,1079
194359,751,1079
194359,613,1079
194359,534,1079
194359,441,895
