Record Time,Gaze Lost,X Coordinate,Y Coordinate
200547768594,Visible,892,199
200547787474,Visible,892,199
200547804524,Visible,892,199
200547821946,Visible,885,192
200547839116,Visible,885,192
200547856349,Visible,883,175
200547873561,Visible,883,175
200547891149,Visible,882,158
200547908366,Visible,887,166
200547925345,Visible,887,166
200547942389,Visible,884,161
200547959530,Visible,884,161
200547976974,Visible,889,164
200547994326,Visible,889,164
200548011494,Visible,899,169
200548028545,Visible,899,169
200548045654,Visible,905,169
200548062776,Visible,905,169
200548079885,Visible,909,174
200548097065,Visible,909,174
200548114340,Visible,918,176
200548131361,Visible,918,176
200548148393,Visible,918,176
200548165372,Visible,920,184
200548182651,Visible,918,192
200548199757,Visible,918,192
200548216730,Visible,917,197
200548233726,Visible,917,197
200548250685,Visible,913,209
200548267716,Visible,913,209
200548284933,Visible,912,220
200548301752,Visible,912,220
200548319128,Visible,914,231
200548336391,Visible,914,231
200548353736,Visible,910,234
200548370949,Visible,910,241
200548387904,Visible,910,241
200548405302,Visible,905,256
200548422359,Visible,905,256
200548439548,Visible,884,249
200548456870,Visible,884,249
200548474067,Visible,871,250
200548491410,Visible,871,250
200548508621,Visible,871,250
200548525797,Visible,841,336
200548542956,Visible,841,336
200548560138,Visible,864,926
200548577418,Visible,864,926
200548594378,Visible,813,981
200548611556,Visible,768,989
200548628903,Visible,768,989
200548645857,Visible,742,951
200548663026,Visible,742,951
200548680352,Visible,449,1046
200548697294,Visible,449,1046
200548714468,Visible,448,753
200548731675,Visible,448,753
200548748766,Visible,467,754
200548765905,Visible,467,754
200548782919,Visible,491,727
200548800014,Visible,491,727
200548817044,Visible,501,727
200548834083,Visible,501,727
200548851097,Visible,501,727
200548868107,Visible,533,659
200548885196,Visible,541,644
200548902062,Visible,541,644
200548919096,Visible,562,627
200548936401,Visible,562,627
200548953476,Visible,590,606
200548970677,Visible,590,606
200548988061,Visible,611,595
200549005253,Visible,611,595
200549022503,Visible,604,591
200549039530,Visible,604,591
200549056518,Visible,606,509
200549073812,Visible,606,509
200549090863,Visible,608,464
200549107961,Visible,623,427
200549125037,Visible,623,427
200549142139,Visible,647,421
200549159242,Visible,647,421
200549176303,Visible,683,431
200549193799,Visible,683,431
200549210899,Visible,683,431
200549228062,Visible,699,455
200549245200,Visible,699,455
200549262110,Visible,707,457
200549279309,Visible,707,457
200549296272,Visible,702,450
200549313484,Visible,702,450
200549330796,Visible,700,432
200549347717,Visible,700,430
200549364798,Visible,700,430
200549382037,Visible,690,433
200549398924,Visible,690,433
200549415871,Visible,693,425
200549432876,Visible,693,425
200549449965,Visible,690,425
200549466863,Visible,690,425
200549483857,Visible,693,425
200549500909,Visible,693,425
200549518123,Visible,698,414
200549535212,Visible,698,414
200549552324,Visible,698,414
200549569468,Visible,708,399
200549586575,Visible,708,399
200549603871,Visible,719,389
200549621027,Visible,714,391
200549638415,Visible,714,391
200549655611,Visible,743,389
200549672723,Visible,743,389
200549689637,Visible,766,383
200549706506,Visible,766,383
200549723658,Visible,768,386
200549740634,Visible,768,386
200549757619,Visible,816,383
200549774899,Visible,816,383
200549792060,Visible,893,375
200549809344,Visible,893,375
200549826504,Visible,983,365
200549843705,Visible,1048,359
200549860890,Visible,1048,359
200549877856,Visible,1048,359
200549895047,Visible,1114,371
200549912379,Visible,1114,371
200549929511,Visible,1216,364
200549946525,Visible,1216,364
200549963669,Visible,1233,362
200549980911,Visible,1233,362
200549998105,Visible,1231,371
200550015123,Visible,1231,371
200550032246,Visible,1238,378
200550049188,Visible,1238,378
200550066493,Visible,1259,397
200550083744,Visible,1279,409
200550100742,Visible,1279,409
200550117811,Visible,1296,425
200550134783,Visible,1296,425
200550151803,Visible,1327,474
200550169087,Visible,1327,474
200550186094,Visible,1374,493
200550203113,Visible,1374,493
200550220422,Visible,1382,539
200550237380,Visible,1382,539
200550254432,Visible,1382,539
200550272010,Visible,1372,577
200550289054,Visible,1372,577
200550306344,Visible,1362,603
200550323612,Visible,1362,622
200550340884,Visible,1362,622
200550358193,Visible,1352,633
200550375330,Visible,1352,633
200550392340,Visible,1349,645
200550409191,Visible,1349,645
200550426218,Visible,1342,642
200550443383,Visible,1342,642
200550460899,Visible,1337,633
200550477824,Visible,1337,633
200550495297,Visible,1335,629
200550512433,Visible,1335,629
200550529636,Visible,1329,627
200550547031,Visible,1330,625
200550564382,Visible,1330,625
200550581515,Visible,1334,618
200550598633,Visible,1334,618
200550615908,Visible,1334,618
200550633040,Visible,1337,603
200550650169,Visible,1337,603
200550667567,Visible,1347,594
200550684868,Visible,1347,594
200550702022,Visible,1342,575
200550719032,Visible,1342,575
200550736196,Visible,1346,569
200550753209,Visible,1346,569
200550770223,Visible,1360,526
200550787305,Visible,1351,464
200550804318,Visible,1351,464
200550821647,Visible,1342,453
200550838692,Visible,1342,453
200550855874,Visible,1329,462
200550873180,Visible,1329,462
200550890401,Visible,1328,479
200550907439,Visible,1328,479
200550924535,Visible,1349,479
200550941745,Visible,1349,479
200550958768,Visible,1349,479
200550976063,Visible,1361,479
