Record Time,Gaze Lost,X Coordinate,Y Coordinate
203924756859,Visible,307,211
203924775383,Visible,382,197
203924792369,Visible,382,197
203924809476,Visible,444,183
203924826548,Visible,444,183
203924843641,Visible,512,165
203924860647,Visible,512,165
203924877760,Visible,555,143
203924894751,Visible,555,143
203924911721,Visible,612,125
203924928622,Visible,612,125
203924945591,Visible,612,125
203924962973,Visible,661,113
203924980078,Visible,661,113
203924997336,Visible,679,101
203925014293,Visible,685,85
203925031392,Visible,685,85
203925048940,Visible,700,78
203925066004,Visible,700,78
203925083024,Visible,706,69
203925100177,Visible,706,69
203925117693,Visible,700,69
203925134833,Visible,700,69
203925152023,Visible,711,71
203925168987,Visible,711,71
203925186200,Visible,709,65
203925203258,Visible,709,65
203925220106,Visible,704,64
203925237215,Visible,704,64
203925254277,Visible,702,46
203925271595,Visible,700,39
203925288673,Visible,700,39
203925305881,Visible,700,39
203925323034,Visible,711,19
203925340039,Visible,711,19
203925357057,Visible,708,10
203925373972,Visible,708,10
203925391078,Visible,692,0
203925408086,Visible,692,0
203925424990,Visible,689,0
203925442285,Visible,689,0
203925459208,Visible,682,0
203925476233,Visible,682,0
203925493107,Visible,673,0
203925510122,Visible,673,0
203925527277,Visible,675,0
203925544294,Visible,665,0
203925561135,Visible,665,0
203925578067,Visible,662,0
203925595374,Visible,662,0
203925612243,Visible,652,0
203925629302,Visible,652,0
203925646590,Visible,652,0
203925663623,Visible,640,0
203925680786,Visible,640,0
203925697958,Visible,615,0
203925715067,Visible,615,0
203925732004,Visible,610,0
203925749105,Visible,610,0
203925766292,Visible,595,0
203925783345,Visible,568,0
203925800540,Visible,568,0
203925817764,Visible,568,13
203925834635,Visible,568,13
203925851727,Visible,586,67
203925868797,Visible,586,67
203925885986,Visible,602,162
203925903233,Visible,602,162
203925920302,Visible,628,230
203925937648,Visible,628,230
203925954625,Visible,715,260
203925971730,Visible,715,260
203925988687,Visible,810,312
203926006002,Visible,810,312
203926023219,Visible,810,312
203926040404,Visible,942,330
203926057230,Visible,984,359
203926074311,Visible,984,359
203926091501,Visible,1041,429
203926108511,Visible,1041,429
203926125526,Visible,1102,467
203926142466,Visible,1102,467
203926159565,Visible,1177,464
203926176443,Visible,1177,464
203926193744,Visible,1201,476
203926210773,Visible,1201,476
203926228138,Visible,1247,501
203926245260,Visible,1247,501
203926262567,Visible,1278,521
203926279708,Visible,1267,585
203926296704,Visible,1267,585
203926313792,Visible,1280,611
203926331098,Visible,1280,611
203926348516,Visible,1280,611
203926366234,Visible,1297,655
203926383492,Visible,1297,655
203926400729,Visible,1283,668
203926417750,Visible,1283,668
203926434852,Visible,1282,702
203926451951,Visible,1282,702
203926469138,Visible,1278,711
203926486323,Visible,1267,708
203926503338,Visible,1267,708
203926520478,Visible,1254,730
203926537593,Visible,1254,730
203926554994,Visible,1235,728
203926572213,Visible,1235,728
203926589307,Visible,1225,730
203926606351,Visible,1225,730
203926623530,Visible,1220,735
203926640441,Visible,1220,735
203926657667,Visible,1194,735
203926674941,Visible,1194,735
203926692312,Visible,1189,730
203926709460,Visible,1189,730
203926726484,Visible,1189,730
203926743558,Visible,1184,733
203926760946,Visible,1180,731
203926777789,Visible,1180,731
203926794820,Visible,1163,734
203926811839,Visible,1163,734
203926829019,Visible,1157,733
203926846311,Visible,1157,733
203926863370,Visible,1153,732
203926880425,Visible,1153,732
203926897524,Visible,1156,723
203926914694,Visible,1156,723
203926931504,Visible,1148,724
203926948605,Visible,1148,724
203926965617,Visible,1148,715
203926983005,Visible,1137,720
203927000289,Visible,1137,720
203927017474,Visible,1136,751
203927034447,Visible,1136,751
203927051377,Visible,1136,751
203927068400,Visible,1062,759
203927085427,Visible,1062,759
203927102496,Visible,1062,759
203927119381,Visible,1062,759
203927136569,Visible,1063,759
203927153849,Visible,1063,759
203927170736,Visible,1064,760
203927187894,Visible,1064,760
203927204971,Visible,1065,759
203927222018,Visible,1039,1079
203927239195,Visible,1039,1079
203927256586,Visible,966,1079
203927273499,Visible,966,1079
203927290616,Visible,954,1079
203927307816,Visible,954,1079
203927324778,Visible,939,1079
203927341849,Visible,939,1079
203927359078,Visible,938,1079
203927375992,Visible,938,1079
203927392955,Visible,949,1079
203927409995,Visible,949,1079
203927427210,Visible,949,1079
203927444294,Visible,955,1079
203927461404,Visible,955,1079
203927478813,Visible,966,1079
203927496085,Visible,992,1079
203927512948,Visible,992,1079
203927529780,Visible,1042,1079
203927546695,Visible,1042,1079
203927563972,Visible,1072,1047
203927580982,Visible,1072,1047
203927598192,Visible,1079,1020
203927615327,Visible,1079,1020
203927632692,Visible,1096,961
203927649886,Visible,1096,961
