Record Time,Gaze Lost,X Coordinate,Y Coordinate
165246553561,Visible,1261,931
165246570675,Visible,1261,937
165246587786,Visible,1261,937
165246605682,Visible,1263,942
165246622619,Visible,1263,942
165246639844,Visible,1264,941
165246657054,Visible,1264,941
165246674178,Visible,1263,941
165246691082,Visible,1263,941
165246708414,Visible,1260,942
165246725335,Visible,1260,942
165246742530,Visible,1262,944
165246759744,Visible,1262,944
165246776858,Visible,1265,947
165246793994,Visible,1265,947
165246811399,Visible,1261,946
165246828441,Visible,1261,946
165246845621,Visible,1261,938
165246863096,Visible,1261,938
165246880057,Visible,1264,930
165246897429,Visible,1264,930
165246914522,Visible,1260,918
165246932129,Visible,1261,918
165246949097,Visible,1261,918
165246966357,Visible,1258,909
165246983742,Visible,1258,909
165247000796,Visible,1245,903
165247017930,Visible,1245,903
165247035059,Visible,1229,901
165247052379,Visible,1229,901
165247069550,Visible,1229,901
165247086597,Visible,1180,895
165247103616,Visible,1180,895
165247120840,Visible,1154,894
165247137932,Visible,1154,894
165247155340,Visible,1130,883
165247172655,Visible,1130,883
165247189670,Visible,1110,881
165247206697,Visible,1092,886
165247223705,Visible,1092,886
165247240721,Visible,1056,897
165247257743,Visible,1056,897
165247274960,Visible,970,903
165247292256,Visible,970,903
165247309708,Visible,896,893
165247326696,Visible,896,893
165247343905,Visible,877,878
165247360825,Visible,877,878
165247377865,Visible,855,873
165247395272,Visible,855,873
165247412464,Visible,837,877
165247429589,Visible,837,877
165247446668,Visible,828,874
165247463760,Visible,828,874
165247480954,Visible,829,875
165247498242,Visible,829,875
165247515470,Visible,833,868
165247532756,Visible,833,868
165247549923,Visible,828,856
165247567267,Visible,828,856
165247584443,Visible,828,848
165247601330,Visible,828,848
165247618600,Visible,831,835
165247636104,Visible,827,813
165247653452,Visible,827,813
165247670512,Visible,822,804
165247687547,Visible,822,804
165247704722,Visible,820,803
165247721605,Visible,820,803
165247738767,Visible,808,798
165247755934,Visible,808,798
165247773069,Visible,808,798
165247790601,Visible,798,788
165247807830,Visible,798,788
165247825031,Visible,791,785
165247842223,Visible,787,785
165247859093,Visible,787,785
165247876289,Visible,771,789
165247893282,Visible,771,789
165247910472,Visible,746,783
165247927747,Visible,746,783
165247945295,Visible,720,785
165247962276,Visible,720,785
165247979321,Visible,708,781
165247996478,Visible,708,781
165248013570,Visible,719,779
165248030465,Visible,719,779
165248047509,Visible,723,777
165248064671,Visible,723,777
165248081878,Visible,731,776
165248099128,Visible,731,776
165248116198,Visible,753,774
165248133357,Visible,753,774
165248150540,Visible,757,776
165248167710,Visible,757,776
165248184913,Visible,767,778
165248202136,Visible,767,778
165248219302,Visible,788,779
165248236538,Visible,788,779
165248253612,Visible,796,781
165248270585,Visible,796,781
165248287639,Visible,802,790
165248304913,Visible,810,789
165248322391,Visible,810,789
165248339500,Visible,816,787
165248356581,Visible,816,787
165248373846,Visible,823,823
165248391052,Visible,823,823
165248408274,Visible,858,744
165248425170,Visible,858,744
165248442355,Visible,863,769
165248459661,Visible,863,769
165248476963,Visible,863,769
165248494105,Visible,870,807
165248511099,Visible,870,807
165248528187,Visible,879,853
165248545238,Visible,879,853
165248562358,Visible,882,867
165248579612,Visible,882,875
165248596550,Visible,882,875
165248613924,Visible,882,879
165248631207,Visible,882,879
165248648415,Visible,881,872
165248665258,Visible,881,872
165248682521,Visible,880,870
165248699596,Visible,880,870
165248716656,Visible,866,875
165248734273,Visible,866,875
165248751970,Visible,857,884
165248768995,Visible,857,884
165248786157,Visible,830,906
165248803346,Visible,830,906
165248820537,Visible,841,946
165248837810,Visible,841,946
165248854852,Visible,833,936
165248872180,Visible,833,936
165248889395,Visible,827,915
165248906548,Visible,827,915
165248923791,Visible,827,910
165248941053,Visible,827,910
165248958415,Visible,832,906
165248975668,Visible,832,906
165248993240,Visible,845,902
165249010212,Visible,842,899
165249027123,Visible,842,899
165249044305,Visible,845,899
165249061208,Visible,845,899
165249078469,Visible,861,893
165249095625,Visible,861,893
165249112820,Visible,882,891
165249129843,Visible,882,891
