Record Time,X Coordinate,Y Coordinate
203454773481 ,1719,754
203454790663 ,1727,753
203454807581 ,1727,753
203454824861 ,1730,767
203454841918 ,1736,785
203454859310 ,1736,785
203454876408 ,1751,791
203454893463 ,1751,791
203454910330 ,1747,784
203454927736 ,1747,784
203454945013 ,1747,784
203454962335 ,1754,795
203454979506 ,1754,795
203454996826 ,1752,805
203455013952 ,1752,805
203455031073 ,1751,827
203455048167 ,1751,827
203455065503 ,1750,830
203455082695 ,1750,830
203455099849 ,1750,873
203455117116 ,1732,881
203455134360 ,1732,881
203455151440 ,1650,867
203455168758 ,1650,867
203455186236 ,1513,849
203455203263 ,1513,849
203455220455 ,1000,795
203455237677 ,1000,795
203455254637 ,973,743
203455271700 ,973,743
203455289084 ,937,661
203455306196 ,897,619
203455323471 ,897,619
203455340564 ,897,619
203455357945 ,829,561
203455375148 ,829,561
203455392081 ,782,493
203455409390 ,782,493
203455426781 ,703,441
203455443797 ,703,441
203455460861 ,662,405
203455477908 ,662,405
203455495049 ,629,390
203455512410 ,629,390
203455529816 ,617,347
203455547017 ,603,279
203455564305 ,603,279
203455581549 ,610,235
203455598602 ,610,235
203455615795 ,624,229
203455632951 ,624,229
203455649862 ,637,233
203455667118 ,637,233
203455684141 ,643,220
203455701260 ,643,220
203455718526 ,658,214
203455735927 ,658,214
203455752942 ,658,214
203455770122 ,681,202
203455787381 ,697,214
203455804508 ,697,214
203455821541 ,697,221
203455839065 ,697,221
203455856243 ,729,222
203455873538 ,729,222
203455890822 ,772,222
203455908052 ,772,222
203455925456 ,787,218
203455942673 ,787,218
203455959748 ,830,215
203455977171 ,810,484
203455994073 ,810,484
203456011335 ,791,538
203456028585 ,791,538
203456045595 ,781,603
203456062874 ,781,603
203456080389 ,772,693
203456097542 ,772,693
203456114814 ,746,750
203456132000 ,746,750
203456149209 ,746,750
203456166339 ,664,839
203456183550 ,664,839
203456200798 ,629,868
203456218008 ,568,840
203456235372 ,568,840
203456252656 ,488,833
203456270137 ,488,833
203456287271 ,478,817
203456304437 ,478,817
203456321536 ,406,821
203456338430 ,406,821
203456355641 ,687,756
203456372670 ,687,756
203456389743 ,689,646
203456406822 ,689,646
203456423860 ,715,612
203456440926 ,759,589
203456457976 ,759,589
203456475278 ,765,580
203456492415 ,765,580
203456509300 ,765,580
203456526395 ,766,513
203456543635 ,766,513
203456560722 ,770,474
203456577948 ,770,474
203456594979 ,784,493
203456612026 ,784,493
203456629269 ,802,501
203456646158 ,802,501
203456663359 ,833,482
203456680565 ,833,482
203456697778 ,833,452
203456715251 ,828,444
203456732155 ,828,444
203456749331 ,841,436
203456766695 ,841,436
203456783602 ,851,419
203456800826 ,851,419
203456818087 ,882,422
203456835269 ,882,422
203456852339 ,934,426
203456869462 ,934,426
203456886360 ,996,443
203456903541 ,996,443
203456920636 ,996,443
203456937645 ,1060,507
203456954657 ,1087,517
203456971787 ,1087,517
203456988789 ,1064,521
203457005800 ,1064,521
203457022963 ,1051,554
203457039822 ,1051,554
203457056913 ,1012,558
203457074044 ,1012,558
203457091328 ,935,606
203457108782 ,935,606
203457125969 ,886,610
203457143126 ,886,610
203457160281 ,825,596
203457177293 ,772,592
203457194535 ,772,592
203457211585 ,719,579
203457228836 ,719,579
203457245838 ,665,576
203457263126 ,665,576
203457280134 ,631,562
203457297797 ,631,562
203457314635 ,631,562
203457331524 ,629,476
203457348958 ,629,476
203457366076 ,611,451
203457383131 ,611,451
203457400287 ,592,416
203457417595 ,595,358
203457434599 ,595,358
203457452072 ,595,327
203457469370 ,595,327
