Record Time,X Coordinate,Y Coordinate,timestamp,velocity,threshold,classification
201939427830,1614.0,817.0,73179.42783,0.0,1310.4040036939844,fixation
201939444986,1614.0,817.0,73179.444986,0.0,1306.1716185122414,fixation
201939462507,1600.0,814.0,73179.462507,286.35642126552705,1302.2159783209354,fixation
201939479557,1600.0,814.0,73179.479557,0.0,1298.4227486190416,fixation
201939496592,1582.0,806.0,73179.496592,393.95431207184413,1294.593999587247,fixation
201939514027,1583.0,802.0,73179.514027,82.4621125123532,1290.4968458374326,fixation
201939531053,1583.0,802.0,73179.531053,0.0,1285.9320227977705,fixation
201939547869,1589.0,798.0,73179.547869,144.22205101855957,1280.7773916961278,fixation
201939565258,1589.0,798.0,73179.565258,0.0,1275.0129987602836,fixation
201939582561,1576.0,787.0,73179.582561,340.58772731852804,1268.7228647771644,fixation
201939599684,1576.0,787.0,73179.599684,0.0,1262.062930580878,fixation
201939616898,1576.0,787.0,73179.616898,0.0,1255.2183453380367,fixation
201939633913,1549.0,779.0,73179.633913,563.2051136131489,1248.3622978610783,fixation
201939651041,1549.0,779.0,73179.651041,0.0,1241.623265898099,fixation
201939668121,1547.0,778.0,73179.668121,44.721359549995796,1235.069873598347,fixation
201939685140,1540.0,768.0,73179.68514,244.13111231467403,1228.7100860319465,fixation
201939702520,1540.0,768.0,73179.70252,0.0,1222.5040547002493,fixation
201939720041,1542.0,771.0,73179.720041,72.11102550927978,1216.3883334021843,fixation
201939737286,1542.0,771.0,73179.737286,0.0,1210.3100204747595,fixation
201939754629,1533.0,770.0,73179.754629,181.10770276274835,1204.2663415680913,fixation
201939772075,1533.0,770.0,73179.772075,0.0,1198.3411119124787,fixation
201939789125,1480.0,730.0,73179.789125,1328.0060240827222,1192.7233958974841,saccade
201939806160,1480.0,730.0,73179.80616,0.0,1187.6916587503965,fixation
201939823339,1413.0,626.0,73179.823339,2474.267568392715,1183.5541928891548,saccade
201939840591,1413.0,626.0,73179.840591,0.0,1180.5509986946659,fixation
201939857615,1317.0,530.0,73179.857615,2715.290039756342,1178.7490050558251,saccade
201939874863,1317.0,530.0,73179.874863,0.0,1177.977656017903,fixation
201939891786,1241.0,578.0,73179.891786,1797.7764043395384,1177.8374084018055,saccade
201939908817,1242.0,571.0,73179.908817,141.4213562373095,1177.791591857937,fixation
201939925730,1242.0,571.0,73179.92573,0.0,1177.3100284546965,fixation
201939942743,1242.0,571.0,73179.942743,0.0,1176.0037164570306,fixation
201939960560,1232.0,550.0,73179.96056,465.1881339845203,1173.7052074876697,fixation
201939977809,1232.0,550.0,73179.977809,0.0,1170.472610884396,fixation
201939994774,988.0,936.0,73179.994774,9133.060823185182,1166.5294034379235,saccade
201940011995,988.0,936.0,73180.011995,0.0,1162.1736336393521,fixation
201940028879,983.0,934.0,73180.028879,107.70329614269006,1157.6910933466274,fixation
201940046076,983.0,934.0,73180.046076,0.0,1153.297510026611,fixation
201940063159,959.0,895.0,73180.063159,915.8602513484249,1149.1160988733127,fixation
201940080367,959.0,895.0,73180.080367,0.0,1145.1838998914834,fixation
