Record Time,X Coordinate,Y Coordinate,timestamp,velocity,threshold,classification
191657204992,1825.0,876.0,69417.204992,0.0,1027.2944474607912,fixation
191657222229,1825.0,876.0,69417.222229,0.0,1020.2054249209114,fixation
191657239469,1830.0,877.0,69417.239469,101.98039027185568,1013.3886699970027,fixation
191657256611,1830.0,877.0,69417.256611,0.0,1006.8996431311073,fixation
191657273644,1832.0,874.0,69417.273644,72.11102550927978,1000.7921763819309,fixation
191657290656,1832.0,874.0,69417.290656,0.0,995.1068523314909,fixation
191657307902,1832.0,869.0,69417.307902,100.0,989.8606445511182,fixation
191657324975,1832.0,869.0,69417.324975,0.0,985.0305973734465,fixation
191657342258,1829.0,861.0,69417.342258,170.8800749063506,980.5500776188801,fixation
191657359231,1829.0,861.0,69417.359231,0.0,976.3109588557634,fixation
191657376302,1825.0,844.0,69417.376302,349.2849839314596,972.1831316980795,fixation
191657393781,1825.0,844.0,69417.393781,0.0,968.0390594210503,fixation
191657411039,1822.0,846.0,69417.411039,72.11102550927978,963.779034228487,fixation
191657428195,1822.0,846.0,69417.428195,0.0,959.3464398640242,fixation
191657445300,1818.0,851.0,69417.4453,128.06248474865697,954.729381954726,fixation
191657462359,1816.0,854.0,69417.462359,72.11102550927978,949.9516193728032,fixation
191657479409,1816.0,854.0,69417.479409,0.0,945.0568254171437,fixation
191657496428,1808.0,854.0,69417.496428,160.0,940.0937142209954,fixation
191657513451,1808.0,854.0,69417.513451,0.0,935.106278558717,fixation
191657530481,1803.0,855.0,69417.530481,101.98039027185568,930.129012195754,fixation
191657547491,1803.0,855.0,69417.547491,0.0,925.1876316507105,fixation
191657564516,1794.0,856.0,69417.564516,181.10770276274835,920.3005261884805,fixation
191657581533,1794.0,856.0,69417.581533,0.0,915.4813045997644,fixation
191657598567,1794.0,856.0,69417.598567,0.0,910.739236935917,fixation
191657615600,1753.0,845.0,69417.6156,848.9994110716449,906.0786639823293,fixation
191657632720,1753.0,845.0,69417.63272,0.0,901.498380307225,fixation
191657649999,1656.0,826.0,69417.649999,1976.8662069042507,896.9940445297641,saccade
191657667097,1656.0,826.0,69417.667097,0.0,892.5658159675716,fixation
191657684396,1563.0,812.0,69417.684396,1880.957203128237,888.2307921757467,saccade
191657701410,1432.0,792.0,69417.70141,2650.3584663211122,884.0357364861361,saccade
191657718721,1432.0,792.0,69417.718721,0.0,880.0628970202779,fixation
191657735965,1279.0,772.0,69417.735965,3086.0330523181374,876.4225008789883,saccade
191657752889,1279.0,772.0,69417.752889,0.0,873.2293614775328,fixation
191657769993,1123.0,748.0,69417.769993,3156.707145111817,870.5705829250329,saccade
191657787158,1123.0,748.0,69417.787158,0.0,868.4736384358723,fixation
191657804165,982.0,728.0,69417.804165,2848.227519001949,866.8886496113325,saccade
191657821545,982.0,728.0,69417.821545,0.0,865.6914459149202,fixation
191657839011,937.0,730.0,69417.839011,900.8884503644166,864.7060094894878,saccade
191657856113,937.0,730.0,69417.856113,0.0,863.7414503148588,fixation
191657873139,917.0,736.0,69417.873139,417.612260356422,862.6272919189944,fixation
191657890428,917.0,736.0,69417.890428,0.0,861.2417017394262,fixation
191657907491,871.0,738.0,69417.907491,920.869154657707,859.523409667217,saccade
191657924506,871.0,738.0,69417.924506,0.0,857.4697220810381,fixation
191657941656,828.0,731.0,69417.941656,871.3208364316786,855.122645473318,saccade
191657958762,797.0,729.0,69417.958762,621.2889826803627,852.5503658715911,fixation
191657975964,797.0,729.0,69417.975964,0.0,849.8286966576499,fixation
191657993161,797.0,729.0,69417.993161,0.0,847.0283463022129,fixation
191658010225,726.0,718.0,69418.010225,1436.9411957348843,844.2092672636061,saccade
191658027237,726.0,718.0,69418.027237,0.0,841.4220605321063,fixation
191658044482,712.0,713.0,69418.044482,297.3213749463701,838.7130354248386,fixation
191658061612,712.0,713.0,69418.061612,0.0,836.1294172434228,fixation
191658078764,690.0,703.0,69418.078764,483.3218389437829,835.6402196666672,fixation
191658095928,690.0,703.0,69418.095928,0.0,835.2453052469955,fixation
191658112933,679.0,697.0,69418.112933,250.59928172283335,834.986702473539,fixation
191658130072,679.0,697.0,69418.130072,0.0,834.8859280498348,fixation
191658147321,677.0,655.0,69418.147321,840.9518416651455,834.9351094721949,saccade
191658164694,677.0,655.0,69418.164694,0.0,835.090302484723,fixation
191658182093,664.0,600.0,69418.182093,1130.3096920755831,835.2755846676257,saccade
