Record Time,Gaze Lost,X Coordinate,Y Coordinate
200553643297,Visible,1560,475
200553660599,Visible,1550,480
200553677527,Visible,1550,480
200553694739,Visible,1550,480
200553711937,Visible,1544,490
200553729050,Visible,1544,490
200553746098,Visible,1543,498
200553763128,Visible,1545,507
200553780397,Visible,1545,507
200553797600,Visible,1546,512
200553814735,Visible,1546,512
200553831928,Visible,1538,515
200553849090,Visible,1538,515
200553866390,Visible,1537,515
200553883515,Visible,1537,515
200553900497,Visible,1536,522
200553917611,Visible,1536,522
200553934868,Visible,1537,526
200553952162,Visible,1537,526
200553969436,Visible,1543,526
200553986557,Visible,1543,529
200554004006,Visible,1543,529
200554021133,Visible,1543,529
200554038404,Visible,1454,515
200554055394,Visible,1454,515
200554072482,Visible,1062,457
200554089841,Visible,1062,457
200554106837,Visible,973,437
200554123981,Visible,973,437
200554141417,Visible,897,415
200554158420,Visible,897,415
200554175723,Visible,835,393
200554192916,Visible,835,393
200554209986,Visible,757,381
200554227173,Visible,664,361
200554244372,Visible,664,361
200554261696,Visible,596,344
200554279095,Visible,596,344
200554296253,Visible,525,331
200554313538,Visible,525,331
200554330699,Visible,483,320
200554347828,Visible,483,320
200554364886,Visible,461,310
200554382275,Visible,461,310
200554399433,Visible,461,310
200554416243,Visible,436,293
200554433354,Visible,436,293
200554450647,Visible,420,283
200554467752,Visible,419,274
200554485128,Visible,419,274
200554502293,Visible,418,264
200554519521,Visible,418,264
200554536613,Visible,419,252
200554553820,Visible,419,252
200554570915,Visible,417,238
200554587873,Visible,417,238
200554605065,Visible,420,230
200554622271,Visible,420,230
200554639222,Visible,422,223
200554656237,Visible,422,223
200554673251,Visible,425,214
200554690493,Visible,431,209
200554707773,Visible,431,209
200554725069,Visible,431,209
200554742384,Visible,454,200
200554759735,Visible,454,200
200554776778,Visible,483,199
200554794114,Visible,483,199
200554811132,Visible,515,205
200554828413,Visible,515,205
200554845496,Visible,559,212
200554862699,Visible,559,212
200554879761,Visible,604,217
200554896863,Visible,604,217
200554914019,Visible,653,224
200554931066,Visible,673,227
200554948406,Visible,673,227
200554965769,Visible,695,230
200554983010,Visible,695,230
200555000271,Visible,715,233
200555017748,Visible,715,233
200555035189,Visible,737,237
200555052242,Visible,737,237
200555069285,Visible,744,240
200555086591,Visible,744,240
200555103723,Visible,744,240
200555121181,Visible,755,244
200555138409,Visible,760,248
200555155580,Visible,760,248
200555172940,Visible,762,254
200555190008,Visible,762,254
200555207312,Visible,752,258
200555224333,Visible,752,258
200555241530,Visible,748,253
200555258479,Visible,748,253
200555275793,Visible,745,241
200555293241,Visible,745,241
200555310362,Visible,741,222
200555327486,Visible,741,222
200555344478,Visible,741,197
200555361703,Visible,741,197
200555378882,Visible,737,167
200555396010,Visible,731,132
200555412947,Visible,731,132
200555430218,Visible,731,132
200555447280,Visible,728,105
200555464706,Visible,728,105
200555481671,Visible,727,89
200555498801,Visible,727,89
200555515697,Visible,722,75
200555533000,Visible,722,75
