timestamp,x,y
174913,1919,1079
174913,1919,1079
174913,1919,1079
174914,1861,1034
174914,1847,1040
174914,1847,1040
174914,1849,1041
174914,1852,1045
174914,1850,1044
174914,1888,1079
174914,1882,1079
174914,1785,1018
174914,1761,992
174914,1717,899
174914,1699,849
174914,1684,781
174914,1664,676
174914,1668,685
174914,1014,763
174914,970,756
174914,922,755
174914,770,781
174914,770,781
174914,761,760
174915,761,766
174915,777,760
174915,808,737
174915,865,716
174915,1084,656
174915,1188,628
174915,1345,607
174915,1405,590
174915,1460,583
174915,1512,560
174915,1543,501
174915,1551,504
174915,1596,491
174915,1611,470
174915,1594,405
174915,1579,376
174915,1570,348
174915,1562,319
174915,1566,321
174915,1543,330
174915,1528,329
174915,1529,323
174916,1524,314
174916,1528,316
174916,1523,321
174916,1513,327
174916,1519,325
174916,1519,326
174916,1519,327
174916,1519,327
174916,660,789
174916,194,1079
174916,194,1079
174916,194,1079
174916,190,1079
174916,190,1074
174916,0,981
174916,0,448
174916,0,411
174916,0,262
174916,0,0
174916,53,0
174916,757,0
174917,1138,0
174917,1196,0
174917,1351,210
174917,1407,219
174917,1469,265
174917,1468,265
174917,1463,269
174917,1461,329
174917,1453,345
174917,1308,393
174917,1216,404
174917,1165,418
174917,1047,430
174917,974,433
174917,888,442
174917,808,418
174917,770,403
174917,692,399
174917,658,406
174917,622,406
174917,573,412
174918,480,418
174918,480,418
174918,376,418
174918,369,420
174918,336,436
174918,337,457
174918,352,466
174918,406,465
174918,748,444
174918,787,464
174918,842,492
174918,887,499
174918,929,488
174918,1012,480
174918,1033,476
174918,1054,480
174918,1073,486
174918,1081,485
174918,1064,490
174918,1042,467
174918,1011,444
174919,886,399
174919,802,376
174919,775,346
174919,764,311
174919,785,293
174919,791,300
174919,801,302
174919,844,291
174919,858,284
174919,871,278
174919,908,267
174919,935,259
174919,1002,254
174919,1024,252
174919,1061,250
174919,1076,251
174919,1138,251
174919,1182,270
174919,1177,300
174919,1173,342
174919,1169,350
174919,1161,369
174920,1157,368
174920,1157,365
174920,1151,359
174920,1156,351
174920,1153,343
174920,1078,328
174920,1039,323
174920,963,329
174920,950,335
174920,937,341
174920,883,348
174920,865,352
174920,821,374
174920,771,375
174920,642,379
174920,610,372
174920,556,354
174920,556,354
