timestamp,x,y
204801,1858,458
204801,1856,437
204801,1842,421
204802,1825,419
204802,1814,416
204802,1789,419
204802,1687,437
204802,1556,443
204802,1350,455
204802,1311,478
204802,1310,524
204802,1278,524
204802,1296,530
204802,1349,540
204802,1392,539
204802,1450,539
204802,1549,546
204802,1601,551
204802,1620,553
204802,1639,553
204802,1660,554
204802,1679,557
204802,1684,556
204802,1722,556
204803,1742,551
204803,1757,536
204803,1763,537
204803,1773,531
204803,1815,518
204803,1812,500
204803,1804,484
204803,1777,465
204803,1757,442
204803,1774,419
204803,1779,399
204803,1780,386
204803,1794,370
204803,1797,367
204803,1778,352
204803,1766,345
204803,1719,349
204803,1713,350
204803,1679,350
204803,1622,381
204803,1614,393
204804,1614,403
204804,1624,425
204804,1626,429
204804,1590,591
204804,1585,628
204804,1586,684
204804,1588,711
204804,1597,691
204804,1596,666
204804,1588,648
204804,1583,615
204804,1582,597
204804,1573,578
204804,1560,542
204804,1557,522
204804,1553,479
204804,1551,469
204804,1548,469
204804,1547,462
204804,1552,456
204804,1557,441
204804,1559,436
204805,1576,432
204805,1602,425
204805,1620,421
204805,1638,412
204805,1630,400
204805,1630,400
204805,714,349
204805,691,334
204805,687,319
204805,696,323
204805,720,320
204805,751,322
204805,867,324
204805,908,336
204805,966,347
204805,1020,377
204805,1040,388
204805,1071,404
204805,1073,410
204805,1058,417
204805,1051,427
204806,1049,427
204806,1046,435
204806,1039,446
204806,1037,465
204806,1039,479
204806,1042,490
204806,1082,501
204806,1120,505
204806,1135,508
204806,1169,511
204806,1190,510
204806,1235,509
204806,1230,510
204806,1245,508
204806,1241,509
204806,1237,508
204806,1228,503
204806,1207,498
204806,1151,472
204806,1112,461
204806,1072,445
204807,1059,421
204807,1038,404
204807,1036,397
204807,1033,361
204807,1033,345
204807,1034,323
204807,1029,322
204807,1030,313
204807,1041,306
204807,1045,302
204807,1064,288
204807,1078,276
204807,1119,252
204807,1138,247
204807,1152,245
204807,1182,244
204807,1203,240
204807,1241,233
204807,1245,230
204807,1260,227
204807,1262,229
204808,1270,228
204808,1273,228
204808,1268,229
204808,1267,229
204808,1260,231
204808,1255,235
204808,1242,246
204808,1224,253
204808,1212,264
204808,1201,276
204808,1191,283
204808,1176,284
204808,1174,283
204808,1167,284
204808,1159,284
204808,1156,285
204808,1152,291
204808,1153,301
204808,1157,320
204808,1198,354
204808,1213,369
204808,1218,400
204809,1220,403
204809,1214,408
204809,1219,406
204809,1212,404
204809,1167,401
204809,1146,399
204809,1088,388
204809,1039,377
204809,976,351
204809,984,362
204809,992,372
204809,986,383
204809,983,446
204809,979,484
204809,965,523
204809,946,535
204809,922,554
204809,918,561
204809,921,574
204809,926,594
204809,934,660
204810,934,660
204810,956,642
204810,1007,617
204810,1088,505
204810,1096,440
204810,1104,408
204810,1114,334
204810,1115,288
204810,1111,238
204810,1105,220
204810,1045,188
204810,1045,188
204810,951,163
204810,873,168
204810,811,170
204810,767,172
204810,701,174
204810,726,184
204810,737,208
204810,732,229
204810,729,240
204811,737,278
204811,772,321
204811,901,374
204811,978,394
204811,1107,457
204811,1194,480
204811,1227,488
204811,1314,512
204811,1359,523
204811,1402,530
204811,1466,554
204811,1473,563
204811,1484,570
204811,1475,567
204811,1180,567
204811,1101,586
204811,1028,589
204811,963,590
204811,950,587
204811,935,586
204811,975,588
204811,1012,587
204812,1126,588
204812,1122,581
204812,1097,570
204812,1074,565
204812,1001,552
204812,954,552
204812,881,537
204812,848,526
204812,765,516
204812,765,511
204812,776,493
204812,782,472
204812,791,436
204812,772,356
204812,761,327
204812,714,261
204812,691,233
204812,682,165
204812,682,144
204812,689,101
204812,688,81
204813,687,56
204813,671,55
204813,668,65
204813,670,69
204813,686,72
204813,685,79
204813,719,88
204813,758,93
204813,778,101
204813,835,136
204813,825,189
204813,798,300
204813,765,311
204813,713,317
204813,706,325
204813,727,314
204813,729,311
204813,732,315
204813,756,346
204813,847,502
204813,920,521
204814,1011,518
204814,1058,504
204814,1085,497
204814,1076,494
204814,1065,493
204814,1046,489
204814,1039,488
