204314,0,0
204314,0,0
204314,0,0
204315,0,0
204315,0,0
204315,0,0
204315,0,0
204315,0,0
204315,0,0
204315,0,0
204315,0,0
204315,0,0
204315,0,0
204315,0,0
204315,0,0
204315,0,0
204315,0,0
204315,0,0
204315,0,0
204315,0,0
204315,0,0
204315,0,0
204315,0,0
204315,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204316,0,0
204317,0,0
204317,0,0
204317,0,0
204317,0,0
204317,0,0
204317,273,284
204317,273,305
204317,211,248
204317,209,196
204317,154,0
204317,158,0
204317,172,0
204317,172,0
204317,0,0
204317,0,0
204317,0,0
204317,0,0
204317,0,0
204317,0,0
204317,0,0
204317,0,0
204318,0,0
204318,0,0
204318,0,0
204318,0,0
204318,0,0
204318,0,0
204318,0,0
204318,0,0
204318,0,0
204318,0,0
204318,0,0
204318,0,0
204318,0,0
204318,0,0
204318,0,0
204318,0,0
204318,0,0
204318,0,0
204318,0,0
204318,0,0
204318,0,0
204319,0,0
204319,0,0
204319,0,0
204319,0,0
204319,0,0
204319,0,0
204319,0,0
204319,0,0
204319,0,0
204319,0,0
204319,0,0
204319,0,0
204319,0,0
204319,0,0
204319,0,0
204319,0,0
204319,0,0
204319,0,0
204319,0,0
204319,0,0
204319,0,0
204320,0,0
204320,0,0
204320,0,0
204320,0,0
204320,0,0
204320,0,0
204320,0,0
204320,0,0
204320,0,0
204320,0,0
204320,0,0
204320,0,0
204320,308,368
204320,363,502
204320,491,677
204320,531,732
204320,622,752
204320,745,764
204320,853,745
204320,1008,710
204320,1056,705
204320,1171,705
204321,1262,705
204321,1315,705
204321,1322,709
204321,1322,709
204321,1322,709
204321,1322,709
204321,1322,709
204321,1322,709
204321,1322,709
204321,1322,709
204321,1322,709
204321,1322,709
204321,0,0
204321,0,0
204321,0,0
204321,0,0
204321,0,0
204321,0,0
204321,0,0
204321,0,0
204321,0,0
204322,0,0
204322,0,0
204322,0,0
204322,0,0
204322,0,0
204322,0,0
204322,0,0
204322,0,0
204322,0,0
204322,0,0
204322,0,0
204322,0,0
204322,0,0
204322,0,0
204322,0,0
204322,0,0
204322,0,0
204322,0,0
204322,0,0
204322,0,0
204322,0,0
204323,0,0
204323,0,0
204323,0,0
204335,1406,581
204335,1364,605
204335,1333,667
204336,1323,684
204336,1304,702
204336,1331,681
204336,1401,558
204336,1418,473
204336,1583,333
204336,1643,130
204336,1679,102
204336,1799,68
204336,1857,68
204336,1892,30
204336,1919,31
204336,1919,33
204336,1919,48
204336,1919,75
204336,1919,123
204336,1919,234
204336,1919,232
204336,1919,287
204336,1919,278
204336,1919,306
204336,1919,306
204337,1919,333
204337,1919,328
204337,1919,344
204337,1919,367
204337,1919,419
204337,1919,452
204337,1919,451
204337,1919,450
204337,1919,472
204337,1919,489
204337,1917,532
204337,1919,569
204337,1910,576
204337,1859,560
204337,1140,565
204337,747,594
204337,729,1015
204337,730,1015
204337,373,498
204337,0,141
204337,0,0
204338,0,0
204338,0,0
204338,0,0
204338,0,0
204338,0,0
204338,0,0
204338,0,0
204338,0,0
204338,0,0
204338,0,0
204338,0,0
204338,0,0
204338,728,0
204338,878,0
204338,996,28
204338,1083,158
204338,1086,193
204338,1074,284
204338,1113,264
204338,1079,333
204338,1072,366
204339,1069,412
204339,1051,472
204339,1033,490
204339,977,507
204339,942,517
204339,902,558
204339,831,551
204339,833,541
204339,823,517
204339,802,502
204339,797,492
204339,1620,414
204339,1719,397
204339,1919,350
204339,1919,313
204339,1919,259
204339,1919,283
204339,0,0
204339,0,0
204339,0,0
204339,1328,301
204340,1211,314
204340,1162,324
204340,1048,334
204340,1003,349
204340,955,363
204340,899,442
204340,970,366
204340,939,392
204340,930,395
204340,917,393
204340,919,397
204340,899,398
204340,884,404
204340,872,409
204340,860,408
204340,856,405
204340,821,415
204340,810,413
204340,788,410
204340,776,408
204340,769,406
204340,761,397
204341,807,334
204341,881,293
204341,963,196
204341,1005,166
204341,1049,132
204341,1131,106
204341,1170,89
204341,1238,54
204341,1260,47
204341,1301,22
204341,1288,25
204341,1197,78
204341,1183,69
204341,1158,23
204341,1130,0
204341,1066,0
204341,1041,0
204341,1020,0
204341,1021,0
204341,1022,0
204341,1017,0
204342,1010,0
204342,1009,0
204342,998,0
204342,992,0
204342,983,0
204342,979,0
204342,962,0
204342,924,0
204342,908,6
204342,894,27
204342,859,49
204342,755,102
204342,703,128
204342,665,168
204342,651,633
204342,642,654
204342,589,639
204342,538,677
204342,468,708
204342,426,651
204342,365,290
204343,339,295
204343,299,292
204343,293,271
204343,312,236
204343,348,238
204343,483,233
204343,565,223
204343,647,203
204343,714,186
204343,779,175
204343,960,163
204343,1025,162
204343,1166,160
204343,1240,157
204343,1298,160
204343,1325,162
204343,1370,175
204343,1386,200
204343,1389,312
204343,1379,399
204343,1302,465
204344,1247,494
204344,1187,579
204344,929,690
204344,795,764
204344,580,845
204344,530,822
204344,458,854
204344,492,900
204344,515,956
204344,541,1041
204344,546,1054
204344,550,1079
204344,575,1079
204344,596,1079
204344,637,1079
204344,649,1079
204344,656,1079
204344,640,1079
204344,609,1079
204344,505,826
204344,476,745
204344,441,538
204345,422,525
204345,392,511
204345,371,414
204345,359,371
204345,336,338
204345,313,293
204345,305,214
204345,280,129
204345,270,89
204345,289,43
204345,324,39
204345,344,36
204345,338,0
204345,332,0
204345,313,0
204345,294,0
204345,267,0
204345,253,0
204345,237,0
204345,243,0
204345,244,0
204346,251,0
204346,268,0
204346,268,0
204346,260,0
204346,255,0
204346,259,0
204346,263,0
204346,265,0
204346,264,0
204346,266,0
204346,270,0
204346,345,0
204346,370,0
204346,401,0
204346,411,0
