194813,0,0
194813,0,0
194813,0,0
194814,0,0
194814,0,0
194814,0,0
194814,0,0
194814,0,0
194814,0,0
194814,0,0
194814,372,1079
194814,341,942
194814,342,880
194814,269,852
194814,263,765
194814,354,630
194814,1062,515
194814,1140,466
194814,1190,529
194814,1189,528
194814,1189,527
194814,1189,526
194814,1794,626
194814,1826,479
194815,1873,374
194815,1894,323
194815,1919,196
194815,1909,225
194815,685,796
194815,671,780
194815,627,711
194815,604,595
194815,596,570
194815,592,541
194815,593,545
194815,529,485
194815,508,448
194815,410,408
194815,376,347
194815,105,1079
194815,163,1079
194815,164,1079
194815,165,1079
194815,1919,0
194815,1919,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194816,0,0
194817,0,0
194817,0,0
194817,0,0
194817,0,0
194817,0,0
194817,1064,0
194817,764,1079
194817,757,1079
194817,781,1079
194817,763,1079
194817,758,1079
194817,751,1079
194817,749,1079
194817,748,1079
194817,0,0
194817,0,0
194817,0,0
194817,0,0
194817,0,0
194817,0,0
194817,0,0
194818,0,0
194818,0,0
194818,0,0
194818,0,0
194818,0,0
194818,0,0
194818,0,0
194818,0,0
194818,0,0
194818,0,0
194818,0,0
194818,0,0
194818,0,0
194818,0,0
194818,0,0
194818,0,0
194818,0,0
194818,0,0
194818,0,0
194818,0,0
194818,1908,1079
194819,1919,1079
194819,1919,974
194819,1919,836
194819,1919,620
194819,1919,538
194819,1919,490
194819,1919,413
194819,1919,411
194819,1919,428
194819,1919,430
194819,1919,441
194819,1919,440
194819,1919,472
194819,1889,1008
194819,1869,968
194819,1863,963
194819,1853,980
194819,0,0
194819,0,0
194819,0,0
194819,0,0
194819,1805,1079
194820,1818,1079
194820,1833,1079
194820,1862,1079
194820,1865,1079
194820,1881,1079
194820,1905,1079
194820,1919,1079
194820,1919,1079
194820,1919,1079
194820,1919,1079
194820,1919,1079
194820,1919,1079
194820,1919,1079
194820,1883,1079
194820,1851,1079
194820,1826,1079
194820,1806,1079
194820,1806,1079
194820,1806,1079
194820,1806,1079
194820,1806,1079
194821,1806,1079
194821,1806,1079
194821,1806,1079
194821,1806,1079
194821,1806,1079
194821,1806,1079
194821,0,0
194821,0,0
194821,0,0
194821,0,0
194821,0,0
194821,0,0
194821,0,0
194821,0,0
194821,0,0
194821,0,0
194821,0,0
194821,0,0
194821,0,0
194821,0,0
194821,0,0
194822,0,0
194822,0,0
194822,0,0
194822,0,0
194822,0,0
194822,0,0
194822,0,0
194822,0,0
194822,0,0
194822,0,0
194822,0,0
194822,0,0
194822,0,0
194822,0,0
194822,0,0
194822,0,0
194822,0,0
194848,1317,355
194848,1325,368
194848,1450,387
194849,1525,393
194849,1590,406
194849,1637,412
194849,1639,413
194849,1639,417
194849,1638,420
194849,1638,421
194849,1639,424
194849,1094,784
194849,722,1079
194849,720,1079
194849,720,1079
194849,719,1079
194849,713,1079
194849,713,1079
194849,719,1079
194849,713,1079
194849,705,1079
194849,710,1079
194849,720,1079
194849,721,1079
194849,723,1079
194850,754,1079
194850,1155,1079
194850,1252,1079
194850,1334,1079
194850,1363,1014
194850,1449,834
194850,1467,766
194850,1520,663
194850,1547,657
194850,1578,647
194850,1583,643
194850,1581,631
194850,1574,641
194850,1574,640
194850,1573,642
194850,1573,643
194850,1560,647
194850,1545,646
194850,1542,642
194850,1529,625
194850,1532,605
194851,1533,543
194851,1518,525
194851,1496,492
194851,1453,447
194851,1444,425
194851,1425,390
194851,1418,372
194851,1411,366
194851,1389,366
194851,1389,364
194851,1388,364
194851,1387,366
194851,1387,366
194851,1387,367
194851,664,1079
194851,675,1079
194851,676,1079
194851,676,1079
194851,669,1079
194851,702,1079
194851,791,1079
194852,839,1079
194852,851,1079
194852,859,1079
194852,859,1079
194852,859,1079
194852,853,1079
194852,853,1079
194852,846,1079
194852,847,1079
194852,851,1079
194852,864,1079
194852,869,1079
194852,875,1079
194852,891,1079
194852,898,1079
194852,898,1079
194852,898,1079
194852,899,1079
194852,1021,648
194852,1025,626
194852,1034,604
194853,1037,512
194853,999,466
194853,964,418
194853,936,400
194853,935,394
194853,936,388
194853,937,386
194853,938,384
194853,915,392
194853,904,391
194853,879,389
194853,850,386
194853,780,379
194853,762,378
194853,752,378
194853,749,378
194853,747,384
194853,747,385
194853,748,389
194853,747,391
194853,745,395
194854,743,404
194854,740,407
194854,735,409
194854,733,409
194854,735,407
194854,1526,487
194854,1536,389
194854,1536,389
194854,1535,297
194854,1537,275
194854,1544,242
194854,1546,229
194854,1543,200
194854,1466,199
194854,780,117
194854,749,126
194854,748,145
194854,747,139
194854,747,139
194854,748,141
194854,749,142
194854,1594,1079
194855,1700,1079
194855,1861,1079
194855,1919,1079
194855,1919,1079
194855,1919,1079
194855,1919,1079
194855,1919,1079
194855,1919,1079
194855,1919,1079
194855,1919,1079
194855,1919,1079
194855,1919,1079
194855,747,785
194855,722,642
194855,687,405
194855,689,298
194855,694,251
194855,695,191
194855,702,184
194855,711,184
194855,725,165
194856,732,154
194856,741,146
194856,764,126
194856,768,120
194856,770,113
194856,769,116
194856,839,99
194856,1400,128
194856,1408,46
194856,1407,17
194856,1412,0
194856,1416,0
194856,1416,0
194856,1416,0
194856,1417,0
194856,1715,0
194856,1758,0
194856,1824,0
194856,1476,0
194856,1379,0
194856,1291,0
194857,1138,0
194857,1080,0
194857,969,0
194857,847,0
194857,813,5
194857,720,29
194857,690,45
194857,668,52
194857,687,45
194857,694,44
194857,700,41
194857,707,38
194857,721,36
194857,756,37
194857,770,34
194857,792,25
194857,800,19
194857,820,8
194857,832,1
194857,838,2
194857,861,5
194857,865,6
194858,876,6
194858,882,12
194858,879,20
194858,876,27
194858,870,53
194858,865,67
194858,858,79
194858,846,91
194858,830,108
194858,821,117
194858,812,123
194858,807,135
194858,809,133
194858,811,130
194858,810,128
194858,807,128
194858,808,128
194858,807,128
194858,805,126
194858,801,125
194858,797,125
194859,798,126
194859,798,126
194859,798,125
194859,763,123
194859,714,118
194859,592,112
194859,560,113
194859,534,113
194859,510,116
194859,505,117
194859,503,114
194859,503,113
194859,510,111
194859,519,99
194859,523,91
194859,529,75
194859,532,69
194859,538,44
194859,547,31
194859,584,26
194859,693,9
194900,742,4
194900,789,0
194900,818,6
194900,818,4
194900,817,4
194900,817,4
194900,816,4
194900,810,27
194900,806,34
194900,795,41
194900,770,59
194900,703,119
194900,670,145
194900,653,174
194900,627,208
194900,599,234
194900,585,243
194900,576,242
194900,572,241
194900,574,237
194900,577,235
194900,578,234
194901,600,212
194901,624,180
194901,673,110
194901,695,77
194901,693,48
194901,688,46
194901,681,49
194901,671,44
194901,654,39
194901,638,35
194901,601,27
194901,561,20
194901,503,3
194901,481,0
194901,460,0
194901,411,0
194901,411,0
194901,410,0
194901,410,0
194901,410,0
194901,403,38
194902,394,77
194902,383,163
194902,377,184
194902,375,193
194902,368,201
194902,362,203
194902,348,209
194902,344,209
194902,338,207
194902,327,217
194902,326,218
194902,333,218
194902,340,218
194902,370,221
194902,397,222
194902,413,222
194902,442,220
194902,454,216
194902,474,217
194902,472,215
194902,469,214
194903,468,214
194903,468,215
194903,479,229
194903,502,245
194903,513,247
194903,540,250
194903,554,255
194903,565,257
194903,577,259
194903,585,260
194903,607,272
194903,606,269
194903,606,269
194903,606,270
194903,671,289
194903,727,296
194903,789,295
194903,826,283
194903,837,277
194903,846,272
194903,872,237
194904,882,213
194904,893,169
194904,898,149
194904,892,131
194904,790,64
194904,741,46
194904,674,46
194904,653,48
194904,684,58
194904,691,59
194904,761,66
194904,761,66
194904,863,79
194904,918,84
194904,975,96
194904,976,93
194904,976,92
194904,977,93
194904,976,93
194904,312,56
194904,321,59
194904,329,63
194905,333,64
194905,351,75
194905,371,79
194905,454,93
194905,454,93
194905,537,108
194905,541,108
194905,550,105
194905,549,105
194905,548,104
194905,548,105
194905,500,446
194905,489,685
194905,494,681
194905,498,661
194905,526,640
194905,594,572
194905,634,544
194905,731,518
194905,731,518
194905,810,490
194906,822,480
194906,822,479
194906,822,478
194906,821,477
194906,1215,536
194906,1281,546
194906,1363,548
194906,1389,541
194906,1420,519
194906,1387,503
194906,450,343
194906,459,321
194906,464,296
194906,456,291
194906,457,287
194906,451,285
194906,451,283
194906,450,281
194906,450,280
194906,450,281
194906,450,282
194907,550,297
194907,582,302
194907,645,308
194907,668,304
194907,701,293
194907,708,290
194907,717,281
194907,717,279
194907,718,278
194907,718,277
194907,717,277
194907,744,287
194907,770,298
194907,793,306
194907,801,308
194907,812,310
194907,819,311
194907,841,313
194907,1178,358
194907,1286,372
194907,1328,377
194907,1378,381
194908,1378,381
194908,1379,380
194908,1379,380
194908,1379,379
194908,1369,392
194908,1357,390
194908,1337,383
194908,1337,383
194908,1281,380
194908,1276,424
194908,1270,435
194908,1267,453
194908,1266,467
194908,505,475
194908,520,579
194908,526,568
194908,532,558
194908,536,545
194908,540,542
194908,536,535
194908,535,534
194909,536,533
194909,536,533
194909,538,553
194909,553,549
194909,580,503
194909,598,469
194909,629,402
194909,640,378
194909,654,367
194909,656,369
194909,657,375
194909,659,383
194909,660,385
194909,662,388
194909,662,387
194909,661,388
194909,660,398
194909,659,395
194909,658,395
194909,658,396
194909,654,418
194910,642,434
194910,608,427
194910,582,421
194910,540,414
194910,479,402
194910,416,371
194910,389,343
194910,400,274
194910,420,230
194910,437,155
194910,454,126
194910,491,115
194910,627,108
194910,689,106
194910,821,95
194910,875,85
194910,1005,69
194910,1053,62
194910,1080,55
194910,1096,53
194910,1113,59
194911,1105,60
194911,998,67
194911,901,71
194911,722,82
194911,643,100
194911,612,108
194911,571,117
194911,566,123
194911,560,129
194911,559,128
194911,547,129
194911,540,126
194911,527,121
194911,521,118
194911,507,110
194911,503,108
194911,500,102
194911,497,100
194911,496,96
194911,498,98
194911,499,100
194911,509,178
194912,504,225
194912,497,310
194912,496,340
194912,491,353
194912,490,379
194912,493,385
194912,492,390
194912,493,394
194912,492,394
194912,489,388
194912,484,385
194912,479,379
194912,478,378
194912,480,379
194912,487,382
194912,488,386
194912,494,392
194912,494,393
194912,491,396
194912,491,428
194912,490,428
194913,490,427
194913,490,428
194913,1357,555
194913,1337,551
194913,1328,547
194913,1343,546
194913,1365,534
194913,1378,529
194913,1395,497
194913,1404,485
194913,1411,464
194913,1417,454
194913,1417,436
194913,1418,431
194913,1417,428
194913,1414,429
194913,1412,429
194913,1410,430
194913,1414,429
194913,1415,431
194913,1422,432
194914,1424,434
194914,1422,434
194914,1421,442
194914,1420,440
194914,1420,439
194914,1420,439
194914,1399,455
194914,1374,470
194914,1336,470
194914,1289,475
194914,1232,474
194914,1145,483
194914,1122,483
194914,1092,482
194914,1054,483
194914,1037,481
194914,1032,479
194914,881,472
194914,745,462
194914,559,452
194914,492,447
194915,440,447
194915,431,447
194915,432,451
194915,419,433
194915,407,413
194915,405,386
194915,400,321
194915,396,298
194915,400,255
194915,404,235
194915,406,225
194915,409,224
194915,409,224
194915,408,222
194915,408,221
194915,408,223
194915,392,223
194915,377,223
194915,369,224
194915,370,224
194915,370,224
194915,373,221
194916,374,220
194916,383,217
194916,397,216
194916,401,216
194916,413,212
194916,416,211
194916,420,215
194916,418,216
194916,419,216
194916,419,217
194916,422,217
194916,426,217
194916,435,216
194916,440,217
194916,461,220
194916,471,222
194916,489,226
194916,493,229
194916,499,232
194916,515,232
194916,520,233
194917,508,231
194917,498,229
194917,465,226
194917,441,224
194917,403,227
194917,371,240
194917,357,249
194917,371,274
194917,372,333
194917,375,354
194917,389,390
194917,401,408
194917,405,419
194917,405,437
194917,407,443
194917,410,446
194917,413,447
194917,447,451
194917,474,453
194917,513,456
194917,529,457
194918,575,463
194918,594,465
194918,621,469
194918,631,471
194918,642,473
194918,636,471
194918,636,470
194918,649,475
194918,648,474
194918,648,473
194918,648,473
194918,644,499
194918,646,535
194918,646,538
194918,646,534
194918,646,529
194918,645,528
194918,642,521
194918,639,512
194918,632,495
194918,633,483
194918,631,477
194919,630,468
194919,631,463
194919,634,452
194919,636,449
194919,636,447
194919,639,445
194919,702,438
194919,1345,511
194919,1367,482
194919,1389,477
194919,1412,455
194919,1414,446
194919,1427,446
194919,1438,446
194919,1444,447
194919,1448,447
194919,1450,446
194919,1446,448
194919,1445,449
194919,1089,411
194919,1012,408
194920,915,400
194920,817,399
194920,803,411
194920,803,409
194920,802,409
194920,802,409
194920,791,417
194920,786,414
194920,795,414
194920,806,410
194920,798,407
194920,707,388
194920,644,374
194920,574,350
194920,545,342
194920,510,331
194920,490,318
194920,482,315
194920,462,310
194920,441,306
194920,421,304
194921,362,298
194921,319,295
194921,317,299
194921,332,354
194921,336,381
194921,356,421
194921,370,431
194921,401,457
194921,420,467
194921,453,528
194921,453,528
194921,452,529
194921,452,529
194921,761,594
194921,789,607
194921,803,610
194921,795,604
194921,776,599
194921,746,582
194921,732,570
194921,712,550
194921,703,545
194922,687,536
194922,680,535
194922,679,536
194922,676,536
194922,674,536
194922,674,537
194922,1258,608
194922,1287,600
194922,1358,594
194922,1380,588
194922,1392,581
