Record Time,X Coordinate,Y Coordinate
201118825544 ,1568,805
201118842524 ,1568,806
201118859771 ,1568,806
201118876953 ,1560,808
201118894117 ,1560,808
201118911131 ,1554,814
201118928006 ,1554,814
201118945547 ,1552,820
201118962622 ,1552,820
201118979520 ,1547,829
201118996720 ,1547,829
201119014002 ,1539,837
201119031019 ,1540,839
201119048180 ,1540,839
201119065394 ,1505,826
201119082578 ,1505,826
201119099749 ,1505,826
201119117160 ,1249,724
201119134175 ,1249,724
201119151383 ,1214,686
201119168519 ,1214,686
201119185376 ,1055,639
201119202416 ,1055,639
201119219393 ,1053,604
201119236496 ,1053,604
201119253778 ,1045,574
201119271083 ,1029,542
201119288197 ,1029,542
201119305365 ,1015,517
201119322315 ,1015,517
201119339379 ,973,491
201119356447 ,973,491
201119373780 ,600,401
201119391091 ,600,401
201119408256 ,589,326
201119425524 ,589,326
201119442540 ,589,326
201119459601 ,563,262
201119476633 ,563,262
201119493845 ,570,239
201119510945 ,562,219
201119528244 ,562,219
201119545582 ,547,183
201119562634 ,547,183
201119579840 ,528,148
201119597001 ,528,148
201119614161 ,500,113
201119631300 ,500,113
201119648312 ,469,86
201119665468 ,469,86
201119682592 ,446,65
201119699857 ,446,65
201119716985 ,420,54
201119734305 ,420,54
201119751559 ,399,53
201119768721 ,372,54
201119786263 ,372,54
201119803441 ,372,54
201119820479 ,330,49
201119837494 ,330,49
201119854876 ,311,50
201119872021 ,311,50
201119888957 ,289,50
201119906405 ,289,50
201119923451 ,278,52
201119940828 ,278,52
201119958242 ,266,55
201119975350 ,263,56
201119992323 ,263,56
201120009322 ,254,56
201120026273 ,254,56
201120043590 ,250,56
201120060605 ,250,56
201120077615 ,249,56
201120094700 ,249,56
201120111636 ,243,57
201120128680 ,243,57
201120145590 ,243,57
201120162844 ,234,57
201120180110 ,234,57
201120197404 ,239,58
201120214702 ,281,73
201120231642 ,281,73
201120249115 ,491,114
201120266271 ,491,114
201120283107 ,539,157
201120300355 ,539,157
201120317650 ,586,197
201120334645 ,586,197
201120351733 ,616,234
201120368915 ,616,234
201120385867 ,639,265
201120403151 ,639,265
201120420610 ,663,279
201120437634 ,679,295
201120454712 ,679,295
201120471969 ,706,300
201120488822 ,706,300
201120505943 ,706,300
201120522855 ,764,314
201120540002 ,764,314
201120557133 ,804,324
201120574517 ,804,324
201120591615 ,852,330
201120608669 ,852,330
201120625841 ,876,335
201120643031 ,876,335
201120659927 ,920,340
201120677106 ,920,340
201120694124 ,969,342
201120711307 ,1016,343
201120728558 ,1016,343
201120745796 ,1056,345
201120762653 ,1056,345
201120779899 ,1088,347
201120797150 ,1088,347
201120814360 ,1121,349
201120831540 ,1121,349
201120848878 ,1121,349
201120866130 ,1182,354
201120883264 ,1182,354
201120900533 ,1207,355
201120917720 ,1207,355
201120935146 ,1199,352
201120952368 ,850,322
201120969520 ,850,322
201120986702 ,842,323
201121004154 ,842,323
201121021067 ,815,322
201121038146 ,815,322
201121055465 ,782,320
201121072389 ,782,320
201121089325 ,755,320
201121106442 ,755,320
201121123429 ,719,319
201121140640 ,719,319
201121157702 ,692,318
201121174897 ,692,318
201121192273 ,672,317
201121209300 ,672,317
201121226319 ,643,317
201121243730 ,643,317
201121261025 ,637,317
201121278315 ,637,317
201121295439 ,628,317
201121312614 ,628,317
201121329655 ,619,318
201121346716 ,619,318
201121363556 ,603,320
201121380655 ,603,320
201121397679 ,579,318
201121414802 ,542,317
201121431821 ,542,317
201121449002 ,516,317
201121466141 ,516,317
201121483339 ,495,317
201121500601 ,495,317
201121517708 ,471,315
201121534614 ,471,315
201121551939 ,471,315
201121569467 ,429,295
201121586573 ,429,295
201121603536 ,411,268
201121620745 ,411,268
201121637791 ,408,234
201121655026 ,404,198
201121672073 ,404,198
201121688918 ,401,162
201121706150 ,401,162
201121723382 ,399,139
201121740397 ,399,139
201121757432 ,403,117
201121774443 ,403,117
201121791558 ,408,91
201121808648 ,408,91
201121825649 ,420,80
201121842719 ,420,80
201121859862 ,450,72
201121876913 ,450,72
