Record Time,X Coordinate,Y Coordinate
195935638080 ,1782,749
195935655311 ,1779,750
195935672655 ,1779,750
195935689681 ,1779,750
195935706782 ,1771,743
195935724793 ,1771,743
195935742562 ,1759,744
195935759456 ,1759,744
195935776409 ,1757,741
195935793858 ,1757,741
195935810805 ,1757,742
195935827842 ,1757,742
195935844839 ,1758,737
195935861965 ,1755,735
195935879401 ,1755,735
195935896591 ,1756,734
195935913949 ,1756,734
195935931167 ,1757,723
195935948264 ,1757,723
195935965449 ,1758,714
195935982625 ,1758,714
195935999643 ,1760,702
195936017281 ,1760,702
195936034309 ,1760,702
195936051304 ,1752,691
195936068489 ,1752,691
195936085433 ,1741,676
195936102667 ,1741,676
195936119821 ,1692,664
195936136932 ,1614,639
195936154222 ,1614,639
195936171296 ,1521,624
195936188535 ,1521,624
195936205959 ,1347,582
195936223216 ,1347,582
195936240485 ,1156,556
195936257592 ,1156,556
195936274961 ,1007,539
195936292076 ,1007,539
195936309357 ,875,499
195936326446 ,791,461
195936343320 ,791,461
195936360677 ,774,429
195936377877 ,774,429
195936395309 ,774,429
195936412405 ,732,379
195936429551 ,732,379
195936446915 ,667,365
195936463929 ,667,365
195936480729 ,637,370
195936497778 ,637,370
195936514702 ,628,363
195936531987 ,628,363
195936549121 ,573,355
195936566164 ,496,344
195936583450 ,496,344
195936600283 ,456,326
195936617482 ,456,326
195936634723 ,390,296
195936651826 ,390,296
195936669314 ,321,246
195936686439 ,321,246
195936703693 ,262,191
195936720919 ,262,191
195936737938 ,262,191
195936754976 ,238,108
195936771855 ,238,108
195936788856 ,238,58
195936805962 ,233,2
195936822961 ,233,2
195936840346 ,207,0
195936857244 ,207,0
195936874488 ,199,0
195936891879 ,199,0
195936908855 ,155,0
195936925784 ,155,0
195936942808 ,155,0
195936959806 ,155,0
195936976964 ,162,0
195936994032 ,162,0
195937011189 ,151,0
195937028361 ,151,0
195937045380 ,152,0
195937062397 ,147,0
195937079468 ,147,0
195937096929 ,147,0
195937114223 ,160,0
195937131442 ,160,0
195937148633 ,163,0
195937165534 ,163,0
195937183087 ,171,0
195937200280 ,171,0
195937217358 ,191,0
195937234424 ,191,0
195937251511 ,206,0
195937268738 ,206,0
195937285956 ,223,0
195937302965 ,225,0
195937320296 ,225,0
195937337513 ,211,0
195937354376 ,211,0
195937371558 ,203,0
195937388465 ,203,0
195937405590 ,191,0
195937422903 ,191,0
195937439783 ,191,0
195937456904 ,190,3
195937474331 ,190,3
195937491233 ,193,16
195937508431 ,193,16
195937525748 ,201,16
195937542831 ,212,17
195937559794 ,212,17
195937577043 ,241,15
195937594272 ,241,15
195937611543 ,262,8
195937628764 ,262,8
195937646020 ,303,0
195937663283 ,303,0
195937680418 ,341,0
195937697508 ,341,0
195937714695 ,352,0
195937732090 ,352,0
195937749511 ,352,0
195937766895 ,367,0
195937783986 ,367,0
195937801151 ,367,0
195937818341 ,370,0
195937835256 ,370,0
195937852279 ,366,0
195937869429 ,366,0
195937886529 ,360,0
195937903692 ,360,0
195937920667 ,358,0
195937937882 ,358,0
195937954940 ,358,0
195937972049 ,358,0
195937989248 ,353,0
195938006370 ,353,0
195938023339 ,348,0
195938040551 ,355,0
195938057743 ,355,0
195938074973 ,365,7
195938091992 ,365,7
195938109125 ,391,28
195938126375 ,391,28
195938143553 ,391,28
195938160717 ,502,58
195938177949 ,502,58
195938195055 ,560,69
195938212150 ,560,69
195938229276 ,611,75
195938246417 ,654,85
195938263247 ,654,85
195938280348 ,684,98
195938297249 ,684,98
195938314494 ,690,104
195938331392 ,690,104
195938348490 ,712,113
195938365840 ,712,113
195938382880 ,723,135
195938399936 ,723,135
195938416788 ,708,177
195938434218 ,708,177
195938451505 ,700,201
195938468621 ,700,201
195938485956 ,693,230
195938503159 ,693,230
195938520170 ,680,271
195938537431 ,680,271
195938554624 ,664,272
195938571859 ,664,272
195938588998 ,634,275
195938606022 ,634,275
195938623381 ,607,280
195938640385 ,607,280
195938657667 ,569,298
195938674704 ,569,298
195938691864 ,552,311
195938708958 ,552,311
195938726047 ,574,306
195938742991 ,594,297
195938759884 ,594,297
195938777136 ,660,299
195938794340 ,660,299
195938811815 ,781,284
195938828800 ,781,284
195938845928 ,781,284
195938862918 ,955,238
195938879940 ,955,238
195938897042 ,1070,174
195938914911 ,1070,174
195938931862 ,1150,137
195938949002 ,1150,137
195938966247 ,1223,73
195938983447 ,1289,30
195939000296 ,1289,30
195939017657 ,1307,0
195939034596 ,1307,0
195939051853 ,1359,0
195939069176 ,1359,0
195939086419 ,1418,0
195939103456 ,1418,0
195939120512 ,1464,0
195939137728 ,1464,0
195939155198 ,1482,0
195939172370 ,1482,0
195939189545 ,1479,0
195939206468 ,1479,0
195939223656 ,1479,0
195939240752 ,1443,0
195939257982 ,1429,0
195939275259 ,1429,0
195939292464 ,1418,0
195939309423 ,1418,0
195939326513 ,1410,0
195939343787 ,1410,0
195939361144 ,1403,0
195939378528 ,1403,0
195939396036 ,1336,0
195939413140 ,1336,0
195939430400 ,1253,0
195939447553 ,1142,0
195939464779 ,1142,0
195939482064 ,958,0
195939498960 ,958,0
195939516056 ,761,0
195939533108 ,761,0
195939550276 ,761,0
195939567565 ,570,0
195939584981 ,570,0
195939602232 ,459,0
195939619327 ,459,0
195939636365 ,282,0
195939653503 ,282,0
195939670802 ,92,0
195939687911 ,0,0
195939704954 ,0,0
195939722198 ,0,0
195939739277 ,0,0
195939756460 ,0,0
195939773489 ,0,0
195939790658 ,0,0
195939808007 ,0,0
195939825288 ,0,0
195939842367 ,0,0
195939859287 ,0,0
195939876395 ,0,0
195939893407 ,0,0
195939910754 ,0,0
195939928275 ,0,0
195939945718 ,0,0
195939962954 ,0,0
195939979854 ,0,0
195939997081 ,0,0
195940014297 ,0,0
195940031493 ,0,0
195940048466 ,0,0
195940065613 ,14,0
195940082610 ,14,0
195940099599 ,28,62
195940116778 ,28,62
195940133793 ,7,487
195940150946 ,7,487
195940167786 ,56,500
195940185028 ,109,491
195940202046 ,109,491
195940219075 ,143,476
195940236130 ,143,476
195940253566 ,143,476
195940270788 ,224,521
195940287929 ,224,521
195940305212 ,280,197
195940322121 ,280,197
195940339082 ,268,192
195940356304 ,268,192
195940373410 ,281,174
195940390621 ,281,174
195940407934 ,308,145
195940425280 ,311,124
195940442247 ,311,124
195940459414 ,315,107
195940476753 ,315,107
195940494013 ,309,75
195940511190 ,309,75
195940528866 ,319,60
195940546064 ,319,60
195940563230 ,326,41
195940580461 ,326,41
195940597630 ,334,15
195940614753 ,334,15
195940631765 ,371,0
195940648754 ,371,0
195940665869 ,388,0
195940682985 ,388,0
195940700187 ,402,0
195940717355 ,402,0
195940734503 ,408,0
195940751557 ,408,0
195940768642 ,428,0
195940785846 ,428,0
