Record Time,X Coordinate,Y Coordinate,timestamp,velocity,threshold,classification
200737677031,1596,820,72457.677031,0.0,3839.1167102632676,fixation
200737694259,1596,820,72457.694259,0.0,3809.553793783909,fixation
200737711471,1598,818,72457.711471,169.7056274847714,3779.783892187932,fixation
200737728500,1598,818,72457.7285,0.0,3750.2469017125486,fixation
200737745397,1599,814,72457.745397,247.38633753705963,3721.2064647739944,fixation
200737762251,1599,814,72457.762251,0.0,3692.813671609815,fixation
200737779518,1599,814,72457.779518,0.0,3665.1422071333864,fixation
200737796747,1600,815,72457.796747,84.8528137423857,3638.208824790378,fixation
200737813878,1600,815,72457.813878,0.0,3611.987889643813,fixation
200737831092,1600,814,72457.831092,60.0,3586.4236277352857,fixation
200737848222,1600,812,72457.848222,120.0,3561.445003177133,fixation
200737865037,1600,812,72457.865037,0.0,3536.971336373982,fixation
200737882211,1601,810,72457.882211,134.1640786499874,3512.9306548271506,fixation
200737899259,1601,810,72457.899259,0.0,3489.2635807215834,fixation
200737916387,1601,806,72457.916387,240.0,3465.928163408601,fixation
200737933507,1601,806,72457.933507,0.0,3442.902088504772,fixation
200737950549,1605,806,72457.950549,240.0,3420.1822662952345,fixation
200737967497,1605,806,72457.967497,0.0,3397.7833967102597,fixation
200737984729,1603,807,72457.984729,134.1640786499874,3375.7353612377938,fixation
200738001919,1603,807,72458.001919,0.0,3354.081012911093,fixation
200738018968,1597,807,72458.018968,360.0,3332.874055335904,fixation
200738036059,1597,807,72458.036059,0.0,3312.1776572863705,fixation
200738053494,1574,787,72458.053494,1828.7700784953806,3292.062751211391,fixation
200738070522,1533,753,72458.070522,3195.809756540586,3272.605428681977,fixation
200738087653,1533,753,72458.087653,0.0,3253.882178674892,fixation
200738104671,1489,715,72458.104671,3488.266044899672,3235.9610067905815,saccade
200738121758,1489,715,72458.121758,0.0,3218.8893233878493,fixation
200738138982,1489,715,72458.138982,0.0,3202.679646928923,fixation
200738156002,1411,646,72458.156002,6248.359784775522,3187.2954780547198,saccade
200738173310,1411,646,72458.17331,0.0,3172.6449182516226,fixation
200738190357,1359,609,72458.190357,3829.203572546124,3158.582889223917,saccade
200738207382,1359,609,72458.207382,0.0,3144.928592834403,fixation
200738224849,1299,567,72458.224849,4394.3600216641335,3131.49031751454,saccade
200738242421,1299,567,72458.242421,0.0,3118.09734583196,fixation
200738259634,1255,529,72458.259634,3488.266044899672,3104.6238175317194,saccade
200738276651,1255,529,72458.276651,0.0,3091.0040060912643,fixation
200738293523,1177,509,72458.293523,4831.397313407375,3077.230427135848,saccade
200738310584,1177,509,72458.310584,0.0,3063.3425602918796,fixation
200738327573,616,434,72458.327573,33959.46996052795,3049.4079239625125,saccade
200738344875,580,406,72458.344875,2736.421020237931,3035.5051992103827,fixation
200738361991,580,406,72458.361991,0.0,3021.712843928211,fixation
200738379015,538,376,72458.379015,3096.8370961353457,3008.1045919025028,saccade
200738396225,538,376,72458.396225,0.0,2994.7499306823834,fixation
200738413464,495,348,72458.413464,3078.7659865602,2981.716438300313,saccade
200738430548,495,348,72458.430548,0.0,2969.0706558412703,fixation
200738447618,456,315,72458.447618,3065.289545866752,2956.875042324735,saccade
200738465020,456,315,72458.46502,0.0,2945.1814978576876,fixation
200738482141,456,315,72458.482141,0.0,2934.0215744957745,fixation
200738499393,425,264,72458.499393,3580.949594730426,2923.3973113259435,saccade
200738516404,425,264,72458.516404,0.0,2913.2742465954616,fixation
200738533364,404,248,72458.533364,1584.0454538932902,2903.580258749339,fixation
200738550541,379,242,72458.550541,1542.595215861893,2905.839798777446,fixation
200738567707,379,242,72458.567707,0.0,2907.9783573219993,fixation
200738585060,367,237,72458.58506,780.0,2909.864901783345,fixation
200738602490,367,237,72458.60249,0.0,2911.3814804566928,fixation
