Record Time,Gaze Lost,X Coordinate,Y Coordinate
202746539248,Visible,1793,586
202746556239,Visible,1793,586
202746574258,Visible,1792,586
202746591534,Visible,1792,586
202746608746,Visible,1792,586
202746625789,Visible,1792,586
202746642914,Visible,1790,585
202746660218,Visible,1793,582
202746677214,Visible,1793,582
202746694428,Visible,1793,579
202746711437,Visible,1793,579
202746728317,Visible,1793,579
202746745192,Visible,1794,577
202746762424,Visible,1794,577
202746779468,Visible,1798,576
202746796424,Visible,1798,576
202746813519,Visible,1798,575
202746830612,Visible,1798,575
202746848010,Visible,1798,568
202746864986,Visible,1798,568
202746882219,Visible,1766,550
202746899481,Visible,1683,524
202746916796,Visible,1683,524
202746934441,Visible,1574,498
202746951670,Visible,1574,498
202746968793,Visible,1468,483
202746985912,Visible,1468,483
202747002891,Visible,1395,470
202747019928,Visible,1395,470
202747037304,Visible,1304,452
202747054770,Visible,1304,452
202747071875,Visible,1304,452
202747088748,Visible,1119,424
202747105942,Visible,1119,424
202747123244,Visible,990,405
202747140459,Visible,894,394
202747157809,Visible,894,394
202747174634,Visible,821,365
202747191915,Visible,821,365
202747209066,Visible,742,336
202747226245,Visible,742,336
202747243334,Visible,689,298
202747260433,Visible,689,298
202747277538,Visible,653,277
202747294711,Visible,653,277
202747311751,Visible,609,227
202747328899,Visible,609,227
202747345751,Visible,578,180
202747362984,Visible,551,162
202747379941,Visible,551,162
202747397106,Visible,535,146
202747414279,Visible,535,146
202747431455,Visible,535,146
202747448636,Visible,515,102
202747465705,Visible,515,102
202747482806,Visible,500,89
202747499952,Visible,500,89
202747517360,Visible,481,73
202747534469,Visible,481,73
202747551504,Visible,474,62
202747568738,Visible,474,62
202747585822,Visible,461,45
202747602998,Visible,452,34
202747620006,Visible,452,34
202747637128,Visible,456,31
202747654416,Visible,456,31
202747671710,Visible,457,29
202747689075,Visible,457,29
202747706344,Visible,463,37
202747723582,Visible,463,37
202747740837,Visible,475,38
202747758021,Visible,475,38
202747775337,Visible,475,38
202747792460,Visible,505,41
202747809859,Visible,528,42
202747826762,Visible,528,42
202747843933,Visible,566,45
202747860863,Visible,566,45
202747878075,Visible,601,51
202747895345,Visible,601,51
202747912557,Visible,635,61
202747929715,Visible,635,61
202747947149,Visible,672,73
202747964104,Visible,672,73
202747981147,Visible,701,80
202747998165,Visible,701,80
202748015517,Visible,727,89
202748032618,Visible,727,89
202748049868,Visible,699,99
202748066989,Visible,687,99
202748084061,Visible,687,99
202748101188,Visible,676,94
202748118222,Visible,676,94
202748135575,Visible,676,94
202748152673,Visible,635,93
202748169794,Visible,635,93
202748186877,Visible,609,93
202748204116,Visible,609,93
202748221345,Visible,576,91
202748238550,Visible,576,91
202748255479,Visible,543,82
202748272672,Visible,543,82
202748289749,Visible,504,81
202748306680,Visible,474,64
202748323581,Visible,474,64
202748340550,Visible,442,48
202748357773,Visible,442,48
202748374667,Visible,415,39
202748391841,Visible,415,39
202748409236,Visible,393,25
202748426334,Visible,393,25
202748443512,Visible,361,17
202748460685,Visible,361,17
202748477849,Visible,361,17
202748494706,Visible,331,17
202748511852,Visible,331,17
202748529154,Visible,330,16
202748546360,Visible,348,12
202748563297,Visible,348,12
202748580548,Visible,356,8
202748597465,Visible,356,8
202748615080,Visible,397,4
202748632356,Visible,397,4
202748649281,Visible,459,2
202748666369,Visible,459,2
202748683514,Visible,489,317
202748700515,Visible,489,317
202748717936,Visible,496,351
202748735036,Visible,496,351
202748752178,Visible,496,349
202748769361,Visible,505,350
202748786249,Visible,505,350
202748803350,Visible,527,342
202748820223,Visible,527,342
202748837239,Visible,527,342
202748854543,Visible,556,334
202748871632,Visible,556,334
202748889092,Visible,959,280
202748906210,Visible,959,280
202748923391,Visible,984,235
202748940739,Visible,984,235
202748958136,Visible,935,185
202748975373,Visible,935,185
202748992735,Visible,565,163
202749009865,Visible,533,138
202749027082,Visible,533,138
202749044482,Visible,492,86
202749061980,Visible,492,86
202749079034,Visible,440,53
202749096578,Visible,440,53
202749113834,Visible,420,27
202749130985,Visible,420,27
202749148070,Visible,389,4
202749165519,Visible,389,4
202749182646,Visible,389,4
202749199544,Visible,346,0
202749216653,Visible,346,0
202749233760,Visible,328,0
202749251044,Visible,305,0
202749268398,Visible,305,0
202749285407,Visible,286,0
202749302435,Visible,286,0
202749319554,Visible,282,0
202749336777,Visible,282,0
202749353915,Visible,281,0
202749371413,Visible,281,0
202749388734,Visible,286,0
202749406028,Visible,286,0
202749423090,Visible,287,0
202749440107,Visible,287,0
202749457419,Visible,290,0
202749474525,Visible,291,0
202749491734,Visible,291,0
202749508679,Visible,292,0
202749525953,Visible,292,0
