Record Time,X Coordinate,Y Coordinate,timestamp,velocity,threshold,classification
202746539248,1793,586,73666.539248,0.0,3366.2804088849507,fixation
202746556239,1793,586,73666.556239,0.0,3342.9297842239084,fixation
202746574258,1792,586,73666.574258,60.0,3319.5890696928873,fixation
202746591534,1792,586,73666.591534,0.0,3296.4482122412433,fixation
202746608746,1792,586,73666.608746,0.0,3273.6450577041296,fixation
202746625789,1792,586,73666.625789,0.0,3251.2728340932554,fixation
202746642914,1790,585,73666.642914,134.1640786499874,3229.3872696789067,fixation
202746660218,1793,582,73666.660218,254.5584412271571,3208.0175622578117,fixation
202746677214,1793,582,73666.677214,0.0,3187.174767720918,fixation
202746694428,1793,579,73666.694428,180.0,3166.8587339047963,fixation
202746711437,1793,579,73666.711437,0.0,3147.0614055981646,fixation
202746728317,1793,579,73666.728317,0.0,3127.7682419042294,fixation
202746745192,1794,577,73666.745192,134.1640786499874,3108.9562409447185,fixation
202746762424,1794,577,73666.762424,0.0,3090.5922747935556,fixation
202746779468,1798,576,73666.779468,247.38633753705963,3072.63047666054,fixation
202746796424,1798,576,73666.796424,0.0,3055.01299753126,fixation
202746813519,1798,575,73666.813519,60.0,3037.6735614029426,fixation
202746830612,1798,575,73666.830612,0.0,3020.5460962514044,fixation
202746848010,1798,568,73666.84801,420.0,3003.5756926474314,fixation
202746864986,1798,568,73666.864986,0.0,2986.73158236007,fixation
202746882219,1766,550,73666.882219,2202.9071700822983,2970.015883522684,fixation
202746899481,1683,524,73666.899481,5218.620507375488,2953.46685353075,saccade
202746916796,1683,524,73666.916796,0.0,2937.1535891062904,fixation
202746934441,1574,498,73666.934441,6723.481241142865,2921.1631575784727,saccade
202746951670,1574,498,73666.95167,0.0,2905.583292387346,fixation
202746968793,1468,483,73666.968793,6423.363604841315,2890.4850270458383,saccade
202746985912,1468,483,73666.985912,0.0,2875.909526473799,fixation
202747002891,1395,470,73667.002891,4448.909978859991,2861.8617229082565,saccade
202747019928,1395,470,73667.019928,0.0,2848.3115887066438,fixation
202747037304,1304,452,73667.037304,5565.788353863269,2835.2016722917588,saccade
202747054770,1304,452,73667.05477,0.0,2822.457654841358,fixation
202747071875,1304,452,73667.071875,0.0,2810.000055726365,fixation
