Record Time,X Coordinate,Y Coordinate
185038608502 ,1620,868
185038625607 ,1620,868
185038643001 ,1620,868
185038660432 ,1620,868
185038677737 ,947,913
185038694609 ,947,913
185038711509 ,944,913
185038728614 ,937,913
185038745875 ,937,913
185038763067 ,926,913
185038780094 ,926,913
185038797025 ,926,913
185038814241 ,884,910
185038831246 ,884,910
185038848481 ,864,894
185038865772 ,864,894
185038883180 ,861,867
185038900311 ,861,867
185038917479 ,857,847
185038934970 ,857,847
185038952074 ,862,818
185038969182 ,863,790
185038986365 ,863,790
185039003494 ,861,755
185039020669 ,861,755
185039037826 ,860,726
185039055179 ,860,726
185039072238 ,856,705
185039089356 ,856,705
185039106593 ,845,681
185039123619 ,845,681
185039140607 ,818,660
185039157999 ,818,660
185039175539 ,758,612
185039192640 ,758,612
185039209825 ,758,612
185039226842 ,470,583
185039244118 ,460,556
185039261438 ,460,556
185039278608 ,448,518
185039295821 ,448,518
185039313258 ,417,471
185039330448 ,417,471
185039347713 ,395,455
185039364788 ,395,455
185039381905 ,396,430
185039399249 ,396,430
185039416184 ,408,405
185039433296 ,413,372
185039450392 ,413,372
185039467506 ,416,358
185039484650 ,416,358
185039502074 ,415,358
185039519155 ,415,358
185039536448 ,414,359
185039553466 ,414,359
185039570560 ,414,359
185039587699 ,414,359
185039604861 ,414,359
185039621971 ,415,360
185039639343 ,415,360
185039656659 ,433,655
185039673770 ,433,648
185039690699 ,433,648
185039707856 ,447,657
185039724862 ,447,657
185039741848 ,469,664
185039759152 ,469,664
185039776201 ,464,636
185039793143 ,464,636
185039810438 ,458,620
185039827625 ,458,620
185039844907 ,448,601
185039862120 ,448,601
185039879041 ,435,590
185039896148 ,435,590
185039913157 ,411,567
185039930270 ,388,564
185039947265 ,388,564
185039964463 ,359,557
185039981331 ,359,557
185039999062 ,359,557
185040016444 ,344,571
185040033675 ,344,571
185040050857 ,349,565
185040067903 ,349,565
185040085079 ,354,562
185040102160 ,354,562
185040119010 ,356,561
185040136194 ,356,553
185040153499 ,356,553
185040170997 ,361,550
185040188123 ,361,550
185040205170 ,366,543
185040222362 ,366,543
185040239514 ,372,537
185040256667 ,372,537
185040273865 ,381,534
185040290855 ,381,534
185040308085 ,394,532
185040325455 ,394,532
185040342592 ,402,530
185040359839 ,402,530
185040377119 ,402,530
185040394390 ,418,530
185040411593 ,444,530
185040428645 ,444,530
185040446044 ,511,529
185040463300 ,511,529
185040480466 ,572,527
185040497686 ,572,527
185040515144 ,632,532
185040532488 ,632,532
185040550071 ,657,557
