Record Time,Gaze Lost,X Coordinate,Y Coordinate
203406763768,Visible,290,0
203406782074,Visible,888,0
203406799612,Visible,888,0
203406816502,Visible,914,0
203406833555,Visible,914,0
203406850727,Visible,980,0
203406867761,Visible,980,0
203406884786,Visible,1062,0
203406901794,Visible,1062,0
203406918828,Visible,1062,0
203406935856,Visible,1130,0
203406952875,Visible,1162,0
203406969894,Visible,1162,0
203406986990,Visible,1162,0
203407004187,Visible,1194,0
203407021221,Visible,1220,0
203407038308,Visible,1220,0
203407055423,Visible,1259,0
203407072727,Visible,1259,0
203407089739,Visible,1274,0
203407106601,Visible,1274,0
203407123869,Visible,1300,0
203407140856,Visible,1300,0
203407158171,Visible,1308,0
203407175560,Visible,1308,0
203407192759,Visible,1331,0
203407209891,Visible,1354,0
203407227083,Visible,1354,0
203407244276,Visible,1365,0
203407261420,Visible,1365,0
203407278527,Visible,1391,0
203407295488,Visible,1391,0
203407312371,Visible,1391,0
203407329613,Visible,1411,3
203407346732,Visible,1411,3
203407363781,Visible,1389,4
203407381115,Visible,1389,4
203407398392,Visible,1350,2
203407415368,Visible,1350,2
203407432567,Visible,802,16
203407449584,Visible,744,22
203407466853,Visible,744,22
203407483721,Visible,709,22
203407500654,Visible,709,22
203407517792,Visible,618,25
203407534799,Visible,618,25
203407551945,Visible,546,26
203407569247,Visible,546,26
203407586378,Visible,532,27
203407603411,Visible,532,27
203407620687,Visible,524,26
203407637705,Visible,524,26
203407654836,Visible,506,27
203407671890,Visible,506,27
203407689397,Visible,524,21
203407706715,Visible,524,21
203407724128,Visible,553,17
203407741264,Visible,553,17
203407758178,Visible,582,19
203407775024,Visible,582,19
203407792349,Visible,1120,15
203407809447,Visible,1120,15
203407826445,Visible,1129,32
203407843540,Visible,1129,32
203407860541,Visible,1159,38
203407877949,Visible,1159,38
203407895139,Visible,1196,69
203407912090,Visible,1196,69
203407929018,Visible,1238,118
203407946044,Visible,1260,137
203407963070,Visible,1260,137
203407980339,Visible,1294,167
203407997435,Visible,1294,167
203408014276,Visible,1328,189
203408031246,Visible,1328,189
203408048353,Visible,1359,227
203408065366,Visible,1359,227
203408082531,Visible,1377,267
203408099367,Visible,1377,267
203408116665,Visible,1377,267
203408133913,Visible,1368,267
203408151119,Visible,1368,267
203408168096,Visible,1376,286
203408185416,Visible,1374,280
203408202405,Visible,1374,280
203408219663,Visible,1397,284
203408236895,Visible,1397,284
203408253796,Visible,1416,289
203408271018,Visible,1416,289
203408287997,Visible,1429,307
203408305332,Visible,1429,307
203408322733,Visible,1453,359
203408339822,Visible,1453,359
203408356753,Visible,1517,389
203408373822,Visible,1517,389
203408391373,Visible,1544,429
203408408581,Visible,1544,429
203408425665,Visible,1588,477
203408442846,Visible,1643,481
203408460080,Visible,1643,481
203408477059,Visible,1643,481
203408494253,Visible,1754,525
203408511416,Visible,1754,525
203408528510,Visible,1808,542
203408545542,Visible,1808,542
203408563024,Visible,1842,562
203408580469,Visible,1842,562
203408597804,Visible,1856,607
203408614832,Visible,1856,607
203408632093,Visible,1890,603
203408649301,Visible,1881,636
203408666533,Visible,1881,636
203408683557,Visible,1876,632
203408700930,Visible,1876,632
203408718376,Visible,1881,621
203408735508,Visible,1881,621
203408752706,Visible,1885,622
203408769867,Visible,1885,622
203408786885,Visible,1907,633
203408803988,Visible,1907,633
203408820951,Visible,1903,657
203408838245,Visible,1903,657
203408855716,Visible,1899,679
203408872824,Visible,1899,679
203408890092,Visible,1894,678
203408906981,Visible,1894,678
203408924151,Visible,1891,681
203408941200,Visible,1891,681
203408958269,Visible,1881,687
203408975178,Visible,1881,687
203408992283,Visible,1868,690
203409009184,Visible,1868,690
203409026327,Visible,1856,689
203409043156,Visible,1856,689
203409060415,Visible,1849,693
203409077325,Visible,1849,693
203409094629,Visible,1837,726
203409111932,Visible,1837,726
203409129368,Visible,1835,768
203409146300,Visible,1836,802
203409163655,Visible,1836,802
203409180820,Visible,1841,815
203409197937,Visible,1841,815
203409214933,Visible,1839,836
203409232081,Visible,1839,836
203409249056,Visible,1838,838
203409266404,Visible,1838,838
203409283666,Visible,1838,838
203409300733,Visible,1839,845
203409317902,Visible,1839,845
203409334825,Visible,1841,859
203409351953,Visible,1841,859
203409368851,Visible,1839,892
203409386181,Visible,1842,926
203409403253,Visible,1842,926
203409420421,Visible,1847,939
203409437287,Visible,1847,939
203409454247,Visible,1846,935
203409471425,Visible,1846,935
203409488446,Visible,1846,937
203409505356,Visible,1846,937
203409522537,Visible,1841,935
203409539737,Visible,1841,935
203409557021,Visible,1827,930
203409574563,Visible,1827,930
203409591567,Visible,1817,925
203409608672,Visible,1817,925
203409626016,Visible,1803,918
203409643188,Visible,1798,912
203409660134,Visible,1798,912
203409677297,Visible,1798,912
203409694575,Visible,1790,912
203409711866,Visible,1790,912
203409728879,Visible,1785,905
203409746098,Visible,1785,905
203409763206,Visible,1788,891
203409780205,Visible,1788,891
203409797216,Visible,1779,872
203409814075,Visible,1779,872
203409831048,Visible,1774,861
203409848263,Visible,1774,861
203409865341,Visible,1756,834
203409882711,Visible,1739,807
203409900015,Visible,1739,807
203409917060,Visible,1723,783
203409934000,Visible,1723,783
203409951067,Visible,1714,799
203409967961,Visible,1714,799
203409985023,Visible,1684,787
203410002389,Visible,1684,787
203410019451,Visible,1667,772
203410036544,Visible,1667,772
203410053515,Visible,1655,770
203410070681,Visible,1655,770
203410087891,Visible,1655,770
203410105023,Visible,1647,776
203410122256,Visible,1650,776
203410139379,Visible,1650,776
203410156601,Visible,1653,780
203410173606,Visible,1653,780
203410190952,Visible,1654,783
203410208130,Visible,1654,783
203410225394,Visible,1658,783
203410242702,Visible,1658,783
203410259752,Visible,1660,792
203410276618,Visible,1660,792
203410293625,Visible,1662,804
203410310438,Visible,1662,804
203410327514,Visible,1660,808
203410344610,Visible,1660,808
203410361875,Visible,1660,810
203410379196,Visible,1660,810
203410396216,Visible,1660,808
203410413334,Visible,1668,825
203410430696,Visible,1668,825
203410447861,Visible,1668,825
203410465158,Visible,1672,839
203410482091,Visible,1672,839
203410499526,Visible,1671,839
203410516455,Visible,1671,839
203410533820,Visible,1679,879
203410550926,Visible,1679,879
203410567874,Visible,1701,931
203410585131,Visible,1701,931
203410602433,Visible,1730,951
203410619675,Visible,1730,951
203410636575,Visible,1759,944
203410653820,Visible,1760,929
203410671019,Visible,1760,929
203410688024,Visible,1760,929
203410705119,Visible,1775,929
203410722207,Visible,1777,931
203410739201,Visible,1777,931
203410756286,Visible,1785,920
203410773333,Visible,1785,920
203410791246,Visible,1775,905
203410808158,Visible,1775,905
203410825183,Visible,1781,903
203410842307,Visible,1781,903
203410859173,Visible,1797,900
203410876465,Visible,1797,900
203410893677,Visible,1804,890
203410910940,Visible,1804,890
203410928026,Visible,1806,879
203410945107,Visible,1806,879
203410962223,Visible,1809,875
203410979159,Visible,1809,875
203410996095,Visible,1809,868
203411013236,Visible,1809,868
203411030311,Visible,1813,854
203411047388,Visible,1813,854
203411064404,Visible,1821,808
203411081540,Visible,1825,799
203411098493,Visible,1825,799
203411115506,Visible,1839,768
203411132504,Visible,1839,768
203411149757,Visible,1848,752
203411167103,Visible,1848,752
203411184465,Visible,1851,758
203411201649,Visible,1851,758
203411218748,Visible,1858,749
203411235606,Visible,1858,749
203411252752,Visible,1858,749
203411269850,Visible,1852,730
203411286956,Visible,1852,730
203411304043,Visible,1850,728
203411321064,Visible,1857,712
203411338089,Visible,1857,712
203411355690,Visible,1851,684
203411372977,Visible,1851,684
203411390096,Visible,1848,667
203411407264,Visible,1848,667
203411424485,Visible,1846,647
203411441590,Visible,1846,647
203411458864,Visible,1845,640
203411476056,Visible,1845,640
203411493548,Visible,1842,618
