timestamp,x,y,velocity,threshold,classification
182417,1674,121,0.0,2003.6222593300274,fixation
182417,1741,129,1349.5184326269869,1996.4285597479616,fixation
182417,1750,134,205.91260281974002,1990.0043456025678,fixation
182418,1787,153,831.8653737234168,1984.688064904482,fixation
182418,1811,166,545.8937625582472,1980.8335758985063,fixation
182418,1838,171,549.1812087098392,1978.710917168025,fixation
182418,1842,169,89.44271909999159,1978.4160413100612,fixation
182418,1845,165,100.0,1979.8300548886164,fixation
182418,1847,163,56.568542494923804,1982.6430162217025,fixation
182418,1836,163,220.0,1986.4267988532065,fixation
182418,931,121,18119.481228776942,1990.71211156756,saccade
182418,779,111,3046.571843892738,1995.071954595822,saccade
182418,704,107,1502.131818450032,1999.1582795914856,fixation
182418,640,105,1280.6248474865697,2002.7189942005984,fixation
182418,603,100,746.7261881037788,2005.5919533429865,fixation
182418,583,98,401.9950248448356,2007.6930151466313,fixation
182418,565,93,373.6308338453881,2008.9983329593824,fixation
182418,562,93,60.0,2009.5298203354387,fixation
182418,588,123,793.9773296511682,2009.340420819342,fixation
182418,626,163,1103.4491379306978,2008.5039269368579,fixation
182418,767,259,3411.5685541990797,2007.1047413613996,saccade
182418,832,297,1505.8552387264854,2005.2275388074195,fixation
182418,873,320,940.2127418834527,2002.951587685257,fixation
182418,1098,317,4500.399982223802,2000.3421725460798,saccade
182419,1171,313,1462.1901381147393,1997.4475189934915,fixation
182419,1231,289,1292.4395537122807,1994.29553838625,fixation
182419,1331,187,2856.851413707055,1990.8927234514344,saccade
182419,1366,144,1108.873302050329,1987.2282974401821,fixation
182419,1407,78,1553.9626765144649,1983.2789862787517,fixation
182419,1422,55,549.1812087098392,1979.0169428015083,fixation
182419,1441,27,676.7569726275452,1974.4183080142213,fixation
182419,1443,24,72.11102550927978,1969.4697904151662,fixation
182419,1452,24,180.0,1964.1739997728978,fixation
182419,1463,27,228.03508501982756,1958.550008819423,fixation
182419,1470,30,152.31546211727817,1952.6313807807046,fixation
182419,1472,30,40.0,1946.460781485144,fixation
182419,1429,32,860.9297300012353,1940.0843157173392,fixation
182419,1075,43,7083.417254404826,1933.545848897732,saccade
182419,1019,56,1149.7825881443846,1926.8831809794215,fixation
182419,953,82,1418.731828077456,1920.1262714251357,fixation
182419,931,95,511.07729356722547,1913.2972029218095,fixation
182419,935,161,1322.422020385323,1906.411872089346,fixation
182419,943,194,679.1170738539859,1899.4826751710639,fixation
182419,964,236,939.1485505499116,1892.5211195717613,fixation
182419,977,259,528.3937925449162,1885.540122397951,fixation
182419,1020,293,1096.3576058932597,1878.5548890005716,fixation
182420,1044,300,500.0,1871.5826867717064,fixation
182420,1073,313,635.6099432828281,1864.641401964735,fixation
182420,1205,362,2816.025568065744,1857.7476812046039,saccade
182420,1269,420,1727.4258305351345,1850.9152560952261,fixation
182420,1376,522,2956.5520458804713,1844.154017335782,saccade
182420,1414,534,796.994353806851,1842.7111067528172,fixation
182420,1440,542,544.0588203494177,1840.8266245312798,fixation
182420,1489,572,1149.0865937778578,1837.9572961402587,fixation
182420,1495,580,200.0,1833.314655910009,fixation
182420,1513,587,386.2641583165593,1825.836223313473,fixation
182420,1526,587,260.0,1814.259135303509,fixation
182420,1529,589,72.11102550927978,1797.3216751370428,fixation
182420,1563,594,687.3136110975832,1774.0677622955109,fixation
182420,1558,608,297.3213749463701,1744.1675637180674,fixation
182420,1548,619,297.3213749463701,1708.1471638282555,fixation
182420,1540,626,212.60291625469299,1667.4198356028992,fixation
182420,1539,641,300.66592756745814,1624.034207599049,fixation
182420,1546,647,184.39088914585773,1580.2829317882915,fixation
