Record Time,X Coordinate,Y Coordinate,timestamp,velocity,threshold,classification
201118825544,1568.0,805.0,72678.825544,0.0,3222.9939195964557,fixation
201118842524,1568.0,806.0,72678.842524,60.0,3202.8238991584662,fixation
201118859771,1568.0,806.0,72678.859771,0.0,3183.201106037026,fixation
201118876953,1560.0,808.0,72678.876953,494.77267507411926,3164.1080140373515,fixation
201118894117,1560.0,808.0,72678.894117,0.0,3145.5291321669765,fixation
201118911131,1554.0,814.0,72678.911131,509.1168824543142,3127.4461180661224,fixation
201118928006,1554.0,814.0,72678.928006,0.0,3109.846231458455,fixation
201118945547,1552.0,820.0,72678.945547,379.47331922020555,3092.719916216471,fixation
201118962622,1552.0,820.0,72678.962622,0.0,3076.0637365810617,fixation
201118979520,1547.0,829.0,72678.97952,617.7378084592201,3059.8804769367753,fixation
201118996720,1547.0,829.0,72678.99672,0.0,3044.1773147570334,fixation
201119014002,1539.0,837.0,72679.014002,678.8225099390856,3028.96548693139,fixation
201119031019,1540.0,839.0,72679.031019,134.1640786499874,3014.2555166467955,fixation
201119048180,1540.0,839.0,72679.04818,0.0,3000.054673462783,fixation
201119065394,1505.0,826.0,72679.065394,2240.1785643113367,2986.358829374514,fixation
201119082578,1505.0,826.0,72679.082578,0.0,2973.154172547674,fixation
201119099749,1505.0,826.0,72679.099749,0.0,2960.4082154795697,fixation
201119117160,1249.0,724.0,72679.11716,16534.32792707342,2948.0686934168916,saccade
201119134175,1249.0,724.0,72679.134175,0.0,2936.0596552110114,fixation
201119151383,1214.0,686.0,72679.151383,3099.7419247414773,2924.2801079385645,saccade
201119168519,1214.0,686.0,72679.168519,0.0,2912.6025085978863,fixation
201119185376,1055.0,639.0,72679.185376,9948.065138508091,2900.875657857777,saccade
201119202416,1055.0,639.0,72679.202416,0.0,2888.9340060427216,fixation
201119219393,1053.0,604.0,72679.219393,2103.425777154973,2876.6191526627736,fixation
201119236496,1053.0,604.0,72679.236496,0.0,2863.8167876867165,fixation
201119253778,1045.0,574.0,72679.253778,1862.900963551203,2850.510018249945,fixation
201119271083,1029.0,542.0,72679.271083,2146.6252583997984,2836.842858116157,fixation
201119288197,1029.0,542.0,72679.288197,0.0,2823.1737270956564,fixation
201119305365,1015.0,517.0,72679.305365,1719.1858538273284,2810.094402010209,fixation
