183818,670,414
183818,662,413
183818,662,413
183819,653,394
183819,668,390
183819,735,400
183819,764,406
183819,845,419
183819,900,456
183819,1019,462
183819,1130,455
183819,1200,428
183819,1271,290
183819,1312,233
183819,1392,109
183819,1449,57
183819,1492,18
183819,1561,0
183819,1592,4
183819,1607,3
183819,1647,13
183819,1658,14
183819,1677,16
183819,1672,17
183819,1673,20
183820,1669,30
183820,1671,63
183820,1678,101
183820,1695,134
183820,1700,178
183820,1713,191
183820,1715,194
183820,1704,225
183820,1696,230
183820,1690,254
183820,1699,263
183820,1701,265
183820,1688,272
183820,1690,268
183820,1683,262
183820,1682,258
183820,1679,231
183820,1686,217
183820,1698,190
183820,1698,190
183820,1722,179
183821,1721,176
183821,1719,165
183821,1715,165
183821,1712,155
183821,1705,157
183821,1703,179
183821,1702,211
183821,1683,258
183821,1681,353
183821,1680,390
183821,1682,499
183821,1683,607
183821,1691,655
183821,1720,730
183821,1727,748
183821,1724,770
183821,1709,805
183821,1703,805
183821,1687,837
183821,1686,858
183821,1670,861
183822,1667,857
183822,1646,848
183822,1627,851
183822,1615,851
183822,1595,847
183822,1588,825
183822,1583,802
183822,1585,798
183822,1593,790
183822,1605,776
183822,1606,773
183822,1608,778
183822,1640,783
183822,1641,785
183822,1657,794
183822,1654,800
183822,1653,803
183822,1648,810
183822,1639,825
183822,1639,825
183822,1629,824
183822,1631,827
183823,1616,827
183823,1616,828
183823,1612,849
183823,1604,859
183823,1595,861
183823,1543,865
183823,1546,861
183823,1526,859
183823,1521,862
183823,1522,849
183823,1531,801
183823,1538,735
183823,1610,648
183823,1634,613
183823,1674,590
183823,1756,539
183823,1776,523
183823,1817,501
183823,1815,489
183823,1839,487
183823,1845,485
183824,1861,480
183824,1878,451
183824,1894,422
183824,1898,416
183824,1897,408
183824,1907,412
183824,1919,419
183824,1919,430
183824,1919,463
183824,1919,473
183824,1919,471
183824,1919,490
183824,1919,503
183824,1919,524
183824,1919,553
183824,1919,553
183824,1919,553
183824,1919,553
183824,1919,553
183824,1919,553
183824,1919,553
183825,1919,553
183825,1919,553
183825,1919,553
183825,1919,553
183825,0,0
183825,0,0
183825,0,0
183825,0,0
183825,0,0
183825,0,0
183825,0,0
183825,0,0
183825,0,0
183825,0,0
183825,0,0
183825,0,0
183825,0,0
183825,0,0
183825,0,0
183825,0,0
183825,0,0
183825,0,0
183826,0,0
183826,0,0
183826,0,0
183826,0,0
183826,0,0
183826,0,0
183826,0,0
183826,0,0
183826,0,0
183826,0,0
183826,0,0
183826,0,0
183826,0,0
183826,0,0
183837,1665,616
183837,1647,615
183837,1643,621
183838,1635,623
183838,1633,624
183838,1622,623
183838,1617,620
183838,1614,620
183838,1607,602
183838,1611,578
183838,1613,571
183838,1615,565
183838,1623,565
183838,1651,560
183838,1679,557
183838,1711,539
183838,1728,521
183838,1732,511
183838,1734,482
183838,1742,467
183838,1739,452
183838,1735,451
183838,1737,431
183838,1740,427
183838,1751,409
183839,1751,409
183839,1754,409
183839,1752,410
183839,1746,394
183839,1729,399
183839,1675,391
183839,1616,363
183839,1541,333
183839,1521,331
183839,1499,327
183839,1478,317
183839,1475,290
183839,1485,284
183839,1496,241
183839,1510,227
183839,1549,200
183839,1583,186
183839,1612,180
183839,1637,163
183839,1634,164
183839,1653,154
183840,1645,140
183840,1639,101
183840,1631,90
183840,1603,93
183840,1603,92
183840,1595,100
183840,1594,111
183840,1597,168
183840,1602,181
183840,1620,185
183840,1648,191
183840,1654,191
183840,1665,187
183840,1686,185
183840,1667,179
183840,1654,180
183840,1601,177
183840,1556,189
183840,1165,237
183840,1073,244
183840,905,264
183841,905,264
183841,823,293
183841,809,303
183841,774,323
183841,716,329
183841,577,314
183841,538,312
183841,569,316
183841,570,354
183841,578,418
183841,585,475
183841,597,467
183841,574,449
183841,561,449
183841,583,472
