timestamp,x,y
174149,1866,58
174149,1867,55
174149,1866,58
174150,1881,57
174150,1906,68
174150,1918,73
174150,1919,77
174150,1919,78
174150,1919,83
174150,1919,84
174150,1919,87
174150,1919,91
174150,1882,103
174150,1898,105
174150,1915,107
174150,1909,105
174150,1904,106
174150,1901,106
174150,1864,115
174150,1844,113
174150,1813,122
174150,1780,122
174150,1768,121
174150,1734,118
174151,1730,120
174151,1731,131
174151,1724,143
174151,983,221
174151,987,293
174151,980,323
174151,967,372
174151,966,385
174151,963,395
174151,964,383
174151,974,374
174151,990,339
174151,1008,307
174151,1034,256
174151,1111,177
174151,1141,142
174151,1224,96
174151,1255,76
174151,1294,38
174151,1311,34
174151,1336,24
174151,1336,24
174152,1366,12
174152,1379,15
174152,1385,15
174152,1395,20
174152,1393,20
174152,1391,20
174152,1417,25
174152,1437,74
174152,1413,191
174152,1370,311
174152,1337,367
174152,1309,455
174152,1298,504
174152,1258,612
174152,1242,620
174152,1230,640
174152,1203,628
174152,1160,621
174152,1107,605
174152,1131,598
174152,1137,602
174153,1172,605
174153,1200,605
174153,1187,592
174153,1188,579
174153,1206,578
174153,1278,571
174153,1358,577
174153,1661,611
174153,1642,592
174153,1599,556
174153,1504,384
174153,1405,324
174153,1335,289
174153,1329,300
174153,1295,301
174153,1216,287
174153,1220,281
174153,1244,256
174153,1248,228
174153,1215,176
174153,1215,176
174154,1487,189
174154,1477,199
174154,1048,245
174154,1396,282
174154,1391,327
174154,1372,348
174154,1103,311
174154,1124,308
174154,1129,276
174154,1214,151
174154,1256,73
174154,1351,43
174154,1344,19
174154,1316,0
174154,1305,0
174154,1301,0
174154,1289,0
174154,1293,0
174154,1308,0
174154,1314,0
174154,1312,0
174155,1280,0
174155,1268,0
174155,1258,0
174155,1258,0
174155,1261,0
174155,1260,0
174155,1258,0
174155,1259,0
174155,1255,0
174155,1257,0
174155,1258,0
174155,1257,0
174155,1251,0
174155,1252,0
174155,1253,0
174155,1263,0
174155,1273,0
174155,1288,15
174155,1296,39
174155,1303,70
174155,1302,81
174155,1302,91
174156,1310,98
174156,1308,103
174156,1303,132
174156,1302,146
174156,1297,178
174156,1295,197
174156,1294,224
174156,1322,267
174156,1339,273
174156,1348,284
174156,1386,313
174156,1403,328
174156,1402,353
174156,1397,356
174156,1395,368
174156,1387,367
174156,1382,366
174156,1363,369
174156,1355,368
174156,1347,366
174156,1338,364
174157,1336,363
174157,1338,361
174157,1338,361
174157,1338,361
174157,1338,361
174157,1338,361
174157,1338,361
174157,1338,361
174157,1338,361
174157,1338,361
174157,1338,361
174157,0,0
174157,0,0
174157,0,0
174157,0,0
174157,0,0
174157,0,0
174157,0,0
174157,0,0
174157,0,0
174157,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174158,0,0
174159,0,0
174211,995,557
174211,997,546
174211,996,538
174212,1048,542
174212,1108,546
174212,1177,544
174212,1312,555
174212,1354,550
174212,1454,563
174212,1488,568
174212,1526,572
174212,1541,569
174212,1548,553
174212,1555,529
174212,1570,496
174212,1581,498
174212,1581,490
174212,1574,476
174212,1572,469
174212,1568,468
174212,1552,458
174212,1498,456
174212,1471,456
174212,1424,452
174213,1406,453
174213,1414,457
174213,1419,458
174213,1462,461
174213,1487,464
174213,1507,467
174213,1514,445
174213,1525,431
174213,1533,391
174213,1534,379
174213,1536,359
174213,1532,363
174213,1539,362
174213,1527,360
174213,1518,360
174213,1518,360
174213,1502,360
174213,1496,359
174213,1495,329
174213,1501,320
174213,1505,297
174213,1514,293
174214,1517,296
174214,1528,301
174214,1533,302
174214,1574,312
174214,1624,349
