Record Time,X Coordinate,Y Coordinate,timestamp,velocity,threshold,classification
163523179992,1687.0,654.0,59723.179992,0.0,1067.9695670861379,fixation
163523197125,1687.0,654.0,59723.197125,0.0,1060.828728309037,fixation
163523213972,1334.0,654.0,59723.213972,7060.0,1053.8510334480297,saccade
163523230844,1334.0,654.0,59723.230844,0.0,1047.032065431791,fixation
163523247859,1261.0,651.0,59723.247859,1461.2323566086263,1040.3974700006738,saccade
163523264999,1261.0,651.0,59723.264999,0.0,1034.0177675495538,fixation
163523282221,1183.0,635.0,59723.282221,1592.4823389915505,1028.0168751563701,saccade
163523299436,1183.0,635.0,59723.299436,0.0,1022.5667723073138,fixation
163523316491,1053.0,612.0,59723.316491,2640.378760708395,1017.8628183841047,saccade
163523333399,1053.0,612.0,59723.333399,0.0,1014.0766833491554,fixation
163523350612,990.0,603.0,59723.350612,1272.7922061357856,1011.2985895074247,saccade
163523367881,990.0,603.0,59723.367881,0.0,1009.4837038501473,fixation
163523384802,947.0,587.0,59723.384802,917.6055797563569,1008.431508261739,fixation
163523401974,947.0,587.0,59723.401974,0.0,1007.8059992347531,fixation
163523419198,915.0,568.0,59723.419198,744.3117626371358,1007.203230637982,fixation
163523436433,915.0,568.0,59723.436433,0.0,1006.2376940391496,fixation
163523453570,891.0,562.0,59723.45357,494.7726750741192,1004.6250070262159,fixation
163523470931,891.0,562.0,59723.470931,0.0,1002.2350010660705,fixation
163523488007,886.0,543.0,59723.488007,392.93765408776994,999.0838645785636,fixation
163523505232,886.0,543.0,59723.505232,0.0,995.3123399914488,fixation
163523522535,882.0,537.0,59723.522535,144.22205101855957,991.129147771832,fixation
163523540023,877.0,538.0,59723.540023,101.98039027185568,986.7532666668089,fixation
163523557006,877.0,538.0,59723.557006,0.0,982.367202401443,fixation
163523574180,865.0,540.0,59723.57418,243.31050121192877,978.0874006844467,fixation
163523591563,865.0,540.0,59723.591563,0.0,973.9531240623826,fixation
163523608733,835.0,534.0,59723.608733,611.8823416311342,969.9335326493498,fixation
163523625705,835.0,534.0,59723.625705,0.0,965.9555115082175,fixation
163523643049,835.0,534.0,59723.643049,0.0,961.9559114979505,fixation
163523660071,796.0,540.0,59723.660071,789.1767862779543,957.9617005531516,fixation
163523677442,796.0,540.0,59723.677442,0.0,954.1887037364329,fixation
163523694632,760.0,544.0,59723.694632,724.4308110509934,951.1321636522596,fixation
163523711746,760.0,544.0,59723.711746,0.0,949.5987281664775,fixation
163523728723,718.0,547.0,59723.728723,842.1401308570919,950.6177544622934,fixation
