Record Time,X Coordinate,Y Coordinate,timestamp,velocity,threshold,classification
191439174738,1610.0,901.0,69279.174738,0.0,1425.0377346065957,fixation
191439191756,1618.0,907.0,69279.191756,200.0,1415.1356770518587,fixation
191439208876,1618.0,907.0,69279.208876,0.0,1405.5555529873695,fixation
191439225891,1621.0,917.0,69279.225891,208.806130178211,1396.2974166228655,fixation
191439243110,1621.0,917.0,69279.24311,0.0,1387.3554278944318,fixation
191439260229,1621.0,927.0,69279.260229,200.0,1378.718548003225,fixation
191439277430,1621.0,927.0,69279.27743,0.0,1370.3712839154236,fixation
191439294762,1625.0,930.0,69279.294762,100.0,1362.2941054780597,fixation
191439311959,1625.0,930.0,69279.311959,0.0,1354.4647179245346,fixation
191439328932,1632.0,936.0,69279.328932,184.39088914585773,1346.8578128217205,fixation
191439345819,1632.0,936.0,69279.345819,0.0,1339.4454856245181,fixation
191439363163,1646.0,933.0,69279.363163,286.35642126552705,1332.1965507946068,fixation
191439380417,1646.0,933.0,69279.380417,0.0,1325.0764746930015,fixation
191439397894,1639.0,929.0,69279.397894,161.24515496597098,1318.0475927889252,fixation
191439414742,1639.0,929.0,69279.414742,0.0,1311.069265686759,fixation
191439431646,1642.0,931.0,69279.431646,72.11102550927978,1304.099652633452,fixation
191439449190,1642.0,931.0,69279.44919,0.0,1297.0990651938764,fixation
191439466085,1633.0,926.0,69279.466085,205.91260281974002,1290.0350974575883,fixation
191439483315,1633.0,926.0,69279.483315,0.0,1282.8914340453975,fixation
191439500785,934.0,789.0,69279.500785,14245.981889641726,1275.677593603773,saccade
191439517889,934.0,789.0,69279.517889,0.0,1268.439943893852,fixation
191439534962,880.0,760.0,69279.534962,1225.8874336577564,1261.2689736784348,fixation
191439552060,880.0,760.0,69279.55206,0.0,1254.2994226906935,fixation
191439569182,836.0,727.0,69279.569182,1100.0,1247.6987501779795,fixation
191439586301,836.0,727.0,69279.586301,0.0,1241.6418557444176,fixation
191439603138,791.0,684.0,69279.603138,1244.8293055676347,1236.274644976878,saccade
191439620208,775.0,647.0,69279.620208,806.2257748298549,1231.673616390509,fixation
191439637357,775.0,647.0,69279.637357,0.0,1227.8141001867716,fixation
191439654823,450.0,584.0,69279.654823,6620.996903790244,1224.5583454284279,saccade
191439672007,450.0,584.0,69279.672007,0.0,1221.6718385994254,fixation
191439689130,427.0,553.0,69279.68913,772.0103626247512,1218.8670056342073,fixation
191439706342,427.0,553.0,69279.706342,0.0,1215.8621529237348,fixation
191439723449,412.0,547.0,69279.723449,323.1098884280702,1212.440602797897,fixation
191439740458,412.0,547.0,69279.740458,0.0,1208.4902092150091,fixation
191439757476,412.0,547.0,69279.757476,0.0,1204.015212620449,fixation
191439774769,371.0,486.0,69279.774769,1469.9659860010368,1199.1160659062498,saccade
191439791874,371.0,486.0,69279.791874,0.0,1193.9489692783432,fixation
191439809200,343.0,457.0,69279.8092,806.2257748298549,1188.6776252630484,fixation
191439826490,343.0,457.0,69279.82649,0.0,1183.4336942052346,fixation
191439843862,316.0,412.0,69279.843862,1049.571341072154,1178.2951631628334,fixation
191439861008,295.0,359.0,69279.861008,1140.1754250991378,1173.2850623868503,fixation
191439878269,295.0,359.0,69279.878269,0.0,1168.3855349166083,fixation
191439895721,279.0,312.0,69279.895721,992.9753269845128,1163.559115302909,fixation
191439912781,279.0,312.0,69279.912781,0.0,1158.7690467055409,fixation
191439929962,266.0,258.0,69279.929962,1110.8555261599051,1153.9936013287456,fixation
191439947530,266.0,258.0,69279.94753,0.0,1149.232059960263,fixation
191439964631,254.0,198.0,69279.964631,1223.7646832622684,1144.5030475484818,saccade
191439981855,254.0,198.0,69279.981855,0.0,1139.8374542678512,fixation
191439998852,239.0,183.0,69279.998852,424.26406871192853,1135.268453572425,fixation
191440015821,239.0,183.0,69280.015821,0.0,1130.8219501586275,fixation
191440032815,231.0,141.0,69280.032815,855.1023330572779,1126.5092649467856,fixation
191440049969,231.0,141.0,69280.049969,0.0,1126.3252477849596,fixation
191440067213,221.0,117.0,69280.067213,520.0,1126.1491099766547,fixation
191440084830,221.0,117.0,69280.08483,0.0,1125.9575785290747,fixation
191440101847,202.0,115.0,69280.101847,382.09946349085595,1125.7308485044555,fixation
191440118850,202.0,115.0,69280.11885,0.0,1125.4634224522479,fixation
191440135875,199.0,97.0,69280.135875,364.96575181789314,1125.1716151884953,fixation
191440153022,199.0,97.0,69280.153022,0.0,1124.894252624177,fixation
191440170349,197.0,81.0,69280.170349,322.49030993194197,1124.6845526565157,fixation
191440187410,197.0,81.0,69280.18741,0.0,1124.5876846931524,fixation
191440204783,194.0,73.0,69280.204783,170.8800749063506,1124.5954895483333,fixation
191440221906,194.0,73.0,69280.221906,0.0,1124.5805054712946,fixation
191440238777,190.0,75.0,69280.238777,89.44271909999159,1124.2130872796665,fixation
191440255790,190.0,75.0,69280.25579,0.0,1122.8872375222095,fixation
191440272989,186.0,78.0,69280.272989,100.0,1119.6941065836031,fixation
191440289936,186.0,78.0,69280.289936,0.0,1113.481198194016,fixation
191440306902,189.0,76.0,69280.306902,72.11102550927978,1103.011889051237,fixation
191440324256,188.0,71.0,69280.324256,101.98039027185568,1087.2029904538786,fixation
191440341648,188.0,71.0,69280.341648,0.0,1065.3712743672181,fixation
191440359005,189.0,69.0,69280.359005,44.721359549995796,1037.4186762229422,fixation
191440376375,189.0,69.0,69280.376375,0.0,1003.8893951220796,fixation
191440393297,189.0,67.0,69280.393297,40.0,965.8865349624404,fixation
191440410569,189.0,67.0,69280.410569,0.0,924.8746971379431,fixation
191440427747,232.0,79.0,69280.427747,892.8605714219885,882.4280422983054,saccade
