timestamp,x,y,velocity,threshold,classification
161444,1684,535,0.0,724.7702702609984,fixation
161444,1684,548,260.0,723.4267128481866,fixation
161444,1679,555,172.04650534085252,721.6946785644907,fixation
161445,1673,561,169.70562748477138,719.662606963982,fixation
161445,1654,610,1051.0946674776728,717.4227848280916,saccade
161445,1621,649,1021.7631819555841,715.0584457529817,saccade
161445,1607,668,472.01694884823786,712.637088642052,fixation
161445,1608,684,320.62439083762797,710.2092572195527,fixation
161445,1607,685,28.284271247461902,707.8099509133694,fixation
161445,1619,684,240.8318915758459,705.4599590268024,fixation
161445,1671,673,1063.014581273465,703.1639618071183,saccade
161445,1777,610,2466.171121394458,700.9095250797216,saccade
161445,1822,581,1070.7007051459339,698.6686411601215,saccade
161445,1848,534,1074.2439201596626,696.4022727911549,saccade
161445,1871,520,538.5164807134504,694.0743385789829,fixation
161445,1890,450,1450.655024463087,691.6684334589438,saccade
161445,1919,443,596.657355607052,689.2068315716472,fixation
161445,1919,441,40.0,686.7659235895802,fixation
161445,1919,433,160.0,684.4844899215766,fixation
161445,1919,435,40.0,682.5630597492153,fixation
161445,1919,432,60.0,681.2535072778414,fixation
161445,1837,430,1640.48773235279,680.8395833333111,saccade
161445,1825,422,288.44410203711914,681.6125760418224,fixation
161445,1826,420,44.721359549995796,683.8404901287508,fixation
161446,1811,403,453.43136195018536,687.737138474177,fixation
161446,1787,363,932.9523031752481,693.4267131691508,saccade
161446,1729,333,1305.9862173851607,700.9263437623415,saccade
161446,1719,297,747.2616676907762,710.1242104852462,saccade
161446,1720,307,200.9975124224178,720.8024362757432,fixation
161446,1720,307,0.0,732.6657992851588,fixation
161446,1722,289,362.2154055254967,745.3925850856983,fixation
161446,1708,291,282.842712474619,758.6928109820815,fixation
161446,1691,270,540.3702434442519,772.3602100603416,fixation
161446,1693,258,243.31050121192877,786.3152500211711,fixation
161446,1667,227,809.1971329657563,800.621178356072,saccade
161446,1677,204,501.59744815937813,815.4865857654183,fixation
161446,1673,193,234.0939982143925,831.2420620860792,fixation
161446,1699,113,1682.3792675850473,848.2985928299008,saccade
161446,1711,111,243.31050121192877,867.0765837578028,fixation
161446,1729,111,360.0,887.9101116456591,fixation
161446,1738,109,184.39088914585773,910.9314068141025,fixation
161446,1751,111,263.05892875931806,935.961821606814,fixation
161446,1742,117,216.33307652783935,962.447180934492,fixation
161446,1744,135,362.2154055254967,989.4693204770383,fixation
161446,1732,148,353.83612025908263,1015.8564461643211,fixation
161447,1729,145,84.85281374238569,1040.3594486871402,fixation
