timestamp,x,y,velocity,threshold,classification
204335,1406,581,0.0,4087.8486797564096,fixation
204335,1364,605,967.4709297958259,4076.317336210328,fixation
204335,1333,667,1386.3621460498696,4057.747916562428,fixation
204336,1323,684,394.4616584663204,4035.59313274564,fixation
204336,1304,702,523.450093132096,4012.0495815576405,fixation
204336,1331,681,684.1052550594828,3988.4592591388327,fixation
204336,1401,558,2830.476991604065,3965.739397206922,fixation
204336,1418,473,1733.6666346215468,3944.718634450088,fixation
204336,1583,333,4327.81700167648,3926.3155168176727,saccade
204336,1643,130,4233.6272863822105,3911.541606442821,saccade
204336,1679,102,912.1403400793102,3901.353008720247,fixation
204336,1799,68,2494.473892427018,3896.409412365633,fixation
204336,1857,68,1160.0,3896.8475185897796,fixation
204336,1892,30,1033.247308247159,3902.1252180692354,fixation
204336,1919,31,540.3702434442519,3911.044107750913,fixation
204336,1919,33,40.0,3921.912186738468,fixation
204336,1919,48,300.0,3932.84542349297,fixation
204336,1919,75,540.0,3942.067888235095,fixation
204336,1919,123,960.0,3948.1466083215646,fixation
204336,1919,234,2220.0,3950.1485750089914,fixation
204336,1919,232,40.0,3947.6895621437916,fixation
204336,1919,287,1100.0,3940.8917678674115,fixation
204336,1919,278,180.0,3930.285408454053,fixation
204336,1919,306,560.0,3916.6734661288015,fixation
204336,1919,306,0.0,3900.989135700163,fixation
204337,1919,333,540.0,3884.161291916063,fixation
204337,1919,328,100.0,3867.00637701194,fixation
204337,1919,344,320.0,3850.155813211099,fixation
204337,1919,367,460.0,3834.0229101105333,fixation
204337,1919,419,1040.0,3818.8059384362277,fixation
204337,1919,452,660.0,3804.518712736134,fixation
204337,1919,451,20.0,3791.0371634766516,fixation
204337,1919,450,20.0,3778.1511037894484,fixation
204337,1919,472,440.0,3765.612113256331,fixation
204337,1919,489,340.0,3753.1769994541514,fixation
204337,1917,532,860.9297300012353,3740.6311422516437,fixation
204337,1919,569,741.0802925459561,3727.8174403852813,fixation
204337,1910,576,228.03508501982756,3714.6458892821797,fixation
204337,1859,560,1069.0182411914213,3701.096717767283,fixation
204337,1140,565,14380.347700942422,3687.2143647018256,saccade
204337,747,594,7881.370439206623,3673.0941266381487,saccade
204337,729,1015,8427.692448114134,3658.85828844789,saccade
204337,730,1015,20.0,3644.6337595970667,fixation
204337,373,498,12565.635678309314,3630.530386374492,saccade
204338,996,28,15608.06201935397,3616.6266426449265,saccade
204338,1083,158,3128.5140242613584,3602.9674145244744,fixation
204338,1086,193,702.5667228100118,3589.570814370184,fixation
204338,1074,284,1835.7559750685818,3576.4403408875146,fixation
204338,1113,264,876.584280032445,3563.578080443131,fixation
204338,1079,333,1538.4407690905748,3550.9943220412715,fixation
204338,1072,366,674.68511173732,3538.7160330800352,fixation
204339,1069,412,921.9544457292888,3539.288445546311,fixation
204339,1051,472,1252.836781069266,3540.0493605657352,fixation
204339,1033,490,509.1168824543142,3541.0245764871283,fixation
204339,977,507,1170.4699910719626,3542.233223724117,fixation
204339,942,517,728.0109889280518,3543.696689990822,fixation
204339,902,558,1145.6002793295747,3545.4647798017204,fixation
204339,831,551,1426.8847185389575,3547.641852582623,fixation
204339,833,541,203.96078054371137,3550.3923731763184,fixation
204339,823,517,520.0,3553.9120259209703,fixation
204339,802,502,516.1395160225576,3558.365303302478,fixation
204339,797,492,223.60679774997897,3563.8145811928734,fixation
204339,1620,414,16533.759403112166,3570.166822666811,saccade
204339,1719,397,2008.9798406156292,3577.1639032778003,fixation
204339,1919,350,4108.965806623364,3584.423732809104,saccade
204339,1919,313,740.0,3591.5152511971346,fixation
204339,1919,259,1080.0,3598.039916790257,fixation
204339,1919,283,480.0,3603.694757092104,fixation
204339,1328,301,11825.480962734666,3608.3012244863576,saccade
204340,1211,314,2354.4001359157282,3611.8015655424015,fixation
204340,1162,324,1000.1999800039989,3614.2315879552225,fixation
204340,1048,334,2288.7551201471947,3615.6830526911835,fixation
204340,1003,349,948.6832980505137,3616.2721564138656,fixation
204340,955,363,1000.0,3616.1160660768896,fixation
204340,899,442,1936.6982212001951,3615.3308645977413,fixation
204340,970,366,2080.0961516237658,3614.0335596189616,fixation
204340,939,392,809.1971329657563,3612.3528391826253,fixation
204340,930,395,189.73665961010275,3610.4499752023703,fixation
204340,917,393,263.05892875931806,3608.5371536161133,fixation
204340,919,397,89.44271909999159,3606.8825127091905,fixation
204340,899,398,400.4996878900157,3605.7851838289425,fixation
204340,884,404,323.1098884280702,3605.493207610287,fixation
204340,872,409,260.0,3606.038929149894,fixation
204340,860,408,240.8318915758459,3606.9962666510846,fixation
204340,856,405,100.0,3607.212926838931,fixation
204340,821,415,728.0109889280518,3604.608275184788,fixation
204340,810,413,223.60679774997897,3596.1671349610697,fixation
204340,788,410,444.07206622349037,3578.2107334174766,fixation
204340,776,408,243.31050121192877,3546.9506681536823,fixation
204340,769,406,145.60219778561034,3499.2335585485707,fixation
204340,761,397,240.8318915758459,3433.3156193147215,fixation
204341,807,334,1560.1281998605114,3349.4967701482124,fixation
204341,881,293,1691.9810873647493,3250.463951408061,fixation
204341,963,196,2540.3149411047443,3141.2293484715174,fixation
204341,1005,166,1032.2790320451152,3028.6877411946803,fixation
204341,1049,132,1112.1151019566275,2920.6382353157233,fixation
204341,1131,106,1720.4650534085254,2824.4700288644526,fixation
204341,1170,89,850.881895447306,2745.6592349292837,fixation
204341,1238,54,1529.5751043999114,2686.6001111004693,fixation
204341,1260,47,461.7358552246078,2646.3337589720286,fixation
204341,1301,22,960.4165762834375,2621.4291403646403,fixation
204341,1288,25,266.8332812825267,2607.435069073669,fixation
204341,1197,78,2106.181378704123,2600.1968105250044,fixation
204341,1183,69,332.86633954186476,2596.5639271173613,fixation
204341,1158,23,1047.091209016674,2594.4995164859333,fixation
204342,908,6,5011.546667447086,2592.8257699136852,saccade
204342,894,27,504.7771785649585,2590.8217649654453,fixation
204342,859,49,826.8010643437755,2587.8283577629836,fixation
204342,755,102,2334.52350598575,2582.9631205088854,fixation
204342,703,128,1162.7553482998906,2575.017530955136,fixation
204342,665,168,1103.4491379306978,2562.561161990265,fixation
204342,651,633,9304.214098998367,2544.2163817773467,saccade
204342,642,654,456.9463863518345,2518.988285651835,fixation
204342,589,639,1101.6351483136327,2486.5809593614567,fixation
204342,538,677,1272.0062892926276,2447.5624158103437,fixation
204342,468,708,1531.1433636338563,2403.388294508446,fixation
204342,426,651,1416.0508465447135,2356.2250506759183,fixation
204342,365,290,7322.349349764732,2308.677304312607,saccade
204343,339,295,529.528091794949,2263.4612651333828,fixation
204343,299,292,802.2468448052632,2223.0230783820107,fixation
204343,293,271,436.80659335683106,2189.1906516036497,fixation
204343,312,236,796.4923100695951,2162.930337949428,fixation
204343,348,238,721.1102550927978,2144.2616591492524,fixation
204343,483,233,2701.851217221259,2132.365174054344,saccade
204343,565,223,1652.1501142450704,2125.8445940936776,fixation
204343,647,203,1688.0758276807353,2123.0476872943236,fixation
