Record Time,Gaze Lost,X Coordinate,Y Coordinate
204937772910,Visible,209,19
204937791178,Visible,210,31
204937808291,Visible,210,31
204937825275,Visible,200,48
204937842393,Visible,200,48
204937859539,Visible,212,56
204937876486,Visible,212,56
204937893706,Visible,216,64
204937910972,Visible,216,64
204937927959,Visible,227,82
204937944987,Visible,227,82
204937961968,Visible,239,143
204937979061,Visible,239,143
204937996252,Visible,281,310
204938013110,Visible,281,310
204938030176,Visible,311,400
204938047345,Visible,311,400
204938064196,Visible,330,544
204938081503,Visible,330,544
204938098851,Visible,405,623
204938115864,Visible,405,623
204938133184,Visible,493,673
204938150053,Visible,493,673
204938167375,Visible,574,699
204938184498,Visible,574,699
204938201564,Visible,686,681
204938218594,Visible,774,678
204938235885,Visible,774,678
204938252907,Visible,803,675
204938269849,Visible,803,675
204938287051,Visible,850,612
204938303897,Visible,850,612
204938320801,Visible,882,512
204938337654,Visible,882,512
204938354816,Visible,882,512
204938372189,Visible,1038,0
204938389334,Visible,1038,0
204938406767,Visible,1057,0
204938423914,Visible,1057,0
204938440726,Visible,1076,0
204938457828,Visible,1117,0
204938474947,Visible,1117,0
204938492242,Visible,1164,0
204938509446,Visible,1164,0
204938526643,Visible,1210,0
204938543872,Visible,1210,0
204938560882,Visible,1251,0
204938577827,Visible,1251,0
204938595283,Visible,1296,0
204938612300,Visible,1296,0
204938629507,Visible,1307,30
204938646773,Visible,1307,30
204938663667,Visible,1281,140
204938680835,Visible,1281,140
204938698020,Visible,1235,288
204938715053,Visible,1198,474
204938731906,Visible,1198,474
204938748952,Visible,1198,474
204938765990,Visible,1181,726
204938783330,Visible,1181,726
204938800394,Visible,1180,777
204938817237,Visible,1180,777
204938834069,Visible,1190,767
204938851428,Visible,1190,767
204938868309,Visible,1187,757
204938885430,Visible,1187,757
204938902486,Visible,1194,767
204938919496,Visible,1194,767
204938936502,Visible,1188,756
204938953707,Visible,1188,756
204938970857,Visible,1233,753
204938987922,Visible,1261,743
204939004938,Visible,1261,743
204939021774,Visible,1301,743
204939038926,Visible,1301,743
204939055943,Visible,1325,734
204939073263,Visible,1325,734
204939090226,Visible,1384,691
204939107123,Visible,1384,691
204939124105,Visible,1443,635
204939141447,Visible,1443,635
204939158506,Visible,1443,635
204939175524,Visible,1519,637
204939192783,Visible,1519,637
204939209823,Visible,1615,645
204939226844,Visible,1615,645
204939243940,Visible,1712,670
204939260996,Visible,1763,693
204939278116,Visible,1763,693
204939295708,Visible,1919,787
204939312892,Visible,1919,787
204939330172,Visible,1919,820
204939347180,Visible,1919,820
204939364292,Visible,1919,836
204939381428,Visible,1919,836
204939398841,Visible,1919,832
204939416042,Visible,1919,832
204939433068,Visible,1919,837
204939450267,Visible,1919,835
204939467176,Visible,1919,835
204939484296,Visible,1919,821
204939501548,Visible,1919,821
204939518757,Visible,1919,801
204939535823,Visible,1919,801
204939553096,Visible,1919,801
204939570155,Visible,1919,776
204939587406,Visible,1919,776
204939604595,Visible,1909,772
204939621451,Visible,1909,772
204939638449,Visible,1876,774
204939655466,Visible,1876,774
204939672709,Visible,1881,778
204939689905,Visible,1862,773
204939707092,Visible,1862,773
204939724011,Visible,1851,769
204939740996,Visible,1851,769
204939758146,Visible,1842,755
204939775496,Visible,1842,755
204939792410,Visible,1815,718
204939809452,Visible,1815,718
204939826691,Visible,1808,675
204939843789,Visible,1808,675
204939860915,Visible,1773,661
204939878171,Visible,1773,661
204939895587,Visible,1750,652
204939912786,Visible,1750,652
204939930144,Visible,1733,648
204939947193,Visible,1733,648
204939964209,Visible,1700,621
204939981355,Visible,1700,621
204939998673,Visible,1686,613
204940015833,Visible,1686,613
204940033172,Visible,1666,606
204940050322,Visible,1666,606
204940067189,Visible,1669,587
204940084364,Visible,1669,587
204940101394,Visible,1689,566
204940118529,Visible,1689,566
