Record Time,Gaze Lost,X Coordinate,Y Coordinate
193645249757,Visible,1898,812
193645266810,Visible,1890,813
193645284534,Visible,1890,813
193645301569,Visible,1880,818
193645318651,Visible,1874,820
193645335795,Visible,1874,820
193645352845,Visible,1873,824
193645369898,Visible,1873,824
193645386903,Visible,1871,823
193645404175,Visible,1871,823
193645421354,Visible,1872,821
193645438663,Visible,1872,821
193645455788,Visible,1872,820
193645472968,Visible,1872,820
193645489984,Visible,1872,820
193645507082,Visible,1871,819
193645524135,Visible,1871,819
193645541353,Visible,1870,817
193645558385,Visible,1870,817
193645575689,Visible,1471,777
193645593057,Visible,1137,746
193645609963,Visible,1137,746
193645627032,Visible,1018,684
193645644316,Visible,1018,684
193645661533,Visible,929,650
193645678743,Visible,929,650
193645695700,Visible,811,649
193645712742,Visible,811,649
193645729906,Visible,773,645
193645746995,Visible,773,645
193645764008,Visible,715,644
193645781423,Visible,715,644
193645798538,Visible,678,645
193645815506,Visible,678,645
193645832803,Visible,669,651
193645850049,Visible,669,651
193645867187,Visible,660,653
193645884222,Visible,660,653
193645901343,Visible,608,660
193645918694,Visible,608,660
193645936034,Visible,538,673
193645953222,Visible,538,673
193645970521,Visible,497,682
193645987658,Visible,497,682
193646004775,Visible,493,693
193646021868,Visible,493,693
193646038996,Visible,482,699
193646056195,Visible,466,702
193646073490,Visible,466,702
193646090680,Visible,455,702
193646107761,Visible,455,702
193646124797,Visible,440,706
193646141615,Visible,440,706
193646158970,Visible,438,710
193646176129,Visible,438,710
193646193380,Visible,438,710
193646210734,Visible,433,709
193646227827,Visible,433,709
193646244902,Visible,430,709
193646261954,Visible,430,709
193646279360,Visible,433,707
193646296448,Visible,437,674
193646313395,Visible,437,674
193646330283,Visible,421,164
193646347829,Visible,421,164
193646364988,Visible,444,163
193646381913,Visible,444,163
193646398922,Visible,465,118
193646415939,Visible,465,118
193646432979,Visible,520,94
193646450001,Visible,520,94
193646466922,Visible,571,39
193646483874,Visible,571,39
193646500919,Visible,623,26
193646517938,Visible,623,26
193646535173,Visible,623,26
193646552263,Visible,657,11
193646569545,Visible,666,9
193646586497,Visible,666,9
193646603590,Visible,666,0
193646620816,Visible,666,0
193646638004,Visible,702,0
193646655204,Visible,702,0
193646672234,Visible,746,0
193646689179,Visible,746,0
193646706116,Visible,811,0
193646723509,Visible,811,0
193646740582,Visible,872,0
193646757765,Visible,872,0
193646775117,Visible,895,0
193646792466,Visible,933,0
193646809471,Visible,933,0
193646826811,Visible,947,0
193646844060,Visible,947,0
193646861021,Visible,947,0
193646878175,Visible,947,0
193646895183,Visible,947,0
193646912222,Visible,957,0
193646929170,Visible,957,0
193646946235,Visible,959,0
193646963767,Visible,959,0
193646981016,Visible,972,0
193646998031,Visible,972,0
193647015030,Visible,982,0
193647032257,Visible,999,0
193647049567,Visible,999,0
193647066624,Visible,991,21
193647083778,Visible,991,21
193647101454,Visible,782,72
193647118552,Visible,782,72
193647135757,Visible,772,105
193647153130,Visible,772,105
193647170286,Visible,752,133
193647187643,Visible,752,133
193647204766,Visible,720,150
193647222051,Visible,720,150
193647239162,Visible,720,150
193647256509,Visible,701,161
193647273692,Visible,686,166
193647290552,Visible,686,166
193647307848,Visible,672,174
193647324962,Visible,672,174
193647342153,Visible,660,178
193647359266,Visible,660,178
193647376407,Visible,661,179
193647393605,Visible,661,179
193647410572,Visible,649,181
193647428015,Visible,649,181
193647445288,Visible,639,184
193647462398,Visible,639,184
193647479548,Visible,637,188
193647497006,Visible,640,194
193647514247,Visible,640,194
193647531429,Visible,639,198
193647548676,Visible,639,198
193647565823,Visible,640,212
193647583378,Visible,640,212
193647600513,Visible,640,212
193647617912,Visible,642,238
193647634942,Visible,642,238
