Record Time,X Coordinate,Y Coordinate,timestamp,velocity,threshold,classification
192712980647,1745.0,805.0,70032.980647,0.0,1153.0430196799416,fixation
192712997991,1745.0,805.0,70032.997991,0.0,1153.4982703851028,fixation
192713014992,1741.0,807.0,70033.014992,89.44271909999159,1153.066996895301,fixation
192713032011,1740.0,811.0,70033.032011,82.4621125123532,1151.5036105052664,fixation
192713048965,1740.0,811.0,70033.048965,0.0,1148.7335031175176,fixation
192713066233,1737.0,812.0,70033.066233,63.245553203367585,1144.8432451412934,fixation
192713083186,1737.0,812.0,70033.083186,0.0,1140.0394237644625,fixation
192713100126,1733.0,813.0,70033.100126,82.4621125123532,1134.5828842730125,fixation
192713117208,1733.0,813.0,70033.117208,0.0,1128.7286527832462,fixation
192713134278,1730.0,812.0,70033.134278,63.245553203367585,1122.6918391237064,fixation
192713151272,1730.0,812.0,70033.151272,0.0,1116.63810191661,fixation
192713168239,1733.0,811.0,70033.168239,63.245553203367585,1110.6926118267647,fixation
192713185283,1733.0,811.0,70033.185283,0.0,1104.9528958497012,fixation
192713202462,1734.0,810.0,70033.202462,28.284271247461902,1099.4992018329613,fixation
192713219577,1734.0,810.0,70033.219577,0.0,1094.399990090542,fixation
192713236503,1735.0,808.0,70033.236503,44.721359549995796,1089.7118327795997,fixation
192713253772,1735.0,808.0,70033.253772,0.0,1085.4780733475604,fixation
192713270895,1737.0,804.0,70033.270895,89.44271909999159,1081.7253502301942,fixation
192713287952,1737.0,804.0,70033.287952,0.0,1078.4627676361442,fixation
192713305053,1741.0,802.0,70033.305053,89.44271909999159,1075.6809205570278,fixation
192713322151,1741.0,802.0,70033.322151,0.0,1073.3526430608313,fixation
192713338970,1741.0,803.0,70033.33897,20.0,1071.4345282471982,fixation
192713356024,1741.0,803.0,70033.356024,0.0,1069.8667537243875,fixation
192713372918,1713.0,800.0,70033.372918,563.2051136131489,1068.579743495307,fixation
192713390108,1713.0,800.0,70033.390108,0.0,1067.4876442858406,fixation
