Record Time,X Coordinate,Y Coordinate
205016220076 ,1655,594
205016237188 ,1649,594
205016254281 ,1653,594
205016271264 ,1653,594
205016288278 ,1652,591
205016305216 ,1652,591
205016322206 ,1654,590
205016339198 ,1654,590
205016356161 ,1653,581
205016373374 ,1653,581
205016390569 ,1649,579
205016407710 ,1649,579
205016424770 ,1636,575
205016442021 ,1636,575
205016459341 ,1644,565
205016476739 ,1643,559
205016493992 ,1643,559
205016511098 ,1643,558
205016528150 ,1643,558
205016545288 ,1643,558
205016562212 ,1643,566
205016579483 ,1643,566
205016596411 ,1639,567
205016613272 ,1639,567
205016630389 ,1609,564
205016647588 ,1609,564
205016665176 ,1512,554
205016682543 ,1395,543
205016699387 ,1395,543
205016716582 ,1291,528
205016733886 ,1291,528
205016751344 ,1219,519
205016768450 ,1219,519
205016785586 ,1209,517
205016802737 ,1209,517
205016819917 ,1141,505
205016836887 ,1141,505
205016854085 ,1110,513
205016871172 ,1110,513
205016888234 ,1094,538
205016905689 ,1024,548
205016922796 ,1024,548
205016939830 ,1024,548
205016956771 ,913,571
205016974250 ,913,571
205016991396 ,869,584
205017008492 ,869,584
205017025743 ,827,568
205017042857 ,827,568
205017060270 ,811,560
205017077246 ,811,560
205017094473 ,761,544
205017111863 ,761,544
205017129078 ,739,535
205017146124 ,720,511
205017163405 ,720,511
205017180405 ,728,477
205017197340 ,728,477
205017214447 ,719,439
205017231724 ,719,439
205017248959 ,704,415
205017266212 ,704,415
205017283266 ,690,343
205017300406 ,690,343
205017317602 ,683,271
205017334891 ,683,271
205017351999 ,683,271
205017369138 ,691,193
205017386368 ,686,168
205017403303 ,686,168
205017420399 ,670,150
205017437703 ,670,150
205017454900 ,678,125
205017471977 ,678,125
205017489227 ,679,78
205017506332 ,679,78
205017523483 ,682,73
205017540578 ,682,73
205017557469 ,697,46
205017574693 ,697,46
205017591962 ,720,30
205017608982 ,720,30
205017626319 ,751,12
205017643464 ,803,17
205017660776 ,803,17
205017678545 ,849,0
205017695432 ,849,0
205017712487 ,914,0
205017729749 ,914,0
205017747274 ,914,0
205017764315 ,943,0
205017781375 ,943,0
205017798289 ,984,0
205017815303 ,984,0
205017832152 ,991,0
205017849161 ,991,0
205017866025 ,961,0
205017883201 ,949,0
205017900497 ,949,0
205017917437 ,913,0
205017934649 ,913,0
205017951763 ,838,0
205017969030 ,838,0
205017986636 ,747,0
205018003896 ,747,0
205018021130 ,672,0
205018038130 ,672,0
205018055243 ,615,0
205018072525 ,615,0
205018089529 ,591,0
205018106621 ,573,0
205018123503 ,573,0
205018140477 ,573,0
205018157813 ,545,41
205018174918 ,545,41
205018191875 ,526,60
205018209294 ,526,60
205018226578 ,520,84
205018243464 ,520,84
205018260453 ,527,89
205018277535 ,527,89
205018294818 ,530,106
205018311946 ,530,106
205018329084 ,532,131
205018346246 ,532,144
205018363537 ,532,144
205018380695 ,540,150
205018397683 ,540,150
205018414750 ,536,163
205018431836 ,536,163
205018449145 ,543,156
205018466112 ,543,156
205018483155 ,537,172
205018500266 ,537,172
205018517551 ,537,172
205018534631 ,528,187
205018551853 ,528,187
205018568841 ,521,195
205018586057 ,519,200
205018603217 ,519,200
205018620429 ,513,207
205018637644 ,513,207
205018654845 ,513,207
205018672080 ,513,207
205018689096 ,513,203
205018706328 ,513,203
205018723445 ,499,197
205018740700 ,499,197
205018757816 ,498,193
205018774899 ,498,193
205018792153 ,499,170
205018809171 ,499,170
205018826305 ,489,153
205018843776 ,491,145
205018860752 ,491,145
205018877811 ,493,131
205018894835 ,493,131
205018911891 ,493,131
205018929067 ,499,80
205018946359 ,499,80
205018963324 ,493,78
205018980284 ,493,78
205018997566 ,494,73
205019014756 ,494,73
205019032002 ,500,72
205019049112 ,500,72
205019066017 ,507,83
205019083290 ,516,107
205019100459 ,516,107
205019117678 ,516,107
205019134875 ,518,166
205019151928 ,526,266
205019168956 ,526,266
205019186256 ,615,364
205019203090 ,615,364
205019220206 ,680,484
205019237255 ,680,484
205019254209 ,783,535
205019271177 ,783,535
205019288348 ,856,597
205019305402 ,856,597
205019322618 ,856,597
205019340003 ,956,639
205019357424 ,970,647
205019374595 ,970,647
205019391633 ,978,671
205019408802 ,978,671
205019425960 ,988,651
205019443108 ,988,651
205019460620 ,1005,641
205019477671 ,1005,641
205019494718 ,1018,635
205019511882 ,1018,635
205019529070 ,1049,637
205019546243 ,1061,637
205019563545 ,1061,637
205019580685 ,1053,627
205019597757 ,1053,627
205019614925 ,1068,617
205019631876 ,1068,617
205019649060 ,1086,601
205019665980 ,1086,601
205019683021 ,1133,577
205019700360 ,1133,577
205019717587 ,1133,577
205019734542 ,1176,535
205019751637 ,1176,535
205019768598 ,1205,502
205019785900 ,1268,442
205019803016 ,1268,442
205019820026 ,1327,346
205019837180 ,1327,346
205019854285 ,1363,304
205019871332 ,1363,304
205019888301 ,1412,261
205019905321 ,1412,261
205019922294 ,1427,236
205019939224 ,1427,236
205019956236 ,1418,202
205019973374 ,1418,202
205019990481 ,1401,192
205020007586 ,1401,192
205020024935 ,1357,191
205020041944 ,1267,185
205020059085 ,1267,185
205020076309 ,1150,167
205020093681 ,1150,167
205020110912 ,1150,167
205020128138 ,1036,146
205020145512 ,1036,146
205020162520 ,937,129
205020179573 ,937,129
205020196634 ,863,116
205020213886 ,863,116
205020230907 ,765,101
205020248082 ,765,101
205020265225 ,712,106
205020282340 ,682,123
205020299198 ,682,123
205020316257 ,617,164
205020333110 ,617,164
205020350123 ,562,219
205020367306 ,562,219
205020384358 ,549,282
205020401801 ,549,282
205020418803 ,528,299
205020435817 ,528,299
205020452909 ,482,332
205020470286 ,482,332
205020487585 ,482,332
205020504737 ,447,380
205020521849 ,462,372
205020538858 ,462,372
205020556079 ,429,349
205020573433 ,429,349
205020590851 ,416,337
205020607761 ,416,337
205020625178 ,414,307
205020642389 ,414,307
205020659235 ,399,248
205020676638 ,399,248
205020694009 ,394,220
205020711180 ,394,220
205020728414 ,383,226
205020745440 ,383,226
205020762773 ,368,193
205020780163 ,1294,140
205020797195 ,1294,140
205020814249 ,,
205020831379 ,,
205020848548 ,,
205020865766 ,,
205020882861 ,,
205020899909 ,,
205020917144 ,,
205020934482 ,,
205020951608 ,,
205020968554 ,,
205020985677 ,,
205021002489 ,,
205021019826 ,,
205021037065 ,,
205021054107 ,,
205021071143 ,,
205021088092 ,,
205021105347 ,,
205021122552 ,,
205021139501 ,,
205021156520 ,,
205021173776 ,,
205021190823 ,,
205021208338 ,,
205021225464 ,,
205021242368 ,,
205021259408 ,,
205021276829 ,,
205021294057 ,,
205021310935 ,,
205021328482 ,,
205021345721 ,,
205021362812 ,,
205021380110 ,,
205021397385 ,,
205021414365 ,,
205021431732 ,,
205021448853 ,,
205021465884 ,,
205021483427 ,,
205021500480 ,,
205021517641 ,,
205021534892 ,,
205021552086 ,,
205021569386 ,,
205021586468 ,,
205021603748 ,,
205021620737 ,,
205021637981 ,,
205021655131 ,,
205021672448 ,,
205021689619 ,,
205021706462 ,,
205021723565 ,,
205021740779 ,,
205021757841 ,,
205021774949 ,,
205021792288 ,,
205021809325 ,,
205021826571 ,1105,676
205021843761 ,1105,676
205021861231 ,1119,537
205021878435 ,1119,537
205021895620 ,1135,454
205021912923 ,1155,309
205021930019 ,1155,309
205021947234 ,1168,205
205021964345 ,1168,205
205021981827 ,1182,131
205021998788 ,1182,131
205022015808 ,1204,96
205022033350 ,1204,96
205022050457 ,1249,51
205022067431 ,1249,51
205022084487 ,1249,51
205022101809 ,1340,47
205022118722 ,1340,47
205022135777 ,1388,82
205022152700 ,1478,122
205022169985 ,1478,122
205022187453 ,1510,144
205022204396 ,1510,144
205022221369 ,1583,163
205022238570 ,1583,163
205022255582 ,1634,168
205022272684 ,1634,168
205022289722 ,1759,196
205022307047 ,1759,196
205022324269 ,1827,219
205022341240 ,1827,219
205022358323 ,1908,236
205022375422 ,1908,236
205022392711 ,1919,252
205022409829 ,1919,276
205022427128 ,1919,276
205022444369 ,1919,276
205022461385 ,1919,281
205022478669 ,1919,281
205022495682 ,,
205022512581 ,,
205022529840 ,,
205022547246 ,,
205022564528 ,,
205022581376 ,,
205022598399 ,,
205022615450 ,,
205022632684 ,,
205022649927 ,,
205022667161 ,,
205022684390 ,,
205022701595 ,,
205022718556 ,,
205022735743 ,,
205022753024 ,,
205022770265 ,,
205022787322 ,,
205022804654 ,,
205022821985 ,,
205022839024 ,,
205022856076 ,,
205022873226 ,,
205022890699 ,,
205022908047 ,,
205022925098 ,,
205022942134 ,,
205022959481 ,,
205022976492 ,,
205022993678 ,,
205023010624 ,,
205023027820 ,,
205023045493 ,,
205023062626 ,,
205023079929 ,,
205023096952 ,,
205023114037 ,,
205023131277 ,,
205023148508 ,,
205023165675 ,,
205023183059 ,952,990
205023199996 ,952,990
205023217055 ,1001,630
205023234150 ,1001,630
205023251250 ,1001,630
205023268278 ,729,105
205023285624 ,729,105
205023302670 ,724,63
205023319939 ,724,63
205023336936 ,731,25
205023354047 ,712,0
205023371202 ,712,0
205023388589 ,711,0
205023405569 ,711,0
205023422902 ,777,0
205023440266 ,777,0
205023457873 ,663,0
205023474946 ,663,0
205023492279 ,675,0
205023509252 ,675,0
205023526251 ,675,0
205023543578 ,675,0
205023560559 ,685,0
205023577759 ,706,0
205023594912 ,706,0
205023611932 ,742,0
205023629231 ,742,0
205023646491 ,742,0
205023663554 ,793,4
205023680878 ,793,4
205023698070 ,806,0
205023714992 ,806,0
205023731972 ,796,11
205023748843 ,796,11
205023766153 ,777,60
205023783471 ,777,60
205023800802 ,715,536
205023818015 ,699,515
205023835247 ,699,515
205023852838 ,679,530
205023869824 ,679,530
205023887042 ,655,558
205023904035 ,655,558
205023921099 ,648,558
205023938355 ,648,558
205023955906 ,648,555
205023972864 ,648,555
205023990007 ,879,569
205024007220 ,879,569
205024024308 ,861,548
205024041564 ,861,548
205024058902 ,861,548
205024075897 ,868,258
205024093251 ,862,242
205024110392 ,862,242
205024127881 ,850,242
205024145057 ,850,242
205024162019 ,822,268
205024178891 ,822,268
205024196081 ,821,228
205024213288 ,821,228
205024230621 ,819,208
205024247628 ,819,208
205024265169 ,817,198
205024282186 ,822,185
205024299420 ,822,185
205024316681 ,818,161
205024334039 ,818,161
205024351141 ,825,146
205024368506 ,825,146
205024385659 ,842,148
205024402966 ,842,148
205024420343 ,842,148
205024437847 ,889,125
205024454676 ,889,125
205024471761 ,906,118
205024488876 ,906,118
205024506092 ,944,111
205024523203 ,993,112
205024540559 ,993,112
205024557749 ,1000,118
205024574727 ,1000,118
205024591723 ,988,104
205024609128 ,988,104
205024626255 ,975,92
205024643391 ,975,92
205024660819 ,949,77
205024678066 ,949,77
205024695072 ,907,87
205024712157 ,907,87
205024729075 ,860,327
205024746171 ,616,378
205024763051 ,616,378
205024780244 ,632,383
205024797161 ,632,383
205024814370 ,632,383
205024831486 ,637,371
