Record Time,X Coordinate,Y Coordinate
185558144270 ,1532,584
185558161282 ,1532,584
185558178134 ,1531,603
185558195150 ,1531,603
185558212247 ,1537,608
185558229299 ,1542,617
185558246264 ,1542,617
185558263222 ,1552,623
185558280250 ,1552,623
185558297240 ,1560,629
185558314314 ,1560,629
185558331376 ,1557,634
185558348748 ,1557,634
185558365886 ,1554,627
185558383137 ,1554,627
185558400114 ,1544,625
185558417213 ,1544,625
185558434184 ,1539,621
185558451302 ,1532,613
185558468461 ,1532,613
185558485586 ,1528,610
185558502608 ,1528,610
185558519751 ,1528,610
185558536963 ,1510,589
185558554007 ,1510,589
185558571569 ,1492,582
185558588599 ,1492,582
185558605827 ,1454,557
185558622839 ,1454,557
185558640241 ,1162,527
185558657448 ,1162,527
185558674572 ,1121,457
185558691633 ,1121,457
185558708710 ,1050,412
185558725647 ,978,407
185558742690 ,978,407
185558759999 ,907,396
185558777056 ,907,396
185558794010 ,854,388
185558811023 ,854,388
185558828257 ,822,378
185558845550 ,822,378
185558862570 ,822,378
185558879565 ,795,378
185558896816 ,795,378
185558914106 ,779,372
185558931316 ,779,372
185558948414 ,748,380
185558965327 ,721,388
185558982278 ,721,388
185558999596 ,681,396
185559016644 ,681,396
185559033569 ,660,400
185559050787 ,660,400
185559068060 ,633,404
185559085199 ,633,404
185559102069 ,608,411
185559118994 ,608,411
185559136101 ,592,417
185559153136 ,592,417
185559170397 ,577,421
185559187618 ,577,421
185559204872 ,566,423
185559222050 ,566,423
185559239472 ,571,424
185559256804 ,571,424
185559274126 ,564,425
185559291149 ,564,425
185559308305 ,567,424
185559325318 ,567,424
185559342528 ,563,421
185559359900 ,563,421
185559376937 ,568,410
185559393977 ,568,410
185559411121 ,567,400
185559428224 ,564,384
185559445628 ,564,384
185559462731 ,559,355
185559479673 ,559,355
185559496591 ,555,344
185559513552 ,555,344
185559530951 ,553,336
185559547854 ,553,336
185559564896 ,553,336
185559581830 ,567,340
185559598778 ,567,340
185559616204 ,596,334
185559633236 ,596,334
185559650464 ,640,331
185559667608 ,640,331
185559684634 ,664,332
185559701994 ,692,341
185559719166 ,692,341
185559736105 ,691,355
185559753081 ,691,355
185559770623 ,699,367
185559787912 ,699,367
185559805060 ,826,897
185559822198 ,826,897
185559839199 ,833,889
185559856561 ,833,889
185559873524 ,820,867
185559890696 ,820,867
185559908026 ,816,847
185559925063 ,816,847
185559942394 ,815,818
185559959956 ,815,818
185559977224 ,796,739
185559994066 ,796,739
185600011094 ,778,625
185600028198 ,778,625
185600045231 ,759,555
185600062369 ,759,555
185600079650 ,709,496
185600097096 ,709,496
185600114376 ,670,459
185600131392 ,670,459
185600148824 ,630,422
185600166224 ,628,443
185600183518 ,628,443
185600200437 ,647,462
185600217830 ,647,462
185600235378 ,660,481
185600252603 ,660,481
185600269908 ,660,481
185600287353 ,654,490
185600304463 ,654,490
185600321562 ,656,494
185600338896 ,656,494
185600356283 ,647,504
185600373391 ,641,510
185600390645 ,641,510
185600407866 ,639,517
185600424880 ,639,517
185600441790 ,613,520
185600458925 ,613,520
185600476042 ,583,523
185600493283 ,583,523
185600510519 ,553,529
185600527663 ,553,529
185600544848 ,539,530
185600561880 ,539,530
185600578829 ,531,528
185600595893 ,524,529
185600612808 ,524,529
185600630040 ,524,529
185600647197 ,531,529
185600664048 ,531,529
185600681287 ,524,534
185600698639 ,524,534
185600715981 ,512,568
185600732997 ,512,568
