Record Time,Gaze Lost,X Coordinate,Y Coordinate
185038608502,Visible,1620,868
185038625607,Visible,1620,868
185038643001,Visible,1620,868
185038660432,Visible,1620,868
185038677737,Visible,947,913
185038694609,Visible,947,913
185038711509,Visible,944,913
185038728614,Visible,937,913
185038745875,Visible,937,913
185038763067,Visible,926,913
185038780094,Visible,926,913
185038797025,Visible,926,913
185038814241,Visible,884,910
185038831246,Visible,884,910
185038848481,Visible,864,894
185038865772,Visible,864,894
185038883180,Visible,861,867
185038900311,Visible,861,867
185038917479,Visible,857,847
185038934970,Visible,857,847
185038952074,Visible,862,818
185038969182,Visible,863,790
185038986365,Visible,863,790
185039003494,Visible,861,755
185039020669,Visible,861,755
185039037826,Visible,860,726
185039055179,Visible,860,726
185039072238,Visible,856,705
185039089356,Visible,856,705
185039106593,Visible,845,681
185039123619,Visible,845,681
185039140607,Visible,818,660
185039157999,Visible,818,660
185039175539,Visible,758,612
185039192640,Visible,758,612
185039209825,Visible,758,612
185039226842,Visible,470,583
185039244118,Visible,460,556
185039261438,Visible,460,556
185039278608,Visible,448,518
185039295821,Visible,448,518
185039313258,Visible,417,471
185039330448,Visible,417,471
185039347713,Visible,395,455
185039364788,Visible,395,455
185039381905,Visible,396,430
185039399249,Visible,396,430
185039416184,Visible,408,405
185039433296,Visible,413,372
185039450392,Visible,413,372
185039467506,Visible,416,358
185039484650,Visible,416,358
185039502074,Visible,415,358
185039519155,Visible,415,358
185039536448,Visible,414,359
185039553466,Visible,414,359
185039570560,Visible,414,359
185039587699,Visible,414,359
185039604861,Visible,414,359
185039621971,Visible,415,360
185039639343,Visible,415,360
185039656659,Visible,433,655
185039673770,Visible,433,648
185039690699,Visible,433,648
185039707856,Visible,447,657
185039724862,Visible,447,657
185039741848,Visible,469,664
185039759152,Visible,469,664
185039776201,Visible,464,636
185039793143,Visible,464,636
185039810438,Visible,458,620
185039827625,Visible,458,620
185039844907,Visible,448,601
185039862120,Visible,448,601
185039879041,Visible,435,590
185039896148,Visible,435,590
185039913157,Visible,411,567
185039930270,Visible,388,564
185039947265,Visible,388,564
185039964463,Visible,359,557
185039981331,Visible,359,557
185039999062,Visible,359,557
185040016444,Visible,344,571
185040033675,Visible,344,571
185040050857,Visible,349,565
185040067903,Visible,349,565
185040085079,Visible,354,562
185040102160,Visible,354,562
185040119010,Visible,356,561
185040136194,Visible,356,553
185040153499,Visible,356,553
185040170997,Visible,361,550
185040188123,Visible,361,550
185040205170,Visible,366,543
185040222362,Visible,366,543
185040239514,Visible,372,537
185040256667,Visible,372,537
185040273865,Visible,381,534
185040290855,Visible,381,534
185040308085,Visible,394,532
185040325455,Visible,394,532
185040342592,Visible,402,530
185040359839,Visible,402,530
185040377119,Visible,402,530
185040394390,Visible,418,530
185040411593,Visible,444,530
185040428645,Visible,444,530
185040446044,Visible,511,529
185040463300,Visible,511,529
185040480466,Visible,572,527
185040497686,Visible,572,527
185040515144,Visible,632,532
185040532488,Visible,632,532
185040550071,Visible,657,557
185040567113,Visible,655,557
185040584226,Visible,655,557
185040601508,Visible,654,558
185040618696,Visible,654,558
185040635849,Visible,654,558
185040653225,Visible,654,558
185040670349,Visible,654,558
185040687361,Visible,654,558
185040704590,Visible,654,558
185040721764,Visible,654,558
185040738786,Visible,659,584
185040755986,Visible,659,584
185040773386,Visible,659,584
185040790551,Visible,658,617
185040807657,Visible,682,647
185040824660,Visible,682,647
185040841878,Visible,712,702
185040859195,Visible,712,702
185040876622,Visible,729,738
185040893686,Visible,729,738
185040910853,Visible,737,775
185040928045,Visible,737,775
185040945232,Visible,747,792
185040962444,Visible,747,792
185040979680,Visible,764,828
185040996800,Visible,764,828
185041014423,Visible,785,833
185041031619,Visible,785,833
185041048732,Visible,805,851
185041066168,Visible,827,861
185041083311,Visible,827,861
185041100559,Visible,834,861
185041117708,Visible,834,861
185041134906,Visible,840,866
185041151827,Visible,840,866
185041169269,Visible,840,866
185041186669,Visible,846,871
185041203838,Visible,846,871
185041221067,Visible,852,868
185041238056,Visible,852,868
185041255559,Visible,866,867
185041273027,Visible,877,866
185041290323,Visible,877,866
185041307530,Visible,872,863
185041324940,Visible,872,863
185041342104,Visible,864,858
185041359146,Visible,864,858
185041376564,Visible,624,847
185041393896,Visible,624,847
185041410719,Visible,581,814
185041428072,Visible,581,814
185041445112,Visible,547,766
185041462492,Visible,547,766
185041479688,Visible,520,705
185041496700,Visible,500,660
185041513953,Visible,500,660
185041531165,Visible,480,587
185041548200,Visible,480,587
185041565784,Visible,480,587
185041583291,Visible,451,508
185041600456,Visible,451,508
185041617507,Visible,437,465
185041634377,Visible,437,465
185041651580,Visible,430,417
185041668707,Visible,430,417
185041685895,Visible,426,385
185041703100,Visible,426,385
185041720388,Visible,432,358
185041737645,Visible,433,331
185041754845,Visible,433,331
185041771964,Visible,432,315
185041788984,Visible,432,315
185041805916,Visible,433,295
185041823257,Visible,433,295
185041840394,Visible,424,294
185041857661,Visible,424,294
185041874772,Visible,425,289
185041891932,Visible,425,289
185041909322,Visible,423,285
185041926290,Visible,423,285
185041943803,Visible,423,284
185041961021,Visible,423,284
185041978290,Visible,423,284
185041995347,Visible,421,272
185042012251,Visible,424,261
185042029700,Visible,424,261
185042046757,Visible,426,258
185042063835,Visible,426,258
185042080791,Visible,438,257
185042097852,Visible,438,257
185042115298,Visible,458,255
185042132450,Visible,458,255
185042149667,Visible,495,251
185042166982,Visible,495,251
185042184266,Visible,550,241
185042201579,Visible,586,232
185042218813,Visible,586,232
185042236078,Visible,582,228
185042253019,Visible,582,228
185042270083,Visible,577,228
185042287295,Visible,577,228
185042304480,Visible,559,230
185042321389,Visible,559,230
185042338375,Visible,559,230
185042355404,Visible,541,229
185042372559,Visible,541,229
185042389843,Visible,538,231
185042406940,Visible,538,231
185042424203,Visible,538,238
185042441340,Visible,555,287
185042458474,Visible,555,287
185042475819,Visible,567,353
185042492915,Visible,567,353
185042510305,Visible,578,392
185042527759,Visible,578,392
185042545276,Visible,581,411
185042562203,Visible,581,411
185042579300,Visible,580,421
185042596408,Visible,580,421
185042613474,Visible,550,428
185042630822,Visible,550,428
185042648224,Visible,500,453
185042665343,Visible,501,493
185042682520,Visible,501,493
185042699964,Visible,492,522
185042717033,Visible,492,522
185042734317,Visible,492,522
185042751678,Visible,490,522
185042768781,Visible,490,522
185042785998,Visible,490,521
185042803256,Visible,490,521
185042820334,Visible,491,521
185042837606,Visible,491,521
185042854805,Visible,492,532
185042872001,Visible,492,532
185042888932,Visible,511,554
185042906272,Visible,554,563
185042923662,Visible,554,563
185042940827,Visible,600,577
185042957998,Visible,600,577
185042974996,Visible,663,575
185042992140,Visible,663,575
185043009319,Visible,700,568
185043026440,Visible,700,568
185043044084,Visible,723,558
185043061265,Visible,723,558
185043078399,Visible,813,553
185043095505,Visible,875,554
185043112429,Visible,875,554
185043129510,Visible,875,554
185043146672,Visible,968,552
185043163709,Visible,968,552
185043180696,Visible,952,554
185043198167,Visible,952,554
185043215410,Visible,959,553
185043232629,Visible,959,553
185043249704,Visible,968,553
185043266809,Visible,968,553
185043283667,Visible,978,559
185043300766,Visible,978,559
185043317777,Visible,1009,558
185043334931,Visible,1009,558
185043352084,Visible,1021,561
185043369121,Visible,1019,567
185043386411,Visible,1019,567
185043403624,Visible,1016,585
185043420677,Visible,1016,585
185043437932,Visible,1017,585
185043454932,Visible,1017,585
185043472011,Visible,1017,586
185043489144,Visible,1017,586
185043506138,Visible,1012,593
185043523371,Visible,1012,593
185043540515,Visible,1012,593
185043557825,Visible,1013,614
185043575020,Visible,1013,614
185043592264,Visible,1013,616
185043609374,Visible,1019,629
185043626327,Visible,1019,629
185043643523,Visible,1038,640
185043660643,Visible,1038,640
185043677719,Visible,1053,660
185043694671,Visible,1053,660
185043711856,Visible,1073,661
185043728891,Visible,1073,661
185043746227,Visible,1107,652
185043763303,Visible,1107,652
185043780367,Visible,1127,652
185043797585,Visible,1127,652
185043814623,Visible,1151,651
185043831844,Visible,1151,651
185043848895,Visible,1186,646
185043866077,Visible,1199,644
185043883143,Visible,1199,644
185043900326,Visible,1205,643
185043917740,Visible,1205,643
185043934899,Visible,1205,643
185043952014,Visible,1201,637
185043969192,Visible,1201,637
185043986457,Visible,1194,632
185044003633,Visible,1194,632
185044020655,Visible,1194,629
185044038075,Visible,1194,629
185044055384,Visible,1195,613
185044072517,Visible,1194,615
185044089771,Visible,1194,615
185044106981,Visible,1196,613
185044124032,Visible,1196,613
185044141308,Visible,1199,615
185044158412,Visible,1199,615
185044175509,Visible,1202,615
185044192555,Visible,1202,615
185044210064,Visible,1200,614
185044227202,Visible,1200,614
185044244418,Visible,1191,616
185044261743,Visible,1191,616
185044278878,Visible,1163,619
185044296230,Visible,1163,619
185044313435,Visible,1163,619
185044330615,Visible,1105,624
185044347813,Visible,1080,623
185044364743,Visible,1080,623
185044381944,Visible,1054,620
185044399015,Visible,1054,620
185044416328,Visible,1029,619
185044433241,Visible,1029,619
185044450708,Visible,924,607
185044467840,Visible,924,607
185044484911,Visible,823,586
185044502018,Visible,823,586
185044519275,Visible,716,549
185044536466,Visible,632,525
185044553668,Visible,632,525
185044570733,Visible,606,482
185044587682,Visible,606,482
