timestamp,x,y,velocity,threshold,classification
193814,767,260,0.0,3355.590044103894,fixation
193814,705,221,1464.923206178399,3348.1026597626033,fixation
193814,656,192,1138.7712676389406,3340.8855299326233,fixation
193815,631,188,506.3595560468865,3333.7250049709864,fixation
193815,513,166,2400.666574099785,3326.4374965299044,fixation
193815,366,137,2996.6648127543394,3318.8711521262912,fixation
193815,333,114,804.4874144447506,3310.901655034513,fixation
193815,290,75,1161.0340218959993,3302.4302023851856,fixation
193815,257,74,660.3029607687671,3293.3806117544373,fixation
193815,147,58,2223.1509170544405,3283.6991131965588,fixation
193815,111,50,737.5635565834309,3273.356094830115,fixation
193815,55,40,1137.7170122662312,3262.3446308313296,fixation
193815,192,58,2763.548443577568,3250.6805256882417,fixation
193815,192,58,0.0,3238.398439577678,fixation
193815,193,58,20.0,3225.546004512517,fixation
193815,1164,199,19623.679573413337,3212.1806759623514,saccade
193815,1737,276,11563.009988752929,3198.3637523931725,saccade
193815,1755,261,468.6149805543992,3184.1580837664424,fixation
193815,1746,224,761.5773105863908,3169.6256713219504,fixation
193815,1735,138,1734.0126873814966,3154.8268845974917,fixation
193815,1729,93,907.9647570252934,3139.8205459340807,fixation
193816,1721,41,1052.2357150372723,3124.6622186110244,fixation
193816,1717,21,407.92156108742273,3109.404778766233,fixation
193817,1482,252,6590.477979630916,3094.09553584358,saccade
193817,1482,251,20.0,3078.7749780094036,fixation
193817,1478,528,5540.5775872195845,3063.4751164367212,saccade
193817,1473,892,7280.686780792042,3048.218360154958,saccade
193817,1504,878,680.294054067798,3033.018045696271,fixation
193818,1546,776,2206.173157302028,3017.8804863826067,fixation
193818,1562,720,1164.8175822848827,3002.8101067699026,fixation
193818,1602,611,2322.1541723150076,2987.818013391302,fixation
193818,1619,547,1324.3866504914643,2972.9335952679708,fixation
193818,1639,504,948.47245611035,2958.217206119728,fixation
193818,1645,442,1245.7929201917948,2943.7687063310277,fixation
193818,1651,425,360.5551275463989,2929.725926374582,fixation
193818,1659,456,640.3124237432849,2916.247914451605,fixation
193818,1669,488,670.5221845696084,2903.4832667158894,fixation
193818,1675,527,789.1767862779543,2891.5306055721667,fixation
193818,1696,618,1867.8329689776867,2880.405578403892,fixation
193818,1704,654,737.5635565834309,2870.027569232012,fixation
193818,1703,713,1180.1694793545544,2860.2335545032884,fixation
193818,1703,878,3300.0,2850.814369629575,saccade
193818,1698,942,1283.9003076563226,2841.559713831103,fixation
193818,1694,1028,1721.8594600024705,2832.295870092908,fixation
193818,1692,1042,282.842712474619,2822.905709732689,fixation
193818,1680,1071,627.6941930590086,2813.3291619530937,fixation
193818,1661,1069,382.09946349085595,2803.5508622656093,fixation
193818,1641,1079,447.21359549995793,2793.582810233849,fixation
193818,1616,1079,500.0,2783.4497944037153,fixation
193819,1609,1079,140.0,2773.181848387588,fixation
193819,1576,1079,660.0,2762.8088116163162,fixation
193819,1562,1079,280.0,2759.8871983329063,fixation
193819,1547,1079,300.0,2756.5475803592262,fixation
193819,1523,1079,480.0,2752.6058130900574,fixation
193819,1521,1079,40.0,2747.8260501494274,fixation
193819,1520,1079,20.0,2741.884526450677,fixation
193819,1521,1079,20.0,2734.306279767801,fixation
193819,1519,1079,40.0,2724.398221864797,fixation
193819,1517,1079,40.0,2711.2050880506467,fixation
193819,1517,1079,0.0,2693.4759221440686,fixation
193819,1517,1079,0.0,2669.7133762953827,fixation
193819,1516,1079,20.0,2638.3297089245752,fixation
193819,1516,1079,0.0,2597.9199270172217,fixation
193819,1493,1079,460.0,2547.606423593299,fixation
193819,1486,1079,140.0,2487.372985309892,fixation
193819,1475,1079,220.0,2418.2566108581077,fixation
193819,1469,1079,120.0,2342.295196337542,fixation
193819,1465,1079,80.0,2262.1926716873113,fixation
193819,1464,1079,20.0,2180.7832464786825,fixation
193819,1463,1079,20.0,2100.4593334777564,fixation
193819,1460,1069,208.806130178211,2022.767389645094,fixation
193820,1461,1037,640.3124237432849,1948.303691320294,fixation
193820,1460,1019,360.5551275463989,1876.9250055806783,fixation
193820,1453,988,635.6099432828281,1808.1523441615204,fixation
193820,1454,992,82.4621125123532,1741.5744803444659,fixation
193820,1454,1004,240.0,1677.1543893300318,fixation
193820,1455,1000,82.4621125123532,1615.355538625718,fixation
193820,1455,1011,220.0,1557.100687221622,fixation
193820,1449,1063,1046.900186264192,1503.5979912903476,fixation
193820,1445,1079,329.8484500494128,1456.0934309777058,fixation
193820,1432,1079,260.0,1415.609876183194,fixation
193820,1426,1079,120.0,1382.7565977253385,fixation
193820,1419,1079,140.0,1357.6465068921398,fixation
193820,1422,1079,60.0,1339.9265955080327,fixation
193820,1423,1079,20.0,1328.861612009483,fixation
193820,1427,1050,585.4912467321778,1323.4300425835245,fixation
193820,1441,985,1329.812016790343,1322.4210698538477,saccade
193820,1470,904,1720.6975329789952,1324.5427612475755,saccade
193820,1512,779,2637.3471519691907,1328.5292248911933,saccade
193820,1530,715,1329.6616110875727,1333.3000889775076,fixation
193820,1596,538,3778.0947579434796,1338.0762375035952,saccade
193820,1632,511,900.0,1342.4376934292438,fixation
193821,1624,545,698.5699678629192,1346.2807647864356,fixation
193821,1602,557,501.1985634456667,1349.7221863354414,fixation
193821,1596,568,250.59928172283335,1352.9671440505606,fixation
193821,1579,613,962.0810776644555,1356.1928029115943,fixation
193821,1567,660,970.1546268507923,1359.4683054643483,fixation
193821,1548,732,1489.295135290517,1362.7435010406612,saccade
193821,1542,807,1504.7923444781343,1365.8665292439873,saccade
193821,1536,844,749.6665925596525,1368.6343327056982,fixation
193821,1533,915,1421.2670403551892,1370.8451750885943,saccade
193821,1543,890,538.5164807134504,1372.340886050472,fixation
193821,1550,877,295.296461204668,1373.0364166796066,fixation
193821,1578,867,594.6427498927402,1372.9348639009202,fixation
193821,1595,842,604.6486583132389,1372.1271438393192,fixation
193821,1634,813,972.0082304178294,1370.7780289674506,fixation
193821,1644,815,203.96078054371137,1369.1010119315783,fixation
193821,1656,819,252.98221281347034,1367.3254331493915,fixation
193821,1656,819,0.0,1365.664359871209,fixation
193821,1656,819,0.0,1364.2885286616051,fixation
193821,1656,819,0.0,1363.311218286294,fixation
193821,1656,819,0.0,1362.7882840574696,fixation
193821,1656,819,0.0,1362.7249596312663,fixation
193822,1656,819,0.0,1363.0906569609328,fixation
193822,1656,819,0.0,1363.8361584492006,fixation
193822,1656,819,0.0,1364.9026751112146,fixation
193822,1656,819,0.0,1366.2369540874124,fixation
193822,1656,819,0.0,1367.7909501239387,fixation
193836,1229,538,10223.306705758172,1369.5247016581843,saccade
193836,1443,518,4298.650951170611,1371.4030971753182,saccade
193836,1505,502,1280.6248474865697,1373.3908540800408,fixation
193837,1506,502,20.0,1375.449587141213,fixation
193837,1508,501,44.721359549995796,1377.5321016234852,fixation
193837,1509,502,28.284271247461902,1379.5800029406387,fixation
193837,1599,520,1835.6470248934024,1381.5240211376072,saccade
193837,1599,520,0.0,1383.2871240135764,fixation
193837,1628,510,613.5144660071186,1384.7936721348883,fixation
193837,1636,503,212.60291625469299,1385.9834445873557,fixation
193837,1652,463,861.6263691415205,1386.8265078641928,fixation
193837,1660,437,544.0588203494177,1387.3383831803517,fixation
193837,1678,391,987.9271228182774,1387.5759595675215,fixation
193837,1676,383,164.9242250247064,1387.6163624246992,fixation
193837,1674,360,461.7358552246078,1387.5141480507568,fixation
193837,1670,364,113.13708498984761,1387.2518561857896,fixation
193837,1603,366,1340.5968819895113,1386.7087099635087,fixation
193837,1502,390,2076.24661348309,1385.6742761067112,saccade
193837,1327,462,3784.653220573848,1383.917143878944,saccade
193837,1172,523,3331.4261210478617,1381.2966118299782,saccade
193837,1123,540,1037.304198391195,1377.8774054999958,fixation
193837,1154,591,1193.6498649101418,1374.004873523606,fixation
193837,1182,629,944.0338976964757,1370.3078001505407,fixation
193837,1188,644,323.1098884280702,1367.6192381042297,fixation
193838,1235,653,957.0788891204319,1366.8280601419065,fixation
193838,1277,655,840.9518416651455,1368.6910763962546,fixation
193838,1372,660,1902.6297590440447,1373.6484592944912,saccade
193838,1411,663,782.3042886243178,1381.6926218217081,fixation
193838,1447,665,721.1102550927978,1392.3342108403567,fixation
193838,1515,663,1360.588108135596,1404.6880219439086,fixation
193838,1533,650,444.07206622349037,1417.6560892916145,fixation
193838,1556,639,509.9019513592785,1430.148797281533,fixation
193838,1598,582,1416.0508465447135,1441.289330577105,fixation
193838,1611,540,879.3179174792243,1450.5260513796165,fixation
193838,1624,475,1325.745073534124,1457.6528609273685,fixation
193838,1627,443,642.8063471995279,1462.7496292089213,fixation
193838,1631,418,506.3595560468865,1466.0851189772175,fixation
193838,1629,414,89.44271909999159,1468.0187129762548,fixation
193838,1629,412,40.0,1468.9306573360518,fixation
193838,1631,412,40.0,1469.1886675452538,fixation
193838,1633,412,40.0,1469.1347659866935,fixation
193838,1635,416,89.44271909999159,1469.0754889120415,fixation
193838,1636,418,44.721359549995796,1469.2475549927783,fixation
193838,1637,419,28.284271247461902,1469.7489208749032,fixation
193838,1639,419,40.0,1470.448102829069,fixation
193838,1639,421,40.0,1470.9138858382366,fixation
193839,1640,423,44.721359549995796,1470.4222436446594,fixation
193839,1643,425,72.11102550927978,1468.0776112441145,fixation
193839,1643,424,20.0,1463.0423325379438,fixation
193839,1643,423,20.0,1454.8032867859956,fixation
193839,1643,425,40.0,1443.3843205966118,fixation
193839,1643,429,80.0,1429.4161148445,fixation
