Record Time,Gaze Lost,X Coordinate,Y Coordinate
201118825544,Visible,1568,805
201118842524,Visible,1568,806
201118859771,Visible,1568,806
201118876953,Visible,1560,808
201118894117,Visible,1560,808
201118911131,Visible,1554,814
201118928006,Visible,1554,814
201118945547,Visible,1552,820
201118962622,Visible,1552,820
201118979520,Visible,1547,829
201118996720,Visible,1547,829
201119014002,Visible,1539,837
201119031019,Visible,1540,839
201119048180,Visible,1540,839
201119065394,Visible,1505,826
201119082578,Visible,1505,826
201119099749,Visible,1505,826
201119117160,Visible,1249,724
201119134175,Visible,1249,724
201119151383,Visible,1214,686
201119168519,Visible,1214,686
201119185376,Visible,1055,639
201119202416,Visible,1055,639
201119219393,Visible,1053,604
201119236496,Visible,1053,604
201119253778,Visible,1045,574
201119271083,Visible,1029,542
201119288197,Visible,1029,542
201119305365,Visible,1015,517
201119322315,Visible,1015,517
201119339379,Visible,973,491
201119356447,Visible,973,491
201119373780,Visible,600,401
201119391091,Visible,600,401
201119408256,Visible,589,326
201119425524,Visible,589,326
201119442540,Visible,589,326
201119459601,Visible,563,262
201119476633,Visible,563,262
201119493845,Visible,570,239
201119510945,Visible,562,219
201119528244,Visible,562,219
201119545582,Visible,547,183
201119562634,Visible,547,183
201119579840,Visible,528,148
201119597001,Visible,528,148
201119614161,Visible,500,113
201119631300,Visible,500,113
201119648312,Visible,469,86
201119665468,Visible,469,86
201119682592,Visible,446,65
201119699857,Visible,446,65
201119716985,Visible,420,54
201119734305,Visible,420,54
201119751559,Visible,399,53
201119768721,Visible,372,54
201119786263,Visible,372,54
201119803441,Visible,372,54
201119820479,Visible,330,49
201119837494,Visible,330,49
201119854876,Visible,311,50
201119872021,Visible,311,50
201119888957,Visible,289,50
201119906405,Visible,289,50
201119923451,Visible,278,52
201119940828,Visible,278,52
201119958242,Visible,266,55
201119975350,Visible,263,56
201119992323,Visible,263,56
201120009322,Visible,254,56
201120026273,Visible,254,56
201120043590,Visible,250,56
201120060605,Visible,250,56
201120077615,Visible,249,56
201120094700,Visible,249,56
201120111636,Visible,243,57
201120128680,Visible,243,57
201120145590,Visible,243,57
201120162844,Visible,234,57
201120180110,Visible,234,57
201120197404,Visible,239,58
201120214702,Visible,281,73
201120231642,Visible,281,73
201120249115,Visible,491,114
201120266271,Visible,491,114
201120283107,Visible,539,157
201120300355,Visible,539,157
201120317650,Visible,586,197
201120334645,Visible,586,197
201120351733,Visible,616,234
201120368915,Visible,616,234
201120385867,Visible,639,265
201120403151,Visible,639,265
201120420610,Visible,663,279
201120437634,Visible,679,295
201120454712,Visible,679,295
201120471969,Visible,706,300
201120488822,Visible,706,300
201120505943,Visible,706,300
201120522855,Visible,764,314
201120540002,Visible,764,314
201120557133,Visible,804,324
201120574517,Visible,804,324
201120591615,Visible,852,330
201120608669,Visible,852,330
201120625841,Visible,876,335
201120643031,Visible,876,335
201120659927,Visible,920,340
201120677106,Visible,920,340
201120694124,Visible,969,342
201120711307,Visible,1016,343
201120728558,Visible,1016,343
201120745796,Visible,1056,345
201120762653,Visible,1056,345
201120779899,Visible,1088,347
201120797150,Visible,1088,347
201120814360,Visible,1121,349
201120831540,Visible,1121,349
201120848878,Visible,1121,349
201120866130,Visible,1182,354
201120883264,Visible,1182,354
201120900533,Visible,1207,355
201120917720,Visible,1207,355
201120935146,Visible,1199,352
201120952368,Visible,850,322
201120969520,Visible,850,322
201120986702,Visible,842,323
201121004154,Visible,842,323
201121021067,Visible,815,322
201121038146,Visible,815,322
201121055465,Visible,782,320
201121072389,Visible,782,320
201121089325,Visible,755,320
201121106442,Visible,755,320
201121123429,Visible,719,319
201121140640,Visible,719,319
201121157702,Visible,692,318
201121174897,Visible,692,318
201121192273,Visible,672,317
201121209300,Visible,672,317
201121226319,Visible,643,317
201121243730,Visible,643,317
201121261025,Visible,637,317
201121278315,Visible,637,317
201121295439,Visible,628,317
201121312614,Visible,628,317
201121329655,Visible,619,318
201121346716,Visible,619,318
201121363556,Visible,603,320
201121380655,Visible,603,320
201121397679,Visible,579,318
201121414802,Visible,542,317
201121431821,Visible,542,317
201121449002,Visible,516,317
201121466141,Visible,516,317
201121483339,Visible,495,317
201121500601,Visible,495,317
201121517708,Visible,471,315
201121534614,Visible,471,315
201121551939,Visible,471,315
