Record Time,Gaze Lost,X Coordinate,Y Coordinate
173502918155,Visible,1609,1079
173502935366,Visible,1609,1079
173502952429,Visible,1588,1079
173502969660,Visible,1588,1079
173502986682,Visible,1570,1052
173503003654,Visible,1570,1052
173503020936,Visible,1570,1052
173503038051,Visible,1564,1031
173503055118,Visible,1564,1031
173503072695,Visible,1553,977
173503089786,Visible,1543,944
173503107324,Visible,1543,944
173503124433,Visible,1535,930
173503141406,Visible,1535,930
173503158482,Visible,1532,934
173503175505,Visible,1532,934
173503192497,Visible,1525,933
173503209597,Visible,1525,933
173503226891,Visible,1517,937
173503244011,Visible,1517,937
173503261152,Visible,1518,934
173503278333,Visible,1518,934
173503295515,Visible,1518,930
173503312766,Visible,1518,930
173503329727,Visible,1506,887
173503347044,Visible,1506,887
173503364243,Visible,1506,887
173503381167,Visible,1487,852
173503398410,Visible,1458,840
173503415786,Visible,1458,840
173503432970,Visible,1352,780
173503450044,Visible,1352,780
173503467172,Visible,1218,736
173503484196,Visible,1218,736
173503501608,Visible,1141,725
173503518740,Visible,1141,725
173503535677,Visible,1068,705
173503552831,Visible,1019,681
173503569924,Visible,1019,681
173503587243,Visible,953,663
173503604414,Visible,953,663
173503621573,Visible,814,653
173503638566,Visible,814,653
173503655749,Visible,732,587
173503672875,Visible,732,587
173503689888,Visible,607,551
173503707176,Visible,607,551
173503724301,Visible,607,551
173503741687,Visible,454,508
173503758705,Visible,454,508
173503776115,Visible,434,488
173503793259,Visible,434,488
173503810406,Visible,391,423
173503827617,Visible,357,359
173503844829,Visible,357,359
173503861931,Visible,317,310
173503879234,Visible,317,310
173503896402,Visible,296,314
173503913523,Visible,296,314
173503930676,Visible,293,285
173503947983,Visible,293,285
173503965152,Visible,283,302
173503982714,Visible,283,302
173503999680,Visible,295,284
173504016915,Visible,267,275
173504034067,Visible,267,275
173504051022,Visible,267,275
173504068133,Visible,240,270
173504085332,Visible,240,270
173504102771,Visible,232,263
173504119779,Visible,232,263
173504136963,Visible,235,271
173504154336,Visible,235,271
173504171533,Visible,251,277
173504188799,Visible,251,277
173504205880,Visible,259,277
173504223208,Visible,259,277
173504240666,Visible,286,271
173504257874,Visible,312,269
173504275357,Visible,312,269
173504292603,Visible,363,261
173504309889,Visible,363,261
173504327021,Visible,391,253
173504344093,Visible,391,253
173504361272,Visible,388,244
173504378635,Visible,388,244
173504395753,Visible,365,230
173504412847,Visible,365,230
173504430052,Visible,365,230
173504447232,Visible,352,195
173504464314,Visible,352,195
173504481610,Visible,348,182
173504498842,Visible,338,149
173504516054,Visible,338,149
173504533437,Visible,363,145
173504550661,Visible,363,145
173504567672,Visible,670,83
173504584897,Visible,670,83
173504602002,Visible,970,15
173504618915,Visible,970,15
173504636115,Visible,987,13
173504653557,Visible,987,13
173504670877,Visible,957,19
173504688134,Visible,957,19
173504705329,Visible,940,28
173504722530,Visible,945,35
173504739868,Visible,945,35
173504757024,Visible,945,35
173504774611,Visible,900,65
173504791791,Visible,900,65
173504808899,Visible,875,80
173504825744,Visible,875,80
173504842792,Visible,844,89
173504859849,Visible,844,89
173504876842,Visible,837,90
173504894026,Visible,837,90
173504911212,Visible,836,91
173504928240,Visible,836,91
173504945573,Visible,834,93
173504962617,Visible,834,93
173504980086,Visible,832,95
173504998126,Visible,831,96
173505015364,Visible,831,96
173505032431,Visible,829,115
173505049686,Visible,829,115
173505066877,Visible,821,124
173505084177,Visible,821,124
173505101251,Visible,827,134
173505118359,Visible,827,134
173505135596,Visible,827,134
173505153065,Visible,827,140
173505170201,Visible,816,147
173505187115,Visible,816,147
173505204346,Visible,808,158
173505221594,Visible,808,158
173505238681,Visible,791,153
173505255918,Visible,791,153
173505273078,Visible,759,152
173505290166,Visible,759,152
173505307400,Visible,734,134
173505324544,Visible,734,134
173505341913,Visible,689,116
173505358901,Visible,689,116
173505376137,Visible,678,110
173505393340,Visible,630,90
173505410603,Visible,630,90
173505427801,Visible,577,87
173505445247,Visible,577,87
173505462590,Visible,577,87
173505479724,Visible,553,45
173505497137,Visible,553,45
173505514283,Visible,544,42
173505531438,Visible,544,42
173505548536,Visible,533,52
173505565399,Visible,533,52
173505582550,Visible,512,64
173505599841,Visible,512,64
173505616949,Visible,506,60
173505633972,Visible,473,67
173505651129,Visible,473,67
173505668598,Visible,435,76
173505685604,Visible,435,76
173505702937,Visible,432,77
173505720106,Visible,432,77
173505737331,Visible,442,74
173505754530,Visible,442,74
173505771389,Visible,448,71
173505788724,Visible,448,71
173505806211,Visible,452,72
173505823472,Visible,452,72
173505840653,Visible,452,72
173505857616,Visible,452,70
173505874595,Visible,455,71
173505891867,Visible,455,71
173505909117,Visible,458,68
173505926489,Visible,458,68
173505944186,Visible,468,66
173505961095,Visible,468,66
173505978216,Visible,479,61
173505995724,Visible,479,61
173506013226,Visible,503,54
173506030253,Visible,503,54
173506047393,Visible,523,53
