Record Time,X Coordinate,Y Coordinate
193158533603 ,1787,705
193158550530 ,1787,705
193158567820 ,1796,712
193158584976 ,1798,712
193158602034 ,1798,712
193158619255 ,1796,712
193158636157 ,1796,712
193158653218 ,1796,712
193158670440 ,1799,712
193158687466 ,1799,712
193158704847 ,1802,716
193158721992 ,1802,716
193158739352 ,1799,723
193158756385 ,1799,723
193158773610 ,1789,725
193158790802 ,1703,720
193158807927 ,1703,720
193158825016 ,1224,676
193158842053 ,1224,676
193158859158 ,1200,678
193158876187 ,1200,678
193158893453 ,1130,668
193158910565 ,1130,668
193158927821 ,1089,664
193158945062 ,1089,664
193158962343 ,1004,656
193158979439 ,1004,656
193158996514 ,1004,656
193159013631 ,951,657
193159030708 ,876,652
193159047708 ,876,652
193159064739 ,536,631
193159081872 ,536,631
193159098970 ,488,635
193159115930 ,488,635
193159133099 ,470,635
193159149994 ,470,635
193159167168 ,472,645
193159184062 ,472,645
193159201171 ,465,656
193159218193 ,465,656
193159235161 ,450,662
193159252128 ,450,662
193159269304 ,444,669
193159286276 ,420,672
193159303278 ,420,672
193159320532 ,412,662
193159337721 ,412,662
193159355123 ,412,662
193159372204 ,420,634
193159389228 ,420,634
193159406122 ,392,581
193159423368 ,392,581
193159440623 ,366,531
193159457545 ,366,531
193159474778 ,363,474
193159491900 ,363,474
193159509033 ,369,440
193159526159 ,369,438
193159543510 ,369,438
193159560569 ,373,452
193159577588 ,373,452
193159594718 ,380,453
193159612107 ,380,453
193159628920 ,378,454
193159646037 ,378,454
193159663228 ,375,455
193159680769 ,375,455
193159697974 ,375,455
193159715308 ,371,464
193159732589 ,371,464
193159749764 ,373,461
193159766792 ,381,441
193159783964 ,381,441
193159801290 ,380,396
193159818679 ,380,396
193159835843 ,367,362
193159852949 ,367,362
193159870072 ,375,288
193159887241 ,375,288
193159904112 ,396,219
193159921259 ,396,219
193159938339 ,418,166
193159955454 ,418,166
193159972539 ,416,137
193159989694 ,416,137
193200007053 ,421,136
193200024187 ,420,167
193200041295 ,420,167
193200058517 ,420,167
193200075797 ,424,174
193200092992 ,424,174
193200110176 ,424,174
193200127045 ,424,174
193200144187 ,424,174
193200161238 ,424,174
193200178227 ,424,173
193200195344 ,424,173
193200212614 ,422,180
193200229789 ,422,180
193200246811 ,421,188
193200264015 ,416,196
193200281279 ,416,196
193200298501 ,406,241
193200315570 ,406,241
193200332743 ,331,351
193200350057 ,331,351
193200367247 ,273,448
193200384394 ,273,448
193200401546 ,273,448
193200418796 ,102,620
193200436206 ,102,620
193200453259 ,119,612
193200470360 ,119,612
193200487609 ,154,568
193200504755 ,161,546
193200522273 ,161,546
193200539523 ,156,539
193200556565 ,156,539
193200573775 ,184,252
193200590670 ,184,252
193200607741 ,183,261
193200624858 ,183,261
193200642051 ,170,546
193200659380 ,170,546
193200676379 ,167,536
193200693799 ,167,536
193200711064 ,166,535
193200728182 ,166,534
193200745399 ,166,534
193200762517 ,166,534
193200779710 ,166,535
193200796812 ,166,535
193200814391 ,167,553
193200831308 ,167,553
193200848358 ,218,550
193200865635 ,218,550
193200882776 ,281,539
193200900152 ,281,539
193200916994 ,306,543
193200934002 ,348,554
193200951080 ,348,554
193200968191 ,309,816
193200985165 ,309,816
193201002358 ,314,844
193201019549 ,314,844
193201036759 ,313,844
193201054316 ,313,844
193201071337 ,314,844
193201088360 ,314,844
193201105602 ,314,844
193201122790 ,364,844
193201139839 ,364,844
193201156738 ,396,814
193201173860 ,396,814
193201190948 ,393,811
193201208390 ,1010,857
193201225783 ,1010,857
193201242980 ,984,869
193201260175 ,984,869
193201277221 ,977,869
193201294106 ,977,869
193201311219 ,966,868
193201328591 ,966,868
193201345968 ,1006,624
193201363249 ,1006,624
193201380209 ,1018,631
193201397405 ,1018,631
193201414557 ,714,578
193201431725 ,775,504
193201448882 ,775,504
193201466075 ,775,504
193201483656 ,860,453
193201500863 ,860,453
193201518058 ,808,781
193201535061 ,808,781
193201552140 ,556,797
193201569182 ,556,797
193201586552 ,555,795
193201603973 ,555,795
193201621080 ,555,788
193201638089 ,556,789
193201655591 ,556,789
193201672934 ,562,791
193201690160 ,562,791
193201707329 ,605,542
193201724279 ,605,542
193201741350 ,597,514
193201758314 ,597,514
193201775385 ,558,485
193201792542 ,558,485
193201809824 ,558,485
193201826950 ,531,473
193201844168 ,531,473
193201861314 ,594,766
193201878412 ,594,766
193201895618 ,615,801
193201912846 ,615,806
193201930103 ,615,806
193201947688 ,615,814
193201964596 ,615,814
193201981839 ,613,816
193201998883 ,613,816
193202016256 ,610,817
193202033464 ,610,817
193202050649 ,608,818
193202067569 ,608,818
193202084527 ,615,817
193202101709 ,615,817
193202118768 ,641,818
193202135960 ,721,588
193202153106 ,721,588
193202170302 ,721,588
193202187711 ,817,603
