Record Time,Gaze Lost,X Coordinate,Y Coordinate
205617770794,Visible,577,1079
205617790039,Visible,583,1079
205617807091,Visible,583,1079
205617823994,Visible,623,526
205617841250,Visible,623,526
205617858103,Visible,626,510
205617875414,Visible,626,510
205617892244,Visible,641,502
205617909131,Visible,641,502
205617926235,Visible,640,508
205617943379,Visible,640,508
205617960642,Visible,642,521
205617977610,Visible,645,525
205617994796,Visible,645,525
205618011608,Visible,645,525
205618028775,Visible,655,546
205618046053,Visible,655,546
205618063065,Visible,661,566
205618080100,Visible,661,566
205618097434,Visible,685,585
205618114786,Visible,685,585
205618132300,Visible,710,577
205618149351,Visible,710,577
205618166306,Visible,716,585
205618183598,Visible,716,585
205618200553,Visible,714,583
205618217842,Visible,717,579
205618234970,Visible,717,579
205618251977,Visible,714,581
205618269041,Visible,714,581
205618285866,Visible,712,579
205618303103,Visible,712,579
205618320104,Visible,715,580
205618337453,Visible,715,580
205618354562,Visible,711,595
205618371725,Visible,711,595
205618388926,Visible,711,595
205618406082,Visible,707,589
205618423272,Visible,707,589
205618440495,Visible,768,595
205618457735,Visible,820,542
205618474974,Visible,820,542
205618492237,Visible,865,471
205618509519,Visible,865,471
205618526759,Visible,907,417
205618544063,Visible,907,417
205618561202,Visible,965,338
205618578591,Visible,965,338
205618595778,Visible,980,311
205618612799,Visible,980,311
205618629629,Visible,1024,292
205618646508,Visible,1024,292
205618663889,Visible,1172,315
205618680921,Visible,1351,343
205618697811,Visible,1351,343
205618714700,Visible,1351,343
205618731734,Visible,1569,372
205618748935,Visible,1569,372
205618765958,Visible,1641,391
205618782984,Visible,1641,391
205618799840,Visible,1676,393
205618816881,Visible,1676,393
205618834276,Visible,1662,339
205618851424,Visible,1662,339
205618868497,Visible,1666,337
205618885685,Visible,1666,337
205618902625,Visible,1669,334
205618919904,Visible,1669,334
205618937340,Visible,1668,330
205618954454,Visible,1231,816
205618971583,Visible,1231,816
205618988854,Visible,1267,819
205619006166,Visible,1267,819
205619023398,Visible,1330,806
205619040319,Visible,1330,806
205619057464,Visible,1357,1079
205619074918,Visible,1357,1079
205619092013,Visible,1357,1079
205619109116,Visible,1484,1073
205619126389,Visible,1484,1073
205619143522,Visible,1511,1025
205619160919,Visible,1590,965
205619177953,Visible,1590,965
205619195315,Visible,1631,929
205619212501,Visible,1631,929
205619229695,Visible,1689,925
205619246743,Visible,1689,925
205619263851,Visible,1708,937
205619281177,Visible,1708,937
205619298093,Visible,1693,936
205619315213,Visible,1693,936
205619332410,Visible,1658,950
205619349621,Visible,1658,950
205619367354,Visible,1663,961
205619384603,Visible,1663,961
205619401725,Visible,1668,963
205619418760,Visible,1668,963
205619435870,Visible,1689,946
205619453216,Visible,1689,946
205619470253,Visible,1694,930
205619487129,Visible,1694,930
205619504122,Visible,1710,929
205619521023,Visible,1710,929
205619538555,Visible,1711,892
205619555669,Visible,1711,892
205619572698,Visible,1698,886
205619589811,Visible,1698,886
205619606900,Visible,1695,867
205619623927,Visible,1695,867
205619641276,Visible,1688,870
205619658498,Visible,1677,853
205619675602,Visible,1677,853
205619692663,Visible,1652,852
205619709914,Visible,1652,852
205619727059,Visible,1648,851
205619744014,Visible,1648,851
205619760969,Visible,1639,855
205619778066,Visible,1639,855
205619795174,Visible,1639,855
205619812194,Visible,1573,851
205619829269,Visible,1573,851
205619846236,Visible,1530,843
205619863388,Visible,1530,843
205619880596,Visible,1478,834
205619897516,Visible,1410,832
205619914412,Visible,1410,832
205619931823,Visible,1375,830
205619948687,Visible,1375,830
205619965588,Visible,1354,824
205619982565,Visible,1354,824
205619999539,Visible,1352,823
205620016524,Visible,1352,823
205620033551,Visible,1347,802
205620050592,Visible,1347,802
205620067805,Visible,1318,789
205620085063,Visible,1318,789
205620102068,Visible,1320,773
205620119150,Visible,1320,773
205620136275,Visible,1334,761
205620153246,Visible,1334,761
205620170465,Visible,1336,759
205620187463,Visible,1336,759
205620204420,Visible,1340,767
205620221459,Visible,1340,767
205620238757,Visible,1334,763
205620255706,Visible,1334,763
205620272572,Visible,1330,737
205620289866,Visible,1330,737
205620306966,Visible,1313,727
205620324223,Visible,1313,727
205620341482,Visible,1306,709
205620358647,Visible,1306,709
205620375712,Visible,1309,708
205620392914,Visible,1314,716
205620410218,Visible,1314,716
205620427281,Visible,1302,717
205620444235,Visible,1302,717
205620461370,Visible,1289,710
205620478582,Visible,1289,710
205620495867,Visible,1289,710
205620513102,Visible,1273,713
205620530330,Visible,1273,713
205620547500,Visible,1273,711
205620564663,Visible,1273,711
205620581503,Visible,1282,714
205620598349,Visible,1282,714
205620615716,Visible,1295,710
205620632845,Visible,1295,710
205620650047,Visible,1338,704
205620667343,Visible,1398,651
205620684239,Visible,1398,651
205620701418,Visible,1502,663
205620718253,Visible,1502,663
205620735321,Visible,1579,631
205620752557,Visible,1579,631
205620769601,Visible,1624,654
205620786762,Visible,1624,654
205620803729,Visible,1657,664
205620820942,Visible,1657,664
205620837956,Visible,1657,664
205620855344,Visible,1701,639
205620872506,Visible,1701,639
205620889786,Visible,1736,629
205620906817,Visible,1773,625
205620923628,Visible,1773,625
205620940566,Visible,1773,625
205620957609,Visible,1800,621
205620974694,Visible,1800,621
205620991787,Visible,1814,620
205621008979,Visible,1824,619
205621026299,Visible,1824,619
205621043313,Visible,1831,617
205621060412,Visible,1831,617
205621077321,Visible,1828,619
205621094494,Visible,1828,619
205621111391,Visible,1817,619
205621128415,Visible,1815,618
205621145720,Visible,1815,618
205621162750,Visible,1814,625
205621179636,Visible,1814,625
205621196894,Visible,1814,625
205621213984,Visible,1813,620
205621231026,Visible,1813,620
205621248234,Visible,1813,617
205621265135,Visible,1813,617
205621282347,Visible,1811,615
205621299749,Visible,1811,615
205621316577,Visible,1807,596
205621333797,Visible,1807,596
205621351094,Visible,1808,586
205621368120,Visible,1808,586
205621385192,Visible,1813,538
205621402206,Visible,1820,492
205621419368,Visible,1820,492
205621436358,Visible,1809,457
205621453610,Visible,1809,457
205621470668,Visible,1794,400
205621487908,Visible,1794,400
205621504944,Visible,1789,338
205621522445,Visible,1789,338
205621539757,Visible,1789,338
205621556955,Visible,1769,302
205621574218,Visible,1769,302
205621591285,Visible,1777,288
205621608239,Visible,1781,264
205621625268,Visible,1781,264
205621642384,Visible,1770,251
205621659405,Visible,1770,251
205621676445,Visible,1766,249
205621693697,Visible,1766,249
205621710838,Visible,1762,253
205621727671,Visible,1762,253
205621744856,Visible,1758,249
205621761867,Visible,1758,249
205621779074,Visible,1758,250
205621796102,Visible,1758,250
205621813274,Visible,1756,258
205621830288,Visible,1756,258
205621847303,Visible,1751,262
205621864349,Visible,1751,262
205621881631,Visible,1747,263
205621898963,Visible,1747,263
205621916510,Visible,1747,263
205621933369,Visible,1747,263
205621950302,Visible,1747,263
205621967500,Visible,1747,263
205621984560,Visible,1747,263
205622001580,Visible,1747,263
205622018837,Visible,1747,263
205622036450,Visible,1747,263
205622053568,Visible,1747,263
205622070584,Visible,1747,263
205622087875,Visible,1747,263
205622104782,Visible,1747,263
205622121792,Visible,1747,263
205622138800,Visible,1747,263
205622155830,Visible,1747,263
205622173156,Visible,1747,263
205622190111,Visible,1747,263
205622207274,Visible,1747,263
205622224308,Visible,1747,263
205622241237,Visible,1747,263
205622258256,Visible,1747,263
205622275318,Visible,1747,263
205622292337,Visible,1747,263
205622309352,Visible,1747,263
205622326415,Visible,1747,263
205622343458,Visible,1747,263
205622360485,Visible,1747,263
205622377497,Visible,1747,263
205622394791,Lost,,
205622412013,Lost,,
205622429039,Lost,,
205622445902,Lost,,
205622463048,Lost,,
205622480090,Lost,,
205622497009,Lost,,
205622514180,Lost,,
205622531229,Lost,,
205622548256,Lost,,
205622565236,Lost,,
205622582892,Lost,,
205622599879,Lost,,
205622616897,Lost,,
205622633948,Lost,,
205622650735,Lost,,
205622667765,Lost,,
205622684999,Lost,,
205622702005,Lost,,
205622719049,Lost,,
205622736211,Lost,,
205622753438,Lost,,
205622770496,Lost,,
205622787653,Lost,,
205622804928,Lost,,
205622822216,Lost,,
205622839177,Lost,,
205622856446,Lost,,
205622873662,Lost,,
205622891036,Lost,,
205622908206,Lost,,
205622925324,Lost,,
205622942525,Lost,,
205622959718,Lost,,
205622976894,Lost,,
205622993872,Lost,,
205623010836,Lost,,
205623027982,Lost,,
205623045232,Lost,,
205623062372,Lost,,
205623079393,Lost,,
205623096435,Lost,,
205623113715,Lost,,
205623130757,Lost,,
205623147900,Lost,,
205623165061,Lost,,
205623182077,Lost,,
205623199428,Lost,,
205623216595,Lost,,
205623233754,Lost,,
205623250718,Lost,,
205623267785,Lost,,
205623285037,Lost,,
205623302049,Lost,,
205623319274,Lost,,
205623336424,Lost,,
205623353587,Lost,,
205623370828,Lost,,
205623387918,Lost,,
205623405061,Lost,,
205623422417,Lost,,
205623439716,Lost,,
205623456753,Lost,,
205623473917,Lost,,
205623490957,Lost,,
205623508010,Lost,,
205623525441,Lost,,
205623542603,Lost,,
205623559938,Lost,,
205623576895,Lost,,
205623594398,Lost,,
205623611468,Lost,,
205623628749,Lost,,
205623645755,Lost,,
205623663034,Lost,,
205623680183,Lost,,
205623697155,Lost,,
205623714462,Lost,,
205623731548,Lost,,
205623748859,Lost,,
205623765903,Lost,,
205623783035,Lost,,
205623800291,Lost,,
205623817326,Lost,,
205623834404,Lost,,
205623851424,Lost,,
205623868664,Lost,,
205623885905,Lost,,
205623902837,Lost,,
205623919940,Lost,,
205641761520,Visible,1038,642
205641778501,Visible,1038,642
205641795560,Visible,1038,640
205641812622,Visible,1038,640
205641829832,Visible,1036,639
205641846851,Visible,1036,639
205641864250,Visible,1036,640
205641881295,Visible,1039,1040
205641898351,Visible,1039,1040
205641915365,Visible,1075,1063
205641932714,Visible,1075,1063
205641949777,Visible,1075,1063
205641966803,Visible,1183,1079
205641983652,Visible,1183,1079
205642000488,Visible,1552,1079
205642017636,Visible,1552,1079
205642034783,Visible,1510,1079
205642051784,Visible,1510,1079
205642068965,Visible,1481,1024
205642086168,Visible,1481,1024
205642103188,Visible,1794,971
205642120136,Visible,1815,915
205642137378,Visible,1815,915
205642154738,Visible,1832,877
205642171824,Visible,1832,877
205642188935,Visible,1805,904
205642206096,Visible,1805,904
205642223176,Visible,1791,888
205642240146,Visible,1791,888
205642257265,Visible,1489,515
205642274300,Visible,1489,515
205642291211,Visible,1493,513
205642308236,Visible,1493,513
205642325440,Visible,1493,513
205642342801,Visible,1480,472
205642359783,Visible,1480,472
205642376927,Visible,1186,396
205642393927,Visible,1157,442
205642411207,Visible,1157,442
205642428310,Visible,1114,467
205642445227,Visible,1114,467
205642462547,Visible,1038,467
205642479961,Visible,1038,467
205642497249,Visible,1011,458
205642514395,Visible,1011,458
205642531449,Visible,937,431
205642548737,Visible,937,431
205642565929,Visible,935,433
205642582952,Visible,935,433
205642600116,Visible,926,436
205642617138,Visible,879,434
205642634209,Visible,879,434
205642651438,Visible,879,434
205642668344,Visible,862,468
205642685523,Visible,862,468
205642702486,Visible,865,856
205642719864,Visible,865,856
205642736856,Visible,879,834
205642753893,Visible,879,834
205642771404,Visible,889,825
205642788943,Visible,889,825
205642805849,Visible,892,800
205642822971,Visible,892,800
205642839905,Visible,899,796
205642857112,Visible,930,819
205642874325,Visible,930,819
205642891706,Visible,990,847
205642908762,Visible,990,847
205642926019,Visible,1045,832
205642943311,Visible,1045,832
205642960158,Visible,1095,802
205642977137,Visible,1095,802
205642994147,Visible,1098,796
205643011239,Visible,1098,796
205643028343,Visible,1098,796
205643045310,Visible,1119,822
205643062435,Visible,1119,822
205643079583,Visible,1135,807
205643096665,Visible,1149,778
205643113692,Visible,1149,778
205643130914,Visible,1171,758
205643147946,Visible,1171,758
205643165082,Visible,1167,749
205643182263,Visible,1167,749
205643199409,Visible,1167,743
205643216218,Visible,1167,743
205643233424,Visible,1185,746
205643250632,Visible,1185,746
205643268081,Visible,1227,735
205643285126,Lost,,
205643302069,Lost,,
205643319278,Lost,,
205643336474,Lost,,
205643353836,Lost,,
205643371026,Lost,,
205643388330,Lost,,
205643405338,Lost,,
205643422522,Lost,,
205643439792,Lost,,
205643456696,Lost,,
205643474084,Lost,,
205643491385,Lost,,
205643508353,Lost,,
205643525339,Lost,,
205643542658,Lost,,
205643559719,Lost,,
205643576946,Lost,,
205643594248,Lost,,
205643611251,Lost,,
205643628268,Lost,,
205643645310,Visible,1585,940
205643662224,Visible,1613,941
205643679227,Visible,1613,941
205643696431,Visible,1648,935
205643713425,Visible,1648,935
205643730211,Visible,1648,935
205643747701,Visible,1700,912
205643764929,Visible,1700,912
205643781994,Visible,1727,880
205643799328,Visible,1727,880
205643816371,Visible,1725,833
205643833384,Visible,1725,790
205643850432,Visible,1725,790
205643867519,Visible,1749,744
205643884541,Visible,1749,744
205643901791,Visible,1753,662
205643919100,Visible,1753,662
205643936120,Visible,1761,551
205643953240,Visible,1761,551
205643970414,Visible,1776,448
205643987741,Visible,1776,448
205644004985,Visible,1774,398
205644021992,Visible,1774,398
205644039414,Visible,1778,372
205644056644,Visible,1778,372
205644073781,Visible,1779,320
205644090968,Visible,1779,320
205644108190,Visible,1776,328
205644125235,Visible,1776,328
205644142291,Visible,1777,293
205644159171,Visible,1777,293
205644176233,Visible,1781,262
205644193427,Visible,1781,262
205644210456,Visible,1780,258
205644227762,Visible,1780,258
205644244788,Visible,1776,257
205644261884,Visible,1776,257
205644279061,Visible,1779,268
205644296048,Visible,1786,275
205644313139,Visible,1786,275
205644330161,Visible,1791,277
205644347175,Visible,1791,277
205644364221,Visible,1795,280
205644381440,Visible,1795,280
205644398464,Visible,1800,279
205644415732,Visible,1800,279
205644432753,Visible,1800,279
205644449781,Visible,1818,280
205644466854,Visible,1818,280
205644484025,Visible,1823,279
205644501106,Visible,1823,279
205644518290,Visible,1829,280
205644535305,Visible,1829,280
205644552458,Visible,1823,277
205644569502,Visible,1825,278
205644586517,Visible,1825,278
205644603831,Visible,1813,273
205644620925,Visible,1813,273
205644637935,Visible,1797,271
205644654867,Visible,1797,271
205644671882,Visible,1767,269
205644689192,Visible,1767,269
205644706350,Visible,1725,266
205644723579,Visible,1725,266
205644740863,Visible,1687,266
205644758074,Visible,1687,266
205644775309,Visible,1687,266
205644792401,Visible,1668,265
205644809611,Visible,1666,265
205644826720,Visible,1666,265
205644843841,Visible,1664,268
205644860949,Visible,1664,268
205644877965,Visible,1667,274
205644895163,Visible,1667,274
205644912300,Visible,1661,276
205644929328,Visible,1661,276
205644946623,Visible,1660,276
205644963714,Visible,1660,276
205644980583,Visible,1649,274
205644997650,Visible,1649,274
205645014562,Visible,1644,273
205645031783,Visible,1648,274
205645048775,Visible,1648,274
205645065945,Visible,1654,275
205645082858,Visible,1654,275
205645100113,Visible,1656,268
205645117296,Visible,1656,268
205645134346,Visible,1656,268
205645151445,Visible,1660,269
205645168700,Visible,1660,269
205645185854,Visible,1661,270
205645202884,Visible,1661,270
205645219904,Visible,1663,270
205645236943,Visible,1663,270
205645253859,Visible,1660,272
205645271591,Visible,1640,283
205645288884,Visible,1640,283
205645306037,Visible,1558,304
205645323051,Visible,1558,304
205645340200,Visible,1404,322
205645357394,Visible,1404,322
205645374733,Visible,1283,326
205645392030,Visible,1283,326
205645409129,Visible,1179,345
205645426156,Visible,1179,345
205645443005,Visible,1126,339
205645460280,Visible,1126,339
205645477561,Visible,1126,339
205645494968,Visible,1059,349
205645511941,Visible,1027,356
205645528788,Visible,1027,356
205645545811,Visible,972,372
205645562801,Visible,972,372
205645579738,Visible,900,379
205645597140,Visible,900,379
205645614461,Visible,850,373
205645631502,Visible,850,373
205645648662,Visible,816,373
205645665805,Visible,816,373
205645683018,Visible,796,373
205645700342,Visible,796,373
205645717447,Visible,812,399
205645734591,Visible,812,399
205645752192,Visible,810,398
205645769501,Visible,809,395
205645786793,Visible,809,395
205645803855,Visible,808,391
205645820925,Visible,808,391
205645837875,Visible,808,391
205645854949,Visible,806,390
205645872070,Visible,806,390
205645889049,Visible,807,391
205645906272,Visible,807,391
205645923334,Visible,1133,450
205645940467,Visible,1133,450
205645957458,Visible,1183,470
205645974761,Visible,1183,470
205645991887,Visible,1218,490
205646008715,Visible,1270,499
205646025723,Visible,1270,499
205646042816,Visible,1287,500
205646060017,Visible,1287,500
205646077101,Visible,1335,509
205646094141,Visible,1335,509
205646111141,Visible,1377,510
205646128094,Visible,1377,510
205646145602,Visible,1394,509
205646162943,Visible,1394,509
205646179981,Visible,1394,509
205646197026,Visible,1411,508
205646214206,Visible,1411,508
205646231368,Visible,1431,506
205646248421,Visible,1449,505
205646265681,Visible,1449,505
205646282699,Visible,1451,501
205646299712,Visible,1451,501
205646316824,Visible,1464,497
205646333881,Visible,1464,497
205646350903,Visible,1462,492
205646367929,Visible,1462,492
205646384945,Visible,1466,496
205646402086,Visible,1466,496
205646419526,Visible,1468,497
205646436542,Visible,1468,497
205646453859,Visible,1481,501
205646470874,Visible,1481,501
205646488051,Visible,1483,499
205646505240,Visible,1489,494
205646522533,Visible,1489,494
205646539639,Visible,1489,494
205646556690,Visible,1492,490
205646574129,Visible,1492,490
205646591474,Visible,1490,472
205646608537,Visible,1490,472
205646625501,Visible,1482,441
205646642508,Visible,1482,441
205646659896,Visible,1479,421
205646677195,Visible,1479,421
205646694259,Visible,1470,409
205646711574,Visible,1469,397
205646728736,Visible,1469,397
205646745867,Visible,1466,404
205646762717,Visible,1466,404
205646780086,Visible,1464,403
205646796975,Visible,1464,403
205646814028,Visible,1461,398
205646831605,Visible,1461,398
205646848434,Visible,1459,392
205646865421,Visible,1459,392
205646882513,Visible,1459,392
205646899564,Visible,1455,384
205646916798,Visible,1455,384
205646934109,Visible,1451,371
205646951340,Visible,1451,371
205646968518,Visible,1450,366
205646985630,Visible,1438,355
205647002797,Visible,1438,355
205647020321,Visible,1441,346
205647037449,Visible,1441,346
205647054633,Visible,1451,338
205647071914,Visible,1451,338
205647088879,Visible,1462,326
205647106033,Visible,1462,326
205647123050,Visible,1476,309
205647140185,Visible,1476,309
205647157197,Visible,1478,318
205647174487,Visible,1478,318
205647191305,Visible,1485,326
205647208267,Visible,1491,335
205647225234,Visible,1491,335
205647242467,Visible,1491,335
205647259885,Visible,1451,342
205647276704,Visible,1451,342
205647293629,Visible,1385,363
205647311071,Visible,1385,363
205647328193,Visible,1310,396
205647345339,Visible,1310,396
205647362431,Visible,1221,432
205647379567,Visible,1221,432
205647396807,Visible,1128,478
205647414090,Visible,1128,478
205647431128,Visible,1068,528
205647448080,Visible,1012,553
205647465448,Visible,1012,553
205647482466,Visible,980,565
205647499614,Visible,980,565
205647516814,Visible,968,587
205647533842,Visible,968,587
205647550695,Visible,937,612
205647567723,Visible,937,612
205647585041,Visible,937,612
205647601988,Visible,897,630
205647619267,Visible,897,630
205647636497,Visible,851,629
205647653718,Visible,851,629
205647670750,Visible,829,640
205647687846,Visible,838,662
205647704989,Visible,838,662
205647722327,Visible,825,661
205647739255,Visible,825,661
205647756320,Visible,811,664
205647773701,Visible,811,664
205647790708,Visible,804,660
205647807829,Visible,804,660
205647825315,Visible,798,658
205647842354,Visible,798,658
205647859623,Visible,808,654
205647876765,Visible,808,654
205647894080,Visible,814,655
205647911465,Visible,814,655
205647928688,Visible,818,663
205647946171,Visible,818,663
205647963227,Visible,822,661
205647980067,Visible,822,661
205647997138,Visible,827,664
205648014082,Visible,827,664
205648031036,Visible,833,662
205648048029,Visible,833,662
205648065261,Visible,840,663
205648082611,Visible,840,663
205648099513,Visible,838,664
205648116680,Visible,838,664
205648133585,Visible,838,663
205648150726,Visible,838,663
205648167774,Visible,837,662
205648184864,Visible,837,651
205648202225,Visible,837,651
205648219421,Visible,834,645
205648236402,Visible,834,645
205648253602,Visible,830,632
205648270704,Visible,830,632
205648287772,Visible,830,632
205648304892,Visible,828,623
205648322380,Visible,828,623
205648339542,Visible,827,624
205648356668,Visible,827,624
205648374071,Visible,827,627
205648391422,Visible,827,627
205648408713,Visible,830,628
205648426136,Visible,831,630
205648443402,Visible,831,630
205648460370,Visible,835,636
205648477429,Visible,835,636
205648494666,Visible,841,642
205648511889,Visible,841,642
205648529222,Visible,847,644
205648546350,Visible,847,644
205648563441,Visible,861,651
205648580619,Visible,861,651
205648597591,Visible,871,664
205648614749,Visible,871,664
205648632085,Visible,876,669
205648649277,Visible,876,669
205648666316,Visible,882,695
205648683357,Visible,882,695
205648700363,Visible,895,698
205648717514,Visible,895,698
205648734705,Visible,907,698
205648751756,Visible,907,698
205648769018,Visible,922,707
205648786244,Visible,922,707
205648803373,Visible,949,707
205648820736,Visible,949,707
