Record Time,X Coordinate,Y Coordinate
194348330532 ,1879,855
194348347577 ,1879,855
194348364865 ,1879,856
194348381875 ,1879,856
194348398929 ,1878,856
194348416033 ,1878,856
194348433156 ,1878,856
194348450308 ,1878,857
194348467330 ,1878,857
194348484334 ,1877,857
194348501449 ,1877,857
194348518669 ,1874,861
194348535857 ,1871,861
194348552756 ,1871,861
194348569929 ,1871,860
194348586965 ,1871,860
194348604004 ,1871,860
194348621165 ,1871,860
194348638125 ,1865,858
194348655136 ,1865,858
194348672055 ,1814,825
194348689148 ,1814,825
194348706132 ,1211,778
194348723146 ,1211,778
194348740356 ,1180,759
194348757533 ,1180,759
194348774992 ,1180,759
194348792090 ,1095,701
194348809199 ,1049,663
194348826123 ,1049,663
194348843559 ,1036,637
194348860478 ,1036,637
194348877732 ,1012,610
194348894736 ,1012,610
194348911774 ,1000,597
194348928970 ,1000,597
194348946089 ,996,581
194348963140 ,996,581
194348980351 ,994,569
194348997451 ,994,569
194349014465 ,999,570
194349031754 ,1013,564
194349049210 ,1013,564
194349066324 ,1034,568
194349083309 ,1034,568
194349100424 ,1064,573
194349117839 ,1064,573
194349135120 ,1064,573
194349152079 ,1122,576
194349169120 ,1122,576
194349186144 ,1157,578
194349203515 ,1157,578
194349220735 ,1205,591
194349237760 ,1265,613
194349255040 ,1265,613
194349272135 ,1305,639
194349289395 ,1305,639
194349306404 ,1346,662
194349323388 ,1346,662
194349340284 ,1375,704
194349357639 ,1375,704
194349374785 ,1390,711
194349392021 ,1390,711
194349409004 ,1374,728
194349426167 ,1374,728
194349442990 ,1352,749
194349460130 ,1352,749
194349477408 ,1352,749
194349494284 ,587,724
194349511337 ,558,700
194349528546 ,558,700
194349545926 ,467,267
194349563267 ,467,267
194349580388 ,427,268
194349597656 ,427,268
194349614806 ,396,252
194349632115 ,396,252
194349648979 ,372,224
194349666326 ,372,224
194349683511 ,346,210
194349700526 ,346,210
194349717661 ,324,197
194349734773 ,324,175
194349751825 ,324,175
194349769196 ,337,142
194349786468 ,337,142
194349803642 ,337,110
194349820621 ,337,110
194349837928 ,337,110
194349855467 ,336,84
194349872522 ,336,84
194349889700 ,330,48
194349906720 ,330,48
194349923893 ,334,5
194349941115 ,334,5
194349958475 ,333,0
194349975678 ,324,0
194349992805 ,324,0
194350010129 ,319,0
194350027473 ,319,0
194350044643 ,313,0
194350061586 ,313,0
194350078483 ,310,0
194350095596 ,310,0
194350112483 ,309,0
194350129334 ,309,0
194350146822 ,299,0
194350164024 ,299,0
194350181196 ,299,0
194350198664 ,288,0
194350215780 ,270,0
194350232798 ,270,0
194350249944 ,251,0
194350266982 ,251,0
194350284119 ,226,0
194350301280 ,226,0
194350318700 ,204,0
194350335859 ,204,0
194350353318 ,194,0
194350370449 ,194,0
194350387632 ,194,0
194350404726 ,194,0
194350422210 ,189,0
194350439337 ,191,0
194350456378 ,191,0
194350473456 ,189,0
194350490857 ,189,0
194350507967 ,190,0
194350525294 ,190,0
194350542309 ,190,0
194350559590 ,200,0
194350576706 ,200,0
194350593863 ,208,0
194350610883 ,208,0
194350627818 ,208,0
194350644924 ,208,0
194350661946 ,220,0
194350679104 ,220,0
194350696460 ,438,0
194350713691 ,1102,0
194350730962 ,1102,0
194350748345 ,1199,0
194350765329 ,1199,0
194350782467 ,1670,0
194350799449 ,1670,0
194350816841 ,1688,0
194350833861 ,1688,0
194350851047 ,1700,0
194350868274 ,1700,0
194350885595 ,1700,0
194350902993 ,1716,0
194350920316 ,1706,0
194350937491 ,1706,0
194350954577 ,1703,0
194350971855 ,1703,0
194350989119 ,1401,0
194351006579 ,1401,0
194351023703 ,629,0
194351040808 ,629,0
194351057771 ,619,0
194351075151 ,619,0
194351092079 ,619,0
194351109305 ,619,0
194351126436 ,614,0
194351143629 ,614,0
194351160839 ,614,0
194351178073 ,577,0
194351195109 ,577,0
194351212213 ,496,0
194351229714 ,496,0
194351246729 ,496,0
194351263890 ,433,0
194351281051 ,433,0
194351297941 ,410,0
194351315271 ,410,0
194351332180 ,406,0
194351349367 ,394,0
194351366707 ,394,0
194351383813 ,372,0
194351401143 ,372,0
194351418191 ,356,0
194351435464 ,356,0
194351452909 ,354,0
194351470164 ,354,0
194351487372 ,366,0
194351504736 ,366,0
194351521868 ,361,0
194351539017 ,361,0
194351556210 ,354,0
194351573429 ,354,0
194351590605 ,354,0
194351607469 ,354,0
194351624969 ,378,0
194351641945 ,378,0
194351659043 ,443,0
194351675957 ,443,0
194351693179 ,507,0
194351710189 ,507,0
194351727176 ,561,0
194351744210 ,561,0
194351761356 ,603,0
194351778646 ,603,0
194351796091 ,640,0
194351813106 ,640,0
194351830528 ,642,0
194351847719 ,641,0
194351864820 ,641,0
194351881945 ,632,0
194351899302 ,632,0
194351916866 ,630,0
194351933903 ,630,0
194351951404 ,630,0
194351968670 ,621,0
194351985775 ,621,0
194352002766 ,614,0
194352020406 ,614,0
194352037561 ,636,0
194352054668 ,682,0
194352071929 ,682,0
194352089408 ,726,0
194352106689 ,726,0
194352123873 ,788,0
194352140763 ,788,0
194352157942 ,842,0
194352174894 ,842,0
194352192249 ,947,0
194352209341 ,947,0
194352226618 ,1032,0
194352244106 ,1032,0
194352261171 ,1103,0
194352278591 ,1103,0
194352296274 ,1103,0
194352313547 ,1176,0
194352330455 ,1216,0
194352347580 ,1216,0
194352364737 ,1205,0
194352381878 ,1205,0
194352399115 ,1218,0
194352416216 ,1218,0
194352433326 ,1212,0
194352450383 ,1212,0
194352467668 ,1222,0
194352484740 ,1222,0
194352502062 ,1220,0
194352519416 ,1206,0
