Record Time,X Coordinate,Y Coordinate,timestamp,velocity,threshold,classification
204629858209,1556,638,74789.858209,0.0,1001.9835877440471,fixation
204629875295,1556,638,74789.875295,0.0,995.7110597187476,fixation
204629892294,1546,639,74789.892294,200.9975124224178,989.5425722074235,fixation
204629909609,1546,639,74789.909609,0.0,983.4895041124157,fixation
204629926668,1539,639,74789.926668,140.0,977.5597310327046,fixation
204629943689,1539,639,74789.943689,0.0,971.7575466740759,fixation
204629960939,1538,636,74789.960939,63.245553203367585,966.0839917622855,fixation
204629977958,1538,636,74789.977958,0.0,960.5368838068647,fixation
204629994977,1535,625,74789.994977,228.03508501982756,955.1111744964578,fixation
204630011914,1535,625,74790.011914,0.0,949.7999817465479,fixation
204630028832,1523,621,74790.028832,252.98221281347034,944.5954734290287,fixation
204630045704,1523,621,74790.045704,0.0,939.4900201318105,fixation
204630063021,1456,604,74790.063021,1382.4615727028363,934.4768908137482,saccade
204630080308,1456,604,74790.080308,0.0,929.5503553580718,fixation
204630097326,1145,520,74790.097326,6442.887551401157,924.7048689071846,saccade
204630114722,1145,520,74790.114722,0.0,919.9340173559673,fixation
204630131730,1063,482,74790.13173,1807.5397644312004,915.2292482024837,saccade
204630148895,1063,482,74790.148895,0.0,910.5793978387258,fixation
204630165822,973,454,74790.165822,1885.0994668717085,905.9713873494736,saccade
204630183014,973,454,74790.183014,0.0,901.3929155809064,fixation
204630200141,906,409,74790.200141,1614.1871019184857,896.8360165563897,saccade
204630217234,856,381,74790.217234,1146.1239025515522,892.3008804125964,saccade
204630234094,856,381,74790.234094,0.0,887.7973266891861,fixation
204630251241,819,341,74790.251241,1089.770618066022,883.3428040762051,saccade
204630268349,819,341,74790.268349,0.0,878.9569202284542,fixation
204630285462,769,340,74790.285462,1000.1999800039989,874.6544062148567,saccade
204630302837,769,340,74790.302837,0.0,870.4398959642951,fixation
204630319850,769,340,74790.31985,0.0,866.3072471173487,fixation
204630336775,619,315,74790.336775,3041.38126514911,862.2440032522993,saccade
204630353753,619,315,74790.353753,0.0,858.2388097075723,fixation
204630370891,536,299,74790.370891,1690.5620367203328,854.2879846973731,saccade
204630388120,536,299,74790.38812,0.0,850.3978711907835,fixation
204630405574,495,285,74790.405574,866.4871608973787,846.5818644054863,saccade
204630422605,495,285,74790.422605,0.0,842.8538356112533,fixation
204630439895,450,273,74790.439895,931.4504817756014,839.2212045558118,saccade
