Record Time,X Coordinate,Y Coordinate,timestamp,velocity,threshold,classification
194348330532,1879.0,855.0,71028.330532,0.0,1069.9403257409278,fixation
194348347577,1879.0,855.0,71028.347577,0.0,1063.6624326735516,fixation
194348364865,1879.0,856.0,71028.364865,20.0,1057.968202639356,fixation
194348381875,1879.0,856.0,71028.381875,0.0,1052.7683039558653,fixation
194348398929,1878.0,856.0,71028.398929,20.0,1047.9766730951696,fixation
194348416033,1878.0,856.0,71028.416033,0.0,1043.536808951407,fixation
194348433156,1878.0,856.0,71028.433156,0.0,1039.4534284508609,fixation
194348450308,1878.0,857.0,71028.450308,20.0,1035.825960266173,fixation
194348467330,1878.0,857.0,71028.46733,0.0,1032.890511972879,fixation
194348484334,1877.0,857.0,71028.484334,20.0,1031.080662858499,fixation
194348501449,1877.0,857.0,71028.501449,0.0,1031.1219178970891,fixation
194348518669,1874.0,861.0,71028.518669,100.0,1034.1521428457022,fixation
194348535857,1871.0,861.0,71028.535857,60.0,1041.8208466511978,fixation
194348552756,1871.0,861.0,71028.552756,0.0,1056.2528935788737,fixation
194348569929,1871.0,860.0,71028.569929,20.0,1079.7340759597212,fixation
194348586965,1871.0,860.0,71028.586965,0.0,1114.0578950467261,fixation
194348604004,1871.0,860.0,71028.604004,0.0,1159.709166799376,fixation
194348621165,1871.0,860.0,71028.621165,0.0,1215.2983530903193,fixation
194348638125,1865.0,858.0,71028.638125,126.49110640673517,1277.5955737878012,fixation
194348655136,1865.0,858.0,71028.655136,0.0,1342.1650463298752,fixation
194348672055,1814.0,825.0,71028.672055,1214.9074038789952,1404.294321789024,fixation
194348689148,1814.0,825.0,71028.689148,0.0,1459.8741313171088,fixation
194348706132,1211.0,778.0,71028.706132,12096.57802851699,1506.0103029767351,saccade
194348723146,1211.0,778.0,71028.723146,0.0,1541.2972631270943,fixation
194348740356,1180.0,759.0,71028.740356,727.1863585079137,1565.762681352779,fixation
194348757533,1180.0,759.0,71028.757533,0.0,1580.558228658699,fixation
194348774992,1180.0,759.0,71028.774992,0.0,1587.512631754733,fixation
194348792090,1095.0,701.0,71028.79209,2058.0573364218985,1588.6671805089984,saccade
194348809199,1049.0,663.0,71028.809199,1193.314711214104,1585.9090061839975,fixation
194348826123,1049.0,663.0,71028.826123,0.0,1580.7524102278026,fixation
194348843559,1036.0,637.0,71028.843559,581.3776741499453,1574.2755115005953,fixation
194348860478,1036.0,637.0,71028.860478,0.0,1567.1652184837594,fixation
194348877732,1012.0,610.0,71028.877732,722.4956747275377,1559.8156500731466,fixation
